221.14274	239.80315	241.400539	227.914414	262.070833	246.043958	246.669824	227.158291	268.779667	253.251506	245.992752	245.201541	241.738889	220.399049	235.433618	227.07513	228.817215	243.181405	265.493163	252.286245	228.184386	259.332925	256.000955	241.209925	225.63524	243.471604	235.72629	217.107891	276.280026	260.948029	252.156936	257.200816	367.010153	495.701483	495.193343	479.722014	445.178045	429.121915	473.849164	516.872508	507.424381	490.810475	475.185809	473.504896	443.391053	429.02313	383.781884	369.504909	377.332746	397.45637	424.072467	437.410299	479.509705	484.895391	505.666444	495.662107	496.33035	489.782256	495.232961	496.092734	462.408745	441.447876	368.438923	335.446297	323.1944	302.889659	288.086401	268.35288	253.565148	270.49826	275.649345	252.713353	248.827829	268.005152	236.486514	237.542573	256.600733	229.740322	273.138922	243.083763	244.494754	266.33563	253.177173	270.253843	261.870127	241.502082	250.118204	237.604251	231.284541	260.004965	258.040463
27.5267874	39.2117359	42.6540378	38.0628573	64.9754766	74.3429774	71.1397337	45.4996591	60.6203345	49.6379401	36.0560357	44.4323744	35.6073199	62.2211397	55.9132734	23.2069098	16.868171	41.3224845	81.052385	50.4141047	29.3009897	64.576489	66.6753394	26.4819041	32.9017023	56.7004297	75.9561452	77.821891	-86.3482943	-125.824037	-65.8857302	-26.1919579	-51.3148976	-149.971276	-198.855066	-216.54187	-228.041745	-248.673173	-263.111354	-285.880204	-292.55862	-289.740095	-302.662854	-282.993252	-265.588564	-253.055171	-227.543549	-216.542108	-207.98483	-208.75105	-201.760411	-211.325631	-215.869741	-220.049333	-207.629063	-175.662735	-125.258817	-83.8719816	-43.3666167	15.0036737	41.4878877	58.979515	94.961601	69.8382566	57.9970204	48.5846934	45.5763026	21.0158678	28.1700181	33.1499855	0.803592971	6.97033607	26.4355034	64.0754466	13.8093342	-11.8700762	5.6529489	1.93042681	21.6188057	12.5707523	27.7118089	15.9306961	6.61054639	17.9911892	46.3163064	24.4747104	29.0622322	57.4822031	37.4493948	25.6097535	19.6501742
59.526397	65.6242903	62.6667367	39.7880473	66.3615795	63.7546038	63.9462383	74.7021387	65.0764686	47.4257299	42.2632783	72.5001036	49.7626269	69.2735242	66.8594606	58.3545404	25.9640111	51.8356079	74.5483614	58.2093512	56.9167771	65.7494506	78.6769691	60.7085243	53.3525985	55.1734835	60.3800796	43.6810694	-22.1773374	-51.4708481	-2.04493859	41.948338	62.2537416	77.7842352	36.2764334	-2.62058021	2.96941254	-1.31235129	-26.9813148	-22.7086638	-26.2956104	-23.4768539	-36.8248377	-30.9149396	-22.791228	-22.1496373	-49.7827609	-71.3415553	-79.6082881	-100.791999	-88.5016974	-83.7082592	-68.2041566	-68.808985	-55.2221153	-53.8465879	-49.7654231	-56.6913009	-72.0541901	-39.1900779	-41.5976065	-22.6013325	44.8857962	36.9319671	55.682104	92.1049124	72.6132514	48.1263133	99.4643874	74.445403	45.5754514	36.5465647	43.8408875	107.847292	46.4216146	37.3902658	54.5172918	49.5328451	82.5787808	85.2816047	71.136844	59.3522152	62.1566648	57.17806	61.7609798	45.6259396	60.9699133	89.2797062	70.5096086	35.7443064	71.1015805
41.763595	28.1858787	-8.40678367	6.11489379	17.3698872	23.8331925	35.3326834	15.4370732	15.8906218	23.5099804	21.044671	19.4283385	27.9754131	47.1563271	32.7420875	28.4369314	1.51507496	-10.1135466	2.20395132	16.2361788	10.0739869	34.5991408	53.6771367	22.4286398	14.2164463	1.60328391	42.9747974	49.8108386	58.0527934	-1.55753907	-28.7599441	-0.0026465293	17.535497	5.87130832	-21.9555864	-56.9988603	-109.858592	-138.696148	-103.195601	-94.3846289	-102.473795	-109.980702	-123.52924	-116.660177	-137.928216	-142.145722	-134.034831	-125.608797	-101.650336	-76.8305904	-67.6953667	-93.6312431	-102.041977	-116.367638	-108.743515	-108.166823	-95.1192293	-81.2895735	-82.5983332	-60.3761254	-79.024407	-64.1370417	-13.1728347	-12.9026443	0.695853379	13.110562	-6.60812778	-7.02959544	23.6227654	6.85082792	6.33117303	-12.072462	-25.5334235	-6.89097106	-29.8915889	-23.4096705	-14.9306424	-21.51654	15.6345425	23.1478288	14.0743289	-2.43576947	8.37365766	32.2529635	28.1431396	11.5120809	30.0101065	62.5926319	38.6368802	-0.701130499	37.7056804
37.2802094	41.0076315	4.41057753	34.7333179	35.2774754	66.7040133	72.5208008	40.6838336	42.8419324	45.7525079	37.1403427	4.70936428	25.1836937	44.7104202	56.7510084	46.2573487	31.3013128	30.1959654	37.9321146	39.6312857	56.6053713	57.5940695	54.0867186	43.8451569	26.7147889	23.5273575	23.8002684	21.1095139	64.4806421	43.3291598	40.5187347	65.0508242	24.1631259	20.6778281	-4.6875011	-20.444182	-9.96468361	-10.8748826	-36.974397	-44.3283276	-43.8270052	-35.0338398	-49.7217644	-38.4461446	-14.4304525	0.41174462	-18.9426362	-32.2058343	-47.2426174	-65.2103686	-47.8881771	-39.7828386	-14.8694762	-11.9587328	-21.2689105	-20.1430042	4.97485337	17.8804876	33.6697298	-2.13804707	2.69203496	-3.7752657	9.39636751	-11.2877109	16.1364158	30.4463896	17.3496304	41.8758177	27.0940674	37.3951568	33.7144576	30.0127435	23.0701504	7.87456126	39.2495121	9.88821968	31.7273171	34.0284841	36.736473	57.3147139	52.767632	31.3709382	46.5729089	61.9237353	52.7582139	22.1034119	27.8142682	49.9240237	37.8505841	22.3332407	73.1983789
-6.59304032	4.37383926	-1.31311205	0.839195212	6.29066525	20.6566425	3.91085341	24.6152045	8.28444087	-1.2900824	-11.1511827	-30.3189318	5.73022563	2.5651235	22.7685697	35.6754415	8.38349356	14.1070413	27.264124	9.83193567	0.320191752	11.1075022	-1.29728158	16.9539102	9.03245619	12.4609119	27.3130805	26.0258896	-28.5180299	-63.462049	-86.3265808	-75.0688469	-106.641486	-121.309225	-129.21172	-141.603539	-137.265729	-145.570572	-139.803482	-127.19817	-130.996282	-134.44002	-138.520815	-128.941331	-128.14021	-128.957917	-109.153213	-98.3804245	-81.0734912	-78.4842359	-70.111854	-80.1550653	-91.2436991	-105.86023	-93.6904705	-88.4078327	-90.1294573	-74.9359294	-72.5906372	-82.1032029	-66.7868989	-53.6250301	-47.3729355	-34.3443071	19.4601956	6.69610823	-17.0001294	10.7329509	-3.9260448	-10.5532293	-2.44165126	-11.4844353	-12.602753	-1.70000705	13.4286154	-21.3218557	-2.39662239	-10.9656702	-15.3992812	4.51687797	-26.1049047	-5.81763034	19.8464833	31.7488954	35.1071862	35.7488648	14.8547764	16.2095526	33.7863425	13.3031394	34.5153312
25.9357195	27.3227062	53.2526784	46.9677596	42.0908647	48.28457	24.156533	44.2365876	43.4087425	28.5532025	19.8956652	10.6942496	36.2972831	21.7469326	32.8673588	60.7277316	42.8119727	34.603994	31.0247469	38.9507661	42.8214854	50.7575331	26.0671407	34.3710194	31.1576491	30.3785294	27.8845255	4.77313964	-20.1514808	-46.334181	-45.9440654	-17.3864772	-55.749159	-42.4654294	-32.874312	-31.4177389	-32.4157579	-19.7823134	11.9330375	19.1372869	23.1114022	39.5948882	30.7736214	49.7369462	59.5433954	63.0809632	30.8767342	16.4363429	22.2439391	36.88063	51.6125404	47.705559	58.5661448	63.3339972	60.4528784	58.997072	56.9509193	51.0542974	48.0568075	47.6218743	37.2398508	22.7147968	5.64151266	17.9432802	4.7796004	10.0683827	-16.4837772	19.7118136	19.9976357	8.32736063	6.28856157	-6.32279202	16.1583966	20.81181	21.8327194	-3.49895988	14.1253062	8.61757028	11.1297134	-8.66812696	14.6960645	14.8590364	14.8445327	28.5734773	19.5009482	17.4285721	-3.78413456	6.12866722	15.8622549	8.35615409	13.1805226
-4.03202964	1.9329583	27.9844396	38.9851725	0.196846722	8.19182042	-1.06059919	17.4000104	19.5576789	4.6501876	-15.4134247	-10.6577682	-20.1908429	-16.070953	-4.26379075	14.5829206	16.7000345	16.090343	-14.7695699	-7.79426201	9.62526337	22.2997234	-0.36866982	-2.94114703	-17.0013974	-25.1695525	15.8436908	0.100786708	-40.2612644	-77.1001425	-68.7288826	-58.7796281	-96.803492	-81.478497	-107.153922	-119.975152	-118.843208	-125.864923	-131.703071	-111.885691	-110.33741	-108.988849	-114.521489	-107.962851	-107.152064	-91.3136711	-64.0507013	-53.921964	-57.3419426	-72.9007605	-68.7504906	-81.3405477	-82.6467191	-97.6196062	-88.7377841	-74.4341826	-53.8032134	-75.8160411	-69.2096347	-64.9166941	-55.4192975	-44.7237452	-36.8424855	1.95631301	-0.708215501	15.4758576	-18.1034308	3.5174491	31.143497	10.4435122	18.9842439	-7.27856806	-10.2073107	21.769024	6.36810978	6.48920045	11.0800888	21.3602104	22.7526132	-5.82938646	-18.1475953	-13.1406625	8.06859361	36.8795441	37.0844569	50.9823283	30.0138032	25.9157706	22.2584826	10.2353668	-4.2520155
23.7395135	-3.35491516	10.3693942	29.1492294	37.3689489	39.5103324	13.322961	21.9558521	33.0466371	45.2115471	20.5498708	14.3674219	-12.854321	6.93043897	26.7550314	30.5071784	48.7980792	44.8380396	19.6838926	9.63633416	15.521278	20.1799798	26.4971756	32.9488244	17.1254433	20.6144167	46.0501274	39.3177951	55.1287964	45.8229232	44.2104186	36.2566184	-7.12899485	-19.3266755	-0.715568894	-2.83247458	14.614875	14.8107145	16.0533247	-0.10717897	-10.8647265	-1.83786753	-7.51371521	6.98047303	27.2031775	24.6413059	2.64957977	-14.9661972	-15.9142178	-12.9236288	-2.70063193	-1.88440143	6.3651589	4.51277402	0.848857322	7.52011541	3.17343462	-14.8302345	-9.52298543	-17.1769605	-26.5377792	-21.0940417	-0.714170699	7.05752939	10.1323585	-19.6092336	-30.7766918	-2.46715308	4.33518737	-23.1010169	-23.9477509	-0.761356247	1.02422461	10.0064991	12.4520035	-5.02665335	-7.46573658	23.5495343	7.35687523	10.9893936	-7.33097859	-2.89952845	-3.88823861	4.81080084	-9.3168879	10.59164	-0.738805609	1.51506812	16.4248568	-0.42628088	9.87223243
1.76974828	-21.5516802	-2.41808906	10.2894857	0.980059999	-3.63842152	-1.27688095	-10.9891082	6.92338097	17.8206512	4.1425059	-23.2498638	-46.1852601	-23.2034721	-7.56309357	11.7107173	17.4315066	-2.54764726	6.42172629	-4.11620991	-8.10940134	-17.6489058	12.3947687	27.6274562	-5.21153515	-12.2380911	9.71872382	14.8270246	39.4641336	15.4732521	4.84005706	7.96594767	-6.8618356	20.3576232	5.74704644	-6.394289	-15.0166248	-24.2050908	-17.4969819	-1.63873751	-5.64571598	-9.02752311	-24.6979446	-26.6817593	-52.4675848	-56.4632821	-58.7970711	-47.73435	-37.2785208	-25.0830639	-16.2589974	-25.8156532	-40.0265303	-55.0384618	-57.9568524	-49.7041673	-30.2877462	-27.6431277	-18.4379495	-10.3292141	-34.5478064	-8.65805647	-22.2131775	-5.803993	19.1535624	16.6946872	-9.46507874	28.7574274	30.825856	4.44584845	20.8119953	25.5843324	14.2619127	18.5072098	10.0405967	-12.9436795	7.57531538	36.9048939	29.4395791	13.5759068	14.10758	29.0624371	24.3568157	26.8528429	41.4508809	33.6418502	2.70681266	42.6071745	48.2178093	29.1803935	36.5145916
