207.848537	255.337763	266.974188	256.014821	276.022918	248.191287	246.874423	257.992876	264.303751	260.684509	254.656838	248.531988	246.326078	266.933949	244.798475	243.672886	221.25702	225.19044	259.018467	287.888842	282.308172	260.430592	279.897875	285.256847	276.63949	296.941049	313.450335	330.652667	350.181717	407.199748	429.690238	440.110209	461.356796	482.600344	508.555893	527.221346	537.746361	531.314306	516.665833	516.739165	520.756779	527.862436	566.707046	566.177564	461.959386	485.830301	590.970596	642.440448	658.621436	657.192301	656.47417	656.325552	655.953258	655.367512	664.538619	671.180148	679.206752	669.596352	660.885522	662.820453	650.319164	644.203399	645.288698	643.43888	614.446442	606.039662	618.35799	612.331546	635.497918	636.546163	630.769679	624.704989	619.289374	619.423371	616.644015	621.780752	615.975182	602.65732	602.438837	608.226966	591.314303	581.032621	565.939753	577.920017	592.22621	587.627143	587.321416	577.097466	586.321186	568.548234	573.983382	566.360368	574.272029	559.307847	555.801727	542.370946	548.268546	553.434725	541.987578	532.72058	518.073601	514.11537	523.795201	520.886814	512.180481	504.247026	487.148357	464.929015	462.057283	456.815425	445.868801	428.384139	432.667771	448.088036	425.169326	413.76582	424.058262	434.648584	444.280032	458.069474	435.345869	416.832129	405.483352	371.35772	363.543841	402.78988	426.760946	438.612934	391.20407	409.346806	418.505357	367.961047	334.082612	318.885422	322.881176	334.919482	348.388714	333.814738	301.698347
20.9309893	29.1266092	55.5314525	35.8565475	38.1100802	51.8651537	32.4074578	28.8017715	26.6792373	16.7592202	26.5845233	24.3279565	28.0950828	37.7000363	35.2391656	40.1473263	-0.330154848	-0.592147627	39.8476118	41.1721876	58.9001847	32.4522449	14.9711302	18.9159492	22.6607378	32.6667745	45.6206874	91.0357605	96.2284836	132.555802	156.763838	157.66983	185.886969	172.910751	143.907058	126.038136	132.492423	126.498506	128.293063	140.637941	127.909206	118.764756	83.8526927	83.5943188	89.044651	75.6699335	106.549053	53.3818327	21.7403989	22.7776255	19.0716516	12.7383187	16.7355021	6.98162111	2.50888159	6.55743582	30.2452687	18.4520853	16.8878149	12.2289502	26.0542353	19.9039515	18.947062	35.1577999	64.9080425	77.0970141	65.2678305	68.316227	49.7644895	56.9495265	91.7415533	92.5070336	116.639244	98.5461879	122.201355	131.369996	125.972267	123.332843	134.36498	108.410683	106.313172	106.593066	127.962532	127.743323	100.101912	105.210292	103.779724	110.749236	117.859611	112.019982	119.386322	126.08269	119.611745	115.903546	108.89588	120.647966	126.593483	118.401573	106.243917	92.9030578	95.9635257	101.03373	91.3778656	79.5615398	79.3674238	66.9811886	84.1458103	74.5071488	69.715927	75.1767201	63.1738188	55.7731803	60.1281879	74.4322359	69.736596	70.0586485	103.966828	105.52079	80.8817292	91.0676066	104.839927	125.960886	162.549266	143.166641	139.704303	126.818509	105.732288	81.1985077	62.3553924	54.0772422	79.2352042	63.5572228	40.6668504	36.0166835	34.0022418	10.1451763	33.5191086	6.12493662	8.25217274
43.0702426	60.3416154	75.2253288	54.6773276	41.0214371	79.0140671	80.0755382	72.8513455	76.6433374	37.4535815	50.6714956	46.6076563	63.3682242	50.7720612	48.2389059	40.5849069	26.121726	39.3487584	50.2108735	54.7568797	51.8943427	72.3686954	50.540532	47.6823493	50.8618413	60.4065526	78.8875036	101.201931	126.890444	121.853256	133.862304	150.939838	139.162545	141.501024	144.53434	129.73044	114.931858	99.8255937	71.3962936	63.2036716	59.7331603	71.5392823	88.9490417	87.7525656	59.4240565	64.3510341	89.746316	116.796244	115.58385	102.955333	94.4025713	81.8097771	86.3279538	87.4830779	63.6162348	54.9415992	34.5445227	37.6230673	39.3003335	50.5690602	52.2055394	49.0484876	44.8595748	34.3974203	29.3138138	30.0157473	29.0422691	38.7294833	54.7132654	56.4400431	33.791436	49.4879444	73.3519271	79.1564924	77.8579928	80.5138804	82.2542101	95.1216056	81.897109	82.4946857	87.9180228	93.5160398	103.275516	89.06393	90.2863978	86.8943157	82.7614401	90.2662126	93.7078048	83.6652992	96.5371492	85.8865007	70.2417368	92.9126972	89.3547504	101.743898	95.2915716	93.6177952	92.9440585	103.534709	102.241307	121.961991	117.81699	103.569752	99.8404451	105.838231	93.9426884	97.8163291	90.2614183	106.90716	86.8030076	93.1242705	79.1473372	90.6446923	100.977036	118.249963	115.385112	105.568676	105.909403	97.4214261	99.4419207	69.8992243	50.5076571	48.9522191	74.9585477	79.0158964	103.712507	86.4551826	106.899872	83.6814575	104.239772	108.52426	112.880277	92.1468047	103.681455	56.578283	90.9022215	58.707987	96.0751732
21.7660122	-2.85229903	16.142801	4.78638382	18.9784858	27.5441196	14.3456897	15.555562	19.6680859	-3.09205766	-17.2440977	13.2751285	29.8150797	8.19304362	12.1761517	4.81329486	-20.1471723	-15.2879032	-18.5465784	8.46796543	-10.2079177	1.08287291	15.180243	3.33885375	4.2616381	9.13657178	17.0002852	40.6192386	52.7284223	40.3988315	32.4002819	49.2233646	24.3432732	3.7920375	-2.70993631	-11.3925825	-15.4719825	-16.6953188	15.0781678	23.5906544	33.8442995	22.952587	1.66436298	16.8128133	29.5631732	-2.15417446	-16.5217743	-45.3588795	-54.7997671	-40.6666121	-41.5332489	-40.7950686	-54.4737191	-60.7499337	-50.5024926	-51.1314597	-66.826027	-53.6788122	-56.8184169	-66.2000331	-72.6908626	-62.6348904	-50.2911094	-36.2071676	-47.1920083	-38.2400116	-33.9492245	-38.8062284	-44.1458099	-45.4795585	-53.7213237	-65.1249472	-80.864807	-68.2595788	-65.2620077	-79.0607052	-76.8422487	-69.3606622	-83.0285871	-64.6594128	-53.4554342	-57.6596883	-65.6934558	-66.3280003	-52.4809322	-59.7065026	-42.7371322	-64.4064161	-68.3691441	-57.5854579	-52.8029846	-52.5686953	-55.9316822	-45.7658487	-51.002869	-53.6175724	-58.3112802	-62.2139038	-47.3992835	-30.5027193	-29.8868093	-43.2295795	-63.6941475	-42.9396312	-26.1206742	-30.688751	-46.8640547	-40.8435768	-37.3904853	-30.7419525	-41.442103	-41.3654624	-53.5495246	-48.6673984	-39.3518499	-28.0165514	-28.0711633	-52.0928401	-41.0013486	-35.1861662	-37.0533852	-14.5630461	-1.03737793	17.8254028	26.2096042	8.15450424	-8.37338468	-9.64202675	-17.424056	-22.9571302	-12.6639971	-3.1029277	-1.52236034	-40.3729979	-30.9252918	-57.0896254	-41.9206112	-40.461463	-19.6420962
58.4903724	34.4368439	31.5121988	43.5868222	62.081473	66.6863579	35.1730791	47.8691038	51.6551838	40.6911782	34.6421386	32.8256949	70.5227468	48.4720941	27.8679631	50.6274933	42.1549298	17.0985593	42.9997915	41.0885444	44.6976886	49.847109	57.6898287	50.3243954	42.4197923	45.6348107	65.4407033	79.3434371	96.6487109	95.4907785	77.2839139	80.6696665	62.9425544	63.599777	82.2160089	102.381222	93.2560641	83.9297479	59.625799	45.7294887	52.8113087	49.989042	68.2525889	55.7945493	44.1907048	19.3656637	-19.9777039	-34.4284632	-47.2257803	-56.7773534	-57.4847181	-56.1192151	-56.6929759	-48.0649061	-54.9512285	-59.6876836	-42.9242359	-54.4155119	-51.0990633	-64.0246061	-63.8439311	-69.2841079	-64.6288543	-63.7965319	-69.3914978	-78.8614837	-78.0739538	-69.9217745	-74.7947039	-57.5442897	-47.7310791	-41.4920646	-56.9171493	-65.9833276	-67.6699831	-69.2230273	-58.8726013	-67.169224	-57.2145725	-67.5386931	-52.6617442	-62.7719884	-56.1078282	-60.088082	-71.1164432	-61.665784	-57.8003446	-63.9959091	-60.2021273	-55.8515462	-52.9897431	-70.2550164	-46.3552352	-44.5987895	-48.8893855	-62.118807	-44.9695896	-45.1152133	-38.0334311	-49.6966459	-63.7127308	-60.2691013	-55.8520733	-45.0154112	-53.5939588	-34.0684227	-18.7222209	-41.4574505	-17.9008829	-20.109784	-27.3450923	-14.8214559	-8.12662407	14.8569237	-7.74811949	3.92117982	3.91452765	2.10446323	23.1423283	27.4673853	23.0397319	-3.26331882	0.783349203	-7.10641864	-5.16717782	7.77321915	35.9966912	45.8322479	40.1809131	40.9240244	49.7128773	79.0714063	52.6344301	15.5913737	14.0463491	28.3577106	25.7078671	34.5971834	11.2744162
28.6874404	-2.89666983	-26.4023683	-17.0958953	5.81859846	-15.7716935	-19.5065564	-11.0795326	-15.6012279	-2.04018581	-4.89140878	-7.04970806	33.1986172	0.940635671	1.48213588	-11.8045842	-3.25162042	-20.0543819	19.7532645	17.9511519	4.98623864	10.104353	21.5283728	25.7725066	-6.37850517	-1.41848209	-7.57646809	3.90324961	4.08189095	14.0135943	27.1405991	16.6859879	6.95744996	10.4702883	21.5725434	19.0770671	24.6993374	25.6248225	29.8110109	20.9596324	12.535577	7.05328286	-0.466904516	-0.334233523	34.4217389	-5.62376312	-65.8512007	-89.6349834	-93.4752526	-102.567822	-96.1417905	-97.652492	-91.3583239	-99.1376567	-95.9022344	-103.903833	-103.693362	-103.705965	-106.471224	-101.440131	-102.8256	-100.408762	-112.15683	-113.936717	-108.023694	-107.923024	-111.419276	-107.6571	-94.9985967	-96.4085261	-90.997089	-96.9662156	-93.5807346	-91.3952231	-107.941825	-98.5306146	-95.8823211	-88.8869217	-79.5653496	-86.3301812	-95.3502062	-86.5193571	-110.575585	-97.1972538	-92.2258282	-68.7672109	-94.8130403	-100.810083	-92.0981614	-87.6295261	-93.8609722	-95.3083897	-94.092913	-111.914463	-102.866009	-100.719338	-86.0682147	-66.3251213	-94.9225879	-114.212921	-109.191674	-83.9630444	-76.0543546	-91.0003122	-84.9993004	-82.5259198	-68.6258053	-72.7790577	-59.247139	-59.3105224	-51.7286315	-28.3981621	-33.1223195	-32.99388	-53.2118599	-35.5217164	-25.1955526	-22.9225257	-1.09608585	-12.8164055	-10.4821914	-22.1514679	4.94915941	8.32171395	11.3332162	12.3932792	-14.5459933	-23.3551441	-12.8473051	0.321188596	15.7717785	11.9334773	-13.78293	-28.6493754	-29.8092506	3.03132881	12.7649918	19.2885603	-10.8986189
36.3904337	49.3536348	28.2483199	43.976281	46.7997856	38.4900876	37.54026	43.5164208	32.1597565	38.0139447	31.9297581	25.5987504	76.1554113	61.594108	60.3996393	9.57732615	62.0294645	55.5788636	50.3793635	45.6653562	51.920846	57.25669	65.3809278	61.2726143	58.7260984	50.2763428	35.8949571	20.8255645	26.5656321	53.3972642	53.9091135	55.2050144	68.5103358	61.2048371	54.875599	50.8567	79.0126657	69.1346535	68.0088956	62.4763872	68.1828177	80.2441945	60.2142724	67.748079	47.3695047	6.5013546	29.5122684	34.9972989	36.8378229	44.9251491	42.9642767	46.3648379	36.1445895	35.7886067	39.9387939	51.1803289	36.59549	43.6441367	49.53179	43.0054755	34.2328393	31.5474693	40.9124163	49.9172993	55.208786	53.2111499	51.5993336	41.3655306	24.5825483	35.2476113	25.5141235	23.6867296	33.3834183	28.9084819	46.8391532	50.5485157	31.741447	35.2589388	36.1017587	38.4789777	27.3106994	45.420703	49.3192153	31.3354379	26.9961256	34.3609526	44.1904806	48.3485259	25.635115	35.6387056	34.2119865	57.7228707	41.3657615	36.0225112	29.5782643	35.2321024	24.734965	26.6432768	27.6299525	27.7034186	24.7353559	25.3181713	28.0125735	19.0659658	25.5168662	7.53399566	16.2218248	35.2471566	22.6488812	25.2951052	41.7605369	51.2331132	49.6009375	15.9653708	18.4252055	21.2536456	29.7123173	26.2710338	12.7629274	20.161076	42.3255445	5.87638412	25.9572891	24.4145698	13.2734052	44.6339575	40.812817	37.0887438	23.3351609	38.3425285	33.6363364	33.6490127	33.8679176	31.2143152	32.8637585	68.0775182	45.3219189	64.9387922	39.4471833
-3.01087046	-12.2643744	-15.1107008	-9.79082946	-9.29583988	-14.2173338	-11.9808374	6.8949999	-7.40102975	-16.4971156	-25.8155323	-23.8888764	-7.67829019	9.41069971	6.39791642	-33.9195884	-3.84426651	1.91952106	2.6302029	-23.5691272	-0.982760267	-2.77609727	-4.24955964	15.0801911	12.7144506	8.62818985	-30.2961715	-11.9600967	-8.75953211	-7.78490277	-12.4075005	-13.2621461	-5.92064016	6.06219871	21.7064018	25.7900712	34.7689242	42.6472342	28.8051029	39.512918	40.8374698	38.2881151	59.2620977	59.6130904	26.9030279	-14.4998682	3.05262272	25.4092399	36.1890171	48.7159408	62.6239802	66.131888	72.7720784	81.5982353	79.1526937	81.9203982	86.0331008	85.8688299	80.3592861	77.169516	89.7033497	87.0095228	72.8423921	60.7022288	44.2351344	39.2002744	46.1365078	67.1411802	85.4469354	69.5435406	67.4790509	71.9998306	70.7888962	68.0415173	80.8774867	71.7688114	70.0095276	71.3299545	63.579021	66.9852448	72.1490516	62.9659994	68.3723461	70.7694048	80.2400245	45.7608979	50.6208309	60.6475484	63.6262522	64.0779884	77.6554581	57.4868826	55.1462967	71.2833808	62.2860738	55.3921927	47.0981833	45.0646495	66.0264673	79.5243353	65.703153	61.1548505	75.3969877	71.7449734	71.2370212	81.3096265	75.432043	64.5191271	59.2256415	45.527713	35.1030844	61.6326472	68.9599479	44.3486219	38.3984712	45.4589049	32.3602841	47.5870859	44.542482	16.6209731	17.0747358	35.0742994	54.6990559	42.9528939	31.0859872	33.7860537	30.2067988	41.3249197	29.7861912	36.0573655	40.2257913	15.4576908	16.0461044	36.8345927	31.9719147	61.0890318	27.0999548	42.3240976	44.8950613
39.0736111	22.8255886	16.7870707	29.4045064	29.3049227	20.4510687	7.73167883	33.6107462	27.5580543	0.0340303402	12.5412081	14.7326719	32.3510217	52.67509	12.5462095	2.69217434	3.9286803	24.8072489	15.4378641	5.79383371	12.6609544	14.2242177	28.4368913	53.7902915	32.6002152	26.656042	-8.51384361	12.4308463	-24.3723237	-14.4558729	-1.56168239	6.38821633	4.98000816	-7.20536818	-8.63073733	-18.9757077	-26.3049089	-14.5901377	-3.46857679	-4.79170207	-1.23195435	5.04687102	-3.56752665	5.49454475	29.0244477	2.4031063	-20.3577787	-19.0207865	-10.1265135	-3.20267441	6.0725688	22.3134288	30.0010659	25.7074135	18.6907041	3.37701351	11.5850282	20.6900669	18.8045953	22.894141	23.4219296	22.7038187	23.0503131	30.990222	42.9798696	48.8318315	39.9933831	43.301529	19.9914636	13.6886763	19.4285216	32.670431	39.2765861	43.4504182	31.6052519	21.2786041	24.6776302	39.7895946	35.0603929	28.208751	40.0404862	23.7440937	30.2537693	41.4018419	28.7639486	25.135193	28.1587933	18.3765676	36.246224	18.5128655	26.7805614	32.8951272	26.8325044	33.6300197	40.5566891	37.5225226	35.0067087	44.0305968	29.9481378	29.0234301	47.5394932	30.4508841	22.465055	7.10266267	11.7660163	26.2660719	24.1053829	30.3621289	51.2840198	31.2168746	29.0671488	32.8857307	32.2857097	37.1061547	45.9249205	21.0848969	6.5058682	19.7791273	27.1176616	23.8000366	5.43157855	10.6917921	20.4863901	38.1815026	8.21861292	1.42072579	3.47158258	6.10844278	7.30056698	-2.90460986	8.86178775	-3.90397365	19.3735502	8.29463336	15.2851092	23.1452271	13.769138	19.4678527	30.6893079
22.7737009	23.4317049	-6.13847601	1.55553009	2.22272194	10.9132899	-10.2014011	28.8567188	7.6239895	-43.4478747	-26.4003446	-29.3448237	-28.534057	-25.6984734	-60.1579949	-35.735314	-48.6859971	-31.1445092	-43.3140343	-25.7402195	-41.4341585	-23.7543546	-10.1401133	-12.2189122	-13.0981438	-23.3558242	-32.5245698	-33.1828707	-50.8489445	-40.7516471	-52.9073818	-79.7812161	-52.8532323	-42.2909427	-14.2975132	-21.324091	-40.8091885	-38.0480876	-27.2286824	-25.893136	-11.8105241	-12.4888629	-18.2920387	-14.1325537	-9.51991911	-7.70848031	-4.49028744	4.32237725	20.1831702	28.7676185	30.3436452	20.2447842	23.679802	17.647472	24.7257558	38.3035856	27.0370554	11.916039	24.9278512	24.9921815	24.5930757	30.5420182	35.9980773	22.7003826	8.58624925	0.896285645	4.87805914	0.938602269	21.69674	18.3721956	4.66671685	13.6963126	18.1984292	27.2105798	24.5358998	32.7893757	29.2406061	40.5916565	46.923091	37.2745567	36.3287857	36.1627913	28.359759	28.549649	23.2219142	52.2019342	35.8595854	39.3756832	47.1861564	30.8418868	10.7382651	17.3541322	24.217242	26.6076096	26.8755129	41.4248315	32.2201374	42.4150128	26.1556976	39.2360861	36.8528205	37.0680715	41.386502	43.2983174	41.6330408	23.4681149	32.4551151	52.3273034	38.9008204	31.4270904	47.7485749	38.6424757	31.0344145	48.1439534	57.546711	28.5526463	31.8680353	27.0513041	33.7784875	35.8401758	28.3971266	1.83507069	-5.14535305	14.1278622	7.7278714	-1.45505429	11.7771317	12.9309803	27.0634229	-10.4496225	-6.92603274	-0.565724572	18.0941445	36.4667053	29.7158605	36.710335	38.5228966	23.7098716	9.73536006
