196.085881	244.998124	239.504021	248.737436	233.742932	234.611261	251.697853	240.031103	235.744007	248.619544	230.335579	268.38781	264.601668	261.894608	247.076102	225.164939	219.609799	231.057625	264.615964	244.297506	170.766683	116.629762	92.9433777	50.5835212	7.36354484	17.3675023	24.3069953	93.0235908	125.49489	226.529255	358.986763	578.077406	591.128806	587.085716	563.675776	570.009627	549.348516	543.628147	530.586582	552.083832	563.690766	564.397304	554.7343	571.024833	590.109103	590.884692	567.521719	559.70862	611.186592	604.447947	577.914025	566.622688	555.721425	559.182568	584.898088	611.553686	617.370763	608.797059	602.026045	615.411052	621.684358	596.143185	590.534868	589.670752	586.123701	582.530379	586.328822	595.770799	588.760042	578.924284	578.788729	578.210576	588.105415	582.596177	590.669761	617.483088	605.39899	593.113733	590.46314	587.471295	588.843273	585.254246	588.685437	580.529353	583.870684	597.497612	590.818849	589.271117	585.892612	592.320034	596.1923	605.098855	603.366709	600.411567	607.993468	612.334142	600.206995	592.80297	599.643573	600.257275	569.983864	554.845657	552.006678	567.52248	604.345575	613.301869	601.925199	606.7869	611.398104	602.245575	593.868989	596.351472	582.152352	578.114501	557.917887	521.942041	519.713096	526.360694	533.954525	528.914014	541.647741	542.420616	545.849905	529.103771	519.42811	515.991707	515.949495	507.742257	513.20099	535.684423	542.264235	538.601783	541.71248	540.807493	537.768395	540.238661	518.428607	507.836353	531.613055	470.769127	377.406863	338.831247	287.649309	282.209855	289.114635	269.566879	266.349752	288.452851	327.416569	340.97601	336.294772	327.903879	294.480412	299.823439	288.881774	297.119434	312.678427	285.945599	274.799503	266.319512	266.696903	263.396559	265.46294	259.441053	265.048682	275.321825	295.561467	283.085639
16.8349645	37.2715831	32.4628752	35.5672113	4.7037778	39.8661299	39.6627213	15.1273672	13.3057549	15.9377835	37.4592041	49.6454221	46.6614018	50.5590001	37.6494633	0.521605009	55.2152664	7.8521731	-82.4623672	-53.5437626	-60.5059432	-136.618117	-169.767616	-158.179105	-112.495622	-104.098143	-126.828569	-153.015313	-164.266173	-162.555007	-73.2824081	-77.9190007	-117.478394	-136.156447	-166.119915	-165.906144	-170.329309	-163.391773	-174.41243	-160.573676	-165.524974	-161.783008	-143.33041	-154.302747	-164.546731	-164.788122	-162.068718	-169.604933	-165.054002	-150.302709	-114.7403	-98.7619971	-95.7296997	-96.3284328	-113.52244	-129.385827	-127.93938	-122.909318	-118.575376	-117.892517	-131.205263	-122.731204	-116.733881	-114.204578	-103.79514	-104.350308	-104.626241	-113.373971	-106.158881	-94.1108945	-102.69041	-100.77115	-100.951945	-97.2051793	-99.242431	-107.417624	-105.892377	-108.096159	-109.457327	-105.148543	-101.236181	-99.1972743	-105.33323	-114.259739	-98.5953007	-102.185448	-99.682349	-100.90562	-97.686952	-101.957739	-107.71393	-105.003878	-111.542395	-127.378395	-132.61707	-119.299191	-115.220519	-119.68713	-131.159373	-114.279334	-80.2745603	-72.1641863	-77.0260017	-78.6619785	-101.176964	-127.357379	-126.734075	-121.130768	-117.974328	-118.285237	-125.323154	-111.779452	-97.1116219	-79.3818234	-63.9325009	-40.2322674	-34.2937195	-28.6352032	-31.1862833	-49.6018105	-71.8946209	-63.9652066	-53.4811669	-22.0905451	-13.4209896	-5.65528409	-3.68666012	-11.2725511	4.38013433	5.68870652	6.17426394	12.02713	19.7403524	24.0078488	22.1310053	50.6178744	85.1324861	105.577439	109.521608	100.545875	72.3245491	44.9429096	36.0582404	41.5574725	40.7495556	45.9953194	33.7511223	46.1153767	26.3667156	6.29267934	26.6933635	28.3787499	12.7625522	-0.675554468	8.96775302	20.4513893	18.6723663	-8.53050185	-2.67879828	-23.902641	-11.4333337	-12.6455685	-5.14680187	-12.8188553	10.5775785	2.30563235	16.7241409	-20.0060213
80.7812873	74.7178614	56.7540529	59.6545315	37.2372408	79.9781505	64.1602048	40.9612691	65.7714017	47.0266891	74.2326704	62.301821	79.2350721	105.041488	70.5064343	30.5260613	43.2150871	-1.38747893	-46.313385	-0.597600729	126.56304	145.877151	170.750444	197.401483	173.934099	109.750396	101.787868	88.8002557	111.155439	114.435055	124.980844	32.3838774	26.7037459	-0.823352208	-26.8601328	-16.9608119	-21.8010541	-20.5669645	-13.36992	-5.78829439	0.0145489178	-16.6741788	-23.3814092	-18.6425321	-15.8102371	-15.8591327	4.3975275	13.1293334	1.72408157	-13.9761386	-27.7619847	-43.2179467	-55.0486962	-36.1054622	-17.9810314	2.92045332	12.8579941	15.8654608	11.5703726	17.0741742	12.40559	16.3245639	13.9753587	8.80191478	1.30033243	2.93900739	7.83479682	16.2939898	23.870465	9.29340491	9.032056	6.4853855	13.0027027	13.3343613	13.3156805	23.071017	19.9364855	13.5366824	26.5360069	21.9095603	16.5722214	17.1773545	30.7973215	30.8612628	29.1706299	27.779453	26.0751964	32.0049565	24.7533005	29.5765067	33.6117272	46.4215086	45.5924062	44.6476973	48.3900816	42.6159608	43.5929594	39.4724586	41.9065351	28.8567112	5.83296785	1.85989495	6.14809005	20.9029211	55.7557428	61.4742219	65.1353926	67.9057695	68.2802218	68.2604287	72.3199559	76.84317	78.1969674	76.575172	70.5308202	47.4052168	39.1138295	55.0929776	62.2447776	72.922208	96.0684049	104.271934	120.411975	118.382829	115.777889	118.154695	115.801722	119.097971	124.022684	120.490998	126.79426	116.645251	119.023161	115.051253	113.870148	111.498146	84.9383839	84.222535	70.3259434	84.3063716	84.9587991	92.2092523	102.410324	90.9048488	74.29551	63.1245465	50.3012572	74.0520365	55.4890366	80.4790444	88.2489706	73.0199117	67.966268	50.097577	76.695567	90.2205213	89.3027733	72.1095571	102.353221	60.7572174	71.9655885	85.2816314	73.4667416	78.6755261	99.6743137	115.305452	131.702637	105.123619
32.8008695	37.3880673	10.5883127	16.1271729	2.34441075	12.2082433	34.2054776	8.64738253	4.73024108	-0.51717824	26.9686472	2.60448685	18.4431049	38.5420697	12.9658767	-8.10133466	45.2899212	90.1414997	82.7077732	75.9918036	58.7701292	48.1409743	41.350002	39.5071296	22.2057055	21.4602191	5.50031452	-12.8497833	-0.0610894887	-8.15407194	10.9529591	-3.80376506	4.28997928	-20.357636	-51.584718	-67.7069617	-78.6047036	-81.919676	-97.211311	-79.6095371	-76.9880414	-75.7467325	-67.6372674	-76.8641128	-70.9292485	-71.9874577	-97.0982691	-116.307886	-75.2557145	-66.004754	-41.975265	-23.4810664	-23.8288684	-28.0682424	-40.7046105	-60.9082125	-67.1384222	-68.9114535	-70.9330725	-68.2438487	-81.1001693	-82.5309147	-75.2977304	-73.971649	-65.7060618	-73.0908756	-73.9809125	-77.4935733	-73.2376023	-61.2013499	-70.018399	-70.9102126	-67.1030021	-72.3709343	-72.0084167	-65.9285881	-63.5824453	-69.3210062	-81.3842044	-73.1771604	-63.7203987	-65.9599278	-74.1626037	-87.2956187	-79.4789819	-65.2411064	-68.5858729	-83.9195612	-78.9368979	-79.6181911	-80.4574424	-75.4572759	-78.9820406	-88.7975102	-90.1665315	-73.9724404	-78.6390419	-90.4954802	-96.4362745	-69.7093674	-56.8968186	-49.9121512	-53.9011838	-60.6203877	-80.7582534	-98.8579389	-101.932883	-99.6745039	-90.310141	-91.1618823	-107.071775	-93.8921637	-92.5822524	-82.4697459	-73.2697356	-60.2318228	-52.5596193	-55.7836641	-56.5359467	-76.1321222	-100.028477	-102.710299	-98.0683174	-95.7167487	-97.0595251	-91.5306341	-85.3387249	-95.547427	-93.3203807	-85.7075279	-88.7624106	-103.311979	-106.56947	-101.301947	-89.0848467	-72.0183924	-65.5280046	-39.6528591	-40.2233531	-57.0825616	-48.7251672	-8.5989379	-9.43633617	-28.8189269	-33.4793509	-33.1316254	-20.9555116	-21.9132544	-34.1497051	-31.7122857	-10.2396571	-38.6063824	-27.9056409	-41.1615136	-4.91514354	-2.09622736	-23.1454717	-3.153242	19.8911619	-20.7489597	-24.3912369	19.0685459	-3.7860447	-18.4014973	-11.1144532	4.68122414	47.5264702	27.2704389
55.7558439	49.4688641	34.7554435	41.6972794	17.4024533	23.6220544	53.2325773	37.0103327	36.6687099	33.1497627	49.711021	52.3864487	67.8293066	59.936487	59.9868796	32.3020304	22.331804	34.1517188	-4.81858805	21.7533395	39.3146448	56.7367949	73.334914	40.3242865	35.6897084	17.2680835	-0.521955934	8.11552978	29.2107116	45.8586345	59.4983644	24.4467852	35.7523274	21.501195	-1.47614673	10.0546055	24.8496447	17.4655566	-10.8958892	-15.8657338	-27.8367766	-49.9454558	-51.1310703	-57.5353028	-70.9977804	-75.7453354	-57.5740029	-48.1653992	-77.8716045	-88.3274266	-101.351211	-117.983322	-121.543743	-116.316196	-107.254886	-88.4785797	-80.7519675	-83.3707901	-88.2914661	-88.1751458	-86.8469446	-98.1359829	-110.277036	-113.760245	-118.418526	-117.521287	-113.791963	-110.988998	-111.733439	-117.267945	-119.763475	-120.939544	-123.795888	-118.116551	-116.553022	-116.608688	-121.15848	-134.323217	-124.870056	-128.535287	-123.045515	-120.695624	-122.662108	-128.894819	-117.162772	-115.908736	-120.968976	-115.93631	-122.512743	-123.36976	-124.235904	-113.562101	-122.009715	-132.466698	-128.225926	-123.65633	-121.508251	-123.305348	-129.425462	-140.279544	-147.018396	-153.595395	-154.633692	-136.695437	-114.306726	-111.765742	-117.676598	-114.028684	-117.781546	-122.241242	-125.612641	-115.006819	-111.481995	-110.006823	-115.569009	-137.360512	-153.157783	-147.859277	-138.316127	-129.777063	-101.479378	-90.2520281	-76.5184662	-56.1262144	-41.59958	-29.2672433	-34.2576846	-31.6603764	-20.8172167	-20.8587726	-20.3271386	-21.8193905	-23.7554097	-25.8571882	-20.2635669	-8.01033645	3.13306586	-10.4656656	-4.44703964	-8.66004664	6.58588609	35.9633248	68.8298333	61.4945533	44.988862	44.2645896	37.6998603	34.3203015	50.9679152	41.3021127	38.0206197	27.1013844	37.7317333	27.6014406	54.6891092	69.9117889	40.1031832	56.1692595	59.5287197	37.7898553	57.2639711	76.9013225	71.2995571	56.5880759	59.4832372	60.4899762	72.367563	72.3798707
11.2971111	7.6806975	7.56249843	-14.7701556	-38.2025451	-33.9511589	-12.7653156	-14.591347	1.52820765	-17.2579933	-8.29580236	11.0780229	23.2674799	-3.45045287	-7.44219928	-3.93075785	23.0636966	26.3313403	-29.9028118	-31.0868689	-46.000701	-51.5405614	-38.9415556	-53.543609	-55.6234196	-58.7993085	-54.8394684	-95.4597823	-109.382801	-108.276471	-93.980844	-87.9129274	-99.1134775	-110.302662	-139.027637	-128.743224	-130.576764	-130.902539	-141.149459	-126.648669	-122.83519	-117.459258	-112.976395	-109.540462	-100.790987	-99.4932605	-107.567701	-116.101714	-88.5361228	-93.6741537	-77.4495516	-69.2811193	-86.5539895	-80.3124299	-88.7491156	-95.7863998	-92.3350884	-90.2020289	-91.6591272	-86.9420071	-105.749034	-103.242843	-92.1419909	-97.1344444	-97.9399587	-97.8442916	-94.4391331	-95.0807741	-91.0833679	-95.63272	-103.676038	-106.88118	-102.869872	-104.405099	-104.303184	-93.4726881	-99.9650888	-102.550253	-101.741713	-100.598049	-107.734486	-103.729452	-99.7130515	-101.471502	-101.332759	-92.0398249	-90.9016041	-101.563955	-103.255041	-99.5016119	-92.2632365	-87.4385276	-89.4568818	-90.8616213	-86.884943	-79.5615361	-86.4296495	-94.0620521	-94.8811265	-76.4749491	-67.1215279	-64.3178474	-65.1642474	-73.2106327	-78.4652506	-93.5907947	-90.6436854	-91.4874219	-85.5257572	-86.6820933	-90.1405464	-85.107128	-83.846193	-84.6752227	-71.2578001	-54.9352662	-41.2135217	-32.6922775	-34.5242699	-54.6348199	-78.5605917	-79.7280742	-70.9214255	-66.4656016	-75.9173541	-78.6434688	-78.4494786	-79.3192201	-72.6719487	-58.6000486	-48.3830488	-46.2992927	-42.7699953	-54.3352509	-58.1884954	-41.3951752	-25.8808627	-18.6624054	-12.9250784	-17.1371823	-23.9517618	-19.1453698	-12.9516631	12.4779518	0.0980277161	1.0146257	1.1195137	-2.19145984	24.3545524	19.57549	-7.00573922	-10.5791676	-5.32866308	4.59867505	26.3859563	20.3931782	7.31830968	4.95117339	-3.01577358	-8.65612992	25.382496	-3.4095739	0.758711336	-13.2236967	-14.2074075	9.14666151	-4.63661123	-0.028004761
51.1814792	35.8475287	46.3264022	34.6090314	22.5312193	33.0531952	39.015761	24.8768123	26.1934993	37.7085813	21.5108216	60.4224881	54.3772646	40.6852207	33.3148459	22.4594001	38.8630579	17.0708869	-26.8614859	-12.9156537	45.5358492	57.7989581	69.2623755	55.7162096	23.5548989	-0.793596893	-6.13499324	-13.7560806	-25.3891957	-14.1410445	-44.8036505	-49.7905096	-44.32855	-39.6007917	-48.7694645	-15.4767205	7.7404173	15.9063797	7.3975111	27.6990018	40.7614219	49.3743792	70.3929727	66.9282442	67.103039	61.5083315	59.5028593	60.2752705	68.9651105	71.1822246	68.5897009	68.8023632	71.9046536	80.4502355	90.0807557	88.9278719	92.8456623	91.9051556	89.6280293	91.3738356	84.3827305	84.5059261	81.9451736	84.3602769	93.613084	87.7553273	85.3113544	84.9983179	92.4893937	105.108897	99.4616234	94.3515069	98.0504888	95.9765935	96.9067888	96.8302058	102.946724	95.315546	90.1736462	89.3044673	101.157259	94.6571048	93.4490475	83.2049481	93.1904994	91.3872977	88.5962653	94.2638404	90.9025835	89.1957491	88.8255083	90.4944716	82.4769679	64.297933	61.2909867	71.0340459	78.4771813	66.8019934	56.5039149	48.6655535	42.9066994	42.7495139	42.9308226	53.4180214	56.9592745	48.1389442	43.7455376	50.6265804	54.8478966	51.8479411	41.2355973	51.8314406	56.7891464	71.2456767	65.8459863	44.3759793	26.09024	29.3847132	17.9477214	15.0483593	28.9252323	35.8242053	33.6681713	39.7654532	41.4652294	43.2344855	44.1773603	37.1016928	41.0021414	29.0553921	19.908683	15.552374	16.8994425	19.2664377	14.767289	41.9141388	43.3329855	26.8448275	13.9964566	14.9229123	-11.316361	13.1550032	16.520704	40.4397344	29.8212162	41.2670076	42.0171418	47.8838347	15.8283857	44.7030385	50.3620256	21.3119185	47.3274919	56.1221369	53.988854	32.2060272	18.8514288	16.7499235	22.9859507	17.91401	49.6750092	48.547061	14.0403671	8.63331605	9.5714644	48.4016762	19.9941287	18.1609831
-9.64288788	-3.50093957	12.9968859	-15.0107521	-25.4747879	9.62880746	-7.7724519	-17.8251672	-15.4595081	-5.81460593	-14.668736	17.1053259	13.5281029	-20.6389677	-0.882487102	-3.64051017	18.923877	47.7003787	21.5656308	45.2040197	37.7920726	34.8655483	55.0260974	55.9285541	41.1107624	57.3667116	40.5892597	4.79947353	-2.18210982	-23.0697665	-64.2134546	-67.8855762	-92.1085516	-120.238029	-137.192041	-116.205439	-95.5863083	-81.4597648	-86.698479	-64.3350143	-51.5552254	-47.2705366	-47.2385413	-36.54307	-29.7467175	-19.8792086	-16.6759707	-25.5340063	-21.8766906	-18.2574505	-7.56280544	-1.05435441	-10.2624046	-13.4265395	-18.051618	-16.506491	-9.77871375	-9.52673071	-13.4898098	-2.52714044	-4.71403567	-13.7145737	-13.73904	-16.932545	-22.8026015	-19.9873551	-20.3948535	-17.7309517	-16.291111	-29.2898051	-30.9024984	-28.0747784	-24.0979593	-25.285114	-26.4528896	-13.7254486	-22.5191864	-28.7810609	-17.9148937	-15.5768885	-20.2132469	-12.6306259	-8.41682412	-18.0522888	-11.8100769	-6.74957992	-8.9916037	-16.6300459	-16.7335613	-11.1656455	-14.3057375	-1.57731401	2.55067353	5.69545584	4.90583205	-3.12080796	-6.61958599	-9.15624437	-5.82292691	11.3401787	17.3200613	16.2502291	11.0983689	14.7777747	26.7988843	17.3499271	14.8964398	13.8646033	11.0600908	6.49210533	1.10585635	4.36371965	-1.79987931	-11.2503822	-13.3462098	-6.95872683	0.68648348	8.9802922	21.3436081	0.708375188	-21.0777542	-30.9572577	-20.054467	-31.4104219	-46.9201936	-42.9322617	-45.1124464	-49.5083151	-36.3042031	-22.7734871	-18.5804395	-26.8808055	-21.8275324	-13.1353318	-11.5148568	-1.26693374	-1.2615457	4.21995899	-0.519154284	15.3633273	2.03504185	6.01113204	10.6346901	19.9566106	14.9114405	35.6421844	16.4677537	14.6245833	26.3261711	44.810115	30.4361291	4.32344102	27.4983392	31.9566486	19.8636468	11.9595093	19.2102945	21.3412154	14.9470657	14.9169882	33.4736468	47.3378316	13.9868352	-6.16779732	-4.01396148	35.3228525	33.2719504	13.8884916
14.3951734	38.6892096	61.4395418	32.8310598	5.11032079	25.9766333	24.0042149	18.416527	19.6182064	-1.18670802	20.0143117	43.832793	53.4895428	41.1466151	40.3261701	47.1450962	33.1663342	20.6440416	-6.34764896	1.46285587	16.0616275	42.2180433	48.5545603	35.4954209	49.2133963	32.1935054	0.456926698	7.67118488	23.0551022	29.440903	12.7817218	-23.037851	-12.0937117	-9.45383078	-27.8057952	-14.4782264	-12.7392547	-7.820849	-0.604918785	4.61212687	-2.38109053	-3.9313774	14.6071105	7.21109599	3.38649026	-1.55628279	3.3871257	6.30019368	1.04738765	-18.8483533	-12.0378483	-17.2390836	-23.7494558	-6.40519492	2.30695975	6.24774865	7.18441626	10.4358093	10.875237	3.55853538	-12.9825116	-2.74168567	4.88931613	0.385316708	9.71468811	6.34623288	9.90607335	3.34465517	13.896971	20.4030604	12.9815435	10.6397235	11.4319617	10.3876227	10.8954059	14.1601922	14.8651457	3.54811667	1.5691515	5.64164155	8.36056696	0.991329498	-0.138639364	3.28750047	5.98928928	3.49522822	8.56183482	4.47950772	4.20533673	-1.83524782	3.52255941	7.74704411	-2.93267461	-22.6254985	-16.478293	4.41843964	0.367336377	-9.60785624	-23.3964081	-29.967102	-30.8214331	-25.5179554	-24.6731473	-24.2654995	-27.6211306	-33.5627181	-30.8650323	-29.2983794	-25.1914978	-31.0712173	-34.1585737	-25.5840073	-15.3049588	-1.51512741	5.17367454	-9.61035689	-33.5954391	-46.1606676	-52.3526412	-52.1813633	-48.7959856	-49.3978034	-51.4225966	-45.8992353	-45.7823169	-41.592392	-49.9956648	-53.3376592	-54.2333157	-62.6593511	-63.4083431	-61.7472869	-67.8060682	-75.2608995	-71.0581908	-63.9766768	-68.9024954	-32.3087766	-17.8802044	-11.9458582	-13.1746086	7.57640595	-8.00372392	-8.67830832	12.4784421	28.1372334	11.9870054	18.3952743	-2.81686662	-0.435627584	-10.667108	-11.0197272	5.46875568	7.86845559	-11.0021055	-8.09622789	1.7004651	14.8228129	0.163879101	24.5858122	36.9324666	24.5546378	18.975243	4.12307415	-10.6305636	32.9133472	25.1601054	6.89155834
-3.38536885	-4.33893937	6.37034075	11.4684704	-27.1606313	-14.3250485	0.690477847	-22.7051021	-9.34750354	-25.4441541	-27.8321598	-6.13981039	5.83509942	-0.629862713	-6.8552561	1.68536488	5.34561339	4.22463147	-17.1722704	-4.39063019	-29.6649746	-28.1467925	-26.5707857	-14.5347652	25.1274559	-4.82786778	-13.9524974	-4.81168783	-13.054668	-25.557692	-40.5885027	-19.2198456	-5.3077848	-11.0596601	-31.4311203	-19.2798392	-12.1470986	-9.45529807	-19.706745	-10.0787885	-3.57931275	-7.67575304	-17.7783167	-17.3532913	-12.7557145	-15.5532893	-28.3196344	-34.2473799	-12.7795363	4.11911092	1.5196908	3.8876063	2.5754326	-3.5659078	-4.99097753	-9.65902854	-2.5634811	-8.19959787	-14.7392134	-7.31062166	-3.21786922	-14.2869983	-22.4052213	-21.0739284	-34.0546895	-29.4445593	-25.5847096	-16.775574	-22.1685858	-20.4075882	-28.828043	-33.4950874	-28.1737236	-28.4024296	-26.8239484	-13.5808218	-19.9036675	-20.9031926	-20.4278639	-26.2278054	-22.9028665	-18.3695816	-16.7139674	-35.3459131	-25.927936	-10.8741655	-19.1036268	-25.0382932	-32.9685574	-23.802459	-24.2379826	-18.7039325	-13.6199388	-10.24493	-7.6712701	-12.4317434	-9.95667446	-7.9208255	-4.32768866	14.9794487	16.4602889	9.69171652	8.88676774	20.0796621	30.1442236	24.7874781	19.1023599	20.572315	23.6113219	25.7216224	12.3661355	21.5829061	19.7301762	11.9014663	4.05361823	8.16688197	16.6660691	34.934715	30.601782	10.7512661	2.66707379	3.58397122	9.16268326	13.1627174	9.64444925	7.17257456	13.2392887	7.05613687	5.92811266	16.0950205	19.9107436	15.1752971	16.4633847	7.79612314	7.24137803	8.54438676	-19.1553529	-19.0747136	7.28993963	3.34369001	31.188203	20.526818	10.4632144	0.553760997	3.8579536	-0.154622156	-13.9378078	5.02965428	26.219374	24.0173439	14.0295572	22.6706443	13.4953911	33.3971994	18.1354998	20.4701481	22.4286292	39.4045896	32.6816769	34.0685335	33.697369	40.252699	34.8327523	34.8373212	22.4707291	55.4270187	30.4992903	28.2014557
