230.661542	250.844722	240.478148	240.193363	272.302434	266.167689	249.5353	248.861555	253.265479	240.773216	249.379545	258.052843	258.51813	263.506923	264.267145	231.124783	250.812524	240.731173	253.898441	246.447023	268.629021	254.30609	316.002834	439.76598	396.482886	327.497628	317.779322	357.119349	412.887314	450.473485	508.280399	535.765626	535.245298	528.668065	559.420662	581.448331	597.981532	597.368717	615.5239	622.808565	600.897348	584.868373	572.41554	569.425497	562.89363	545.129392	527.607663	520.797139	510.97127	501.899538	509.433171	509.810678	507.998967	512.4599	535.350634	534.580947	527.705675	527.364147	537.090773	526.258021	528.669074	534.117189	531.925406	533.455594	547.615079	518.283003	518.209371	536.285789	537.061487	531.408957	531.463781	516.446985	530.113511	531.137612	533.624683	537.511108	535.612766	530.278644	536.80093	528.16889	528.899305	532.612156	531.157901	536.212743	529.142185	514.09997	527.883011	528.892369	522.835132	531.110402	531.45835	523.054503	508.65053	495.835051	490.942829	502.557198	537.306348	526.070465	552.861915	552.29324	547.834089	564.794848	561.356427	562.177424	554.652621	546.531124	554.99664	543.337298	523.345878	511.59982	534.865075	565.590187	567.451178	566.298574	568.767751	552.713551	545.22323	550.480724	544.530012	550.209337	550.081369	547.247935	556.662827	548.990918	556.201837	562.386798	575.021285	583.644497	596.744181	589.643943	605.495143	621.139933	614.051807	613.875882	614.112644	611.34845	620.653934	619.448665	626.745059	639.215441	632.393512	622.610411	623.881955	620.875275	611.349796	624.278266	633.23859	639.134081	649.273664	646.510539	625.370188	592.903033	592.54931	540.267316	467.75246	413.075609	383.875718	357.876255	401.799044	467.210492	399.342859	336.307609	314.721656	302.035884	272.26413	302.609821	312.12706	294.421443	271.89359	272.064409	279.087705	281.498678	308.7314	279.379579	287.045382	292.418503	280.04777	244.575008	264.832513	237.114982	246.614173	258.053091	291.876108	287.07447
21.9018134	49.1410459	26.0166495	45.063982	64.7524376	36.5030692	28.9173779	55.3832711	25.8020669	8.87633375	10.8017606	23.8293817	25.8072433	34.2000822	27.7909528	19.0010508	44.0448701	25.7008736	34.2669453	24.5673838	35.1185169	32.5138162	45.583747	28.2978455	24.715392	-5.95783705	-40.5085215	-7.54878697	23.4882313	95.9088544	110.321146	100.60066	80.7473557	46.752253	18.7107189	7.09342269	-4.93292782	-13.9779966	-20.3774013	-32.0196773	-35.9747125	-35.7258574	-22.3357648	-44.7207158	-67.9042283	-79.3813782	-87.9908392	-89.108062	-87.0061371	-84.2193511	-88.9210385	-91.9514268	-86.1437108	-92.7209839	-104.904759	-106.725161	-95.0559229	-98.0215144	-116.069772	-103.913985	-91.1690023	-95.6159643	-113.449754	-106.847704	-121.563435	-86.6032748	-89.842885	-105.841584	-107.259229	-105.150097	-105.848491	-117.115327	-113.407389	-114.925493	-106.251047	-99.0690462	-96.7133417	-96.0472468	-100.373618	-104.521483	-105.130529	-107.956988	-110.44906	-113.170816	-105.887168	-109.99844	-115.814777	-118.368463	-111.476357	-116.215331	-118.775223	-110.8146	-92.132443	-87.8851272	-87.1274271	-105.220225	-118.324448	-120.663093	-118.901321	-127.915526	-122.043045	-123.307211	-120.278637	-119.236087	-119.478758	-112.405325	-118.221135	-122.391996	-101.896753	-83.768759	-103.172188	-143.91265	-137.222522	-138.219488	-137.669239	-135.228346	-126.44216	-129.483899	-134.988816	-143.973789	-141.893344	-145.149163	-143.159944	-132.696709	-147.114613	-151.241517	-156.285845	-157.345542	-144.403049	-136.962092	-142.849733	-147.25897	-142.576651	-130.515172	-118.318627	-114.778005	-107.926652	-106.27416	-110.181848	-98.5061967	-99.7340221	-92.8424919	-95.0917541	-83.4449211	-78.7934881	-64.2764918	-36.4702887	-27.6935478	-17.6012159	8.76297975	66.1224369	87.1634301	104.378924	103.073328	97.4353644	104.229953	83.1782055	68.995899	84.9153622	84.1395372	52.4233888	31.4388774	37.705006	33.6099943	14.6142561	18.266228	20.4412358	-0.147407392	-1.49620826	-8.41305447	-6.5820625	-1.44869785	-7.92266564	8.36477032	24.1315436	15.3067913	-13.1786278	-7.78481571	42.323352	33.9470402	57.876864	57.0060469	28.9527484	-8.92581563
62.2172173	65.1903763	74.8905068	63.3902279	80.4080992	78.5411441	63.6032479	64.4236909	70.5133316	61.7059512	46.6606201	40.4338297	72.94152	75.1006028	58.8985081	43.918495	62.912021	58.7688211	56.9987053	52.5364638	46.1560434	23.4623234	-37.2543639	-48.7178053	-26.2257055	41.8500637	56.529744	90.8732128	90.8276867	103.95778	65.1116138	42.4095249	47.9765812	74.8030927	81.7846961	85.8817718	86.7209205	89.0015388	85.7859591	83.6288119	90.8971267	83.7504841	63.2533082	52.0450581	40.7000077	42.9652825	40.9065462	49.3962539	44.6564074	36.8814201	34.237588	37.1275817	29.7737368	25.9078729	26.8636296	20.2695374	17.4684387	19.0214201	23.4606179	17.4576128	15.04471	18.3849309	23.202069	12.8823186	30.1094846	-3.13888978	-3.08220329	15.1552397	16.9608759	17.0499187	16.6854472	22.3920274	16.5397139	26.1867962	14.7019883	9.18619541	9.50225347	15.2211249	10.5224381	16.5041519	7.37476342	4.60696893	15.1865992	9.36739626	2.21912064	0.384846965	8.82124118	8.87694753	9.544053	5.47503856	16.2998066	6.57008646	-16.5827599	-16.8818587	-15.0186375	-7.11625569	-1.02399332	8.41745285	-4.34988949	4.45430295	5.03425263	-10.5157259	-4.2756584	2.7581529	-1.82447784	-6.23980178	-8.49846468	-5.70215933	-34.9081113	-51.5821493	-42.6669864	-10.6339634	-11.1984507	-17.1066474	-16.4228427	-2.19213744	-8.49964221	-6.07756585	-4.4210888	-2.23798769	-5.17279224	-7.46925677	-5.71253688	-17.0617363	-20.8784931	-20.7989569	-16.1916514	-15.4165205	-11.7548633	-9.81293335	-13.9991087	-8.51463831	-19.5172552	-17.2456061	-19.4362825	2.86757805	7.95277502	-0.140542027	7.1396659	13.6673458	25.5866472	18.8783105	21.3237425	27.730207	22.3105579	33.2502989	39.3338487	43.8362338	35.3313119	47.1019049	73.3937464	91.9108573	82.9584585	103.620693	103.032851	103.126832	121.107508	121.071132	91.6167098	78.2256216	35.1033692	45.3646011	90.2044729	95.6075471	77.4777224	92.305045	79.9556349	68.1103181	98.7915563	70.6390585	79.9564318	86.3896578	82.8901234	86.6903549	91.9889377	93.2713625	86.1317891	59.0957529	61.5959219	40.8822443	54.3402421	63.024995	81.2279866	69.8186238
5.18662009	3.98823687	21.6219387	-0.214098658	-0.66589693	10.987856	12.1890763	9.39203707	3.36101581	15.1735042	9.27061685	0.415612366	18.6546624	4.183307	14.7013961	-11.9560041	9.67478564	22.852107	13.756728	12.1549431	13.1394482	31.9520829	16.306673	-12.9387282	17.7910963	46.8505927	30.2391992	46.0996033	41.5008456	46.463883	39.8639037	33.9481597	7.55485891	-14.0214786	-12.2232102	-26.8778227	-41.3494797	-44.3510236	-42.4158365	-40.1426017	-56.2112211	-52.3577479	-49.9684832	-50.560034	-66.6597145	-61.792109	-56.9737462	-66.717856	-62.9694473	-50.4063547	-60.1824686	-63.7094138	-52.9911925	-55.7291106	-58.6790266	-51.3383056	-51.2664629	-33.9474218	-45.2873505	-36.3588542	-37.417417	-39.0671433	-42.6795248	-36.6149299	-53.6220168	-16.8351295	-6.26611742	-27.436799	-34.9166097	-33.5722358	-32.3151373	-41.6845609	-38.9362079	-48.0111135	-34.2139639	-22.107934	-36.2934206	-44.4429067	-46.5242213	-40.0633023	-32.1846184	-29.4874383	-41.1981595	-31.8132437	-27.378022	-35.4873908	-35.8511037	-32.9030779	-32.7234557	-29.633285	-40.5332465	-31.9927308	-11.4505869	-11.7491803	-16.0161179	-22.1275056	-27.154208	-42.9285859	-24.6467613	-23.9723314	-20.6875591	-3.71095341	-7.5888852	-20.2509101	-22.202246	-21.5839596	-15.5463375	-14.0371936	19.1818523	30.1945366	22.4267769	-1.80700994	-5.54146898	-0.384936231	12.1915446	3.00513666	-3.01858087	-13.0074298	-10.3775641	-13.193647	-12.2919046	-6.73803521	-7.25543777	-8.93916266	-15.2690694	-20.7727845	-19.0357102	-25.033146	-28.1864866	-40.5522873	-46.3817313	-50.6701984	-48.3746487	-53.1066411	-57.0248498	-54.7612868	-61.5530793	-57.423443	-48.7735385	-36.2736259	-44.7534465	-53.2766782	-76.6148345	-96.5509333	-99.0822623	-96.7767255	-82.9233415	-79.3725231	-67.6089695	-96.8278701	-101.607906	-93.6271422	-95.752307	-93.9570258	-48.3551266	-37.8415402	-7.83359786	20.0690662	-30.7880737	-100.762209	-104.558388	-59.4333508	-16.3805022	-4.10822855	-11.7240334	-1.14102334	-19.4750539	-3.58847036	26.5800935	1.7036983	-3.29914226	5.55170991	18.3592408	30.4642375	8.38494543	22.7284869	10.6770027	-2.9092214	25.6049589	21.7716703	8.08379875	18.9162474	7.63079628	-6.74246521
74.0707564	57.9535699	58.1032822	32.7120663	22.4197442	51.2426551	79.5234854	75.1060381	49.8655891	79.5350159	56.1678903	49.4020492	67.3815169	67.3762563	54.0537247	37.5975543	50.1067823	41.7561687	38.4443079	50.0630678	45.6153249	27.8891082	-7.07447158	27.2038385	22.7860361	74.9863769	93.0218835	104.143576	105.34383	75.5376037	68.6469716	85.74752	95.8483472	104.994192	109.125589	114.379839	120.470769	126.732063	111.028367	101.64907	110.863765	119.562167	114.509383	98.8960733	94.1453655	97.3031805	95.3287653	98.1546092	88.5857588	89.7828606	90.1324691	90.1043868	85.1198583	77.1480145	73.8404118	62.4567851	80.1108575	66.2963837	72.241428	61.5495708	64.4538276	64.4972997	73.6577046	71.3524595	76.8008688	40.2666872	38.0260242	58.9315793	64.3299985	66.3850999	64.2803831	76.6874112	66.1091557	68.4924305	68.3648612	60.8219997	66.2679734	70.4649431	79.683884	69.5630461	72.597191	71.1047894	71.3547546	66.1698786	71.5881493	73.69899	69.2417322	62.7151275	65.7704367	69.5460742	71.0763383	64.0613826	49.3254663	47.2595394	47.7453119	57.5020171	65.1820078	70.0291713	62.248318	55.8267769	53.3009549	46.3871092	44.7357035	48.8900035	47.4984011	53.8184624	59.36991	50.7422585	34.2300901	25.382468	35.6630476	53.0743751	63.5228006	62.8176864	55.4597711	56.4057298	55.042426	53.1885527	47.3648304	50.2597381	47.1954028	36.800209	27.1086573	24.135387	21.8699135	15.5272145	2.4432267	-7.2399897	-17.8363845	-23.8844722	-19.049277	-27.9461561	-48.0168053	-41.8424274	-48.8042596	-61.0519941	-54.2671822	-69.1644835	-79.9868606	-76.150285	-83.0413919	-91.4647471	-88.8018189	-85.3180431	-103.348254	-90.8640062	-83.6739131	-81.4701051	-90.3956585	-88.8180747	-64.7573696	-61.4250186	-40.7490892	-43.8104813	-24.1012336	-4.32309695	13.1736543	50.6809707	18.1588277	-55.7299537	-51.4009722	-12.9969839	31.1682025	36.557545	60.4488362	67.5964	50.0283601	42.0132149	69.1907327	46.7528313	51.6730609	46.9588345	45.7924697	62.1663063	65.3359954	72.894733	68.4887743	42.3451377	30.4213668	30.2657261	20.0086055	47.231082	32.4551611	52.9764514
6.8025196	2.46499124	31.6199788	-8.25233596	-23.6079138	7.50497373	29.9352294	23.2659978	6.85931726	3.65166056	-11.4051248	-6.91379596	-0.642389778	3.44997333	12.2907096	-8.91850393	4.35156852	-11.7295195	-21.5975291	-16.9060874	-27.0550912	-9.2223096	19.4479596	-21.5834468	-25.645721	-24.6622037	0.215082215	-18.6684906	-9.18554964	-16.8141375	-22.5587392	-6.37894325	-16.1966674	-25.1889064	-21.2815716	-26.8632279	-29.6125165	-27.7627124	-16.5903657	-25.3954702	-26.8294367	-35.8235422	-37.431448	-48.3285887	-71.5844721	-57.3218051	-58.1894796	-58.3537913	-59.8978093	-64.138606	-58.7028394	-66.0726628	-72.0636576	-70.8692194	-65.6343666	-60.3220787	-77.694431	-80.0730927	-75.7732692	-69.654762	-75.6937994	-79.3089099	-83.5809257	-78.4973645	-78.1363729	-55.1943599	-48.0563947	-73.5300103	-81.9914991	-83.4501366	-89.8828636	-98.3856697	-89.6998173	-92.3550046	-86.6024894	-82.5664943	-89.0569167	-91.4317703	-91.009948	-88.3215388	-90.5018092	-86.7408836	-83.8988731	-84.7570658	-90.4691223	-95.0631829	-89.4932815	-90.7621181	-93.5786587	-88.1605129	-84.5218774	-83.2250534	-75.7438228	-73.4366414	-74.4356051	-86.1850367	-96.8500819	-97.9550145	-89.4256343	-87.3676976	-84.8935424	-83.405881	-82.2002288	-75.890788	-79.2968678	-84.5719778	-88.4294912	-85.9681864	-62.947635	-55.2792011	-60.2203399	-70.8190148	-78.6527708	-81.8730919	-76.5314601	-87.3848828	-92.4802837	-97.6866951	-92.4449314	-94.7551185	-95.7826307	-97.7101443	-86.0556117	-84.84388	-88.7560684	-86.4504398	-84.4932545	-84.3716846	-67.3187849	-82.5303291	-90.6487793	-90.2048349	-92.2027611	-92.3144024	-99.2692973	-95.9461262	-99.3680148	-92.7842204	-81.4592102	-89.9473634	-103.205502	-108.409299	-122.23217	-126.769392	-133.147428	-133.260361	-117.625384	-116.84621	-117.429938	-100.915892	-100.827255	-99.0653851	-80.2961216	-79.1128602	-45.3709216	-35.3430625	-48.0683618	-22.6107206	-36.048927	-72.5179772	-93.2522791	-51.94132	-28.5868632	-25.0797307	8.14042366	11.4103757	10.6635257	11.9354997	12.0894	-7.14530294	3.80839778	11.0051303	28.171846	7.4274494	13.918422	-0.0307276043	0.677541617	-2.4093465	12.9907935	7.62202578	14.8135928	35.9490013	3.43775425	-16.1266738
30.2897188	34.7129883	62.6514199	42.9006798	34.2551335	35.5089005	47.2316172	54.7105046	23.5055659	26.7254367	26.2768048	34.8185956	18.6630775	27.1816379	41.3085254	25.4001068	29.0829949	24.1519042	-1.16874532	2.28394931	1.07167071	-16.5281986	-24.7509572	-42.4905883	-52.6356691	-20.1934497	-7.21423982	-17.3378706	-27.1875923	-52.9802237	-69.9305448	-70.0275071	-75.6274342	-72.5221078	-82.9340016	-86.8617764	-87.9012149	-89.1566293	-89.52404	-86.4934429	-84.7410866	-77.3797037	-74.2610717	-63.3261628	-64.2395042	-68.210733	-44.1605835	-31.1625428	-28.2088451	-27.4690109	-32.0401925	-26.6142448	-20.5235165	-18.8031371	-24.2951072	-21.9069083	-19.9863939	-14.7192339	-17.9505513	-23.7890905	-13.7185765	-13.1680958	-16.7803431	-28.4461939	-40.0720672	-46.9565382	-39.6345371	-27.4241299	-18.001452	-12.7320029	-3.92550415	-10.1611328	-5.75333254	-4.37162494	-4.16410798	-6.30650281	-1.87432149	-3.57786757	-6.17865402	-10.4632005	3.13812554	-4.59858115	-5.35147718	-4.6104029	-3.97171571	-2.74145405	-8.05529277	-4.22838773	6.28803707	8.51946871	2.12802701	-4.35985129	-3.20409612	-9.40642121	-19.1325225	-15.8910991	-0.493845556	1.98230714	-1.17720028	1.32995375	0.956990394	14.5087529	6.22838679	-5.13172635	-3.79921689	15.2310245	3.06770258	2.24791224	-8.35741698	-17.2537141	-20.826911	-8.83321256	-3.37392174	-3.73615967	-5.52643854	6.46168443	9.88475697	6.2896442	-3.61685108	0.245447287	4.6922501	9.89088872	15.4688859	15.4089011	10.8849858	5.51014323	4.06907578	2.18421392	-7.29857868	14.4967415	19.5166847	12.8116671	2.98295705	4.81600202	2.37734316	15.2767309	33.2472631	29.8723959	26.8677382	26.1410302	21.5545281	13.3541659	-1.38776409	-7.81944166	-14.4054591	-7.00091461	2.16772444	4.05202775	4.44793186	-33.8387418	-43.2689825	-29.5455212	-33.6287536	-45.8697705	-31.6368822	-10.8712468	-28.2966211	1.34540854	-4.12399572	-32.8109071	-37.7010647	0.225719706	27.6769076	20.2068103	41.2760255	36.4973101	22.3860536	48.3345773	21.6560674	10.6838744	17.6739657	12.9627629	11.6225944	13.7990339	20.8140166	10.8214916	25.293131	11.2419672	23.3580971	13.7193436	25.5509237	38.148355	39.0759756	12.3088406
-13.1230644	-1.25386856	16.0652428	25.4773284	16.7334098	-3.11935615	-10.7867359	5.75050601	-4.61602033	-10.694567	-13.9636226	-21.3904032	-12.5716708	-12.3080605	-15.0625705	-25.5811372	-16.9252158	-33.6839766	-49.5419202	-42.0766969	-29.2508238	-24.2618926	-28.3957421	-30.831493	-41.3017338	-32.8417182	-10.9005124	-24.7892001	-5.47791763	-37.8573048	-55.2275813	-49.4134827	-67.5571814	-68.2264848	-58.2193814	-55.9279598	-55.2147678	-52.080738	-54.21708	-49.1000181	-56.0190809	-64.4893431	-59.1937826	-58.1489216	-56.3263404	-36.992573	-33.5313376	-30.9727813	-37.9916293	-38.0509243	-33.4363028	-31.5821103	-33.1419704	-41.1781557	-30.036152	-39.2759273	-43.0005472	-43.060604	-34.4560042	-39.7836644	-45.3555766	-42.6734995	-39.9351152	-40.1665833	-24.3851293	-23.8407918	-28.1443847	-45.1240383	-44.4873974	-52.3802194	-56.5012498	-54.0162058	-60.0139514	-61.4944726	-56.6617003	-59.0825488	-57.784751	-53.4370446	-64.1594047	-65.9185706	-69.1132563	-57.0604808	-56.5563908	-61.2736341	-58.6099777	-62.133826	-56.0048837	-60.087324	-64.4614797	-62.645975	-62.0131711	-55.7518271	-57.2050783	-59.6834189	-46.3046526	-52.3987659	-66.6884988	-64.327853	-55.5460562	-51.2263231	-60.6751606	-69.7979725	-61.8903719	-50.6687011	-51.7055019	-69.8892167	-58.6532086	-56.9138294	-57.9805201	-42.5749953	-37.9018385	-58.7757557	-77.2145609	-65.7760985	-73.4151275	-87.8031643	-84.1239203	-88.043519	-83.7742141	-100.795737	-111.529334	-114.807846	-124.598069	-130.306516	-124.557242	-125.996798	-120.362233	-114.346177	-96.6843923	-103.02943	-93.7886824	-77.2240167	-70.1569135	-55.1287501	-59.1946007	-52.9936882	-36.0908206	-31.598429	-37.8391772	-35.3574801	-42.4066588	-37.087731	-22.1680069	-14.1265071	-28.1104639	-12.1276645	-8.14364926	-7.30646613	-8.08123989	19.1902727	36.2492094	46.9329462	59.3875175	73.8719408	38.645869	20.5886364	1.5693045	15.785397	19.9097713	19.2677523	5.30698026	12.537275	42.5644879	19.0922277	23.7236733	35.1953987	17.2532274	25.3588452	2.90538712	38.9586021	27.987126	7.68525689	-2.73864789	4.35900963	-14.4349763	6.734961	40.0835181	11.371057	13.9550486	6.95972594	-5.84865259	34.6875039	36.6302479	22.182732
14.549197	26.060493	34.6491927	37.1896812	27.1255537	15.123952	13.6930069	36.4745541	28.3969469	7.54304551	3.69394096	15.8765821	31.8652662	15.8856765	20.9014892	29.2209134	22.056308	11.7511308	7.63319126	11.7115055	12.0140282	6.6186697	4.40587835	5.36827094	2.59887296	0.564286221	13.0597685	-2.24977983	3.07638181	-19.4002304	-34.4320979	-37.0826622	-18.1061869	-4.52059396	-8.74837574	-13.8825456	-17.0553306	-22.7948113	-20.4454482	-19.6345964	-13.62317	-1.73048782	-2.79207277	12.8345751	32.7573572	31.5339944	44.2394546	41.1622499	49.9966917	55.885854	60.7763143	69.6319426	81.2167146	81.7344906	66.9558905	74.4780691	83.8742511	83.8775489	74.9800014	86.8832636	91.6949167	87.8405104	86.8654197	95.1078767	67.8790755	64.4767855	69.8438943	80.8749206	87.331034	100.783406	96.0802747	92.7777697	90.2871634	79.996097	81.5886086	87.2344949	91.4909736	89.5765527	83.5428807	91.9056888	81.5733726	80.9755885	80.7336351	84.596848	88.9454747	87.4028316	86.2243885	85.1350597	83.3871747	83.2105717	88.0369561	84.0307625	84.8528047	84.5257461	79.3668217	86.1450803	95.0637133	91.5688636	79.1191896	72.5048682	84.5879428	90.5890542	95.0399055	93.9602644	90.1043857	92.5198577	81.8159763	85.7180613	74.2455112	54.0818872	45.6006313	63.3131461	73.8757813	64.7762585	72.0039231	80.8586541	69.5413273	69.8103766	66.9396794	71.0110492	72.7533994	70.9924463	80.7709365	77.6600932	62.1347177	53.6785102	52.8005113	42.0967793	32.3782427	26.1156021	9.18815209	3.46923779	-7.82724722	-12.9166917	-9.26395406	-5.8848859	-17.1607747	-24.5382858	-25.5577305	-28.167307	-23.749172	-18.042936	-23.6964927	-24.5453705	-20.9925053	-30.8852221	-13.105262	-16.6388849	-32.7762444	-40.2289417	-12.2244557	10.5919725	-7.88816136	4.42953325	-20.7546989	-0.390026683	-5.01087148	1.55941699	7.2694203	-5.66165717	-0.134915714	26.5462503	13.0908382	3.76274961	8.94329384	7.87513621	-12.6138544	-6.46584097	-24.933391	23.5965478	16.6369772	-11.9299749	-6.03119832	15.3104642	23.3973481	26.2474092	19.8556067	2.85407467	-9.10605564	5.84930273	-6.48031993	5.96685581	8.39975846	5.80804588
-4.16227577	-5.96291718	-31.2483136	-15.5454198	7.7099982	-3.6666342	-4.76940466	19.3651977	7.3159486	-23.5952185	-25.9236558	-10.3663625	12.7641181	-17.9666717	-14.5781749	11.4025562	0.183375164	-9.49909866	-27.5718523	-11.1446467	0.13380492	-6.26085348	4.1213576	-19.3650963	-9.95502568	-23.4862782	-8.6790093	-22.423221	-33.942941	-26.664047	-38.9280149	-40.8674557	-20.7315779	-22.6190767	-23.6349847	-4.54807061	10.6960952	17.1030215	15.9456302	17.3544726	18.4304918	14.1071271	3.35901899	3.80837323	13.082461	7.53312559	2.77593039	13.3622648	7.19601602	0.356525124	3.9846276	3.41062998	5.75543757	12.3819496	27.4041948	20.1911195	24.1710196	24.1160324	25.3877331	26.5454844	26.669543	29.0991559	30.170096	24.4638988	54.6079255	40.6785754	29.1106672	25.9659498	29.1296733	22.9979168	27.439956	26.6459756	28.2422775	40.6112882	28.2859983	29.672207	31.198659	32.0992154	40.5555407	28.8779438	39.5983046	31.6936632	35.0763747	34.1714826	39.4550533	42.0129446	40.1314006	39.2119328	37.289717	30.3355759	29.6401346	41.3700819	40.0082763	41.8747485	54.6860108	42.966461	38.9460998	31.6813017	32.7363335	44.3442544	40.5149751	40.8246214	44.871675	43.1347289	41.2952875	39.097409	45.7951048	35.5657299	50.5413714	63.7938674	60.5861737	37.5361389	28.0846841	29.1085952	30.1270955	25.2822866	23.5508358	16.6815047	19.0674918	22.7791747	23.0222256	17.0861764	9.24613057	3.72755131	3.31297243	-0.248949093	2.77588216	-0.44936781	-4.00774583	-16.1933358	-7.63177972	-10.2976767	-9.74320219	-11.8165075	-18.0216744	-29.0709367	-31.4483813	-35.7895406	-33.8871251	-4.93764611	-0.628557118	-0.645887257	-9.20231416	-12.3956209	-24.7828159	-2.7398456	1.75802335	9.951935	21.8429062	9.98340624	-3.60602003	4.47348213	3.56041644	-1.82861895	2.99949894	21.2860232	18.411918	8.67037847	23.6691626	3.18795142	-5.90514648	4.46258948	8.48224266	16.6964592	36.1594193	35.0699704	2.26813295	14.4211863	17.2656005	42.8634843	43.2732385	41.0569105	38.8768006	39.8305665	24.2067916	37.8515922	43.6009444	31.1700124	1.65394148	24.1924395	23.1449113	9.48543637	17.5526299	30.2355196
