230.266663	251.353281	239.727622	224.0572	224.793555	246.911438	256.941286	245.283528	231.078124	245.265212	248.621009	222.530951	239.273862	232.898823	219.811711	224.434574	250.382347	251.081349	270.709801	265.388107	208.742242	229.1568	260.074047	242.415032	265.199007	243.345092	204.203686	202.536554	335.642645	539.331495	596.837454	549.844712	525.263303	515.667239	526.246255	530.371814	547.256013	544.880848	540.385737	543.471679	529.5419	507.139331	506.377671	501.083795	490.473076	472.724738	456.692872	444.827923	448.684254	455.14186	455.611509	454.152779	436.199972	415.68626	428.96084	431.54984	421.81623	415.49544	434.838941	457.143279	469.235523	482.824868	478.687773	469.608241	463.796492	462.058068	457.644389	464.426992	469.657215	474.897114	480.847504	471.108778	468.282994	455.538999	454.853078	461.631549	475.811469	462.863564	470.570678	466.359752	453.936142	445.496363	433.836181	438.355698	463.495313	465.38823	477.33169	473.114127	471.716514	463.335668	455.127826	456.49162	446.868632	451.004127	469.612226	467.433427	458.010918	479.603126	498.122072	497.551319	526.418069	476.872434	395.054809	341.425581	329.171749	302.029262	309.167234	282.342754	287.41232	299.490633	329.374377	291.81599	288.399097	294.876373	313.471441	300.844749	267.835907	294.521825	304.688301	305.672293	308.553807	303.279983	305.348605	288.216613	293.665144	282.233452	299.449275	291.489922	266.739772	286.675995	277.153425
35.6512151	44.3402697	16.5113505	17.7334347	14.5716537	15.3743148	24.294087	13.7570835	13.2390523	34.7297845	33.2693662	14.0716531	53.6609463	45.8527035	39.3347171	48.5400688	42.162181	32.4011459	48.5741102	42.212919	10.6041301	13.8675736	40.1622942	38.0190131	44.4979827	46.6070254	51.4344572	-36.1676002	9.04511778	-58.1447083	-179.532768	-199.718456	-207.656296	-218.500324	-239.438316	-242.398938	-248.107264	-251.409929	-249.357873	-256.571087	-257.556624	-264.984878	-245.566183	-228.917963	-218.009638	-208.769177	-210.045136	-204.699129	-212.652697	-223.32347	-213.407116	-217.762561	-205.906681	-193.041325	-172.235998	-174.580312	-155.798326	-141.963033	-121.480032	-71.2516322	-8.18095964	42.2562288	60.4943859	54.4231842	54.6734513	30.7237569	28.6875405	28.214827	23.1566323	17.6168265	21.8104069	22.9301305	14.7505612	13.6577968	9.39991736	18.6457052	27.9624406	21.4665336	24.9685681	23.5407053	29.9331449	39.527332	31.8458069	34.3769539	19.7552453	3.28092089	10.0051023	17.8205362	12.3534482	17.8720322	7.0294611	6.6377069	28.1440724	25.1705014	39.5743566	48.6937564	36.1598941	43.7802675	57.2087373	71.4920583	65.4518654	90.0821442	91.3127704	69.0673712	50.9668614	29.605939	70.7515233	64.1824121	79.7695482	69.1211849	69.0980146	14.1225725	13.5492341	32.3744629	30.9453376	23.137714	-13.4491323	21.5217811	27.6441777	40.5646756	20.4036801	6.1994631	31.7802763	22.5340979	6.40034185	28.4822027	43.3227166	23.3883468	-4.01702708	7.57260985	-3.52856347
74.7995338	88.9716812	67.7109004	43.8692272	34.9412198	28.7936862	74.852729	51.1218261	42.4840246	69.020756	55.0813316	45.8196524	53.0462619	29.3100178	24.1437728	26.9445984	43.4380104	42.4987508	91.3919976	104.289991	47.7303805	36.6259494	50.9315986	60.5697448	88.9537558	74.692831	31.1063025	96.0383245	84.1636972	4.00936767	9.07706918	-35.9368824	-30.7249512	-37.0158911	-29.7999908	-20.0157333	-2.21812119	-8.99268001	-14.2535459	-10.1419303	-14.845889	-25.5793774	-24.3088239	-28.722169	-29.6223559	-34.6139076	-39.4392153	-28.0954849	4.55930949	35.0289964	54.2643584	72.9629796	78.2915631	80.4373522	106.76928	123.616259	117.58985	97.1742335	90.6918872	74.0524418	48.8053814	44.7173966	35.2690254	24.887937	22.5938294	11.694556	16.3568504	20.8007543	10.1683933	9.56665879	17.5237151	8.54567586	1.51473587	-0.455349504	2.30058011	9.59456691	13.2007778	11.0702158	7.44808012	6.90964379	-5.68019979	-20.5372763	-26.9253443	-16.7575665	-0.517753867	1.26934426	14.0488765	22.6346343	32.9668987	28.2158404	29.268677	29.829327	30.2376077	41.1957391	39.5697991	39.2351825	28.2508093	31.993477	18.8753317	38.6380582	34.2635174	75.3015445	116.949937	118.158823	104.636005	107.941959	116.417059	88.2776736	71.3700102	73.0006849	61.73419	71.9617941	88.9071133	93.7582794	93.0774008	90.3442531	70.3812056	89.3385416	90.7861571	91.8858728	81.9443419	91.9052281	109.822797	80.0235205	65.0851653	74.7705152	91.0704496	97.7143073	64.3126144	68.8891241	60.7765862
7.22212438	4.68669527	5.66529192	-3.30087976	-12.6270141	6.04389937	25.130832	-8.57784127	17.568188	26.6589649	17.1790478	6.00970019	22.9923106	26.4832103	17.7565847	0.713704007	25.0962566	8.21601107	22.5037016	33.3706738	-5.88237358	20.9521	9.26005318	20.0793856	23.5992575	4.3657556	24.6879534	-5.27910804	-2.31083173	-16.119532	-65.9202689	-65.1595796	-50.5576171	-53.4141471	-56.1041258	-54.4785279	-53.4425664	-50.667394	-40.3921514	-36.9412696	-37.0090675	-47.2130829	-23.727471	5.43232011	17.0010901	27.5372168	26.8970896	22.9958687	7.90064362	-3.06439063	3.41643614	-4.4350213	0.0836509664	1.28472805	23.9350068	23.7258285	32.2151822	26.4214797	17.6410631	10.9936484	-22.5195256	-41.3813829	-55.5656666	-75.9958105	-77.587841	-83.9472216	-89.5523175	-93.140701	-85.7274937	-86.769508	-78.6310564	-78.6545396	-84.1103855	-96.8251211	-91.9498483	-85.8137555	-73.0215206	-79.4077768	-65.0589869	-72.4344194	-60.1348603	-49.7290254	-59.8910976	-59.4807831	-66.3187305	-80.3473721	-57.249495	-51.7594328	-61.7173366	-56.1823263	-62.6016739	-61.8512594	-57.0792792	-55.6709874	-46.7285233	-61.296853	-73.4436603	-53.259494	-60.3743967	-48.1607853	-56.6906484	-46.1114851	4.03788875	17.9020211	9.11794089	29.989216	40.0223595	25.3096756	10.6517934	1.18598599	-26.6583948	-34.0161427	-17.6260866	-3.27644863	-16.9242469	-5.46883191	9.49419609	-13.0846589	-19.0133971	-7.97170833	-6.82560362	5.50668994	0.622031386	-7.57919173	-16.4149483	-10.1809652	-7.87109808	-21.0717689	-23.5495693	-28.480969	-4.29812247
76.5784172	47.0864811	47.1675665	37.5558915	48.1438496	51.6681176	56.7679677	34.7887891	54.4237812	66.3836046	54.7328773	36.2453633	52.8159224	16.7560736	13.2958805	30.8356377	52.0209259	41.2546404	42.0170563	57.0370024	70.1291506	56.6952929	46.4588099	50.6931318	54.4200297	26.60972	26.7276599	42.4142227	39.4590127	10.5199205	-2.99234787	-34.8435006	-39.8470519	-41.8728881	-40.4562128	-37.5028988	-25.1200576	-28.355597	-31.9692009	-26.0676692	-24.0953251	-28.4634755	-20.2684484	-31.4963224	-41.1962872	-53.070576	-64.236239	-55.9508206	-38.7592456	-25.5536667	-18.1975313	-18.8730571	-26.7586139	-35.0834367	-34.7503351	-32.4408084	-36.0836497	-47.7456058	-35.4536877	-32.968813	-12.5344586	-2.01787305	8.00351348	5.87615217	5.84561171	-9.44447542	0.177363901	17.5540456	18.9435814	17.4701752	27.289353	32.4227609	28.2636216	29.0448347	21.584205	25.7202876	32.9629409	38.3097271	32.5529749	22.7794195	12.8374373	8.58031231	0.410264	12.6126533	26.5928044	21.0184151	18.037326	8.99717279	17.8567239	13.0114434	8.17330977	3.1419575	6.89365242	14.8500953	21.2768651	20.5309829	15.73265	13.0366567	5.15449602	33.508258	15.1944883	3.44330106	38.1051283	62.6683744	48.1539009	72.6585912	58.6002653	16.122605	22.4414694	31.6165582	19.9646483	19.4289352	29.9284646	38.5364225	65.5251442	58.0712089	73.9608471	43.5429636	68.1769148	47.419154	66.9857995	48.066206	69.4462176	57.7726476	65.3671059	61.7934655	64.3218006	30.0675728	37.1774376	22.1956745	40.8302308
4.11190008	10.9938823	-7.00076704	-15.7288246	-0.379509668	5.87256137	10.5262652	5.9022191	-1.36755155	17.0688452	10.2454878	1.19051159	18.2726702	-5.78601538	3.83314787	-2.98268147	13.185055	-18.6506833	-24.1309063	-15.1322385	26.1542629	14.2542141	19.7648297	27.1447057	6.99512622	28.9579489	37.8321077	-11.2052249	-12.431015	-40.3438881	-70.6828957	-70.255007	-72.7446838	-87.730671	-97.8735962	-111.449114	-123.06936	-129.061501	-126.854001	-132.606746	-139.921226	-156.475104	-154.364664	-141.012578	-140.621226	-143.3743	-155.20221	-164.98049	-172.257738	-180.631934	-175.612052	-181.350046	-187.318059	-195.678697	-177.43927	-180.318206	-180.928701	-177.220627	-153.70478	-131.386703	-106.495402	-76.8110373	-76.7532731	-80.1620872	-73.3322755	-86.5601173	-86.0253454	-84.3027715	-84.2358879	-85.9639822	-80.4210508	-81.9615295	-89.1323579	-94.7357401	-92.2950587	-73.7616738	-70.0389715	-81.1342196	-70.1740188	-66.697879	-59.7607944	-61.6219251	-66.5261569	-68.9812681	-73.7501228	-84.526789	-68.4717464	-63.1102357	-58.4992943	-65.0512129	-81.0082885	-84.7839372	-82.5326926	-81.7135009	-81.0393578	-74.0449026	-76.03308	-78.5738316	-57.9688941	-43.9981405	-27.437438	-16.3471877	-17.1501007	-18.6900064	-8.75566649	5.9136379	1.86398657	-7.49658657	-23.7311105	-24.3336584	-39.7845369	-17.035266	12.8661216	-17.3506211	8.8448511	14.2998777	30.8367358	13.5825957	50.211196	32.1247133	10.7779639	-10.7747781	11.3291741	12.9583553	-3.3952701	-12.6765574	12.2695076	-8.68537143	-28.8950063	-44.2513114	-11.3506949
31.7919232	38.640794	33.9178261	56.5864459	43.739509	43.7740248	28.7294461	35.5929254	13.9174032	39.1050963	37.2664484	32.0522445	32.0205868	17.6981999	6.35388397	2.5090202	33.7779348	33.6057008	20.5958486	26.5954619	26.2520626	45.1601007	54.4204679	82.3433051	31.9122876	62.1811743	46.1896224	7.15390298	1.38204973	3.02685126	0.169471422	-15.5138743	-26.5689599	-31.5795686	-26.9416703	-11.6471586	9.97232503	7.16337149	3.76565838	11.4090033	7.56429189	-4.78669797	7.13300171	4.61180877	2.30737748	-0.604601666	-7.76332671	-8.59041805	-4.85598418	-2.41810529	-3.26945007	-5.00861372	-11.3000771	-16.0875536	-15.0175919	-12.5234879	-0.157247435	7.86690303	17.2092928	21.970529	21.2656432	25.451683	26.3673987	12.5386679	14.6701919	14.9197235	18.1827953	23.2687958	23.4725466	27.9628564	37.668465	35.7357933	30.9766376	28.4832845	27.3216661	29.777235	42.300664	40.5778269	34.1763969	27.9731325	25.5017488	19.6994816	2.72869164	14.4741342	21.4524047	22.9626964	38.6354639	44.9091933	30.9505631	29.4595222	28.9241727	26.2639466	36.6458903	23.5684448	25.1993109	14.6004597	-7.4992154	3.40485874	11.5164278	28.5039048	17.5570997	12.3903588	5.44231603	15.9277642	4.58715087	17.8347428	44.8518962	21.3577284	6.14863497	9.71449593	-2.20695877	0.383574466	35.792451	16.2227618	6.19282989	20.9345966	66.7477276	31.5018029	43.5913577	38.4514778	24.989056	7.1570588	24.7618814	29.0127963	19.0657094	25.02588	38.9616689	27.564313	4.78713675	-0.784074634	23.9192577
-17.1501714	-7.45404008	-6.54470569	27.7545471	5.43917132	6.04007177	-7.19704102	-2.61413565	-22.6984839	-12.4143131	-23.3805535	-13.6983451	-13.9956118	-11.012387	-3.9039002	-5.65411098	-6.9033704	-18.8357609	-7.17973681	-4.3736982	-33.4375824	-7.07366539	-1.67398131	18.4645521	-5.08202144	27.1676165	37.8115755	-13.1686263	-12.8739307	-35.4641112	-65.6090085	-79.2701241	-72.206206	-88.3702258	-97.489047	-99.9628781	-107.491013	-109.076823	-109.404924	-113.660988	-117.890124	-125.009712	-120.853869	-104.89072	-96.7972803	-92.924258	-93.2940024	-91.318577	-88.283524	-87.3212917	-73.8754019	-71.62183	-75.1763485	-73.4607232	-53.2616018	-47.3503828	-46.9480443	-44.597833	-44.7254756	-52.4943025	-68.0426044	-65.1042183	-66.8422094	-74.8500923	-76.9079493	-90.8484777	-81.3844284	-78.9638248	-75.0778746	-75.6170226	-66.4472378	-60.8354018	-62.4744902	-68.5026369	-64.9410315	-56.9870015	-49.7466967	-54.7126822	-42.4360296	-47.2486951	-48.204693	-46.5215495	-39.246325	-36.7968276	-30.2450438	-50.7723621	-50.7402448	-53.7447775	-44.5924782	-44.8149848	-46.2798786	-50.0050905	-46.0089031	-42.7053567	-27.9219944	-37.723241	-63.4827295	-52.2443388	-44.1642064	-6.5802438	4.2824795	17.4666447	11.7275912	9.70943033	-21.5457809	11.5113886	16.4000048	-10.4512312	-13.1566232	-30.1238896	-2.14822604	29.8753757	21.2089893	15.4740869	27.1817374	22.2510912	63.1748724	31.5126449	26.8306728	-2.84480877	-5.42618328	4.73817402	-8.64096389	-8.43651845	16.911904	28.1303003	30.9957778	12.1125315	21.0625978	2.23600683	13.1820906
25.8497967	10.8603412	33.1282578	50.5405566	42.261814	46.8611015	36.2619596	32.3009422	23.4953396	29.388613	35.9653665	24.0434937	5.92167934	28.4780367	13.4689859	16.3394062	16.7274063	19.036471	27.6060533	41.9747424	25.0317661	36.6608698	49.6649156	50.3737952	32.7437127	29.4079731	27.826686	7.99638143	-2.30484313	-7.34715313	-19.9055492	-12.9010354	-2.61459366	3.51282432	13.6025427	30.5690337	48.2396427	47.9841126	50.1052344	60.0000584	62.9272627	51.0282574	66.4525233	65.7686178	61.4278607	57.8709247	47.948495	48.0609057	56.7960596	63.9493376	70.1585342	64.5110523	61.7910358	50.441786	54.145128	49.9857387	46.6065362	28.5979007	19.9005209	6.6273046	6.2009882	14.8770248	17.1988227	15.14779	15.8211974	2.34213045	-1.29504795	3.50296754	5.13054366	11.2341264	13.9091567	8.1662568	0.4581083	-4.61104673	-9.01806064	-6.73568537	3.52361359	2.75281463	-3.29663309	-8.0171477	0.435834499	-12.7013594	-26.5037948	-25.729172	-21.2357743	-18.3614067	-2.47367426	2.20844366	-0.922647391	1.19299056	-11.3918535	-17.8647135	-11.3568477	1.5732481	-14.1353126	-19.178923	-24.541343	-29.9227004	-33.6356675	-27.3749091	-12.9451706	-27.8963034	-26.966936	-6.99983205	-16.7292208	22.7548942	27.5379119	23.1587454	12.0227089	-0.0371177249	3.92293886	4.51712987	12.32545	10.784801	36.0301745	37.4945567	38.4497943	20.4980431	22.7572702	0.813873484	4.11360792	11.1221412	4.6437811	-6.63758626	13.4484257	23.4788958	28.9463915	18.6719508	12.9376534	-1.96693232	4.85079049
-20.6643817	-12.44008	-3.22573511	19.5291235	3.357302	19.8181405	-0.273254087	-7.05304335	-17.6139994	10.5547098	4.69520386	-20.3986239	-16.119298	5.58101079	-18.6703054	-10.3047774	5.55833072	12.01373	-3.89750822	12.3175862	12.0494529	7.73023861	0.371079567	21.6932308	-13.9224414	-0.927384464	-0.0421921732	-2.21190434	-11.3550655	7.36894801	12.5416158	11.727007	2.174418	3.43656689	0.353906437	-2.67750937	-6.4358855	-4.47653241	0.400819619	-1.51043628	-3.67475873	-7.76925046	-5.47825953	2.19563668	1.36915849	-3.03678311	-10.9895664	-13.109975	-18.3754199	-21.5604726	-21.284793	-21.5548704	-33.0828348	-36.46188	-25.0017271	-22.6206496	-29.1840911	-46.4077473	-66.8909568	-77.7951107	-72.3609569	-63.3131566	-61.3436684	-74.2026227	-72.6445276	-79.9472256	-72.7675516	-65.3376997	-70.6969195	-76.9436083	-62.8789439	-68.9701963	-76.8053009	-79.4252188	-81.3185875	-63.230435	-69.7984028	-74.6552276	-73.1452328	-76.1179	-86.5818517	-79.3911299	-75.8916128	-71.6098781	-75.5832892	-89.2341478	-79.2356237	-74.1229963	-75.103557	-84.437317	-85.5727162	-82.5448781	-84.8441978	-85.5523839	-74.1197934	-77.7110867	-84.9462661	-84.8092203	-80.2481307	-65.7103028	-15.0255599	-27.8375299	-8.47446993	-20.8572151	2.94786194	13.6379693	12.3922033	-0.5946243	-35.1758533	-30.6329377	-25.7288972	1.68623013	15.1302745	17.0168824	40.9349374	57.1365059	42.0051647	29.3487103	35.3652183	31.8114205	24.7418292	38.5060413	22.4181534	9.57123527	6.59191522	22.029413	35.0325157	25.6379918	25.8894689	14.9646658	23.6559702
