41.4656506	24.3663416	56.4418035	90.76324	53.4813365	40.4947689	65.2499123	56.1997769	11.4709456	58.9605789	57.934129	50.6405036	60.9912323	47.4138133	61.9409279	57.4962884	83.3897033	82.1775883	59.0510113	83.6592864	51.806354	88.0604426	108.1078	111.584925	117.282981	117.28336	93.362146	136.438535	176.675893	262.541639	346.585641	401.453267	425.692615	465.748786	487.426188	514.308234	527.205455	543.124632	567.473452	597.118954	604.999788	599.936951	603.457611	603.060739	609.03531	585.63693	588.949744	583.819325	606.926597	612.236609	609.231228	612.924273	607.275589	612.472989	620.273666	615.2021	611.620875	625.588475	613.996442	613.798296	624.75721	618.304297	620.041811	626.500694	613.428108	623.491709	622.61979	618.85677	601.858661	590.019346	590.900875	583.920069	600.115506	602.060557	617.657569	630.615276	622.983129	616.716486	613.520737	580.522684	570.837261	576.474204	583.521718	594.844026	585.848095	572.4705	578.603406	594.609843	597.609657	582.403199	565.221394	568.768467	562.72423	582.078725	588.464037	599.686545	598.647233	595.860784	599.090102	576.947235	551.011873	532.95228	546.927728	565.757238	569.118637	588.461594	586.303084	583.775881	587.639407	589.016836	584.008098	578.266618	583.345928	580.906754	569.482584	561.992002	572.92767	554.627204	548.678358	545.562183	536.193088	461.438018	465.928827	485.635209	418.323305	323.996765	321.47308	326.125948	308.734662	298.240721	315.767256	275.165341	285.543331	281.729503	283.329024	270.502698	269.703118	270.337925	274.640534	300.194609	301.685423	297.464079	281.167224	315.768799	271.787775	298.555102	324.989317	287.614457	313.530765	318.029969	333.878397	338.243443	357.084607	362.339535
-66.071872	-68.3140094	-99.2576503	-111.734324	-132.436908	-131.019619	-107.420084	-97.0498475	-123.8448	-93.2331471	-84.5361657	-121.65063	-100.899105	-104.099937	-97.6014503	-98.7051397	-82.5423411	-90.3879356	-89.4893371	-60.0360595	-102.552239	-87.7652591	-89.3019421	-81.3122672	-67.8160014	-72.8697858	-75.9401616	-61.2018351	-50.5052833	22.25519	87.4885602	79.4970632	87.4958365	81.1669466	93.1246582	92.8295861	100.238474	99.0242389	84.3317377	63.770778	57.6642908	58.6010314	65.3408805	41.191571	52.977601	76.2809195	93.6796542	80.9230434	68.3706086	71.9212325	66.7210188	64.2593642	81.5625346	99.8043788	78.5469282	84.4327219	115.321138	115.537098	111.360015	98.9349842	87.113589	86.0689295	84.2921817	98.0356441	101.807167	101.067265	99.2933614	88.9768674	112.435262	120.198832	125.799471	137.744223	128.289934	95.7675464	87.4226149	86.4626412	95.1080425	101.39357	102.107972	134.63478	142.989587	150.364452	150.324149	128.582374	143.324927	139.582945	130.669227	122.247344	116.567212	131.75639	134.507483	126.085556	123.630953	120.200456	127.103556	110.420328	98.1020152	106.116898	105.186015	116.51116	129.256803	134.348791	133.061264	122.493795	112.724617	83.3326032	87.7920541	82.0281236	90.2809189	80.87593	85.2832196	97.7057922	111.722225	138.292331	164.879805	179.290558	153.014846	145.711694	164.017495	143.674854	148.169275	126.646148	171.068696	155.454609	146.593715	97.5025728	92.4887062	72.0676554	55.044906	59.5122159	39.1690855	11.2877214	7.53447445	1.5973705	33.1913072	-11.6261369	-22.3878589	-21.0747775	8.88958542	13.1100894	41.7304216	21.4053263	-4.766114	14.6024932	20.6770573	50.1125072	57.9050292	22.3018122	23.8156588	-18.0209661	-6.86344032	20.1960883	18.4241206	20.8365276
-17.6397841	-8.40955577	-5.71426514	31.9511522	38.6050135	18.0095661	17.0778826	43.3783673	30.6382478	40.4929111	39.6732312	47.2523723	75.7313765	68.3064836	70.7907416	76.4294526	87.7537889	93.4163766	96.2437721	91.7563585	58.8559152	62.0687223	61.6357683	67.4911945	57.4750945	30.6015462	69.0595019	88.5580826	106.649301	129.882096	138.924631	121.290948	116.459025	106.168648	83.9943889	86.7363269	90.8946173	103.930621	102.770769	118.743075	110.566742	126.205655	128.611341	124.866098	109.851458	104.781489	99.7007243	112.161506	110.112006	118.121828	122.998721	127.217612	131.603682	134.131729	110.895279	105.244258	110.949891	108.337373	117.064095	131.950119	110.420396	113.592384	111.92328	110.35616	118.833643	110.724381	97.1250009	117.16041	108.657177	112.840984	96.9318626	104.474364	116.28446	127.191364	120.815976	112.685619	115.553211	129.742607	119.440201	98.8151552	98.008367	92.3680659	94.8723068	135.766707	122.540712	122.473796	113.102038	108.856031	122.330384	109.536781	112.0126	104.862786	124.460413	122.384994	141.841117	131.43063	137.669498	138.431542	142.501508	135.067063	117.408909	115.265154	105.446847	116.797639	146.893057	140.09745	149.27169	146.503353	145.960025	141.845505	138.323894	138.899784	131.367717	126.92705	143.292688	153.434976	137.183808	138.933539	142.385176	129.165442	125.830819	119.814299	146.978922	112.469764	88.7059145	93.2521599	95.5883986	104.853065	98.9124417	98.0019761	100.34998	76.2742035	95.2486007	98.4548906	98.3509329	70.687452	55.4283081	78.8499628	86.3164188	71.0700467	89.0066596	85.5749702	86.3217864	69.6474269	53.2778217	45.2844903	36.5867417	28.9669716	42.7423262	6.61647818	55.3285692	80.6776585	58.0980633	54.0737899
2.69343158	-0.374838805	-34.1124214	-51.8355618	-50.7028507	-43.2415007	-69.7140352	-39.6347018	-53.0665667	-44.326034	-36.956989	-30.3882087	-34.4556505	-36.3907543	-35.8905465	-51.5443057	-42.4746642	-41.1999553	-39.4083911	-64.3658714	-53.7073988	-64.466281	-53.1212926	-57.1910858	-70.7201531	-99.5377549	-62.3629863	-47.1739326	-41.1297109	-27.1349017	-63.5233406	-74.3461221	-56.3141896	-74.2188221	-77.4386377	-67.8937659	-73.8822255	-72.415944	-63.21263	-67.1815105	-58.2147198	-66.2884733	-61.2076567	-54.4656093	-53.2850268	-42.3647675	-53.8193219	-40.8936361	-40.7989285	-56.4541796	-50.6247139	-51.8522162	-63.4516344	-63.2238317	-52.7595548	-55.5226173	-80.3430079	-63.2473555	-55.4490455	-53.9502903	-54.0285043	-35.1429108	-44.2518066	-48.7133688	-53.5054039	-66.983917	-55.9018723	-42.7367994	-41.4754613	-37.1329233	-45.8855588	-66.7214815	-44.1575205	-42.3629296	-46.07263	-35.7757575	-50.5178124	-53.183698	-32.7835898	-49.5208126	-44.8441693	-39.9417189	-35.037701	-46.8054615	-56.9437078	-48.7081524	-55.4701313	-56.8140096	-54.2647686	-64.8593857	-47.5302799	-37.3164763	-24.2673508	-46.0115111	-67.2730672	-62.2262233	-67.7953907	-70.1639781	-65.5027684	-43.4414122	-33.3386053	-27.4618338	-22.7796226	-29.7692309	-62.2841221	-65.9698273	-57.5555459	-68.3929626	-62.3555573	-59.411988	-50.3715168	-62.6580844	-77.1118783	-74.0548198	-60.7961298	-60.7130492	-60.4823433	-57.2421285	-39.9270593	-36.0230702	-53.8364033	-33.1368962	-41.9497914	-51.6249385	-26.8035943	-29.8799866	-11.9962623	22.3033156	9.33608565	8.27982856	5.09243767	-11.9237778	4.92662163	5.20485258	-11.9689979	2.38497143	-10.5113002	-2.94574651	-3.1328339	-21.1724927	-42.3994442	-27.4377173	-13.8787845	-7.81806663	-6.02979935	-29.7899154	-34.0226141	-46.5724595	-69.446246	-110.392325	-51.5460856	-19.6855346	-40.6089742	-57.3734377
76.2983551	89.3397487	106.169799	108.192244	103.824614	130.755012	127.155033	133.810301	105.322145	136.463141	171.67941	149.279812	132.253475	135.741408	148.098531	159.471459	148.824867	151.849984	151.683519	125.645853	131.518874	131.787409	157.42597	149.22613	134.142229	111.765643	131.301768	148.305284	139.865002	99.4749858	29.2043162	21.3381573	5.32883505	14.0883673	4.95313967	-14.2610322	-22.5635615	-19.9286005	-29.7900215	-20.6519509	-9.98402258	-23.4933722	-17.132688	-7.34600362	-18.8732857	-9.48683714	-17.7388612	-44.8972916	-35.1728516	-30.2029135	-24.7884097	-30.61835	-30.1047066	-24.9944745	-17.879396	-8.50238539	-6.71217868	-14.1246761	-23.0581977	-14.4751055	-11.2706269	-24.239797	-18.9373808	-18.6762069	-3.48977686	-1.11405992	-14.1154249	-18.714769	-17.1382664	-29.329765	-14.1129831	-12.3039399	-31.5448944	-18.6861074	-5.32338983	-16.6184903	-22.4865496	-29.7997894	-23.3400765	-6.33711422	-17.4686483	-21.6919754	-15.813268	-34.3594125	-27.3636015	-22.0599958	-34.5121066	-17.7463119	-11.1129892	-6.18691966	-28.0581294	-27.2575073	-45.6183799	-21.301356	-24.5286852	-25.1997414	-23.0198515	-36.760599	-19.4890674	-43.1386781	-58.8675039	-62.8461796	-64.2372311	-65.405379	-44.2871138	-36.1027066	-32.1225071	-35.652199	-38.1154846	-53.5030824	-42.3202503	-30.7899875	-40.5885803	-47.1077507	-55.0370993	-56.2745976	-44.0923851	-26.3296583	-21.4684483	-17.6529506	-33.3823469	-13.9709202	-26.6691719	-54.3583969	-24.3865536	-5.31511207	-10.5991185	33.5870564	42.1384535	61.9221485	55.8799187	60.8341223	38.0872335	55.8464889	42.9499025	61.8228792	35.1659709	49.8859203	61.7003707	52.9986875	48.9609395	40.8771481	44.523588	39.1082232	24.1675187	6.12472594	11.1857225	1.34484676	1.43799729	-17.3979179	15.3586066	47.4472392	42.4601804	26.3549189
-5.13224773	5.64078419	-4.14589574	-45.641788	-46.0161651	-42.8371949	-34.4939287	-25.2927602	-70.6780157	-53.4032179	-40.1893828	-50.4214995	-63.3706084	-53.4026172	-55.7748093	-49.977953	-40.5460851	-43.5254808	-67.959477	-51.1488117	-49.0107422	-56.7840533	-32.611758	-51.7904866	-23.9564047	-38.3380308	-30.9657442	-26.6132015	-27.3840831	-46.4102135	-97.0045651	-107.318995	-116.233576	-111.598681	-109.979541	-108.479525	-103.895087	-106.418519	-81.3959961	-85.1356004	-87.613857	-74.4407324	-89.3146025	-83.2527584	-74.077113	-93.3872596	-71.6926516	-72.1132894	-63.5554916	-74.9426324	-83.8663433	-70.146058	-64.9695199	-80.201404	-96.2959896	-81.9842291	-74.9350039	-78.0039545	-85.3518403	-96.5906465	-87.6175483	-92.5311295	-76.612282	-86.6804882	-101.705663	-68.7040908	-71.7206568	-87.5386756	-90.8987775	-93.9533274	-82.5435056	-72.7426581	-82.2216465	-92.2421638	-80.2373167	-71.121053	-72.1940653	-68.1091221	-68.5383724	-67.385517	-71.1270557	-84.6174389	-79.0442495	-78.4473115	-79.4509544	-97.4794359	-94.4885132	-82.5716623	-81.4991804	-85.4015781	-92.8101902	-93.6745945	-91.387642	-101.766183	-99.5531957	-92.7871393	-85.459295	-71.944264	-74.385384	-84.2095026	-77.1469693	-66.2582578	-58.0796209	-56.2915324	-81.1665319	-79.6975711	-98.4603545	-85.1370454	-89.7524023	-86.221479	-98.1666626	-99.2354386	-97.6547395	-101.71171	-105.368398	-90.6642679	-92.4734154	-111.95836	-85.2569241	-70.9689988	-80.3095679	-83.1552856	-74.6177588	-90.4245305	-86.5406251	-56.2780363	-47.2076129	-11.8147054	-9.11208923	4.29103028	6.39867733	1.3475883	-6.37668898	-10.9421043	1.07718259	-14.3570956	-17.7694428	4.05476329	21.2147115	2.93257954	23.8321882	-12.3431724	4.00703018	1.5978529	-11.9218309	-30.6208335	-29.3035565	-26.7546201	-15.3905718	-24.4253148	-8.7138131	4.10281565	4.71748317	22.458253
59.2766939	67.0747886	86.81744	82.21263	88.5108456	83.0769448	93.0061714	78.4245385	58.510677	109.489474	91.4496542	66.1846807	64.7730894	101.099562	89.6811293	73.3519489	101.315706	96.3762426	73.3511709	74.578658	88.8757099	81.9568774	79.4683745	75.2224782	91.934721	61.5259886	55.5534966	74.0012351	58.2977977	42.9969302	32.4381194	30.83779	26.3248621	12.3124416	13.8591558	11.8763208	0.766187624	-1.21995234	-12.7242552	-24.820839	-38.539754	-26.5482359	-8.38441259	-37.3123116	-25.2014407	-14.0253417	-18.8212586	-10.2871042	-12.1782707	-7.74551181	-18.0761328	-13.4550576	-8.61064847	-7.58142675	-0.0221543052	-18.8018218	-8.97752262	-7.4132103	-6.69146626	-1.21154606	6.01251788	1.9911397	5.631311	12.0429817	2.10682046	-6.1038777	7.80623191	-3.59081491	-0.771199609	-5.89610825	-0.208809064	4.76009002	-5.00442656	-4.92664591	-8.06472817	-9.0506874	-1.8052471	-8.54573675	-23.1074173	-15.2724258	4.03847264	11.8862005	-5.10942324	-20.9306353	13.748368	9.42347863	19.8151156	-0.828875936	-14.8500138	-10.4059549	-1.14727993	-4.76230666	-15.8514835	-16.8487771	-19.7846886	-8.94029667	-23.6637053	-23.8312971	-35.0061156	-41.3053216	-49.9672913	-57.3350512	-49.2838824	-50.0547522	-33.1699078	-29.1981215	-37.8099574	-32.595059	-35.0345962	-31.526304	-33.7143802	-38.790758	-33.9137027	-34.9171971	-35.3062972	-31.6207257	-32.5886052	-32.2177719	-26.0863194	-10.6484042	-20.5682846	-21.2658011	-22.7987905	-13.8831477	-23.9508029	4.30524559	12.0234686	40.6472535	7.46324881	13.6867152	56.2222433	52.0136941	28.8644423	13.6226285	34.4541361	22.8165785	25.0195534	50.544414	43.7395123	35.2004669	30.7020244	16.4791603	42.4650229	24.900672	40.4707773	38.8857382	33.8944688	70.0472094	29.7221946	17.5111446	14.3966198	20.2639389	54.0426388	63.7379624
-19.1781358	-12.2785697	-40.5912238	-67.3511261	-61.8080073	-58.4671918	-62.133825	-76.2788527	-88.8433502	-68.6634115	-71.4179787	-94.7276285	-86.7651108	-62.7592586	-83.3922703	-103.675537	-89.9657102	-54.1952018	-61.6858148	-42.6428347	-50.3415561	-54.3483406	-41.1596065	-64.0264684	-41.3879996	-56.8720474	-71.8028549	-55.0204566	-69.4129785	-96.0411491	-92.2774399	-63.6284057	-57.9102921	-63.8363514	-53.5514728	-46.0947992	-35.4529376	-30.955746	-28.109984	-8.6452254	-8.79128229	-22.3323805	-23.8904414	-13.5165757	-6.32605932	-12.4046155	-31.4038875	-30.4848539	-26.8534943	-15.6185274	-19.4491592	-29.5589126	-25.9386799	-11.4359669	5.9087157	-14.2196271	-17.5889953	-11.6784282	5.0918161	4.18135297	-11.8032231	-5.91963256	-20.380469	-19.1323802	-6.22372127	-13.1058905	-19.4310624	-7.34899098	-11.9719482	-6.87252276	-21.7850656	-20.9994697	-1.75842228	-4.0993505	-14.2483536	-23.4462102	-14.572506	-6.88839442	-5.80379591	-39.0158177	-32.0477915	-23.8123106	-20.1659115	11.2765815	-11.4842554	-6.76196436	-3.62930352	-8.10787493	-7.66261898	4.94043238	1.75960935	-19.6410517	-18.5193899	6.49413356	11.3991749	16.3046782	17.5492836	14.4207743	10.2986191	20.5276953	34.3409418	26.5148973	19.3678126	14.8113871	13.8598744	-1.31278918	10.4629298	-0.8519216	16.0848061	7.32262663	3.98751109	-12.8223615	-4.00818834	-0.806445077	-12.596795	-13.1418815	-5.96706897	-8.86052513	-8.34633328	18.1319433	3.43714087	-11.4540715	-24.9463077	-31.7685512	-30.1364305	-18.5110409	-39.7996149	-8.20328733	-20.4847526	0.0141228208	46.7380227	36.4939521	17.8804652	-0.508788789	-3.20468331	2.38049297	13.8827671	16.8966157	4.36142424	21.5350503	19.0520782	23.4894452	17.6953508	16.3696532	11.2867502	11.1828532	24.4236882	56.8027005	36.0343419	13.9854465	19.9357722	25.8192232	48.0181012	30.8818971
45.666583	67.5020709	73.0356205	70.6771455	74.4362849	95.4809559	92.3290361	84.9553179	77.4524495	86.0206516	79.1367611	59.0653739	87.118889	110.459198	83.404759	54.8190467	66.9124009	82.0231757	80.9446629	73.2295798	70.7288149	70.7388008	73.3709744	52.7195287	59.3622668	78.1973945	81.0752445	67.4882162	53.6001712	48.9043055	63.9573413	53.15635	44.366762	34.4258249	25.6035287	35.7856652	30.845316	21.3343402	8.70492425	-17.5472954	-15.5889629	-5.87520933	-3.73660734	-9.58383464	-28.468381	-4.59293798	11.6790551	12.4830229	-2.8169914	-11.4296175	-5.2082118	-5.94913926	-10.0828014	-8.94065307	-18.4317709	-8.65621484	-5.08882285	-19.7073443	-29.3430285	-19.894504	-20.3453476	-13.2103058	-15.7856426	-21.8937829	-12.3957301	-15.6982664	-28.087128	-19.7504204	-0.0613800754	-2.40953794	5.87459202	6.57058802	3.5231405	-12.4357339	-13.4234415	-0.103981628	-19.0871255	-9.9737913	1.74234293	13.7245873	22.4352357	13.0351606	11.8304861	-2.64083461	-13.8085954	3.47386658	-8.10504297	-6.99947085	1.68425587	0.192629397	16.4546338	20.5387569	29.7481887	-2.71445733	-5.87734229	-13.7637669	-15.2132996	-5.80012254	5.96948291	2.25996375	-5.65348691	-13.5460106	-15.5832845	-0.0204121132	6.78735389	-6.50761424	9.42993733	-5.43450923	4.98565031	2.99148041	1.30351199	-0.873653217	-8.5155214	-12.5245287	10.3776041	6.84398412	-11.9662773	-16.8935593	9.36643661	17.6435718	6.98109668	18.5292137	9.22895814	-4.18373709	45.1521574	56.0611964	19.4102696	11.596063	-3.3777662	21.451965	17.7394787	32.5163231	15.5714157	-7.59392477	-11.6502119	14.0719156	25.7034838	6.03134772	-0.527658916	27.5801608	13.1558768	23.4522403	22.9295585	20.2966777	33.8469212	41.2802782	40.2614213	48.4375724	47.6706756	9.08073271	14.894265	21.5792243	30.1745223	-3.6919305
-35.8219054	-25.9083251	-26.7911312	-31.8221465	-56.190401	-56.6728892	-57.2696549	-53.101852	-54.821687	-52.5695914	-57.4786385	-83.6497746	-59.557119	-49.0329286	-60.092685	-50.0360242	-65.3109868	-48.8569755	-37.9602967	-40.729804	-42.2941114	-15.3992906	-33.9513391	-35.2260061	-44.0638914	-45.9147761	-38.5696255	-52.7339802	-49.2066759	-60.8744139	-66.414965	-56.3157256	-37.9076051	-13.1409388	-14.5256806	-29.0196374	-24.4554323	-10.2961961	-1.20312861	20.8861839	31.3540974	29.7071791	32.8384472	37.469766	29.2915562	19.8032228	21.7255908	10.0819352	28.2792096	28.9295246	28.9628692	31.6837044	35.4494537	37.8839388	21.6690553	36.4248182	25.7027595	34.8326961	26.0101382	32.5950625	31.8555275	32.3396585	36.6402345	46.3293396	34.3132783	27.4453278	35.8607894	32.7954707	24.7242714	15.0001372	12.1025859	10.2832933	16.575152	32.307293	41.2956196	38.2737803	42.7580201	33.2346559	34.7811519	29.7015232	10.2831392	10.2342337	27.2807931	28.2220876	30.9697075	24.4519793	12.986877	31.0970522	32.7316868	22.6700196	2.48127017	16.2411772	1.72185846	17.6337146	30.9350509	20.3707004	25.1188116	18.0086838	25.8344462	24.6654482	26.4478978	38.2228513	35.707884	28.9923243	18.7725139	17.0929674	27.8748854	17.3323321	9.28374617	8.02851453	23.2736275	45.6714829	37.1877346	24.6682642	22.183774	20.155207	4.16866541	9.16642229	40.5031373	44.8507246	22.9797153	24.7357213	16.9199299	-21.0344181	-1.2351741	2.99505272	-18.7617014	-22.8572843	3.72072348	29.5135759	31.8368274	52.1564147	36.7881246	22.039102	22.6179213	41.974159	13.9179907	10.8378531	11.0948674	31.4065562	45.0685967	52.2483416	47.0040281	22.164984	1.18849446	2.74425878	5.69998546	6.54316978	21.3275794	31.0745194	23.9702037	30.253984	34.4612931	24.6748614
