259.434872	266.997845	264.12387	252.614959	294.997593	307.913011	290.429135	259.97489	290.225535	282.145303	276.313451	281.825608	292.976049	294.005502	327.208534	325.819513	338.080847	348.69273	335.791499	356.283926	352.373261	342.356695	361.980752	370.621546	364.600556	328.791549	325.012517	302.973913	315.659626	325.755177	323.419514	353.777843	353.460147	387.548444	394.562909	407.922551	439.401173	470.463871	501.856292	565.076647	615.960197	595.668051	612.80686	619.571431	609.999728	614.339096	646.846166	634.247025	654.494694	661.291492	626.308933	614.782258	610.047196	589.011496	562.560258	599.399364	607.646674	581.639653	540.560897	457.783673	386.166244	378.06585	348.546732	333.863271	337.196706	294.513626	264.062484	249.460079	242.962837	277.594399	291.142366	279.730515	280.79446	259.491784	280.344859	285.757731	311.084014	287.970582	253.104857	271.472799	296.982739	283.316488	272.215555	270.459529	296.473557	279.359314	320.102877	306.237769	284.739055	293.725385
27.0505691	35.7401374	43.7762043	38.1766074	56.2521062	51.3032022	24.9939337	20.6528847	33.2498639	25.6176226	22.2758997	-2.94791319	-34.7541354	-62.2351811	-79.2203642	-116.195276	-107.346965	-126.445594	-124.313111	-149.79195	-164.301865	-168.928594	-186.833578	-183.987436	-175.478412	-205.967278	-220.901967	-247.938913	-226.048321	-235.510215	-241.045909	-236.717627	-217.14086	-222.58373	-228.80472	-202.051513	-190.908126	-167.68516	-130.393913	-98.1513062	-120.473472	-150.666851	-153.932255	-146.789853	-138.98621	-126.995445	-137.518574	-135.418822	-133.209726	-131.382259	-114.146349	-90.3118315	-77.3687345	-59.1223868	-25.5752537	-26.6019811	-23.2092547	-10.3449164	37.9569319	77.652443	57.4148852	56.1857692	30.1898071	34.7681692	36.6395266	14.1854511	15.2852265	36.216557	17.107207	25.3508758	11.8718093	-10.8802766	-1.85027265	-17.6053819	13.3622769	11.1950579	10.7233396	-1.08956218	-8.59421921	-12.9472887	15.9390828	1.52720568	-2.98410508	-0.222206926	13.7858026	-19.9301422	13.1897431	32.8165769	13.2098477	6.0934846
51.6488496	36.5965571	54.9291602	88.5367945	76.7168856	46.7101013	28.9483005	21.5765887	25.6511465	-3.38177958	11.2169698	9.31047592	5.78486161	4.97677659	17.5719432	19.1710615	20.845062	26.2034834	42.8297827	19.7204028	29.912131	62.0789763	46.8528657	67.084769	56.8644078	55.8343963	37.6451587	35.231327	64.8257659	68.3642707	51.8053222	26.9989359	-0.942966236	7.48709298	-19.6971339	-35.8284778	-34.5145169	-39.5136164	0.525824135	-23.6527917	-13.5888993	-3.89820534	1.60722238	-16.4857648	-5.90261449	-10.1837977	-28.4783453	-16.0793777	-2.49315648	-5.60312968	-16.8333587	-9.45109301	-9.72732147	-8.40159531	-1.80610793	4.69126128	19.7202621	63.3525873	80.9522895	90.5220636	112.292339	122.714634	100.697903	113.483431	113.435285	78.5672651	56.3058172	65.2423195	67.1985944	84.788025	95.2006757	69.7542501	62.9876923	44.2296465	84.4952877	74.0992582	78.8171814	75.0445933	77.7001948	59.2977267	88.4414767	93.4977166	90.1865442	81.100812	101.350301	85.5792137	96.4756756	110.43981	89.0179667	84.160346
18.3750191	0.478711945	-1.73281204	38.0600389	24.2444952	13.5805496	5.81384156	2.15979917	23.3258817	-5.09835331	21.9699676	13.3664745	-19.8794704	-9.83912149	12.5273482	16.3185487	14.2222132	4.24084275	4.22068498	-10.4901778	-7.84763555	-5.00718705	-10.9128707	-18.6609046	-29.5010635	-27.4155122	-11.5042932	-26.6523474	-21.4310348	-36.914025	-42.6571148	-38.7093934	-80.0595921	-47.3473848	-79.334024	-102.004568	-71.5260747	-53.7434917	-55.7357478	-55.4668047	-43.5412539	-61.2456019	-48.5123843	-39.0080991	-72.3186451	-57.2973797	-30.0866273	-35.3331583	-46.752789	-40.0646628	-24.5766509	-29.7419722	-35.8336944	-52.2758826	-60.4316038	-41.4348747	-36.0801729	-65.6942428	-66.3206124	-53.9658101	-75.7054256	-31.52981	-13.5705198	2.09408252	13.6343087	-6.47192433	-6.22235932	21.8220294	29.5998479	27.6129597	10.3119911	-21.0557223	-30.6904604	-38.6852222	-28.1395524	0.537900571	8.33047921	-16.6062081	-5.82114402	-36.2550548	-19.7463129	5.02441364	-4.90535177	-12.7978561	8.70979494	8.16359924	-5.92730091	10.1207366	4.43819322	-8.67799619
59.8919483	53.4670092	68.1734907	86.9247559	75.956122	48.8608705	52.305318	39.2260862	34.2917228	17.7654216	41.723683	35.8020283	13.6165059	22.9875606	23.5207327	-18.4346608	-16.0226742	2.6786709	-13.9496626	-11.8294383	-1.8684763	-1.58840015	4.59187822	-0.710079381	-5.34533398	-0.164720946	-14.6845235	-9.23211663	13.1570418	-1.78979416	-28.0726214	-2.1889605	-12.4458091	1.31034461	-19.2118725	-33.2643787	-28.1809975	-7.12977806	-10.1175851	0.769208153	-20.53548	-30.7795507	-27.3695445	-36.6037015	-22.7500527	-29.4450257	-42.5814086	-46.8048737	-45.6593448	-42.683549	-47.5039303	-60.4458249	-46.6468168	-48.9812796	-40.1114253	-62.5218999	-84.1216185	-63.623148	-28.2690744	-34.0037371	-18.8255272	22.4984405	38.363973	50.769269	30.4344495	17.719667	46.7061986	80.9407886	72.1289917	63.0143416	76.4913485	40.9095262	27.5792555	44.041402	26.4420786	34.2308425	42.5213327	37.3982365	51.9042003	57.0006787	22.7041106	54.0240963	70.1129019	70.0651158	65.3744464	62.5616513	51.7371181	56.6120868	52.9486814	35.1194129
4.8585791	9.17228887	31.4994902	32.0836537	31.1410308	0.814685888	-2.43989091	17.9129618	25.3503535	22.761485	22.7725265	10.7772439	-5.50435428	-11.2958418	0.145538654	-13.6999511	-34.1340305	-6.74101598	-17.6119094	-13.7850804	-2.45091588	-15.7051509	-1.23750981	-15.86404	-12.4597395	-2.53500993	-37.9153476	-24.274108	-16.1871865	-8.95982357	-54.0049962	-40.6127578	-27.6924584	-31.0899474	-42.0928799	-49.6393976	-42.9905597	-21.711858	-27.1906219	-30.6184814	-35.5573547	-50.8106579	-50.6611456	-49.5764415	-46.3412624	-40.9303292	-40.5748713	-40.4670849	-33.5664869	-36.0326691	-59.7956784	-50.4205546	-60.5397501	-74.6224699	-91.3831171	-100.48819	-117.807845	-131.378117	-125.058594	-73.7302785	-52.1434294	-11.605907	-18.6257341	22.2036411	-19.5577722	-15.2854787	-21.1218094	1.55671434	16.6639269	-17.0992909	15.6114586	-5.50655231	-19.9887344	-11.8350345	-34.6350817	-40.5407896	-22.8402072	-3.52227592	11.6884327	5.09983792	-3.54692862	21.5859115	11.2986952	18.8758569	-3.11928655	3.0302761	7.1493679	17.0164351	0.519646461	-2.1603493
15.2931773	32.6694906	49.3630494	68.0330497	57.3432225	44.0158492	45.8264453	53.7956806	44.4426978	30.1538558	36.6444548	43.5447951	67.0294875	49.9167402	64.2897309	89.5822924	47.330009	48.5479609	60.6178942	62.6887674	71.0285116	47.7614676	62.6667593	75.1389468	66.9807883	51.132573	74.8548447	96.1184524	90.0117943	98.3498715	93.7756858	106.147303	83.4894158	95.912663	92.3805541	73.5356939	86.0762163	122.028175	90.9448152	98.2479363	100.339206	96.7335151	85.6596408	88.3103872	89.2717259	96.5312458	100.129853	92.6277646	92.6314746	87.4894204	101.355436	91.2093193	95.9724205	99.5491157	88.6298017	66.2257946	55.9600197	37.6059896	5.19043178	19.2730635	-12.1001917	12.9155537	1.94042799	30.2743508	24.6468581	38.4647137	51.903241	44.9169983	52.7488926	32.0109881	26.9500554	11.1379447	8.85054979	28.2474704	1.70895534	1.87883205	29.9309499	35.3740374	26.0739904	20.4322129	25.6341928	46.7210173	26.5755167	30.951136	11.966952	15.9929895	20.5073922	38.797929	52.9094821	22.8689774
-16.9913971	-17.4227713	-1.06747019	17.7238645	6.13164485	-4.44628566	-2.08421907	1.37087845	5.60334989	22.7779687	18.6210086	5.89473121	20.5453799	1.87829595	-10.4338877	6.98811647	-14.6319651	-30.8746714	-34.8250685	-26.7176322	-14.5525463	-35.7882756	-17.6136366	1.49553336	-4.12673987	-40.7029168	-21.886301	-9.03669925	7.05044855	-6.47570068	-21.8185678	-22.0076607	-45.1919961	-23.689157	3.33130746	-16.4581794	-22.1596064	8.30117697	-14.4157558	-3.34999953	-20.6918707	-23.8552987	-14.0683446	-13.6362784	-8.52101056	-1.3917612	-7.74631699	-12.2874177	4.28571886	28.1121423	10.0199819	22.2456894	26.5226846	17.5143176	18.7448988	43.2914296	49.3786366	62.6352928	44.5411676	53.3230338	26.3046435	23.2050461	3.94924166	23.1931386	11.866804	7.26942514	8.20650297	-10.9734058	9.53849688	7.78894262	17.9518496	4.58645614	0.934236012	32.7275108	-2.30709114	-12.0916464	-0.0608891459	0.112981213	-16.5911655	14.1009344	18.1704684	17.1646002	2.51609955	17.5650561	-6.49591524	-5.77206215	-17.5306462	7.09861994	40.255134	30.590563
15.3390228	41.8263642	55.220763	59.4092323	43.9652934	33.1668202	25.5428622	19.7816244	10.0109548	37.8416855	32.5173577	0.871361213	22.3100022	27.2990872	16.8777718	21.2607832	20.5879312	-3.17251586	-16.4172096	11.7362148	11.4338932	8.00097497	12.2763146	24.0225364	24.5328162	-4.29270035	6.70192029	47.6221071	53.5457996	49.7852748	43.8670737	13.7972805	24.2508337	24.5833469	34.6570749	13.8768571	4.78578805	10.8327217	-22.7485021	-29.840973	-18.1932157	-16.2257676	-23.2014156	-13.5971053	-4.82776792	6.90124792	6.66125565	5.82441468	-2.16746439	-12.4698912	7.91257737	23.3861804	16.167938	27.5632207	46.4005081	39.8900089	36.7236349	40.7872643	49.3698413	56.9762219	22.761693	14.8093927	-15.9168093	5.14160049	10.6426708	12.5919786	8.36462228	14.6096316	35.9106723	31.4903697	24.35943	2.96990303	-15.9499017	12.2180959	-0.761597666	2.50927007	9.98009097	20.7624272	-1.95163322	6.44450812	10.7434449	10.2980443	17.1532362	20.7689593	0.570685645	8.09811012	-3.22106116	39.3445361	28.5036086	18.9428324
-20.9631572	-5.90626489	10.4703173	2.87524681	-12.7551672	13.1493389	0.15519411	5.39864452	-10.842577	15.6739062	14.0971547	-21.1138327	-11.5892441	-16.2200537	11.2701338	10.0176524	-4.9177081	-24.8779789	-29.3350702	-20.733685	-14.4187266	-8.69906897	-12.1305151	-9.61488809	-31.0817789	-9.45840641	-11.3219838	25.3532421	4.15823489	9.19830644	15.1896231	-11.816188	7.49063167	-17.2562079	0.796428488	24.5086411	11.8736509	16.0627917	-5.07052837	-21.063156	1.42866007	8.00240072	10.7799136	6.28795294	-18.8956102	-33.4437034	-18.2354068	-9.51876506	3.02787627	6.99595538	-7.5803154	-11.1181258	-19.3651301	-13.829786	-22.8626273	-8.30627273	3.22927167	30.7329259	32.4668772	49.6086864	45.6039567	29.0182043	18.3520847	30.1954041	27.3879287	26.1096427	-4.65053937	-16.9335076	6.62662691	18.5400149	43.6974174	38.8927391	4.81859178	15.6341102	30.4056115	35.9139316	37.4049949	25.0150335	5.52410165	32.1667896	9.8067083	15.6275396	19.7600334	41.4050975	31.0125131	30.766839	24.7375678	34.5904745	29.8704978	6.37154544
