251.396513	244.918168	227.328632	247.431815	267.721271	255.9092	227.96285	214.99722	252.502316	264.39355	239.594573	243.292999	235.166165	247.537912	238.588775	248.136362	247.675479	236.529333	231.695202	252.147753	264.471842	264.179698	236.402216	230.614206	246.139745	244.582016	225.635199	298.688233	294.452898	324.254492	367.332198	373.840746	413.578022	513.089689	583.318301	582.651797	580.497672	569.828613	570.294473	579.764791	585.430551	593.970859	591.713763	581.197554	581.025343	565.600131	554.824643	550.12743	544.813678	540.30481	532.494782	526.061751	526.76883	523.923028	522.056973	529.332225	527.413941	528.647169	521.266307	516.722914	512.39756	510.243689	518.53919	506.409657	501.795738	500.409098	504.30481	504.799615	519.700221	504.68156	501.988505	502.446593	506.632107	505.74797	502.167457	506.36595	509.083037	502.102703	489.907365	496.817502	488.33167	466.27174	474.473012	473.621011	480.641304	503.647969	508.439103	507.037404	503.094717	505.435368	505.876907	516.624905	512.703575	507.858513	515.086963	516.14723	533.156056	535.385081	509.26433	506.763148	500.01376	495.513971	496.345228	488.695169	491.790596	500.370691	514.054	501.591571	522.401078	525.342963	540.458664	546.024025	549.037621	571.030667	528.014361	424.700894	368.68581	340.820327	320.735586	316.001665	283.159275	272.984181	284.684996	280.234864	288.868314	280.750088	307.797769	288.682461	288.656381	272.31329	264.073951	246.009342	257.65717	260.38966	259.931625	254.899604	236.909163	232.300211	227.551427	225.811839	234.10307	245.068701	273.540073	265.889425	252.212792	279.991364
55.3437446	49.8604913	66.7266503	64.4685381	73.8368656	44.6304993	57.0794451	58.9319977	72.9847259	73.1695602	64.5991658	53.9286202	45.6484146	47.373249	39.8483561	59.0765029	30.6919735	41.7793435	54.0654142	45.7434011	44.5339815	49.6181464	52.54418	40.9445377	45.2724628	62.4780452	90.0905499	-10.0917733	-6.29113724	32.9135535	15.2100462	-16.1248414	38.7714631	48.0061296	-2.23432696	-31.2058949	-66.7664274	-86.3553074	-105.87381	-121.630728	-151.820674	-158.613922	-148.589931	-154.7647	-161.80302	-165.519294	-153.487162	-152.949427	-169.478505	-162.553455	-156.595518	-144.936763	-142.960835	-151.051629	-149.186272	-145.05569	-144.72045	-147.418759	-144.041921	-134.070919	-140.64593	-131.647063	-126.404529	-128.557864	-127.995819	-125.780778	-126.968534	-110.432169	-111.403762	-114.039252	-110.940412	-91.534208	-90.9025368	-98.2684626	-102.216892	-97.8148705	-87.3666764	-99.8617532	-99.3161948	-91.6552843	-79.5733982	-67.6312708	-53.9544666	-59.362164	-58.3607114	-70.6551773	-77.2275795	-88.6299688	-82.3081737	-86.8956794	-90.7946744	-103.345259	-104.775073	-108.142482	-98.5272628	-87.3858955	-96.4751475	-116.034792	-111.518598	-98.5444292	-73.5483505	-78.9224285	-79.0471254	-63.5526545	-70.1047779	-74.8204497	-79.3903891	-63.8068356	-61.9270226	-43.6806383	12.5931957	38.6212943	46.9033059	42.7865015	88.7655315	97.237587	91.8265823	45.9931715	57.8997184	60.4802909	40.2751059	17.9156271	10.5350846	9.30279449	33.5577446	4.03454204	28.0443115	37.6640131	13.4140051	29.45605	31.1529476	18.4134614	19.6512738	26.6782506	31.8670768	24.8682181	50.0438387	67.7188179	59.6219758	41.8246482	37.2029992	66.2784558	29.2998441	38.7706675	10.7864893	44.1354632
62.1975639	57.6892594	65.8456617	64.0992585	80.3252055	44.4329073	36.9642188	48.1356154	58.8882097	70.7870619	45.8492758	58.7429296	59.8180845	57.3990142	64.5670568	58.5741874	37.7582643	68.8993422	68.2110869	63.3958871	57.4488833	31.5691386	52.5643741	52.5029712	53.3822758	62.0968274	66.5504986	19.6098887	6.75684401	-7.33070915	31.9273324	30.7212759	56.7672821	60.0541724	33.7135492	10.0403098	15.2566145	17.9755642	24.4146668	28.2208299	26.4392222	41.8117456	45.3655413	41.3524992	34.2130042	33.5723202	42.5886642	42.9556724	41.6230697	45.0342357	47.92847	44.2601904	37.824171	44.1050599	43.3922363	43.2871707	44.1139113	51.5286133	52.2872227	49.3337651	48.7183908	56.0206422	64.5066738	57.4257582	52.4174688	41.1191889	40.2776577	48.0968184	57.591477	42.2852774	51.5336115	60.3169538	66.1293801	60.3005502	55.0706933	52.5500919	62.1190818	58.8196553	52.2859737	48.7792482	38.877445	27.3319137	30.5174028	25.5761201	29.591587	54.3153196	54.4659588	62.6556231	65.8517777	62.6738324	56.1854356	65.5143629	56.0698359	43.7205443	50.7869011	61.0628742	62.091392	52.1368401	30.8502274	25.2170822	25.3665804	17.7418136	12.2385615	15.1321091	15.4502979	20.5757711	23.4696838	17.0900182	22.1189324	21.3890095	34.1217983	46.5142036	39.588843	-17.615046	16.3823674	60.2313121	65.6581776	35.827205	63.3387425	86.6080767	99.2388098	92.7453899	73.3184159	71.0316524	83.4965261	60.0774218	54.9533008	66.3330307	41.8547883	66.9676289	97.6300257	90.775542	61.5695091	76.9910172	81.6123246	53.0202296	57.9829967	52.7071096	34.2728753	44.4539633	58.0113479	87.9872677	49.0103466	88.5328834	68.7447915	87.1603232
18.0778543	16.5700893	15.2777654	1.81106392	49.7575546	37.0403423	10.1460502	23.337482	36.770416	38.57659	30.2277535	32.0256893	21.9036078	16.6619176	28.7982447	11.2676955	-2.10579724	22.3097589	13.690268	25.8400068	35.1425052	26.8629896	16.3613476	6.81249995	13.8062003	32.4122068	70.1625875	-9.09494799	-42.8517643	-113.240524	-149.559343	-139.9533	-135.894078	-77.1168825	-56.9905064	-78.6248403	-84.9631951	-89.3301623	-84.543083	-77.4308637	-86.0809413	-93.883331	-93.8271857	-108.260135	-111.666934	-114.962195	-113.101298	-112.205733	-124.742616	-123.571372	-126.219501	-118.91807	-112.928123	-125.929241	-126.843039	-118.680064	-125.02367	-127.76233	-129.791338	-118.613746	-131.701849	-130.935334	-125.744742	-133.475508	-135.657726	-136.645759	-136.608245	-133.504531	-135.246797	-142.286305	-143.471554	-132.764949	-134.706195	-137.412417	-134.395134	-127.208878	-124.543254	-135.842402	-136.49566	-124.688923	-110.362065	-107.393417	-93.0980632	-94.6407887	-97.2720255	-107.528605	-110.812744	-122.415728	-122.764439	-121.82846	-124.737514	-128.32386	-131.803263	-125.466337	-119.369014	-112.571056	-107.623121	-121.141462	-124.657623	-109.114824	-94.032737	-101.366289	-96.5642543	-97.5847188	-105.602616	-112.301827	-117.423247	-97.4728296	-67.0238084	-79.3625123	-68.9174676	-67.8398399	-77.797708	-92.7384062	-90.2569591	-65.339088	-34.3912767	-34.0667509	-30.6135392	-16.6831279	5.75624101	0.216258655	16.5583131	17.2519871	22.3378369	20.7335308	12.4472798	2.35628539	-10.4767195	2.83024355	30.8288474	30.4635501	15.1820109	22.8119147	26.3244877	38.2892863	53.538886	19.5912587	21.2348165	26.6213614	12.3180044	22.9448147	2.26329473	19.5813761	4.26813838	24.267622
27.914865	40.8688367	44.1643043	34.6705093	63.9313621	46.0758533	13.746142	14.1706325	28.3832737	41.6288553	58.0154301	49.3344177	37.4575628	41.440295	33.4873785	34.1445678	35.2670699	42.105324	28.8298658	45.6889721	50.726675	43.8014373	32.1468798	33.7588258	24.9388998	36.0205882	53.1739204	-19.2821311	-33.8390369	-67.3123448	-59.2672056	-26.6109464	-39.7949826	-61.3703517	-103.832423	-118.974022	-133.439183	-156.167084	-164.774234	-168.355836	-183.621633	-171.808672	-161.896067	-159.833849	-169.475886	-179.298851	-164.310707	-162.063233	-174.512114	-171.586392	-168.809645	-165.717273	-171.635481	-171.693886	-171.619632	-177.339223	-173.748995	-179.279666	-176.085963	-177.277208	-179.814961	-164.556409	-162.628036	-168.370335	-166.715965	-172.270306	-177.184815	-163.923343	-154.728502	-166.230839	-157.794075	-147.788012	-145.951388	-149.743561	-157.569343	-161.176615	-151.743208	-161.601769	-164.378454	-164.021719	-170.048251	-186.087145	-183.463992	-186.545886	-174.907679	-155.533813	-155.774942	-150.82413	-144.791986	-151.804276	-151.564869	-149.77168	-151.200885	-167.965047	-159.077614	-146.826485	-146.265785	-156.171909	-169.037958	-177.504992	-171.136574	-172.355148	-175.559471	-159.397197	-159.890551	-152.8412	-147.048156	-156.679451	-166.566686	-164.890562	-143.615738	-122.121848	-118.181919	-115.913399	-106.665407	-74.2021465	-19.5139365	-4.04688957	-10.7557956	4.60064056	29.0393837	20.9842454	34.9241483	50.2830796	43.3470582	58.579013	42.5178782	52.4983868	44.0883997	33.9787432	48.1700884	51.4593433	54.6869084	70.8678106	48.4122102	40.0535226	44.9621388	36.9870731	18.8223747	26.1276922	25.5930689	36.9716018	42.1626795	61.7470669	55.718506	67.7176175
23.6164641	10.787885	22.4009016	-0.567180132	9.16795117	34.6623949	10.6772904	2.03288384	7.24401137	14.2898406	22.043383	14.0870582	4.78195285	-2.32965364	0.157356156	-1.15743966	4.46465197	12.609935	5.47659585	9.84014719	-4.73987782	-14.2627433	-4.00546183	10.5335919	-1.16647317	-20.4651779	21.7919798	-3.06640184	-12.8820526	-56.3118554	-66.3459016	-73.6680847	-68.500808	-104.31148	-116.203143	-137.388883	-148.55414	-146.68357	-145.263911	-144.789257	-144.490053	-140.602212	-130.51813	-139.250347	-136.984207	-136.960168	-138.160636	-143.829889	-145.24446	-140.498147	-138.956032	-138.2395	-133.203906	-135.158144	-135.187965	-123.554351	-128.31146	-124.739767	-132.189043	-131.079353	-134.212606	-135.115886	-125.092621	-134.673933	-139.09157	-144.095775	-141.36177	-134.779339	-131.187468	-140.497092	-135.538316	-121.489525	-122.615959	-128.942707	-129.870071	-121.746413	-115.071844	-124.08285	-129.829389	-133.409843	-125.349591	-109.496373	-94.6256847	-101.441021	-108.657128	-113.994547	-115.4136	-120.027536	-119.049583	-118.643652	-125.156745	-120.641998	-125.016895	-127.124492	-120.539858	-117.202572	-110.644365	-122.855945	-126.852236	-106.412426	-92.5667522	-104.503499	-104.302762	-105.337374	-111.156927	-121.561005	-123.750684	-118.297438	-111.239205	-117.289194	-102.970929	-108.158163	-109.374481	-115.359284	-100.485389	-89.8630043	-58.8030711	-52.8235848	-12.48102	0.880352865	10.6581921	6.13514221	25.8383878	37.0472517	6.65028092	30.7987439	11.0736558	16.3462309	8.35696427	-6.49835069	8.78200298	8.98598522	8.34083286	22.4915052	7.64822935	28.3559101	48.3734445	57.1373802	10.2127739	16.4301257	7.96228592	7.38264959	9.22304282	8.71838979	7.33825044	13.0188402
34.6835543	34.2714769	48.3199655	22.2609263	32.9408499	52.7159543	44.0171938	36.904426	28.4068839	34.2552892	50.5640241	60.4645764	44.7225131	19.0814384	33.3037564	24.6911727	13.1948928	14.7980656	24.658143	32.7977479	24.6700403	0.533643326	38.1980091	33.9143577	39.0667415	38.6687329	32.3296394	48.743079	72.4366409	82.8524633	113.903445	98.8642792	75.1624899	30.3911851	39.034728	14.6849131	24.9852858	32.6014845	49.3079496	65.9574224	54.9555368	67.8938991	76.3383006	70.5982067	58.9704423	62.9492309	75.2939466	76.1283687	64.4756317	67.6580349	74.7042855	80.6018341	80.6546359	76.5902778	74.991841	74.6982052	78.9414814	74.7894635	83.4021755	89.8091353	77.8489945	82.7586582	81.621021	76.3929324	76.8236921	77.8724036	68.3617602	73.7175263	73.2750144	60.9763102	63.1883086	69.424244	79.768127	75.376632	72.832864	66.3384058	70.2564794	64.7005186	64.0066822	73.7594314	73.4840551	53.6640531	54.8702378	54.4006894	67.540194	84.0278408	84.4087989	80.8459509	85.6183303	77.0570879	73.6693858	67.3390887	69.4493583	65.4362829	72.9962087	88.5183655	85.1626019	75.9612329	61.8135806	52.0214021	56.4294318	55.8169413	53.0112921	61.2124667	57.2333222	64.6498512	63.0129721	57.8463927	54.1569842	48.4756112	30.3711604	46.0786032	53.3041441	44.0678712	36.1968134	-11.5393192	7.09281147	-7.03914107	4.02264439	11.6377219	44.7671619	32.3067504	30.73842	22.4368966	0.238135333	34.5882483	30.6509879	35.2703173	9.1392389	21.1739982	23.7901938	28.050665	38.5115534	48.6964507	43.3404879	46.6629666	45.2057475	29.1781188	13.001602	36.3412172	35.1711479	29.0808721	19.0698575	8.32964432	8.31267988	17.2863873
6.76559101	7.83300462	6.58641043	-4.13867455	2.01869713	20.5432537	11.2464573	15.7776189	6.51691963	21.1940377	0.482459698	5.71792775	-29.2477006	-1.02610171	-11.3031663	8.06117937	-12.9557784	-24.0163938	1.05528531	11.5155701	17.3826786	-13.3045073	-0.72192349	-9.46182983	10.1061617	27.3508579	40.5658957	-25.6847869	-23.9249154	-13.1922421	-13.2190623	-5.77094131	23.0386699	-12.8659441	-28.0308975	-42.8032047	-49.125906	-72.6360601	-79.1488916	-69.6512309	-60.6110775	-59.1504507	-53.7938224	-48.5560212	-41.4741099	-52.943646	-47.4476737	-47.2129814	-52.8330117	-49.0634787	-50.3791908	-54.2979775	-58.282961	-60.9008777	-60.0346861	-56.7719979	-61.4501566	-60.8476784	-69.3918275	-68.7914982	-67.7906031	-62.2010536	-53.9505139	-60.597831	-66.6652165	-75.1762557	-67.1660483	-56.6883371	-49.1004292	-55.6054697	-49.7358992	-45.5350415	-50.9115193	-53.9649087	-56.8196747	-48.4467005	-41.3797969	-46.2193694	-54.9234241	-57.5627381	-47.0050051	-36.5795928	-22.7957975	-26.773936	-31.4928813	-36.400974	-40.0395925	-37.7985435	-32.9339303	-30.7464426	-31.9272566	-27.1157266	-37.563222	-44.1453302	-35.4372236	-32.9538771	-30.6749434	-38.8253896	-38.8435422	-22.101778	-6.57911002	-17.5985478	-10.8467739	-10.0611997	-16.7668451	-27.8810422	-22.8474652	-10.3962259	7.36517298	12.1701541	30.5389436	22.9159429	51.1287096	54.5342853	69.7224072	21.6884974	33.7682695	20.8690866	13.0259904	32.3356643	59.9720435	48.4525386	27.6623202	45.7587962	51.1302948	49.9757262	36.8591557	12.2568917	18.823075	22.841144	14.9539847	14.825298	20.0710216	33.2544003	26.6638249	34.8757159	29.533442	16.3893256	3.79273063	27.8430869	36.816017	17.7803055	25.0747446	27.17646	4.71920302	6.82412793
23.5547023	36.7768658	36.1229792	30.570575	27.2866436	22.900178	7.78530196	21.0390527	30.5453922	68.8935777	21.7853179	12.9138378	0.833498182	33.4432408	0.273575345	12.887685	20.1698548	21.3567764	41.7064497	42.3470458	25.4270649	7.41615208	8.56991372	7.72538288	12.2778919	4.80843843	51.8038914	-29.0943524	-29.6872547	-16.7419787	13.1265832	1.92584709	-9.84750656	-22.7465292	-13.4299048	-20.102919	-20.5216612	-22.3340354	-10.3699982	-10.2777633	-21.2724036	-9.24557464	13.4044134	6.37337477	-3.36989005	6.46417836	14.1083496	14.9190054	10.1674661	9.80499137	15.168209	24.2268754	28.5100132	22.4655279	20.8921257	19.8209311	14.4333012	14.4163977	16.2669881	19.7937412	11.2853216	18.2205992	22.3901861	20.8349595	22.6516485	18.3668887	6.7758633	11.1608045	9.66134718	0.40442567	6.55339537	22.9190181	28.3406968	25.6872091	24.9031201	24.8421452	25.1222953	17.3413003	18.0058125	18.9068819	9.86353206	1.25087763	5.66042519	0.929949793	3.80222222	19.6861923	24.5307599	14.3475052	15.1021273	15.7735865	10.4542493	2.72522076	7.29956967	8.7029585	14.5713699	28.1269977	26.8531164	13.9532022	3.56943533	-1.50499974	-0.225898116	-0.675928979	-1.53284894	5.22621312	7.90799428	11.1399948	9.2703469	4.93378429	4.44460884	-7.06743029	4.77870143	-14.7311391	-24.1199386	-22.4792663	11.5518739	5.27917096	41.5765427	14.563933	-0.448909595	14.4048754	38.96256	5.5003717	-7.71188492	29.1544695	4.82084592	18.951749	22.2748915	4.44205475	-8.7221589	29.3263179	38.3630564	-8.84823448	-2.81604446	4.80249542	8.21301972	26.6127159	6.96561125	14.0595552	24.2730629	5.60247922	26.7720785	12.3494305	25.5296627	30.656372	0.0879917546	-16.8406929
-8.27214357	0.0353468036	9.66611543	10.6988738	1.72355901	2.35890187	-8.40802268	-18.501262	8.46137525	10.4171408	-24.5122115	5.39423701	-0.92781369	8.6139455	-18.700667	0.0759771719	5.44561929	-10.3706531	2.20916951	-2.69193285	2.79001909	-4.04064572	-1.95397626	-5.8846423	5.03000762	-19.1535321	19.1980703	20.2295822	18.3398758	-15.3210572	-15.9864234	-15.6826141	-31.9791321	-42.2010614	-30.1924489	-28.5896728	-30.4679874	-23.8105168	-18.316902	-3.45878915	-0.616805324	6.5465271	2.45031203	-2.94294163	-6.97202066	-18.5135224	-14.1339425	-16.0029128	-28.4659038	-23.1319184	-17.1897913	-19.7031203	-20.633684	-20.483376	-21.284652	-17.4959742	-12.7315669	-12.0449675	-8.4221123	-4.88841266	-16.5607993	-14.4842138	-16.1600854	-27.5272657	-31.9393388	-37.3902247	-28.388557	-17.788889	-15.2305001	-31.0128414	-29.6363632	-25.9740272	-26.431706	-30.3742133	-36.0334571	-36.372631	-31.5241661	-38.8377767	-48.0308702	-42.2443232	-27.5751342	-27.5758813	-20.6759236	-18.6927528	-17.2676673	-27.456541	-33.443064	-28.1491116	-27.5174831	-32.5690159	-31.4607653	-25.3902695	-34.6641316	-45.4337606	-34.9438332	-28.8198881	-26.5512853	-32.0281788	-33.7709042	-26.0112818	-17.4113858	-23.0166252	-24.025192	-26.0726481	-34.3507804	-39.8618031	-42.5161454	-39.0780872	-31.6443759	-36.6320644	-12.4068279	-11.7512048	-9.87546505	-24.8951683	-6.87038686	2.30785403	21.5000529	18.1003097	9.68169665	20.9736836	59.9406317	42.9822025	36.8910419	58.0551791	28.9591602	38.9368618	40.0250629	26.5713825	9.84847427	34.7345745	17.6002533	9.61141959	-4.84065872	3.50839388	21.8293542	25.3367679	35.580774	19.6739662	7.48505219	8.22982316	17.2679672	35.6682971	37.0678837	32.0675604	27.24051	7.87836346
