264.540067	262.761299	239.651851	267.799653	250.73069	243.045695	259.457012	211.675571	236.397646	261.382307	225.621682	242.832594	243.725866	251.039764	247.039693	264.098886	234.867694	209.014382	167.406538	183.408413	149.327007	-11.566092	-44.5018207	-52.7109043	-21.5356482	-38.7370499	-31.8962888	14.5540604	12.0985053	90.4644025	167.555467	137.386854	201.852616	370.831304	504.51648	540.312083	536.468854	541.793035	546.987016	550.911498	564.462935	573.901129	583.197454	600.072843	614.764108	608.08056	607.908859	620.953014	628.726645	629.431098	633.914605	638.084527	620.439951	621.603226	629.223294	625.59272	616.051222	624.562779	615.284167	623.151034	612.256208	598.702862	607.174628	602.162143	611.243734	610.772938	595.333282	590.398376	587.51584	580.024135	581.213906	583.73778	582.836665	587.862496	584.50481	582.271445	569.68279	572.453024	579.579912	582.76835	575.249799	572.010672	566.858319	574.074553	572.866064	563.749301	552.313752	556.008484	563.962256	553.169778	568.364467	563.424552	560.715084	553.700474	562.326792	574.679397	586.570497	598.923446	599.608716	602.711126	599.278161	599.172293	596.635674	593.086118	590.909698	614.290862	616.722221	607.933087	611.9945	611.390995	625.302163	617.657331	619.922021	620.188087	624.567059	624.953682	634.187036	648.579429	655.88287	668.419286	670.993401	664.998182	670.002086	671.12128	665.341763	669.270256	673.439219	669.107735	663.110818	650.92828	628.852333	607.704629	607.6703	595.631192	597.052504	592.432236	578.011909	584.549568	593.086682	587.400525	583.012556	581.579742	557.807536	515.523954	525.723061	533.655332	524.918055	515.736025	536.724211	473.291344	510.423565	404.504315	333.636309	345.397392	385.871768	363.637241	336.586043	328.13901	304.931004	293.899426	272.398577	263.662706	296.208207	272.363358	270.074648	227.784499	245.434951	294.028129	329.138628	295.998958	290.347035	294.21705	269.925119	262.193707	267.101985	251.610239	297.039433	256.455234	267.348437	294.881794	294.724777
49.0911066	50.1515592	27.2203152	66.5744006	30.9104774	33.4780269	41.6839236	0.416345939	38.2293817	61.2644815	31.0311277	34.0690673	21.7784584	47.3457467	39.0810951	65.8065164	74.3779381	60.7875763	-43.9054323	-25.4381454	14.7972466	3.76244535	-42.8712117	-49.8758148	-44.69139	-70.9583906	-83.3673899	-92.1369388	-93.1473094	-72.4740617	-55.9818531	-102.91998	-95.6741199	-29.2226138	-52.0133352	-93.5986552	-129.663228	-144.722573	-146.750734	-143.891728	-140.016844	-136.794812	-153.226994	-168.747457	-158.929666	-153.738608	-149.163297	-138.93724	-144.070382	-146.136363	-146.351432	-145.193067	-143.529587	-146.591935	-145.691204	-140.177395	-139.712068	-152.785742	-156.07737	-159.189385	-146.854738	-133.355853	-135.726852	-132.586899	-138.448236	-133.648009	-124.864477	-119.013102	-121.51442	-114.664127	-121.47234	-116.13906	-120.445403	-123.265358	-125.055087	-115.039406	-110.755831	-102.512344	-103.744727	-113.140927	-115.666369	-113.453077	-102.685002	-106.088665	-108.530775	-95.4074869	-82.0708472	-74.9654866	-77.8019363	-84.5849777	-88.3719806	-79.0080285	-73.2010125	-69.293963	-74.1956671	-83.6677469	-96.7259126	-108.120996	-104.819927	-104.170532	-106.313732	-103.238877	-92.7227617	-80.0421917	-87.0514558	-98.6966014	-106.305906	-99.6528183	-91.0168418	-98.4860165	-109.671511	-97.7962054	-96.0649631	-90.9083402	-93.7876555	-101.425358	-97.3900946	-101.705372	-102.650412	-105.388918	-105.520174	-96.2490663	-96.9967259	-81.1198197	-71.0004844	-58.7518436	-48.9250803	-53.37605	-41.7156752	-16.453812	-2.66067848	11.9605181	21.1886687	6.0089252	10.9328161	21.344787	25.8388446	19.615022	20.9199181	20.6538038	37.7704024	21.5861325	5.42179825	14.6870751	40.1465979	93.5962873	107.849017	112.767518	107.874711	111.149518	132.165209	108.992158	28.75667	43.5619741	75.0630991	61.6412054	49.3597148	59.3607521	41.0147316	34.7627717	35.8124505	32.889325	37.3010434	31.9602307	-11.7444504	-27.1513288	27.8967424	34.9747331	25.9803089	20.0982197	46.0280914	17.3930238	31.4256805	55.2016736	40.4245993	28.9772509	36.0502084	-12.0277762	6.24655511	21.444171	23.146832
64.6615516	68.4457323	48.9061292	64.1829748	55.7329712	57.1736802	40.9752804	39.5057757	59.0366293	55.1792652	40.0341925	52.0306869	41.8288312	61.3881632	62.6512313	46.8953485	36.7054793	12.7069908	-36.0254613	-2.0969432	102.086984	182.900251	163.09721	171.247502	133.989807	136.239091	157.366082	128.207773	148.660412	156.190908	142.140939	148.989818	161.092747	194.952446	113.406395	99.9490498	99.0473567	92.4897379	75.4728596	56.9055422	45.429872	23.4691029	11.7334691	9.27451184	5.056617	-7.56598693	-13.9206951	-20.8605248	-21.1259569	-32.3053916	-38.7926473	-32.9559957	-21.8554556	-26.7305354	-30.033239	-32.7462932	-22.1415494	-23.8747585	-14.8945129	-13.8644182	-26.7168518	-24.0651778	-24.3091369	-28.9313925	-22.3353888	-21.4615979	-25.0057287	-26.3625769	-10.5301259	-6.09635092	-12.2179698	-26.7525479	-23.6880747	-21.7861099	-13.2404581	-14.3691616	-15.12198	-17.6873381	-12.061247	-6.33592366	-6.87653928	-12.9413128	-11.1979218	-2.49217531	-8.1154327	-13.7543757	-29.5645256	-27.8306499	-36.0466002	-26.9566669	-20.7368084	-34.4976651	-37.5977476	-35.9098856	-32.2272225	-19.6129957	-10.2743847	-14.9613712	-14.5250453	-7.93818783	-4.01278809	-5.28462833	-1.02763899	-18.2243756	-14.1165286	-20.1814452	-18.3484489	-18.4922625	-23.5721967	-21.7284447	-17.2966604	-21.6714661	-23.4403417	-22.6763778	-20.7462877	-8.28032102	-11.4671574	-0.319590374	1.14043078	1.67049894	1.94739151	3.64959226	1.43989941	6.62549388	8.31964868	4.91181614	9.62521114	24.0198367	42.0538357	39.1512509	54.5929265	66.4466049	58.9136497	68.660966	76.62172	84.7709438	92.9781838	91.3456354	84.8467853	86.3369092	84.6425879	84.3520272	103.301299	109.011643	71.9461702	53.1542682	61.08248	74.5093487	84.0628441	114.353244	115.830814	132.754436	102.704569	135.693544	107.271782	110.512735	98.0255242	112.601249	77.2852885	70.5952031	72.4543356	50.1407902	39.1033342	71.1545957	71.7666597	70.1108497	89.8593752	52.9517625	37.328661	59.0078612	71.5163255	53.2412137	50.216731	41.747234	28.0191132	28.816498	65.3438931	76.6987579	95.1615375	96.8513922	96.1855875
0.503051143	17.8411581	11.0398659	13.1134799	13.4527165	21.039021	-11.2103697	-9.87476194	6.01067415	23.1060353	21.9981862	4.01756581	7.52499846	23.2697791	13.8789718	12.8190964	30.35307	45.1057404	-69.2212571	-83.683911	-114.747998	-130.291123	-76.2273797	-64.1105568	-95.8374846	-60.6229537	-63.0470152	-92.470928	-90.2564387	-86.7097457	-104.247696	-77.5781283	-68.2941704	-62.8500888	-51.5834525	-36.8644049	-68.131107	-68.1988155	-69.7882372	-78.3634398	-79.0374366	-74.4288192	-76.2463703	-69.3616432	-65.9202967	-50.7913862	-37.9885382	-30.5906046	-35.3351224	-38.0793138	-23.9184442	-23.526298	-31.8652709	-37.8649138	-33.9418062	-29.4055017	-40.521419	-37.4260943	-36.519274	-43.2914416	-33.7183874	-41.0017517	-38.8469573	-35.1586317	-37.2878568	-35.6947891	-41.0083516	-46.2898174	-58.8083516	-46.6031463	-40.4779589	-38.9101804	-40.819439	-40.5175574	-43.3209306	-39.3038329	-45.1447362	-40.4101538	-39.5291334	-38.4985133	-38.4366842	-36.6052478	-41.3784318	-41.6312927	-38.8907539	-35.0663204	-17.1988994	-19.9396532	-10.3189385	-15.0177591	-28.5005145	-9.72163197	-4.74566187	-10.1727114	-13.4235948	-29.6457136	-32.8228444	-32.3425557	-28.7890511	-25.1517515	-32.8283556	-34.4662957	-36.3049686	-34.7002499	-32.905416	-25.3405618	-23.1622411	-25.6305795	-18.9665819	-18.043678	-21.2806123	-19.921138	-12.8285004	-16.9842172	-16.4439211	-22.1801715	-27.6988831	-38.0754407	-31.3860646	-34.637528	-36.1387984	-47.1317038	-45.0228629	-46.2067934	-47.7583347	-42.5868784	-37.3326595	-36.7449878	-46.8908905	-42.7720019	-51.8706697	-47.6603851	-37.996684	-22.087487	-12.6216961	-8.30733833	-13.7011707	-11.6177976	-18.1369472	-19.9305359	-43.0952207	-46.8317389	-45.6892404	-65.6937746	-25.735626	-18.707941	-11.0336338	-23.602122	-32.7775257	-37.5572322	-37.5214121	-9.16730408	1.1031712	31.0195224	4.5508767	3.98414452	5.93428168	27.3566015	27.0120161	29.6363151	37.3849108	42.0749872	3.84957499	0.260764857	-9.99971022	-6.69053994	-22.088872	-8.1588914	-22.7445079	27.4670195	22.982023	-25.3598527	10.9574539	20.2501539	22.7517273	3.57060439	19.1960612	-18.4594242	5.1056565	-1.15451288	-3.97693535
41.0951486	33.2691422	29.0449431	39.9397485	54.1886793	58.1648896	29.5444046	41.9116969	38.2669249	42.1221428	52.7802967	47.8469912	36.2494082	57.7061512	53.4180437	27.9598208	3.47969145	7.69551859	-1.54156316	3.77093489	20.7112385	2.01659855	73.6933901	80.8727883	56.3016895	86.5455212	61.4142769	44.0474463	55.6919795	37.2500704	43.0925794	80.5250541	87.1669844	36.7465502	32.4262989	19.37759	17.6641562	21.5852882	15.5305662	23.2101478	21.9922588	19.9651532	6.66475077	1.57001837	5.56602939	-2.62822664	1.87308094	9.84181109	12.7328552	16.9398182	14.753096	15.9137047	21.5384199	22.0620784	22.6249999	26.1755601	23.4603655	21.389395	29.2390264	28.3945982	19.5027791	31.7591974	31.0791392	34.8397269	33.5136287	34.1113567	38.4140291	37.9010904	37.0955657	19.3986768	26.0581133	38.0982248	33.4360329	29.0937385	31.807485	25.1510033	35.8955876	41.5179555	31.3408781	23.185285	30.9777984	26.2106173	28.9462685	29.1493834	28.7108997	15.2997314	14.4947767	7.73383996	3.86619216	8.06138904	19.5753171	4.99623871	-5.0186103	-10.0833554	-6.33893005	9.47867508	12.9587781	19.0825104	21.8981923	6.94648363	0.547009798	0.903678664	11.853352	6.31712547	4.99749646	-1.07471529	1.25014199	-2.53370763	-7.90036609	-10.0266881	-7.58916285	-6.69823532	-15.9344682	-14.7667473	-15.9339379	-13.1672849	-14.8902592	-14.2545576	-13.9899576	-10.7892323	-24.0436032	-13.0833856	-23.6246461	-20.5071522	-14.6350946	-20.4592196	-25.8960094	-30.955818	-28.0992519	-27.3025571	-11.2586031	8.98758228	23.2341573	28.3578648	35.5498952	33.0878561	23.8028807	24.849117	30.7117596	32.6610642	36.1023359	44.5992059	32.9685075	47.6429624	42.8842269	42.6296934	48.5686064	54.5561322	45.6960494	21.3018158	29.6339378	50.9754847	48.5088588	45.0190174	32.0587257	55.2583326	56.1222916	95.1367999	76.7054174	48.957825	46.2075619	67.1038939	40.1771667	51.4721128	51.9145915	36.0668122	33.2181544	45.7410344	27.4736096	32.8131192	79.2096392	53.1302079	39.9782858	31.7593135	26.9219011	23.4804824	33.3435052	41.7414275	58.1981296	56.2882737	71.1063772
-0.795394064	2.39066426	-28.3350234	9.45264065	23.1685129	13.3583931	-2.3817032	1.44179727	-8.63057024	4.6262928	6.40536036	1.78775579	-11.0362607	11.7936316	16.9479828	29.1296706	40.6709367	22.3982119	-17.1829419	-36.7692331	-43.4465618	-77.3694973	-58.2781859	-26.6706794	-36.6632772	-13.1352419	-31.9723048	-27.3059719	-24.2999946	-55.1047527	-70.6908242	-65.6650411	-35.4808585	-64.7276827	-71.0597335	-67.5696947	-85.3883106	-86.4227012	-92.9969904	-101.086743	-93.8220703	-93.2991299	-82.8299804	-67.6997924	-63.2732247	-55.9890069	-58.8173321	-54.0087746	-56.3274976	-56.7977609	-47.9000368	-43.4480804	-47.7795005	-46.4773448	-43.532319	-49.0758662	-46.2621109	-43.1817354	-51.5931575	-43.8973359	-45.9415622	-50.7675319	-42.5984436	-48.5984531	-57.4295616	-53.4271679	-52.3538295	-48.9217543	-43.0591905	-43.7851714	-50.4254007	-56.4260746	-48.456702	-45.3553205	-47.7713645	-44.0393354	-56.7535612	-57.9245595	-48.3491224	-45.2329942	-52.7526523	-46.1191047	-50.3114733	-42.0826585	-42.60833	-41.4091909	-34.0536781	-28.2805497	-23.7167768	-26.4259863	-34.162439	-31.8845166	-25.8346678	-16.8302354	-13.2878923	-26.9350351	-33.9561006	-40.774363	-47.1994881	-47.2368559	-41.8193364	-33.5500724	-38.3727523	-38.8536151	-49.1156624	-41.3738376	-48.3392511	-36.1235338	-34.6319466	-39.5916693	-46.7737387	-53.755664	-44.4157184	-46.269401	-48.3778779	-50.8196508	-43.3782262	-35.6322124	-43.5621724	-33.4923153	-22.71208	-31.4594729	-32.9465128	-35.6235456	-47.2093603	-40.9973024	-35.6053068	-45.2036771	-47.6522148	-55.0989648	-49.414431	-25.0983111	-12.5862947	-4.39502537	-3.07498513	1.31808563	-0.906900518	-4.61839746	-10.1099943	-14.3273435	-17.7449468	-18.2788792	-9.75101681	-19.8359244	-10.9541427	-1.44466677	-8.47006229	12.2609808	2.66092906	-4.419948	3.34531623	-12.9213272	1.91627256	-12.5845964	-3.67378527	9.48748145	11.2531314	20.1527066	11.7273393	29.0990934	35.7022023	28.7509238	39.444961	19.0619167	26.2054885	2.68685535	1.39203524	2.90191576	9.30071852	13.4922528	30.5171782	17.8928462	32.7623814	33.8937161	40.8276077	21.7426427	15.5466027	-5.98300088	-2.96736314	-9.85185978	14.6182972
48.1785785	48.4161784	28.2240706	36.8577766	42.6235159	54.5105512	50.2535284	52.3736755	33.0877246	43.7394401	45.1424339	39.060445	26.0068607	30.9805826	42.7094202	30.6886096	10.9080008	17.6881072	-19.9457233	-28.4585847	-31.8608277	-1.97112081	2.15199302	12.1950785	17.8115371	35.4387297	5.50852049	17.5242511	15.4755701	13.9180429	26.1567512	27.7939471	38.5429474	-7.55252138	-43.4815849	-45.5275027	-53.0524605	-39.4349899	-23.4323555	-9.97777891	-4.93360453	7.06158847	8.78515094	3.2996468	7.41788828	17.4657492	27.0423041	26.6759811	31.3190006	27.0571333	32.2805196	39.3736849	44.0949618	34.8757572	31.6890986	46.3925431	44.1127574	41.2278686	41.1723787	38.931423	44.9631544	52.3034551	47.9466704	43.2828182	53.6622164	54.4512797	48.5417956	48.4878812	46.5294682	55.815474	55.6041219	57.5943725	56.8874487	52.8834342	53.92053	69.5455958	71.6059856	73.8949244	65.8256886	63.6408156	68.7743159	61.0901267	72.7235762	62.5967721	62.5728581	66.505692	58.9337397	51.8259954	50.9581686	53.7795792	60.6562965	56.1346707	48.1809271	48.2701076	41.456314	53.4213868	58.5383648	63.3100456	63.4532804	68.1684556	66.0550989	66.6608266	69.4427622	74.81361	69.944927	64.925567	71.452709	60.80821	67.5188972	69.4403188	65.0960965	69.1920774	67.0853952	70.1849923	69.1613483	70.9877756	69.9305371	66.2721979	59.1063045	44.4144362	41.0812607	49.4943103	47.9111993	44.4392076	42.9739136	43.2361173	45.543626	38.9708373	32.2889607	38.8828108	30.7081085	10.9242914	11.36998	24.3486683	30.2777205	38.9142786	41.6017868	39.6856515	39.212528	38.0668593	42.4240754	34.8578491	29.9944427	38.2377107	34.8023105	23.6110029	26.3100113	19.0902668	22.4816323	23.4678949	35.7117399	13.8069145	25.9160603	0.271432996	-1.17454401	21.7415152	17.6350402	28.5917747	27.594141	19.9204297	25.2350732	26.6156457	26.783511	39.4351487	38.1821154	33.3375352	21.5643601	14.1710665	-11.2224352	25.0298015	24.1893513	25.6852653	24.0516862	14.43444	6.0893964	-4.03125389	26.38726	30.6661835	30.8604276	19.6403637	32.2199985
16.7840173	-0.848179914	-7.38205432	-19.7380632	-6.93304016	16.546239	12.6910817	7.38580567	8.6224572	-0.743251335	3.94299724	-8.2740478	-6.16000443	-19.078239	-3.08523715	1.03162874	35.1652673	23.0137863	-8.34596532	-24.4881943	-16.9330017	-7.2107691	-28.2267983	-40.2215266	-22.3419023	-21.6541932	-39.7011201	-57.6681968	-46.4722175	-29.6795957	-64.0490365	-50.0145068	-69.8686575	-95.6800961	-104.452836	-104.33708	-103.890161	-93.6925652	-95.9297213	-99.1995901	-93.349731	-89.8722306	-92.899338	-82.9030702	-75.1903783	-78.4369749	-76.2940263	-70.2921224	-66.5878029	-72.6712083	-69.1552721	-65.5926466	-66.8937042	-68.8994226	-64.121762	-65.3518697	-62.2814279	-71.9585003	-64.3853008	-62.0869514	-66.4553375	-64.3625113	-68.5627397	-54.9209984	-58.8383768	-55.6596912	-60.9876973	-63.0999639	-69.9095087	-75.1395484	-69.8378452	-69.5037541	-72.1781339	-74.3262104	-69.9242364	-83.5171284	-78.5249838	-72.5343942	-71.2155919	-77.0775154	-80.9436445	-77.1713447	-76.3335722	-67.0077997	-75.0052412	-74.5233503	-65.7827362	-52.0840502	-49.7952857	-60.6752685	-70.4913686	-65.1792918	-48.1869132	-52.9612057	-53.0177248	-58.7380095	-68.4701023	-74.2888952	-66.6779365	-63.1002183	-59.5083461	-66.4988208	-59.0555942	-70.9048243	-64.2922314	-66.3849541	-63.5426991	-57.417787	-61.2494969	-65.1902867	-54.7326623	-48.7158377	-54.8448846	-57.6245935	-51.9079405	-45.2222372	-44.8441326	-41.2927487	-30.7709104	-15.4172111	-14.3777895	-15.9855639	-13.1380687	1.74361271	5.1306002	2.45146713	2.06648202	-3.3054052	0.455425772	-4.89731469	-10.0432794	-7.89041812	-13.675195	-20.2824318	-9.68109184	-17.6425612	-16.8500542	-21.3662418	-18.2083881	-22.1259179	-10.7500908	-15.8790446	-9.37027608	-20.4063655	-33.8188072	-32.3482456	-35.3298587	-23.0495644	-13.5468618	-6.66848649	13.7656094	17.4973864	41.0653637	26.4001372	-3.94774265	16.1416538	-0.859586001	-1.41196854	13.0900874	24.7436113	39.8784621	53.5171611	15.3681416	20.0380239	32.7974952	34.5944284	-4.43546943	-9.35452265	-9.81661908	11.429038	-0.0459738026	4.18332237	13.1731598	17.7743168	25.7993944	32.1302569	40.6770821	33.5974733	-0.73379723	21.8945642	34.0900516
34.1817689	40.3205325	18.3729771	15.3764949	26.3752841	31.8477488	28.3089277	31.6493209	48.5389906	56.358881	37.8838201	19.3559101	37.7527451	29.2500631	38.2021715	19.7452231	13.4484476	4.34889665	-7.82490733	-10.2762417	30.3758951	18.9430727	35.0732404	32.8545062	51.0045756	51.6011263	30.4676293	10.8371401	49.6086924	43.9070206	42.3219354	54.1093917	19.2078663	-4.89092882	-6.09301267	-21.2668071	-31.7491248	-17.7736451	-12.3573607	2.00658903	11.6641706	15.3072555	17.9053195	19.8651323	19.9647104	25.8664712	26.8834172	18.4012507	5.66294568	4.30087163	-0.281931917	-7.51774709	-5.25481781	-5.87114524	-8.93384279	-13.7749658	-20.3807654	-16.7286312	-17.8729079	-22.3578096	-20.4703132	-15.6920655	-11.7719886	-23.3827727	-30.5345605	-30.9105133	-15.4141064	-21.4788185	-17.9441008	-6.22952379	-15.4366086	-12.7565161	-8.15080159	-10.2438704	-12.5443563	-5.36178005	-12.4126735	-19.753264	-21.2876429	-14.057383	-5.24808945	-1.72756529	-13.527273	-17.7124714	-12.7328998	-15.9239992	-20.0179924	-29.4986205	-30.7359736	-25.9347221	-12.3904635	-18.9151744	-33.7614473	-32.1923528	-30.2385244	-23.1190227	-16.5719919	-18.7190717	-19.247745	-16.9067232	-22.2826774	-11.2631371	-12.1058916	-6.3002219	-8.51869307	-7.08269174	-10.4076675	-7.23729746	-7.5485459	-7.0291256	-13.751987	-20.220781	-13.3826382	-6.98707815	-16.7074756	-24.7419965	-25.2866735	-31.2763446	-30.4953571	-32.7173812	-34.5893647	-37.5995218	-34.4352978	-34.6522523	-38.2183003	-24.359796	-18.5939011	-12.2789382	-12.7435822	-19.2841413	-14.5999351	-22.4603089	-41.2788201	-38.6596477	-43.7973703	-33.7143284	-38.0308009	-35.248661	-36.0415948	-40.2758842	-65.4762278	-46.4282956	-44.3573708	-36.4223099	-15.5643488	-7.86897495	-9.39964296	-18.7602035	-18.7520087	-48.8537232	-34.149234	-10.4439927	28.1071495	-8.6239212	-15.3249006	-14.3663853	-5.46056703	-9.29346158	-16.5660495	-3.40210312	-11.4467454	-9.08244706	-29.0950707	-24.6768065	18.9643474	30.7579055	7.33712464	-8.1480457	-13.5240152	1.72829	19.2271236	-17.3185393	-19.0193134	-22.3769729	-7.85619405	14.3454583	10.823498	7.55710404	-13.2790863	6.91208955	22.2024503
-11.719215	5.12706325	-8.95554827	-17.4247636	-12.2499871	-12.448238	-12.6933404	-10.4753925	25.1604534	11.8650926	18.6481241	-21.1701328	-6.44777155	-0.209356586	5.91070518	-5.83292758	14.2847949	4.00458308	-5.44875429	-8.55129433	-17.1861999	-14.7067973	4.97709614	-47.9408904	-17.0878887	-15.8737433	-28.0000797	-48.7771427	-7.82025051	-11.7022396	-20.1018441	-12.5251385	-30.7331235	-25.4291914	-8.43151792	29.1648217	33.3397456	32.2264872	34.2258937	32.9080246	40.9177483	40.4747745	30.4224795	21.8459393	25.7294268	12.8953336	11.2606799	17.820885	13.0551016	1.86197075	2.48909693	14.2332904	6.06329941	-2.70513094	-7.93349047	-4.27530974	2.13252357	-2.35734054	-6.08347602	-8.18303743	-1.13597964	-8.0878287	-8.64234403	-9.57534251	-2.5561464	0.0766238808	-12.7207343	-7.42460602	-10.2483239	-12.2609109	-9.54044091	-9.1298087	-17.9734582	-18.8067444	-10.9041098	-10.6521387	-15.0532022	-8.79987394	-9.68182697	-13.614993	-17.8498701	-20.9234301	-11.7068227	-16.0738724	-17.4908901	-9.70056295	-4.70084387	2.77310138	0.93228119	-3.84573853	-7.57359084	-4.72173226	2.09853106	-2.07335209	-3.78201008	-7.59668876	-11.8631049	-3.47312498	-9.9837844	-13.5615198	-18.5281953	-21.0433526	-12.3071386	-20.7851238	-21.5057105	-20.9260173	-22.2356679	-25.732919	-21.9741677	-25.5154213	-22.7559458	-21.4268913	-30.2912158	-26.2541924	-23.2824319	-20.9716725	-17.6442131	-12.4595916	-15.0802187	-8.44061021	-9.12446803	-1.83557807	-12.4735758	-7.1581272	-4.35926572	-7.23549566	-8.98783163	-8.01441512	-4.79424897	2.22413712	-3.03304588	-6.04770375	-7.56612142	-22.6566187	-24.7663331	-31.2591943	-27.8149839	-25.0835445	-22.4312579	-18.9847119	-18.4664381	-26.4277559	-24.6513899	-28.4802716	-44.1951628	-49.7359144	-39.9362585	-36.5215123	-30.243556	-35.3141576	-24.0341039	-2.41543377	37.8946506	14.6088235	-0.401463115	-4.7669453	3.63258221	-1.63597751	9.15881772	29.0470259	39.1454908	37.73028	35.3369439	6.02848778	30.6037093	17.3858455	11.2534357	-4.75202109	-31.6131261	-12.3486992	-7.8216607	-10.3683477	-5.59271891	13.0665237	10.058346	23.8622651	-0.927027249	15.2657479	13.815318	5.17697588	22.7510824
