242.028694	244.99492	278.680248	280.944868	270.608852	271.581323	251.277148	242.25092	242.728389	237.82741	250.516005	247.542715	278.283263	261.111876	250.117179	264.423636	269.8716	264.295176	254.785163	251.910375	260.330047	301.823253	312.239489	290.055001	293.538937	291.686883	328.799218	347.460617	379.983457	426.299139	483.693066	541.875409	557.711372	558.231779	541.475588	552.871184	558.06517	572.052397	543.579227	530.838828	529.024943	550.694554	580.669757	599.104061	602.920618	613.010684	617.887802	622.058227	637.996324	657.821984	660.262341	664.901342	662.201735	644.73984	630.430844	629.552122	623.431059	645.735025	693.822669	621.874803	590.544535	577.996133	571.739617	566.240568	562.83108	549.516158	546.918602	555.500222	630.880237	623.639527	583.61783	556.798682	534.154472	530.28747	558.048855	551.923744	514.218389	487.249791	480.769244	473.993028	501.895517	505.527886	513.841434	512.045988	516.601825	515.166933	507.972709	505.461208	502.180407	518.216783	517.088619	513.824225	523.16346	517.621888	504.487451	498.384804	506.95647	506.447042	512.062493	507.247194	503.26005	499.267371	510.492628	514.210004	508.505434	509.599702	505.733088	503.264413	509.274401	513.07132	506.440798	524.488292	522.327076	525.953438	519.588466	516.608312	520.129253	506.614778	509.945568	529.865023	501.543337	478.309043	406.156119	377.259671	361.91589	348.614001	380.317013	390.542095	366.491755	342.25314	320.233662	333.550258	303.607651	313.924158	282.477371	260.5271	280.326632	302.720184	284.809266	263.679199	264.474123	273.560524	264.60802	266.073136	270.142686	287.262003	303.567701	272.198666	270.373472	301.91544	271.139719	279.142017
51.9456777	43.6007013	25.7868945	33.9847486	49.937163	63.7267628	46.9287198	25.2913674	32.7905638	29.3886913	33.182181	17.393199	41.0391857	38.0367188	40.4255985	30.8990551	51.0905352	44.9735393	17.4509992	13.2589757	44.7697139	52.0786516	62.425731	55.7487023	65.6696941	85.7761804	96.4135304	109.059149	137.576337	169.920778	205.451471	186.388286	172.610582	169.161305	175.820775	161.778915	152.078544	150.804444	164.841682	166.438193	185.207671	157.256923	135.396412	115.535547	99.6356557	58.658509	40.3137834	31.3786256	34.4235076	7.68965085	-17.9470775	-33.9682073	-48.8715999	-45.171708	-34.0653976	-41.9712366	-39.2667308	-60.2910908	-114.402178	-77.7566792	-67.5786937	-67.2938129	-63.7420604	-62.8567527	-58.073607	-48.7420954	-51.5928525	-61.1146647	-103.981414	-103.347942	-72.4988248	-42.9463408	-17.881761	4.81869442	11.2185511	40.4717949	64.4666581	87.8853075	50.9568888	36.2500493	52.3294869	71.3231253	76.0720422	52.5154959	58.8547559	63.39757	67.4471696	58.7216356	56.3691685	53.9129734	65.713034	64.8246417	57.9926285	62.9980153	61.8172773	53.489374	60.8360199	52.4556584	51.4780052	53.2383067	53.7221575	52.81037	43.9730741	40.7777095	35.946768	40.9884061	43.0097643	35.8864092	23.8003027	14.7491699	18.0657504	17.4826087	22.5435153	28.0207092	28.9390138	18.3980309	9.68712408	11.9068403	19.2904379	61.9203507	93.6434324	118.445089	97.6151719	71.7136884	33.555607	20.0717534	33.7227384	71.7258586	67.5846556	53.9100595	20.2608884	26.8409566	18.3537206	18.7310662	-2.79265069	-15.2425301	2.61023225	30.0895173	13.7589626	-6.82240814	13.1579339	18.8386588	15.0141475	-3.02642482	10.4789124	2.31262374	26.8379469	16.8845088	13.708027	26.9138429	-6.37431285	-8.73652178
89.3991776	73.0394526	39.9085462	62.1842695	81.2432294	83.3573722	78.8533773	44.1094703	35.6243615	31.8364422	55.6411034	53.3380785	55.4470785	62.7876328	74.1418071	47.4755815	60.7721502	79.1618334	56.8419211	46.8073065	66.0197083	112.883744	99.5233239	82.106922	69.594812	90.8416136	94.7745819	120.761403	127.771467	139.476744	138.889489	116.08342	143.19299	166.720877	185.883332	178.729456	183.241302	169.488976	165.874951	163.669963	156.877142	157.665102	158.592935	161.477965	152.810844	157.363388	149.771092	142.098403	131.229798	120.053764	108.448004	94.3730063	91.25287	73.1285844	49.476422	37.4701657	22.1199011	18.6544641	39.9039277	7.59750299	-4.38502184	-4.13193076	-5.50097315	-22.6552616	-19.3751159	-11.4502671	-0.18609687	2.71983568	22.9606363	20.2222897	-0.0996079414	-8.26599191	-10.8681392	-0.915120604	18.9183648	30.3765983	58.4686394	76.0106797	147.333904	181.679557	143.024694	151.027671	136.970604	153.611637	149.009056	144.419839	152.497185	160.565694	163.777828	154.742638	168.090465	166.801649	163.43835	156.808895	165.988519	182.916802	179.550043	180.454707	186.818772	189.748338	187.536161	197.593312	191.366747	187.748275	191.952127	188.637514	182.256334	184.823157	183.570107	190.506011	185.055095	183.579588	182.433803	173.217832	178.147902	176.659962	185.728957	171.968357	161.530223	140.996857	131.750952	147.423803	153.389836	137.815548	138.716847	114.61207	110.919655	113.691328	124.149762	128.291383	111.024988	109.730647	97.5608276	104.64361	63.2820464	56.9616382	68.1160626	82.5046257	87.3584161	60.2922935	83.1176588	94.564397	82.3195103	64.5636706	84.1592179	81.8216032	93.9257139	98.7023346	94.2561193	75.1879994	49.8436221	70.9112141
13.9836634	5.88686075	6.03602468	28.9812938	8.05806438	14.6761468	8.12435206	-11.497073	-39.0563373	-23.0604537	10.1397968	13.7312767	21.12701	15.3423075	20.7597565	18.0554022	15.3410732	41.4105216	26.8400078	7.38501517	-0.926639657	40.0502162	27.9063518	13.1747196	14.0161846	18.8611518	25.2554137	34.7731545	59.7935627	48.4314926	15.5958558	-23.3635899	-10.0587687	-4.65360253	-6.22685997	2.90098346	-0.202844738	12.8611123	13.3428838	-3.6070031	-5.53411627	-0.426334961	-26.5038003	-37.5466938	-36.8179566	-28.6242596	-20.7662257	-33.3384803	-58.1572349	-48.3325576	-48.8942413	-42.0504092	-35.3008734	-25.9443062	-11.1528465	-24.7177978	-27.7924003	-24.6296792	-29.3715393	-33.338998	-31.9779147	-42.9560671	-51.7334658	-42.9001346	-35.763877	-43.8188177	-48.9669438	-50.9670301	-53.1863773	-49.4787488	-26.0429054	-20.2372613	-30.8142608	-41.8895388	-50.2961121	-49.2461897	-62.7806123	-51.1132666	-29.8484645	-36.358792	5.8573069	13.2998019	16.4236198	29.1774307	21.0798527	17.8391974	14.6453617	19.6820386	23.211522	30.2847461	14.9758459	10.6105381	14.4130296	22.965917	31.7567586	13.2598296	10.590067	16.4514097	8.66271765	9.31359601	6.9407492	14.8617738	10.5918752	9.7532427	15.2015969	8.58671927	2.69998907	-6.49947669	-7.35191622	-8.76300397	-2.98458008	3.93653382	5.04728992	3.53550666	-12.2233383	-14.7671295	-15.6374883	-14.1528531	10.9110311	19.9543318	2.72641432	6.01954157	21.9932729	21.2708867	22.233357	15.2340596	9.6606521	2.88447341	33.9985623	40.1808578	20.6449871	4.15535735	10.0244751	26.96215	-20.0588593	-49.2347536	-36.5810156	3.29867129	23.4642032	-19.2200931	-24.9014805	1.74868037	4.5812805	0.235680069	10.8124126	-9.60060499	-2.12835852	7.6504772	21.0634644	-12.4562743	-37.4643724	-18.1766233
64.2424518	57.8967472	26.2983257	47.2545816	66.4749241	77.2045355	68.4940184	33.7889217	11.9991232	36.3293259	42.6185339	58.0807548	50.1882049	54.4444367	55.2085013	52.0821108	63.4802505	72.0633334	64.244807	37.9165767	33.1019758	10.9659353	19.8643849	56.3686425	54.575021	59.5099101	53.3527603	50.1849328	73.4073829	36.2797645	-16.2694176	-5.95791529	5.0022662	-6.40931322	-39.2980532	-38.3624607	-33.3685929	-16.5601226	-12.8962861	-13.1388976	-13.0333282	-16.7488772	-12.8132431	-29.1227485	-29.6709988	-45.256295	-59.6874997	-67.9514721	-82.930083	-100.147472	-98.4099633	-103.40813	-94.7085005	-98.8326853	-108.407333	-112.059726	-107.201054	-113.139426	-131.685655	-103.27227	-85.9426213	-79.4999535	-67.9665916	-56.0290433	-43.2199381	-33.1083156	-26.7631009	-29.2289798	-40.8646244	-45.5614384	-61.0573382	-67.9801921	-48.6254167	-33.9389766	-19.8939085	-9.21312624	22.9118789	54.9147781	38.8023627	60.2163485	104.634543	111.236464	96.7966151	100.774706	95.1006694	88.0920052	89.9572661	89.5175519	84.5982821	94.8685132	101.296856	91.4189116	95.7190064	87.3194795	94.1721283	96.4377626	94.7777527	99.9671381	89.4870676	98.858898	104.814633	103.567614	91.5448295	86.0079366	87.4215938	87.0176404	94.8978072	90.0506659	80.5410322	70.0767985	62.754065	71.0820031	77.2775763	76.7037591	82.4602776	74.2604731	70.615354	75.5526501	70.7380823	76.0912323	85.4509833	83.06292	88.2770913	82.2594655	68.0929291	55.761771	37.0888975	33.1604291	58.1375474	79.5282338	83.1827457	57.0210052	68.5777439	57.9410378	32.533143	9.37134453	33.9861647	53.8791623	55.9433205	34.7118931	30.9525542	63.4446356	65.04929	58.2396838	54.4295193	41.493379	47.2023862	49.1862796	54.5080045	43.0442235	40.7940137	50.8934251
-0.786430685	20.6739022	13.79746	-3.43508117	26.4049802	48.4690994	13.5381043	-14.7170933	-4.65595015	18.8464037	-2.4902438	23.2647983	12.7610157	-4.92480873	12.9702025	6.16056076	4.28743689	-10.8074859	-2.70015028	5.44788548	4.23918646	-18.5704797	-17.7725876	-18.8352122	-0.436994436	-15.2933352	0.132198619	0.105107651	-10.636155	-42.8434078	-63.6681254	-54.9176892	-58.3032406	-72.5080335	-63.9565054	-71.7275568	-64.3204276	-88.067601	-79.1186994	-69.0012208	-84.3700696	-92.6170457	-100.358267	-104.150073	-132.462014	-135.67883	-132.792499	-140.601605	-138.809784	-132.100084	-127.62096	-128.293258	-114.753434	-105.025644	-97.8778753	-80.4375166	-78.8571222	-59.8913322	-25.5657695	-61.0969793	-68.5176699	-60.5245173	-58.3472727	-64.1794117	-53.1343247	-43.3232217	-39.4491364	-30.5997011	9.53183948	11.3872397	12.7617739	13.6373989	-5.47223742	-23.9205297	-41.1553556	-45.2855235	-29.5566078	-3.62237852	37.1647328	49.4137454	16.7561312	10.4757261	10.3253588	15.7302052	1.85868235	6.09234391	13.7941885	3.93183621	3.68756438	2.30198754	-2.73228858	-6.05756495	0.782798305	-3.31114196	-6.10053042	-7.12035642	-7.3267553	-8.72395333	-6.77415356	-21.3385599	-26.7557546	-33.3953663	-34.0721297	-27.7036027	-28.4190153	-24.8073746	-31.5972782	-36.0484012	-39.5935167	-33.1113276	-44.7664357	-46.6250862	-51.302068	-48.3207216	-46.724886	-56.702276	-44.8911465	-57.8706976	-49.9694275	-25.1150312	-13.4551453	-1.85678341	17.7388938	30.8247416	59.2666289	55.4201662	4.69528946	-7.14725239	8.61160035	5.2126175	27.425821	12.3191072	2.82177818	-14.0950199	-11.1863747	-13.3849495	-16.3878169	-1.41790615	1.71190139	-34.433414	-30.8246232	-8.6065663	-8.77364427	14.2140842	-1.8515162	-11.1197969	14.5352471	5.74960781	-11.5599415	-24.9410597	-4.88884622	3.1891263
32.4500492	58.7366683	74.1664553	42.4193435	56.0464283	60.5484964	55.9754687	39.302941	44.64736	66.019392	40.0345055	57.8097401	44.3518424	32.3167593	75.169395	64.5847845	49.7983636	45.383861	31.4933209	35.7529341	39.6106155	21.1859658	27.7530804	23.2871668	20.2465684	10.3085226	35.7039919	6.59596315	-5.74313092	-29.5190256	-9.98134475	-11.5784491	-43.7972021	-40.158696	-9.43872328	-11.8130839	-22.276026	-23.5410044	-22.1190456	-21.4075703	-27.8918244	-33.3174109	-24.3884272	-30.2323904	-24.927813	-27.5545657	-26.2861187	-9.47879284	-13.1446421	4.70192879	22.487804	37.9729527	43.3980859	56.6699802	81.9298472	98.6922162	99.1617542	87.7668688	52.1745081	97.3372181	110.017508	111.668148	112.477941	117.985334	118.470982	115.699583	104.838583	104.169219	70.431185	39.2880953	50.0547048	49.3930039	49.7613223	65.3767104	82.8677923	80.5157009	56.8887251	23.3404259	9.9740369	7.1381461	-11.2807894	-18.1711444	-7.82070035	-22.9562805	-5.19392424	8.85168946	-2.04438264	-11.2192756	-10.1497521	-9.60236636	-22.7111088	-6.89933162	-14.4398701	-14.4101251	-12.1082528	-9.74051039	-19.8387543	-34.063051	-31.4739589	-19.9624532	-28.6801677	-39.9431101	-26.4682671	-29.0863769	-25.0466955	-36.5175268	-47.7079635	-39.7615974	-38.2764754	-44.9830978	-35.6798974	-30.8673057	-25.7636859	-27.8266472	-34.6739356	-31.2383884	-35.6846311	-38.9366877	-48.9449211	-33.1887645	-9.37731672	-20.6607393	-4.41261554	8.28023109	-7.31735913	1.69742008	-20.4285819	1.04751729	21.7492818	27.6736836	22.7469475	12.220448	12.8118854	12.4898056	28.7510201	25.3837634	1.24957793	20.0316335	24.8502623	14.1323801	-1.58229527	2.94853848	17.2486059	34.5798044	15.2830076	22.4135336	23.8371584	3.21342608	18.8154393	17.807836	22.8125146	11.5574542
-24.6091834	-14.3439096	2.79480747	-5.03666093	0.978640951	-7.9739992	3.80598371	-6.48888776	-17.7781719	11.9338464	-3.49031075	6.20204718	2.84814854	-2.10946799	-7.98967545	6.37010819	6.40058276	0.202662372	-12.9522365	-4.70829845	-21.227387	-66.5678109	-57.7770902	-47.1009754	-28.0929424	-43.1742139	-5.67020106	-23.1425161	-45.5121299	-42.7553792	-51.1234106	-36.0543853	-28.4635601	-24.052298	-43.679398	-32.8697146	-47.0173785	-39.0763779	-52.3768869	-66.8917457	-53.7920806	-47.6703279	-21.473025	-11.1401788	-10.0457495	1.61107912	23.5683784	10.9820455	32.4149949	42.6439733	50.8816229	60.4725642	65.6857324	61.0130081	46.5560975	41.3202438	40.4997775	51.0378734	84.2502735	38.9349263	25.1642657	25.8632732	27.2164424	20.8090619	15.3381419	11.1268663	12.833035	17.0957097	50.3718873	57.9874732	49.8804352	34.4437296	35.776206	16.5313886	-8.55885295	-10.5245672	-18.9815408	-31.3586398	-59.6690181	-60.068492	-34.8999619	-27.5627666	-30.1115061	-38.9508367	-28.5946033	-28.9594743	-39.6565619	-33.9699017	-38.7979518	-38.5877359	-18.5696858	-27.4376395	-35.4695966	-45.6763886	-44.5956494	-44.6456623	-45.8129327	-45.3352813	-55.6229372	-64.8280528	-60.8705455	-53.6711979	-48.1484837	-59.2756119	-66.2305028	-78.052352	-72.5483489	-79.4338433	-72.6299262	-68.331744	-74.5357432	-61.4114194	-58.9989898	-57.9152264	-58.4512595	-57.4228853	-60.8712786	-66.3484749	-64.6290683	-61.4884484	-38.2354796	-62.972829	-26.2921781	9.64109125	-0.68384903	-5.38948985	-17.3550906	-35.3715888	-23.6361127	1.79928613	6.44229667	-0.182218895	21.054832	-10.0665759	14.0518307	1.94194946	5.67461234	20.4854757	21.7482676	15.3829182	15.2146115	-3.64430392	0.208991302	7.12862103	-7.78247382	-0.0365603065	21.7420662	26.3659019	25.8445397	4.48719654	8.08616278	5.45052111
14.2039925	26.0517569	26.0629514	33.45744	29.7445718	10.6959555	25.864306	31.7648283	30.7006691	43.6514421	48.5158939	50.6874484	37.8808953	33.9605192	28.1731172	16.6251534	3.27846756	27.5244178	45.8846838	26.8874594	28.6106857	-38.6213219	-37.2920761	-0.915612667	39.4492444	17.731914	12.1563761	4.47298415	-5.38548746	-11.7329645	-10.3397709	-23.6729759	-25.1466695	-11.6016364	-42.0411292	-35.377382	-45.3460658	-41.1749476	-37.9727461	-35.0633769	-22.1251888	-22.874455	-60.1784985	-60.1374762	-54.601835	-39.1283761	-28.7784172	-5.88745121	-20.045572	-15.2127288	0.0451576948	10.3683601	0.346209117	13.2370075	30.984455	30.3976471	42.6093298	40.6473871	15.549587	49.9330782	63.2873512	55.5615054	49.9898837	39.7892149	38.7127927	23.9422928	23.4768328	16.6572306	-18.8971708	-20.9326517	-6.7315924	-2.27802102	-14.6095485	-4.69354608	-2.68120207	-11.0827178	-10.2277532	-1.73247928	-20.1234402	-19.2203041	-45.6783599	-62.5687111	-59.3121167	-50.2409783	-41.1345619	-43.5029904	-47.7202058	-48.8594542	-50.8948942	-52.7621	-61.4009626	-61.6947459	-38.0266606	-40.7655598	-52.1566411	-72.3025515	-60.4549686	-61.1484475	-61.5241863	-58.1562478	-60.7587311	-64.132467	-79.9707948	-88.0935352	-88.3331433	-82.671379	-74.3523394	-67.8095714	-75.7007684	-80.6067572	-75.9108084	-81.5320244	-83.8687197	-91.0161331	-93.6268166	-90.4086951	-93.7777065	-88.3995355	-92.5351918	-81.9989243	-80.5406795	-65.0904775	-63.7125123	-19.1492632	-39.0141075	-70.7530012	-33.7371376	-42.0716697	-27.0876244	-26.8155267	2.00491182	-39.218201	-13.7580668	-11.5473855	-5.45297677	-9.314705	6.96750584	-5.87920626	8.46996723	0.784512466	2.71230692	-9.9901305	-0.356181855	25.057991	-0.720997469	-0.43898096	12.3026619	33.7618915	30.6196185	7.18393059	16.2999366	15.1587831
-14.253828	6.09886676	0.130024019	11.4890795	-1.98729097	-10.3985169	-7.1153002	20.1379398	-9.86348868	4.08138891	15.0489502	-4.62060727	11.6142519	15.2546761	12.0398443	-8.98825586	-26.376711	-24.4073933	1.93039934	-18.9566533	-24.9106629	-56.3947855	-49.2440744	-23.7468327	-26.7311104	-17.8545267	-60.3435396	-51.798478	-46.0707654	-50.6142878	-32.1291677	-40.1557292	-22.7206793	-2.85233229	-1.61804261	-12.4372609	-2.33177938	4.31006436	-30.0871178	-38.7433605	-39.4815987	-37.5908134	-29.0363113	-13.9658758	-4.38291726	5.70318589	20.9571831	25.4734013	32.8549283	31.3307874	32.5107713	26.8389815	30.6210461	13.5027365	3.09765267	-8.83344629	-22.0482314	-13.5034987	0.0534109256	-30.3910139	-45.7413045	-50.2651381	-42.0412713	-53.6549692	-35.0020277	-39.7207023	-53.6481361	-48.5754062	-13.1868434	-17.2733485	-39.9033484	-33.4275419	-21.5566776	-19.5705697	-21.9695344	-23.4656447	-31.9877045	-45.4691773	-25.9033767	-31.8477157	-17.182994	-2.01274089	-5.93626253	-0.320291483	6.97708743	8.4245375	10.2751806	12.8718041	12.7394439	-0.624464531	-0.751107355	0.174304384	-1.81947355	-9.39462578	5.88842623	0.823067955	2.48407547	10.3777076	7.75442326	6.08915831	-0.791912099	-7.93712618	-0.701927749	6.62007516	3.28836732	8.82344917	8.0876888	-4.28046432	4.02916313	9.91652431	8.23635738	3.85457862	-3.24954566	-5.40069577	3.25967456	-7.6714778	2.8118422	1.75017544	-3.35132665	-15.322178	-24.7241378	-14.232093	-21.2401688	22.1460157	2.89770039	-12.3218875	25.8986424	18.295619	-2.99823321	-17.0852788	10.1719274	-1.40561311	8.16369112	21.2206687	11.7507607	22.0957093	20.2467976	1.96859273	24.2658913	1.59236352	-3.34724565	11.5481738	8.25588787	35.6264936	46.5405575	34.5232239	27.9851951	23.9275421	14.7923524	14.2788585	42.1986369	25.0377248
