270.980935	281.783361	272.354358	265.97179	261.537204	262.741828	229.185225	249.639151	271.894355	237.962667	234.466021	238.830087	234.963197	235.120984	274.04428	311.565176	333.906161	331.837382	356.150955	360.728931	365.28219	358.663329	363.966937	387.060695	402.540527	380.455118	398.775751	405.576492	407.611162	389.451641	380.10397	383.359308	395.501681	391.680831	373.417022	369.215879	358.887211	371.623139	379.559253	398.468795	363.453328	380.076478	382.15697	391.978793	368.79602	400.101307	441.490321	486.329842	565.748622	589.89891	580.046061	577.326631	588.077475	576.682379	580.900573	582.327896	582.619184	577.680802	579.61838	563.377156	553.798236	558.167249	561.066814	551.504702	551.353796	535.701357	534.067634	517.007678	496.214499	501.096706	495.044232	493.785605	492.848888	493.552156	492.184938	501.353026	513.156243	537.440461	544.419782	552.236664	574.868269	552.459031	551.398347	560.515379	563.903055	551.443591	555.076595	563.467881	554.992851	547.539012	559.873786	553.839207	557.260934	562.405154	555.831853	557.561051	559.672966	567.281744	559.533024	553.828064	558.199975	552.620494	517.93506	544.514417	553.632055	544.924162	557.450793	548.401024	549.691973	546.040709	546.41475	544.999312	548.504212	552.291376	541.323283	543.269408	537.098366	520.88728	531.248296	518.106098	513.687023	517.313113	508.514611	507.347824	496.80799	472.848006	450.581147	450.948326	463.690651	508.210874	520.791088	513.790752	506.036308	538.191285	450.4199	379.997677	352.91477	356.377226	349.773227	336.106425	318.383619	332.62007	317.001739	301.855418	293.699389	285.04301	308.970756	304.226473	284.31345	299.287222	279.225161	277.567992	291.706498	267.913464	273.581467	296.328587	297.297154	299.154843	281.643325	266.658152	280.620944	302.352924	305.974871	295.84694	306.651482
25.0890175	80.3651018	53.8771687	48.8785683	24.8665449	59.4371806	39.9598638	39.6934704	51.8646375	27.6050422	16.7001412	48.1270806	22.8261624	-0.064263338	10.2476453	33.9134389	25.7693487	-16.8036812	-40.3689378	-83.0531488	-125.390582	-157.305757	-154.633415	-153.350837	-174.66578	-194.510409	-199.81919	-207.213412	-215.307386	-234.664728	-242.193108	-280.474724	-244.49603	-230.185354	-258.15054	-263.49299	-261.123807	-278.446687	-270.733636	-249.162424	-250.228782	-234.036756	-227.723375	-221.711281	-211.055515	-161.201443	-146.816106	-115.295535	-80.4852215	-159.413401	-187.667599	-182.611815	-180.907381	-176.187967	-184.695617	-188.966397	-185.956145	-180.510937	-174.344528	-165.34729	-160.466831	-149.665706	-150.725794	-145.03706	-138.551329	-122.631982	-123.064516	-109.548236	-96.4435723	-89.1033006	-65.9900864	-55.2984097	-57.5251957	-35.0470691	-8.7902563	24.5293923	52.6066825	90.4672692	109.35816	129.87282	113.310875	116.878791	117.27723	114.967069	104.937924	107.067414	103.372932	91.4260067	104.07034	96.7834276	85.4468762	87.0371205	94.2990355	83.3080694	72.8064461	78.6021035	76.8393282	80.9686269	71.7541105	66.4613869	75.5886993	69.9755236	62.7004642	76.4682327	74.8602656	85.8183325	88.8733398	88.574078	85.6975545	78.5979619	100.388248	115.290194	99.8241232	83.3279374	87.8642982	94.388792	105.266503	102.879141	94.6210823	112.293457	121.123529	106.004754	123.020021	112.888581	123.238764	152.935885	170.836007	166.998621	159.387726	132.369235	110.126922	123.720111	96.377235	91.0600244	119.63464	84.2769502	60.5982941	51.9272871	46.6338917	52.7810427	50.3373536	55.4309336	48.7999685	12.0094502	27.0018695	12.5510468	32.2792323	28.7825045	11.2312537	4.0342853	-18.6195064	1.33415669	15.3553028	-4.09420776	16.3630286	22.4150986	26.4930304	9.82188445	2.87926536	-10.9502302	13.5318023	16.7862885	-16.7682085	-30.3583626	0.645023896
24.3276553	84.8957972	72.9506158	73.5173975	46.7775921	71.1353792	51.7474819	55.9074675	63.519502	55.6067244	40.3033383	61.5668382	43.0573672	33.933652	0.731018258	18.5304628	4.36710513	-4.38556529	-31.3586931	-62.4394501	-71.8973238	-51.4223677	-40.1833032	-17.1861731	-11.1580123	-10.6605363	-7.5191806	-17.2057106	3.51699341	11.0130638	21.617655	-29.9657697	2.5297401	31.0671722	9.25164424	23.7534707	19.1842391	-5.42909097	-20.3499555	-32.5019609	-30.4305225	-25.7923113	-12.4529416	-19.6000054	3.84892229	23.2420165	-3.04204171	27.7940711	20.7564105	16.0698421	1.06330862	3.687311	1.48353415	10.6112368	21.127639	29.9595745	33.6472843	34.4422227	35.6185468	37.0490547	41.219637	47.8347887	60.1526929	70.5484232	83.6238976	89.0084426	94.9175699	101.255	111.537821	123.279047	121.923114	140.371968	162.446278	150.409098	159.389846	147.527476	127.779608	101.669088	109.587461	106.756191	113.489914	119.415418	119.27063	111.359056	115.01856	102.665119	105.271534	101.695557	96.4419215	110.262396	105.246695	108.006901	108.336805	108.200574	115.401904	114.324715	105.094362	102.192401	112.388817	106.9495	99.8109884	124.07683	148.9104	123.845111	111.186922	105.325555	93.3311497	104.70866	97.7967817	105.600721	104.876484	99.619667	105.387361	108.307645	114.507865	100.695488	101.418692	119.183489	125.730866	99.60712	82.7124672	82.8703225	103.298084	112.352653	116.474723	81.0215662	90.9788951	89.2570476	109.498118	147.466223	152.446933	149.34274	118.918065	93.444004	112.192601	120.735131	136.587582	138.731327	120.380734	123.666381	120.2154	113.064826	126.89421	94.7621908	109.089356	88.9188921	107.727503	95.7670271	101.940227	79.1872879	59.32723	85.410534	84.9882169	72.2516707	76.8318447	89.8256911	88.4671182	83.6242925	84.4717074	68.5583475	99.0981078	103.785737	55.5739403	74.7879043	75.9111046
-4.16977195	11.9742543	30.497865	20.6495514	0.392932762	19.6621119	14.5339365	-3.67133357	22.2086247	-3.17135138	-7.89383902	30.0808844	5.20089304	-12.9982586	-25.6785264	0.983778205	-33.3860105	-11.1751319	-11.5174463	-12.6011334	-20.3434563	-19.7213159	-10.4981799	-1.27699276	44.0984544	30.9654343	4.80221423	4.07308108	34.8309994	16.233381	10.8995777	-9.70398473	3.43291988	41.7325184	-2.68678724	7.43566539	4.31326497	-12.9301945	-40.5597202	-44.3380475	-58.0036856	-40.4260346	-47.212473	-52.7047815	-21.4385206	27.7033948	-14.6204505	19.9080043	-2.6104373	10.4124478	-15.0614382	-22.6080548	-15.0417678	-13.0751981	-15.8165056	-6.31568575	5.09435665	14.8973839	18.6372656	21.3946832	23.0379198	25.827147	29.2765738	27.797442	33.7963263	42.3316073	49.9747908	56.8440959	68.3511078	75.4586603	81.9133326	73.8059333	73.3107344	58.1779321	67.7597842	59.6053471	56.8551284	41.666919	6.38755776	-6.96327833	-17.8378021	-25.0764587	-34.903665	-34.6420101	-36.6463195	-28.2964007	-30.8534437	-21.0544504	-22.4188043	-28.4563283	-17.8105371	-13.9105037	-21.8996835	-16.7067324	-14.8105623	-7.8537024	-8.4064825	-1.25910199	-3.27088941	3.0694826	1.52652783	-12.4047085	-27.2912631	-2.24809392	-1.19435936	-6.35760969	-5.72393993	-2.18745617	2.69758917	8.371819	-11.5519223	-10.1086246	-6.16747411	-3.13734314	2.37392081	-3.52530853	-5.50954243	-6.57208375	-6.51928571	0.476649415	16.1651469	40.77527	27.3166625	16.0742823	34.0384477	47.7797142	56.2351065	59.6861891	49.597029	23.4118942	16.4088386	2.85966173	4.36472273	-3.13085304	-12.5022224	-15.6430272	26.1961006	45.1078008	30.6929473	26.1522696	14.844073	2.63142985	15.5402528	1.82073594	11.0780447	-6.77866196	19.2911917	13.6448932	18.8242147	-17.4397943	-31.533751	-5.94230941	-12.0019084	-3.00099425	-30.3909872	-3.53908294	1.5985502	14.0346948	5.33742686	-17.6468112	9.40973715	9.46005133	-2.9012346	-11.4624557	5.49231334
28.1577203	17.8457274	56.5581449	65.2208173	47.2401614	54.3071379	42.692235	29.4902907	65.7905353	38.3547423	38.4648417	58.4024172	55.94075	40.37808	27.2108158	31.1094126	37.1583409	54.769037	50.6763733	48.3977672	16.3917984	1.50270803	12.1130885	16.9676204	42.0428177	45.4833669	24.570154	25.1486038	46.6584269	2.62851303	16.3526491	11.180132	0.436788226	-0.197453622	25.9246903	26.03883	26.0757794	5.31677362	-18.6218185	5.26324063	15.7417038	7.6928428	-0.603101744	17.238101	13.7216494	32.9973301	34.0490212	55.9110904	39.2156627	24.5769823	2.34287012	5.59002777	7.06030177	6.08006459	9.2650049	-3.195192	-4.25497424	-3.33414095	5.09451434	3.64108109	-2.23752086	-1.06709178	-0.21045936	1.27073147	3.89650468	11.7168489	-0.647970337	-3.66550005	-16.2744726	-19.2160933	-10.6305762	2.18197951	12.0670725	15.343343	10.5296294	17.7865793	26.0850373	34.5957625	52.7270882	56.5419943	57.828817	60.5210497	67.0107672	78.978492	71.8248941	77.5191471	74.3448376	79.9898285	86.0393669	81.9789851	78.8992867	79.0958455	74.0377465	72.4897258	75.1271198	75.8577856	78.5336985	75.0994312	70.6077051	76.4708531	77.0575379	75.8136061	60.2426083	63.3458808	72.1013013	78.9569687	76.0140253	66.1806791	61.7449322	66.9877287	83.9713634	80.8932908	79.3534424	70.976288	68.5827278	68.8938787	87.2195337	90.3169147	77.1756571	83.5379535	80.790642	75.9940677	61.395867	66.9347423	52.7783454	50.2086155	44.8262869	44.5828567	44.500443	29.6504509	31.580589	25.2915518	38.9826898	40.902274	31.5328442	45.3948743	54.4663255	71.7838629	52.3730477	50.2517551	69.8052482	61.9614356	71.2355536	54.7785136	73.4396893	72.900996	64.633491	67.8990156	47.0213228	49.6170181	37.8144271	63.7773995	63.8094597	53.4969931	20.5400802	63.1956767	71.5821716	50.0028926	42.4573387	68.5383688	81.4078321	62.1704858	46.1849433	42.2523731	47.7488434
-18.8369227	-21.9253918	-23.7087559	13.91155	-3.47036037	5.5526847	-2.62245857	-10.3592349	-7.83779299	-1.86110833	-7.26448266	-1.75220597	6.07667766	16.763747	9.59142398	14.0520204	4.66889941	-14.4828162	-0.319144023	-11.8010035	-23.6125195	-24.0485931	-30.3137037	-9.93587174	20.9140702	23.9905224	-19.949568	12.1656725	7.47741242	12.6494457	-11.4656604	-16.2645386	-35.8652156	-47.7787041	-27.819089	-34.5722535	-44.747238	-44.065909	-62.4994569	-47.8173472	-36.3875164	-69.7279924	-31.3116564	-48.9673362	-46.2643427	-60.6831799	-56.3033955	-41.647523	-56.9372268	-70.965472	-95.4172661	-109.535133	-120.79228	-120.953122	-126.402259	-118.796801	-119.744963	-121.373667	-130.300353	-121.818705	-121.671884	-131.407962	-130.761041	-136.456407	-129.257852	-141.926957	-139.863165	-138.80113	-124.310641	-125.086999	-126.72773	-139.332831	-158.545729	-140.679453	-133.640034	-126.906141	-95.1697878	-51.216094	-36.3876777	-29.4142598	-23.0594302	-29.3977468	-30.9555938	-28.5473438	-24.0867927	-36.2734203	-38.2876983	-39.2557497	-47.6507823	-45.8718114	-38.7426733	-42.9330429	-24.3255915	-25.242312	-27.7481876	-27.0331285	-27.8756571	-36.2007801	-25.4604452	-32.6569946	-35.1214302	-21.6733768	-14.4183213	-17.0216841	-25.4195672	-27.2093137	-20.2714593	-17.2042936	-18.1314041	-13.0063434	-0.737205935	-7.99432747	7.78057392	1.76333447	-1.32468091	5.59204008	7.41005416	-5.39816424	4.94145431	10.9720235	8.28617243	3.07060993	12.2821	10.057834	11.8910664	36.5092469	53.4146365	34.7510195	40.5992569	22.9923776	3.54613517	10.3260821	-12.8474987	-31.3897281	-39.264817	-0.792884471	9.1344236	31.8635377	9.41134635	18.9133216	4.7271822	-3.84015917	8.86571826	12.4653342	16.4303487	17.9804012	-0.198706875	2.55856896	-20.6616447	5.47685852	4.98518002	8.42606066	3.4992761	-4.2852877	-18.8029869	6.72940626	13.2653352	-18.7962909	-18.4642169	22.99266	45.3246437	21.7946609	19.8515545	28.9732554	23.1563561
35.8231422	40.2302775	26.6720508	36.8739421	38.1199678	24.2544732	34.1669015	40.0335535	39.422598	32.5410993	43.4477089	37.119415	21.3654768	67.7843654	22.6763799	36.6623829	8.49188368	22.9433132	47.6616055	51.4387176	39.8414882	17.7285341	12.6222327	26.9171595	46.1648111	38.6951814	33.3031766	43.6495304	39.2244223	41.0003664	47.277898	27.3684366	38.3320818	26.7080188	33.1371935	31.0368252	26.8845764	58.735355	44.8415592	51.3650367	55.3151783	29.3823126	30.3608953	1.42219459	9.78939394	22.7351755	13.4096764	32.4231223	27.452261	12.8831343	6.84848904	-4.23937267	-11.4390383	-21.1133094	-26.2924446	-21.816857	-28.2374495	-28.9159102	-19.6659225	-24.0158401	-29.9789336	-32.5860372	-32.7672515	-37.1887943	-47.3730237	-32.0199689	-38.0225469	-43.5283764	-60.8260997	-59.3908699	-47.3605324	-42.5804043	-35.4127696	-20.5791817	-3.07799759	-0.71273472	-2.06493558	-12.2144402	-12.4695989	-1.23755191	-10.8098862	-14.2669346	-0.401338911	-17.7506723	-23.6322669	-1.9020433	5.28278666	-16.0986066	-4.7824671	3.22109705	-0.0987779156	9.44212376	-1.17001894	-13.1871105	-9.4057237	-13.6473422	-5.70269406	4.30104331	-4.6339563	-2.17807092	7.89383164	-4.40800808	6.03599229	1.9314573	1.21358958	8.40895083	1.72955664	11.484599	17.6345396	13.4462563	13.230456	34.8131469	23.95874	27.5547101	28.631986	31.8411476	20.9585337	12.0285709	21.2489152	24.9003117	32.9797413	25.5236363	38.4131596	26.388067	6.3065249	0.873048756	-11.9424051	-3.96802123	-6.53036844	-16.9589144	-20.1829165	-10.6777958	-13.6453838	7.23929474	-0.945736948	20.1238982	25.3508027	11.5001205	10.3948425	28.8147023	33.9163038	19.2273614	16.9256388	19.615597	33.6214627	35.3996299	28.9969071	20.1081461	28.3405022	29.4482074	20.6158763	37.8143355	13.24527	13.9941281	31.9250395	36.5522972	33.9557146	25.8174401	14.9625339	30.5783486	55.6853366	38.7024461	33.8478074	12.5925112	49.1939733
-0.239774995	5.14693314	-26.1738827	-10.9098747	-9.69059335	-8.09911828	-7.46463488	8.94510494	2.18003407	-10.739601	-10.3020096	-5.03809732	-13.1128087	16.4912311	-5.74512884	-13.1857689	-18.0869948	15.7966268	1.85635761	6.2983707	-8.8809822	-27.9037828	-32.0677144	-32.2728842	-40.7853033	-41.7279808	-22.0159728	-25.8492693	-35.6547056	-41.4917326	-36.9993314	-37.9053706	-15.4164442	-39.4172739	-35.2167165	-38.3715579	-36.9110485	2.39115115	-16.5563945	-8.57686978	-29.3617088	-48.8909797	-46.342066	-53.0662968	-35.9449804	-36.7270249	-34.1901794	-5.70809014	-28.608661	-59.9045979	-65.12726	-67.0260684	-76.850008	-73.2471854	-62.8623363	-76.9414337	-73.1799118	-79.5310848	-75.9067999	-71.9070619	-72.0404963	-67.2428595	-63.8449537	-68.9309985	-54.140573	-62.9958083	-63.4267164	-60.3210451	-47.303919	-41.2381424	-45.2228457	-52.7875515	-46.7730438	-48.1590699	-30.8180656	-6.19741271	-22.1815149	-23.6949359	-32.5001469	-48.8470442	-39.7797045	-34.3327457	-45.2852291	-27.558752	-13.5459318	-27.379828	-27.2119761	-4.47004334	-10.7786393	-15.6305131	-2.99566559	1.37095877	2.04891798	19.0341137	8.86421669	16.000229	15.3233767	21.9016878	12.6763339	9.52088192	0.53287726	13.7019531	-1.46027883	2.50968124	0.785324258	0.171430046	3.78512366	0.285986154	3.78381387	7.12796141	-5.77436694	-7.54596403	-9.98340083	-11.1338584	0.939359915	-5.39563198	-8.67360519	0.681614584	1.69451654	-9.84459358	-2.98756693	-4.89009609	0.649820151	3.24406057	30.5105566	8.88302767	0.0489942523	1.36141103	-8.61999652	16.4339906	22.9522807	41.9426936	8.38343848	-0.790780803	0.206943263	16.4050464	11.9349514	-2.00744111	21.3323765	18.4204599	-1.02824274	-5.35830623	15.8264272	0.337140642	16.8986792	29.9847248	14.667399	11.3083793	14.4560711	38.5980442	32.3767973	37.7424362	-8.71123537	4.03460092	35.3632112	32.9376597	36.4529981	19.492239	-2.85623433	9.76656307	23.8060764	47.7879702	23.9325023	40.2114973	32.2305482
46.1112852	39.397429	25.0828649	20.8170237	24.5643282	29.4327573	32.3069519	34.5086384	17.9811557	30.147699	28.8942266	13.704603	12.4109152	43.6648588	50.5869959	36.7581402	29.3932189	55.3081332	45.9559727	47.1281287	19.1460574	41.7222913	54.7924101	28.9610318	6.59044362	15.452752	44.2614792	60.1786234	47.9804991	59.346551	47.4537415	61.5581601	60.5660373	53.1821171	62.1781798	100.546602	85.9747575	98.4810176	83.4363273	80.3142649	65.3107292	66.4004522	58.9593825	37.2384852	78.4774653	50.099672	45.9056727	35.8574842	17.2593377	12.4856651	29.8299991	44.620424	49.6372036	45.1251921	33.4291199	54.3622782	52.3246294	64.2365043	60.8634636	62.6074288	56.7614283	50.2848835	53.4545279	59.1112056	49.2142958	52.6148891	50.8682976	45.9505095	36.3351321	30.463087	38.9022809	50.2220077	44.6259116	41.971841	43.1744163	34.3566371	36.0002073	19.1323933	14.2414507	17.7504329	-2.30546808	0.708815414	-1.08655059	-18.0064272	-17.9515263	-5.92839045	-8.9743852	-16.2631	-13.0328838	-6.5412168	-15.2220254	-24.484064	-18.9184095	-23.1215556	-19.1163061	-24.7451387	-29.0922207	-32.6925944	-23.5344832	-23.0165541	-22.6404707	-32.4339374	-27.5131255	-24.4753596	-25.9975517	-27.0124267	-17.6724126	-27.4769175	-32.1024372	-35.1863961	-33.8837458	-41.3745813	-33.232593	-50.1320979	-55.1054421	-54.1944944	-35.6184143	-24.9444489	-38.6852867	-44.9755428	-37.4734045	-37.9178104	-47.0083831	-41.7062805	-54.4397241	-58.5714628	-56.1517933	-49.4547622	-61.9427237	-46.0144657	-41.7669068	-52.3546252	-34.9666294	-43.1525714	-32.9844694	-2.59396738	-15.577926	-49.2124869	-28.8057403	-21.411766	-26.6162181	-19.3219115	21.9393017	-21.5931076	-15.4740899	-5.35156968	8.7807634	17.8711186	-13.3850808	-4.74758813	25.9431396	7.4727195	-6.96966002	-0.0155041307	26.6964627	18.6898909	24.1565355	12.4013269	-24.720244	10.4100862	9.67991392	21.912282	22.2238522	14.2555767	15.5595272
11.2661265	10.5655111	0.714215083	-6.08515525	-11.9645205	-6.99964882	-12.3106497	-12.5761963	-15.5361025	-1.60868716	-21.1914049	-9.52489655	-38.4944168	31.9107749	17.8396749	20.2643222	24.394827	32.8700045	10.7030085	8.58117863	-7.28660922	19.8977891	34.3848784	-0.306069209	-4.08750431	-15.0085595	14.8563888	9.44319661	-1.17961892	10.7133743	-17.0783056	-11.8750647	0.748480697	-8.8614435	1.73167026	56.152077	20.328594	15.3285831	8.03986522	-0.490102317	-4.59190034	15.9891894	1.97516618	-13.3150076	24.0191575	15.7512086	-9.4081808	-15.6564582	-10.6390108	14.0162839	26.4120987	32.4922417	33.7258601	30.7314436	37.3482448	28.1788571	28.7952249	18.7192417	22.9860933	9.07443525	8.53184682	14.3972154	13.4155054	12.5426699	20.0354958	22.2722075	16.1414096	16.8880795	28.3182163	30.7869632	17.3095022	20.6093991	18.1108953	0.0556457975	-20.1352292	-37.6413499	-42.2910881	-36.1508957	-44.4212062	-32.9265431	-11.6722946	-23.6489104	-20.7771318	-4.60835635	-15.1961366	-30.2014972	-28.8202383	-25.170532	-31.746192	-32.1669122	-31.6829981	-30.3352369	-29.9651562	-38.5358972	-37.7860173	-28.1725082	-36.1430516	-43.2071509	-39.7164094	-40.7304126	-48.4436315	-37.1488894	-36.4460406	-42.7252788	-43.7617767	-39.7761988	-49.0132571	-42.6319247	-44.4918862	-44.4341671	-21.4380174	-26.0454439	-24.5386105	-21.0701579	-31.4601961	-28.1636917	-36.5535795	-45.7908625	-30.7074665	-43.8114971	-69.7904829	-63.52167	-60.4607731	-63.5683432	-43.4972169	-24.6619333	-35.5322457	-14.7501907	-22.2179392	-6.81026005	3.61226052	-21.6971767	-11.8349655	8.1872422	2.8431632	20.9035375	9.34542917	3.97303154	-14.1815806	6.38938819	-10.1757813	-23.5629096	26.0934899	-11.6152676	-11.5536177	9.07771602	20.0540613	20.3615292	8.83764564	32.0640922	35.7318252	11.8898301	5.41249677	-4.16477612	18.1723427	3.67415347	19.8934819	4.08756046	-6.87988986	36.7205989	28.5370337	26.8391221	37.2157366	48.766365	36.7396016
