95.4522274	28.6376148	18.2789505	-15.3520612	-15.5915416	4.45518401	24.7916894	57.9237077	73.0800729	64.7179757	32.7214559	62.2935972	46.4183354	65.7600484	66.6384055	23.4828514	-6.14263585	12.7028729	45.5051831	35.4982716	33.537756	38.8985534	33.8273242	52.7729347	94.8398457	119.13533	193.570941	311.637766	479.776295	611.087573	625.921791	627.156319	648.882251	654.850201	642.758152	634.545888	636.02017	634.664471	633.524418	624.047127	621.189632	624.259184	629.199006	624.066279	655.563818	651.160695	609.525511	594.378518	614.948361	615.420322	615.202017	618.614137	618.047499	610.391645	615.0246	611.04786	620.92355	622.713898	622.325385	620.97727	627.334387	634.890174	619.142932	596.761992	599.744828	600.753862	597.482374	595.586691	591.734878	589.114323	582.356772	593.147729	605.247428	610.37939	614.311858	619.013748	607.194157	605.517356	609.991356	623.7531	612.11551	627.708574	614.979988	616.584461	621.814106	618.057219	624.224261	634.00818	634.766439	629.622899	633.175892	653.116024	656.032949	662.384685	663.804066	666.871082	666.137576	658.67408	657.276489	658.73939	660.405262	681.207988	689.648586	688.066792	678.366735	686.357301	687.491517	674.170729	667.661439	665.429481	665.545244	668.192937	671.627547	648.552778	630.383447	625.969926	619.498851	596.042822	608.390065	605.016945	606.464066	598.158841	571.749847	523.689478	397.038363	376.505985	349.241922	321.039727	308.597061	271.217212	250.676258	244.517244	249.65455	270.623995	266.740794	255.665292	256.359575	245.478445	255.875694	240.391697	227.683921	266.226003	267.086879	227.788863	232.174751	253.552534	254.266246	243.448789	284.851142	297.823808	251.292513	253.301143	262.797342	265.358612	295.435982
-32.5110904	-27.6385138	-8.76790536	-19.6971134	-27.680669	-52.8422488	-66.7045687	-105.973939	-114.247095	-108.296516	-102.877884	-93.5090911	-115.506809	-100.649678	-45.0543001	-67.224679	-84.0584464	-76.0027645	-65.7421456	-64.0612284	-79.1049264	-76.1717185	-108.139484	-123.216311	-102.55201	-47.6630345	-13.1402035	32.0238412	104.876012	64.2457825	21.4785448	-13.3590173	-35.052392	-18.4403867	-25.0754235	-40.0188291	-43.9478744	-47.086209	-49.0080616	-48.9072721	-43.3946827	-32.6313763	-35.0979443	-24.7900409	-45.5354358	-36.1917464	5.89892821	1.15457409	-13.2953972	-17.2986083	-10.7627439	-8.85034874	3.54966023	8.95279246	10.0907479	14.6269147	5.88041727	12.9284422	15.2438801	15.8104701	4.19330513	10.3566067	22.0285378	44.6151566	37.7186778	30.1139984	48.0087386	55.1533848	43.7236009	37.614067	43.4167608	29.4991769	25.4776878	27.2477679	0.422746512	8.15919601	21.7004146	18.7664098	17.5712014	-1.32096817	11.2074899	8.87147336	4.80280366	4.8542923	-9.61177677	-23.7961565	-29.5114947	-38.0265538	-41.4715817	-45.9620051	-47.3610351	-54.8979261	-63.9731126	-64.3608774	-63.7849767	-65.6242737	-75.6848224	-89.3106929	-98.0989048	-104.494524	-102.357024	-102.04285	-100.078305	-98.9643045	-116.256429	-125.185928	-140.949855	-155.350277	-154.362852	-160.171864	-147.504921	-135.996608	-150.803194	-143.683827	-128.558286	-114.549213	-112.797953	-90.9320422	-76.4930283	-41.1138248	-21.1552532	-5.97641031	57.722971	94.1695478	110.218808	115.462314	89.0112349	75.3409407	55.6893442	29.4912044	20.3205723	25.4215716	23.3682263	17.6924007	-2.97207772	-13.3532486	20.4611856	34.8081241	39.9842719	13.3025966	23.8818225	39.5274391	25.4701285	0.182230603	-8.01489654	-11.6780514	7.64324616	28.2435058	34.2088091	44.6690621	18.6233275	-5.28836076	-5.81334031	-10.603111	25.8366805
56.9998994	10.180838	1.92298994	5.50433259	-7.59547545	3.128969	35.2445077	45.6586942	34.9571759	66.9640384	59.9638702	49.4023986	42.7224892	60.8400247	65.9869901	58.0202341	59.4346392	12.4565496	6.61157623	23.5094211	21.1854797	37.6136134	27.4891947	45.1724801	40.4549577	60.99446	29.2345768	26.8619821	30.2567157	67.5962155	56.8263936	76.9754299	93.1392889	81.4133599	89.3703249	96.9393621	103.983689	101.572653	102.41832	103.192093	98.981754	85.6841402	89.7253721	97.267442	91.8503952	77.3781122	44.8381173	59.3143922	81.0143601	88.6108903	76.4233057	77.0535087	76.4505907	73.2516811	78.8356499	75.4256123	73.4070366	64.8900686	72.3018809	87.5755938	92.027769	85.0006657	77.1270696	78.4939246	80.4670032	77.2980267	73.3375283	83.4865827	70.9416342	84.3547029	87.162609	86.4139452	78.6385823	93.2237677	93.2059137	93.4424464	82.3116339	86.3858444	89.050451	82.5691141	80.167993	74.6292708	88.9279768	87.9442123	86.6098356	99.2909732	100.516087	100.728391	96.1411326	104.485155	107.37663	98.3346856	95.160592	93.1192734	90.9784767	83.7960214	90.9391743	93.3353768	102.505598	97.675638	90.7244185	79.7494746	73.4229389	62.1657697	71.3876597	62.1591483	56.0418953	43.4941705	35.99916	48.5757816	53.6663775	31.7684899	30.3057614	18.7723289	6.37268317	16.6950655	27.5172198	19.9544693	31.437104	31.9811378	-9.4378181	-2.89822902	-20.7875809	-14.2242068	14.544871	26.9589437	26.6158465	31.0155702	60.3304479	73.1329854	58.2581309	54.3768303	52.7883051	61.576245	64.7096426	74.8130208	74.3263755	75.2594654	77.0239394	50.0142713	73.5552729	91.5289794	92.6172439	72.2836357	55.7458328	60.7340327	53.3712699	68.891534	56.4515558	82.3512673	90.4455726	48.8462494	71.2707191	64.6834757	96.3778798
-62.2164409	-33.7993884	2.00897994	1.73582956	-1.07052617	-8.67609949	-21.1324242	-55.4881773	-89.5691716	-59.7855369	-73.7518583	-74.5514458	-73.2045059	-73.6938857	-54.3152686	-15.3384853	-21.7946111	-60.4162341	-54.2657667	-44.9891953	-51.1416486	-34.2070002	-69.9768188	-53.259253	-91.8526325	-58.9273428	-11.5456574	19.0056672	-7.73207793	-39.9353584	-43.475642	-63.6426783	-81.0549901	-77.7773007	-83.2313884	-83.2046551	-74.9027862	-71.6621216	-69.8139187	-81.2756357	-86.071026	-81.83347	-75.1016089	-73.3518906	-49.8515139	-40.557381	-20.1193055	-42.8022512	-61.3964901	-69.6360578	-59.6821831	-57.1266829	-54.7099068	-66.2151766	-61.1631305	-46.8289188	-38.8017172	-52.3479143	-54.9820698	-53.8995571	-51.673995	-41.9112846	-37.9006594	-52.7018656	-53.5360277	-44.4688994	-48.5973444	-42.4535897	-39.2179031	-42.6823574	-40.7163715	-42.5758284	-39.274565	-48.7982453	-35.294348	-41.4630962	-48.3989285	-47.4572338	-47.702994	-38.3606684	-45.0871755	-48.1196643	-61.6861616	-51.2215314	-45.6731027	-48.56916	-34.7032222	-36.1743688	-38.1709764	-51.5530663	-53.9319918	-52.9814758	-53.4824711	-51.8291502	-59.5329461	-66.1131442	-61.3072578	-58.5267363	-59.8669401	-57.0521277	-60.2243705	-56.8587254	-44.5882999	-43.9173617	-45.5915163	-29.1670832	-38.3225578	-57.6119765	-45.7518479	-44.8667009	-53.3883273	-55.2342735	-61.4012942	-65.0290695	-53.9378914	-53.5915762	-61.6302693	-69.2680614	-85.9287323	-84.6479779	-43.4458316	-45.5956341	-27.5650405	-39.3546303	-29.7269132	-35.9675449	-63.6512508	-43.1162613	0.591387675	-10.2011286	1.01512456	-4.84471004	2.0093972	6.72781257	11.1979226	12.0615682	1.50217077	24.1591759	33.3673325	7.25578125	24.0864786	38.488388	14.2390756	-13.7505526	-30.1359811	2.80130203	20.3010885	33.8134949	6.87064606	14.9189337	4.62874915	-2.63255831	8.82034043	3.61624935	7.69617117
109.136562	71.4336561	82.0237652	77.2824162	91.6382779	94.1737291	139.366178	160.187544	133.848492	144.723222	114.625214	162.747839	152.014568	148.26997	143.268173	150.040223	119.12797	78.4632841	85.5396386	94.2920391	93.5759137	128.420443	93.240919	124.32385	91.0583922	67.4140179	38.686277	16.0837746	-32.33805	-50.5456606	-75.8307734	-83.3609606	-72.694565	-76.3589446	-70.6561084	-74.8558485	-74.5090473	-71.3689419	-79.893973	-72.0761842	-69.685465	-81.0407471	-80.9166789	-80.1350427	-100.511163	-110.9731	-111.490964	-79.7574445	-63.0952471	-67.413668	-59.6164656	-54.8232492	-68.9540369	-63.7411642	-73.0527578	-78.0694141	-74.8491833	-69.9123855	-72.0411343	-78.4845618	-73.9098653	-89.3621162	-80.1169623	-65.0754762	-59.7651693	-59.922694	-75.2536394	-78.8055494	-68.5712986	-70.2584562	-67.6794332	-71.8559513	-71.3260706	-84.0376923	-87.2434066	-91.5939746	-77.9814996	-91.7103783	-93.7339689	-102.858231	-90.3977967	-93.3130402	-93.8438233	-90.1567081	-81.2676882	-84.4148364	-100.203748	-101.366997	-95.9553613	-93.1579626	-95.9692611	-104.900873	-112.622487	-117.434885	-115.841246	-105.733158	-114.224626	-121.598843	-118.278621	-134.854008	-137.432893	-131.728289	-143.736691	-144.481347	-132.999258	-140.199064	-148.478925	-163.478563	-176.977726	-182.428747	-162.53919	-144.487562	-143.324118	-155.258373	-174.59932	-161.427699	-143.5701	-137.301344	-118.617044	-109.257733	-136.611127	-127.922703	-141.326513	-152.489587	-119.589006	-80.3519594	-34.4491436	-21.7190487	36.3960961	24.6037439	12.1932662	8.80241254	35.1379919	65.8440028	58.29931	39.1888043	49.8228661	60.406271	49.1023453	30.2005582	59.7705764	72.2508438	54.3935426	64.6240382	36.6682896	54.4403701	54.2695715	62.480134	35.1712292	43.129798	66.1727646	49.310034	28.2260987	42.8447213	63.9221045
-48.5317153	-25.4261252	4.96273475	16.438482	13.6528692	-25.8068745	-19.0427143	-20.6228135	-61.471399	-69.7899727	-82.7223353	-42.8364686	-53.6640333	-44.0921012	-13.2498092	1.64249034	0.161228975	-38.4678719	-29.8069024	-8.40752241	-23.9128878	-14.8478591	-29.2213972	-24.4522709	-42.5010718	-28.2905394	-14.6287449	24.4526584	-26.6833244	-73.633223	-75.7255098	-66.6111081	-84.1625049	-84.8887522	-86.1066797	-67.1091631	-71.3190564	-74.0129985	-68.5928904	-69.0667985	-71.3681499	-70.3839216	-78.4025894	-81.4832614	-66.8011039	-46.5373854	-41.6576003	-71.5404385	-89.8530446	-99.0668809	-90.9930643	-84.2960878	-75.7934458	-84.3489352	-84.5678025	-86.8279808	-76.8104958	-64.9636373	-57.9431139	-62.4815439	-68.3633616	-73.4622061	-80.580445	-87.0980312	-85.1675286	-97.9330823	-91.7010007	-84.0185594	-82.0972931	-86.5045557	-88.2194892	-85.3187334	-85.7518337	-87.2089375	-84.41775	-91.4795192	-95.4831333	-97.9008298	-94.3341901	-81.3675349	-101.877008	-97.5268844	-97.9158073	-107.238084	-105.640894	-106.1538	-92.6150101	-80.730801	-93.9953421	-96.8734197	-95.083852	-102.928813	-105.260296	-99.5648321	-101.893462	-113.265298	-109.070887	-122.004698	-126.154311	-121.889159	-136.058165	-134.170812	-132.856086	-127.029856	-117.774883	-123.179887	-118.389825	-140.68649	-149.273596	-139.52006	-131.615306	-142.194822	-138.566422	-128.40354	-102.56612	-94.2228951	-106.679422	-112.974973	-113.705578	-112.801527	-85.0708056	-67.7708677	-47.3878892	-45.3490309	-22.9017792	-50.4754552	-57.3839304	-48.4045525	-5.51148502	-5.35820955	-22.7908681	-2.71033662	11.2036395	23.3057059	11.0634218	-14.6891813	0.803606269	20.8416105	7.2187716	12.2587838	24.6909447	19.9537567	-7.83749832	7.11439263	1.24099419	20.825395	46.0195503	25.2008779	22.2126446	13.7874949	18.7397232	-12.0080775	1.55570169	10.183543	3.7940772
83.0530332	76.0068155	64.1911561	57.322352	65.8001816	50.7881937	78.7189058	100.455348	90.07042	104.713427	84.4638836	88.6090551	71.7111146	92.1358548	92.6590088	100.39566	94.4026763	72.8460323	71.3822619	114.156513	75.5283824	82.8951683	88.3887543	114.070486	77.6545771	73.0906218	40.7965137	16.0923232	-14.9300069	-14.5308177	-34.562368	-30.6234049	-19.6387926	-7.3569663	-0.597138068	-0.261235077	-5.33252485	-3.79867071	-11.3707516	-15.7657206	-18.4163631	-6.45487314	-2.08679843	-11.6311907	-22.2138933	-36.1913704	-38.8488404	0.280203829	10.2964525	5.03097697	-5.23056145	-1.93264174	14.8274103	12.7488668	6.19955573	12.8813408	20.2193758	5.97552832	-0.131071932	-3.4886147	-9.89367278	-4.76123465	13.2155378	11.257797	11.5921358	15.9671533	21.8734871	30.3810609	17.7731848	16.3639109	14.0488168	7.76199656	13.6440605	9.40312562	-6.49514581	3.99848658	9.17617169	6.84845547	-7.07991025	-23.9852574	2.74554061	13.0893675	5.79749702	14.2935692	3.62295923	-6.97676209	-16.5559132	-18.0014359	8.97230772	11.338578	0.293878263	7.59487955	8.86554654	5.47160022	-5.50691241	-2.91741821	-7.67034095	-12.318693	-9.81738289	-13.6032893	-4.36303884	-5.06748744	9.02606887	13.1781697	10.8411292	26.6736606	18.757719	10.3066296	12.2079136	15.7352372	19.6875881	29.8362578	28.17967	16.8727377	-0.281098281	5.10889489	7.77817238	4.443698	0.966240908	-5.31200283	-23.3846626	-34.2369684	-41.8498964	-30.6190233	-41.273793	-18.4309219	-11.5492599	6.49424127	22.5155048	33.0876441	19.2621905	40.5953629	48.3126228	31.6278844	11.3085463	-1.07609429	1.80406637	17.2901933	22.7404812	44.3428965	47.3655806	31.3509437	26.5358348	37.5384144	30.2987658	32.6328803	66.9813197	50.1212078	50.8668224	42.9934374	27.3761237	12.8606594	38.7301059	37.1059913	27.4896519
-57.5161126	-12.9787655	-5.4221312	-3.47634886	4.58654964	-9.60990396	-38.3975618	-50.1757146	-53.1953136	-50.186386	-57.1511344	-73.6703558	-72.461725	-65.1459281	-49.3713303	-50.8824201	-28.728422	-42.0741864	-46.050246	-23.2362169	-49.3062809	-50.5596793	-69.640456	-46.2280234	-54.3804225	-17.5563128	-13.6522675	-3.32756939	-7.52181536	21.3665711	41.6046279	43.8757315	47.5879014	53.2100206	56.0327911	54.3115958	54.071815	53.800298	66.3531276	62.9907539	59.9643121	54.9554131	56.9279525	58.380649	60.8193263	77.9576439	82.7702679	64.1317855	57.7862622	66.9989226	63.0547535	52.5576899	55.8014834	53.9954194	57.759373	55.8772794	46.9823082	48.5112667	75.3784059	93.2678194	90.8979371	82.9392832	66.5978053	58.46199	66.3285463	67.2516984	59.1842207	54.779838	60.306294	59.4907549	62.5099714	62.6671965	64.3284327	80.5210868	83.0917466	80.8643408	73.1952195	71.373405	77.2927564	73.5400234	48.5407823	44.8060246	44.393439	43.4360067	46.4231314	58.6193541	74.8358108	75.6808305	50.692932	48.9766632	59.2041432	50.6711993	47.412293	39.9235098	41.7671335	42.4148877	47.0995125	41.7756183	34.9997868	29.4648263	17.6517249	26.4848041	21.970145	11.3979932	20.3465724	16.5865075	10.7674924	0.688090276	1.61646454	3.17678501	18.0400684	16.0113171	3.73406928	12.0242373	24.4687847	33.0630948	43.6649068	35.7632032	37.8889443	46.9399205	58.7414067	75.7972992	52.4679779	74.4180599	50.1486606	8.36841613	-20.2501566	-1.05136555	4.37733746	12.0500792	-7.36965601	6.70268695	18.2639871	17.7588429	3.99242219	-2.93322204	-2.89610309	3.85258646	23.2079339	19.4544599	7.38477685	13.1607357	10.8990226	47.8595769	41.2722669	29.7620599	22.2788212	12.8962992	24.2370515	13.4049988	20.093099	0.0881582036	15.9602634	19.6972052	10.8563332
94.6726271	76.5425056	49.0763372	52.1512703	42.4377534	56.2679438	58.5355292	84.6304058	67.6326519	88.5130154	81.9821677	79.4506076	75.5785696	84.4046397	75.0708226	69.8525207	64.4100647	80.7988618	67.9990267	82.1016963	55.6912395	77.7512617	63.8151291	66.1613602	46.7305449	65.9575912	49.9769185	10.8852989	-10.9210199	-2.03235446	-26.7978507	-15.1778025	-9.80985772	-9.94383635	-12.095426	-0.795762602	11.4803996	17.8664368	19.8018091	19.8523825	22.4160763	20.7588441	10.075699	10.9348715	15.2436684	4.69236984	6.00912461	7.80377682	19.8460793	18.3770757	14.0343246	19.6448642	16.3876456	20.6434532	23.4614324	22.2899872	23.3191579	22.6730229	4.40687967	13.4733195	19.5234228	19.3083404	20.8382885	40.4569006	39.6636377	33.6088608	36.3894908	21.8244865	33.5643691	33.8419818	36.577857	39.477511	26.1657994	1.46027828	11.7893008	19.3092661	23.7857051	25.939064	21.9819183	20.3126038	20.6670888	18.466206	22.3206647	24.5286915	32.7347251	23.8114166	16.5598791	7.10909043	16.673696	4.10395856	-3.05013792	0.508527663	-7.63694481	-0.538561474	-7.06747826	-12.5167565	-12.6117229	-13.3090116	-4.78895473	-13.1591815	-15.5574909	-13.0446726	-6.17909247	-7.71204425	-10.7950053	-3.21480406	-0.625820943	-9.42220995	2.91144916	5.79098271	-1.23005432	-11.5268255	-2.27729111	-18.0359507	-25.9227533	-18.992553	-28.2670972	-17.8699397	-2.20169064	-7.03631881	-31.634741	-13.978373	-11.3462469	33.5589829	2.68219413	13.115926	-2.41056158	29.1442777	-3.51275731	20.9448145	-18.9863421	21.1169843	20.1032399	10.8530496	0.761737686	0.683621709	-4.59201958	10.8102281	36.7528975	31.0664229	36.4927846	27.7351165	9.59135969	24.9431351	28.5660733	12.1322677	9.92594407	31.9600171	22.5624741	-12.5248539	14.9366329	-1.69525431	3.70934508	0.674897308	6.4057353
-17.9121503	-7.56322238	-12.6205774	-1.46511153	-15.505892	28.0017182	-27.4132714	-47.8310439	-42.2674713	-20.1853588	-29.8206823	-14.2546616	-24.2511127	-16.9499725	-32.2317379	-17.5482617	-11.3356385	-10.3422025	-11.5954672	6.74036865	-10.4851787	-5.72247549	-31.6260936	-42.4937492	-24.8768297	-18.276613	-4.70310613	-14.6042969	1.25970639	32.0492002	37.0537659	30.2347886	36.533133	34.1668175	26.8518917	27.2224035	29.6421	26.6181909	26.6246678	34.1402031	34.703696	29.5146724	30.7801257	31.0213771	21.4295119	16.3678138	27.6260097	31.1861127	30.0827607	28.2711307	30.2335107	29.6015308	28.1917017	34.099507	40.1976383	40.8652578	30.7132104	24.3124444	34.0317093	35.4774851	48.2419491	36.0844972	41.8928374	31.5224615	35.6794797	39.0279512	45.6410786	42.3964896	37.5747515	30.0968724	31.8223313	40.635639	46.7529055	39.3119704	26.8152729	27.8965115	48.8304404	53.1747664	52.9707103	54.6459998	53.749563	53.4124498	45.180587	38.8420788	48.5476787	36.9721157	38.9254697	46.9433718	37.3983189	39.2817226	29.7632304	31.3096396	37.1063136	29.3076517	36.8162676	36.8514284	38.6554063	43.817497	42.0805892	44.0270752	42.6297797	41.5388251	39.2781423	47.7282639	40.1493877	28.0341411	23.9180808	22.5666124	19.9087619	27.1101778	28.2865605	16.7949623	0.320209156	-6.19279535	-7.32638753	6.23147587	28.5016817	24.2317948	19.2544082	32.4265198	18.9554737	-0.116910277	16.8057765	27.8198509	12.8819097	19.6553557	-22.663251	17.9498382	-3.36065655	-26.5063272	-26.9794663	13.8938998	-8.53763114	17.7267034	35.9052626	26.3045248	-12.4153651	-10.157141	-0.164702891	-0.635640335	-7.32474773	19.1124922	21.0602336	29.863173	52.3904909	19.9507595	8.04374318	36.0156786	10.5961432	-0.114270897	30.4245542	24.7699649	13.5717734	7.9356241	1.22080059
