262.464617	251.652336	283.166382	265.289592	236.991947	225.609516	258.495927	245.193472	214.75311	251.335386	263.491132	265.437501	261.053462	288.172635	283.977323	253.832007	254.987231	235.035684	273.070187	269.385359	245.006443	261.353348	265.960205	276.248503	265.523797	270.787205	246.687086	270.193497	371.936699	607.375281	598.888214	564.562335	578.75105	587.286211	601.894338	615.558885	611.071082	607.613021	608.401502	607.077768	596.034032	597.939371	584.310878	581.921843	598.665737	598.479431	596.746291	592.598205	594.986915	585.447935	576.248328	578.204224	570.481284	556.850202	556.162909	561.519371	565.891365	557.092533	543.32034	525.511411	517.925811	517.791372	534.490824	534.643807	523.700914	511.082845	497.427561	492.677544	505.135634	509.798517	471.080989	454.129252	452.276355	438.998491	449.687453	460.779255	433.362656	415.930394	403.40384	391.303899	403.378569	397.934294	402.306064	406.556792	407.905095	403.00608	435.466574	465.20465	474.658583	495.13072	490.233962	489.022117	494.432142	508.39611	517.818139	525.973426	517.655752	507.995539	501.035706	475.466078	449.148028	448.059708	432.853198	405.393262	406.293542	412.752901	394.130351	382.310517	400.802573	403.82283	401.245424	388.231688	382.032289	378.647054	352.84537	360.249341	372.51843	347.120608	363.148517	345.384694	343.563089	318.696456	337.856091	312.191221	305.008983	294.232481	313.526588	298.198959	303.679435	270.746425	273.346314	306.350867	300.209115	300.018095	261.427942	287.556562	265.80329	269.44637	257.759487	274.946482	288.930905	276.522549	299.297016	254.755995	271.733433	266.937428	292.091717
27.5151939	71.0280521	55.2684534	10.8004818	-1.11604864	30.0398796	36.2871582	61.0207421	25.5646513	34.183562	40.7032946	37.1629323	53.3120715	95.5338309	59.4444491	33.4560182	39.1714596	32.024256	43.1340685	28.1431389	22.5820147	48.627313	58.1684816	64.6537649	42.3260309	58.658231	-11.88279	-114.22636	-63.5077717	-84.9461563	-153.278241	-161.27788	-184.249419	-189.050149	-189.98956	-198.433151	-193.905783	-188.104581	-187.806978	-184.397334	-174.270399	-178.548976	-175.329234	-172.16326	-174.511056	-157.369107	-153.992801	-143.155092	-136.437334	-118.151918	-103.010618	-112.935599	-109.615411	-99.1450148	-97.5273392	-107.827553	-127.176854	-126.488462	-117.074751	-110.062253	-98.0984502	-89.7221567	-100.789442	-92.2704418	-97.8774188	-82.957685	-72.905406	-79.7743485	-90.2363365	-93.758602	-78.1945905	-61.3921051	-49.7387843	-48.5856589	-66.2621076	-84.6785758	-64.3213612	-57.987335	-53.7752429	-43.4858286	-38.3910106	-42.0223923	-41.7475061	-40.1050302	-48.2766446	-33.8607226	-28.90033	-28.260863	-6.44749376	-14.8903524	-9.80054971	-13.4288407	-38.8995639	-46.9357435	-53.4773911	-71.9319765	-78.9156756	-81.7519958	-82.7201873	-74.7056208	-61.3006807	-64.3041762	-68.3763195	-67.4897678	-72.8121973	-81.3950756	-75.5905962	-77.0989133	-87.205895	-64.3229442	-54.2299818	-68.4966265	-25.8327803	56.0437963	0.985220942	-15.8749703	14.0064812	26.6064091	58.2065854	73.1525733	52.4748797	38.6517705	37.9576927	28.543183	-13.8246277	-10.0134438	26.7204361	18.4714304	42.1417459	23.5128196	5.90465828	11.1379968	11.5007795	27.8069477	-5.39342213	-0.624925743	3.17507726	10.2851647	20.8988678	18.7194163	16.7650726	-18.8587954	0.084055124	-13.063359	0.187436665	-17.6474023	19.3913299
66.8958511	87.1530505	85.1766009	74.4142449	76.6629662	95.0257692	73.6738234	94.0408594	67.2711195	52.9009079	60.0045948	64.9492372	76.1990114	86.7660444	66.6593368	49.8831499	56.9810445	65.647169	71.1697227	81.9990746	87.0761208	99.7937313	76.88592	97.1407175	57.5999764	42.9541622	11.2580578	23.0429935	33.9162512	-3.74065622	-4.25861345	3.057481	14.7460944	15.123564	18.8184327	11.6862723	3.27089812	-2.89017661	-3.11990888	-8.15583467	-8.71093687	-2.19963435	6.16387392	2.98251923	7.95631589	-1.16854318	13.2913198	16.9597882	14.1620366	7.30058985	5.77285721	8.46875183	22.9036259	27.8412231	41.2132721	54.4491356	68.2970832	77.5178662	92.7410306	97.065429	98.2131199	99.729281	97.4873286	114.767707	127.588047	128.837904	124.30912	135.691492	138.958378	138.593001	151.476003	140.114857	132.109327	141.853503	163.737826	193.136893	196.089788	200.501595	204.03316	206.70627	202.832422	212.15853	217.909011	222.704787	232.898804	241.072413	227.90329	210.6079	191.963732	179.433129	174.718808	160.648804	177.85359	180.849598	181.059376	186.325956	204.391484	221.982123	214.536297	201.917745	204.435744	196.314309	194.59363	199.880214	206.67528	208.896658	203.223811	176.840109	182.523587	176.871561	185.053566	177.46872	165.927027	126.406867	155.304955	190.70443	200.234088	164.079897	151.72879	129.576508	135.629228	139.612108	135.594713	111.711777	69.3604794	56.0605984	89.3815428	100.949225	99.3623251	99.1782038	105.181059	83.7227798	73.4879748	99.3988529	70.2261484	89.6482583	105.824785	76.8549271	99.7198256	93.8254893	88.8115898	55.0021062	76.7103276	100.83883	74.2094722	48.1241688	74.7715696
22.1297221	27.6957207	28.0067848	3.29691386	-16.0664089	16.1914748	6.65918396	21.3803788	-5.7782057	-7.4608868	22.2701073	27.3870711	15.3446882	20.2851765	26.9551859	18.1185159	24.4885282	24.3550346	9.1974534	23.9036959	26.2056812	22.9427042	26.8684506	35.4010343	30.3018112	20.5912997	26.7479013	4.85390045	-10.9942983	-0.809194116	3.17342297	-19.0189723	-23.747097	-19.6457602	-15.9972688	-13.6281511	-12.1199405	-5.32551752	-4.69834209	-4.77545085	-11.6176068	-17.874098	-18.1636828	-22.278808	-14.5042103	-2.47226993	-8.93072994	-5.64629922	6.46332805	9.27401887	24.9405287	20.0203548	17.7845813	16.8884707	23.7790815	28.2940579	18.8599026	24.5798419	18.3975441	16.0534145	23.7950104	28.3530829	48.5629799	45.712345	46.8840764	45.1952677	49.6575502	53.5006243	57.7522591	74.124589	72.5859912	78.2878367	98.6644098	97.2014936	88.264762	78.7815217	77.5896942	76.1117969	69.1124031	74.4261591	81.6133823	93.8923718	96.5640596	100.062878	106.823821	107.757811	115.816055	135.822836	142.046086	147.626043	142.45216	136.297499	134.794054	137.480216	139.664512	139.251258	128.958324	104.346699	107.394886	125.098604	130.814049	125.808909	123.944973	110.347527	101.504749	103.65048	113.531392	96.7490355	96.9001257	107.783981	106.24422	93.7437729	108.489432	117.740003	126.530785	111.302071	79.7744623	64.4134105	34.8723784	20.8497265	18.3470443	10.2388713	30.8785078	2.70815308	-9.04189706	-17.0242768	-25.849083	8.58323842	7.097822	-4.28940678	7.02650053	-10.4441204	-18.8471045	-2.93248865	-29.0531242	1.07916009	32.2273389	9.25872625	24.1708207	4.67007344	-7.84707559	-19.5132018	12.0881144	13.2794073	-14.816552	-46.8465625	-18.9859369
44.7138806	65.9468717	49.2283426	26.0555559	4.77023549	38.9104183	37.8619884	55.9387174	29.0966616	39.8614585	52.2026822	47.8754328	32.4032959	31.0706668	61.0584372	44.8577798	52.9377354	60.2682621	44.9012204	43.3013028	37.3955931	51.0329854	58.5612751	51.0913088	71.9080555	37.2354635	12.3969712	28.4942652	20.975907	-4.49148919	-31.2071147	1.31817871	16.8977283	30.3657063	35.3576644	35.2505333	33.7433762	29.894341	26.3104639	14.1384702	20.9173397	20.1812273	24.9799612	30.9691576	22.4365935	20.3125511	25.6839521	27.8733978	26.426665	35.3603714	18.3613386	29.3069066	36.0048355	32.4958293	30.4237419	25.5919723	21.2858619	35.1078218	44.0327898	56.9799798	46.936629	41.6739456	35.8777387	32.8581159	20.6927751	17.6955193	17.5977831	18.0378315	20.1946678	7.093436	2.90885964	-0.831318174	-6.53935876	-0.638789355	14.5819864	36.4260569	41.9546997	44.4149077	57.5479649	57.2231692	53.5977664	40.4156761	48.1390075	48.0482605	42.5584377	34.9454642	22.7726731	8.15737503	18.0952268	6.69900529	0.104946094	5.81420354	-7.68327689	1.52320815	-5.23531528	-17.1441295	-29.7287832	-24.560135	-24.6935591	-32.9244368	-31.3429956	-23.3942082	-16.8424774	-14.5175402	-1.63449715	-9.41595958	-8.04748076	-21.736241	-19.6468108	-27.1891557	-28.118645	-36.8903546	-47.228637	-67.0633251	-57.1788894	-33.3278378	-18.2769597	13.8758837	36.2510527	57.3449152	47.6332749	39.4156756	51.8485215	33.1027601	33.2868453	37.3250433	41.448518	60.0015538	52.9980409	50.5571721	42.2980736	52.6397341	49.5177212	54.8167797	48.4420965	76.4367266	74.6767442	70.0514393	68.5205899	62.612916	59.0210128	55.4650781	69.1806798	55.7365757	42.6937236	23.2055666	34.382297
-7.84356869	20.6416199	12.8887207	7.44948966	-0.910030209	-4.04432033	6.11281959	11.872234	2.59872521	-7.33858085	0.167178468	-24.4854009	-15.236583	-7.25016579	0.131146094	7.99976865	-9.44583461	-14.376212	-17.9316811	12.9982968	-3.42067942	12.054782	12.0652495	15.885464	14.5983098	-19.078227	-11.0873822	-25.600218	-42.6956031	-39.300898	-32.6396213	-57.5289927	-78.5333023	-91.6527269	-97.9808748	-97.2340088	-81.8685092	-85.4375405	-90.0377305	-82.181869	-83.4771799	-84.9875818	-82.5625286	-87.7903208	-77.0116184	-85.3314725	-89.6855497	-95.02941	-103.144464	-111.679778	-104.133735	-95.3520359	-105.056974	-104.977821	-96.0306577	-96.0163217	-106.159825	-113.458653	-115.825603	-119.848207	-116.790452	-115.857327	-117.045741	-112.734317	-103.264111	-106.235017	-115.19654	-116.991834	-126.973167	-118.285503	-112.207963	-101.110119	-98.0671671	-112.216964	-120.321373	-144.497068	-158.675311	-156.63228	-156.520964	-153.183215	-148.417449	-150.48656	-154.676753	-150.240221	-154.078206	-149.955685	-153.533694	-146.140695	-152.464115	-158.75673	-163.035092	-169.452764	-151.696519	-151.843465	-163.799673	-157.263628	-163.330695	-165.736663	-162.739147	-169.617686	-173.259529	-173.466086	-186.897742	-187.878937	-165.601164	-152.339122	-167.936239	-172.124719	-175.82944	-170.202163	-169.722297	-176.260294	-155.712237	-106.480411	-127.811785	-132.824019	-110.721594	-77.999445	-40.5665179	5.57176048	10.5514041	16.8724606	11.01639	0.882585708	-6.74746404	-8.7379218	-0.642217479	-3.92365286	-6.83714037	20.0035933	-15.6669132	9.03218113	-6.1820362	-1.79238405	21.0687151	22.3024671	-6.43544192	-2.04317286	-9.02051059	-0.848675775	5.44090882	8.17337468	21.5439554	16.4459126	-5.08106114	-3.52837427	-13.9100088
41.6683494	46.0380741	46.9144387	27.287833	26.9564533	38.8927081	13.1874996	34.8992657	37.8891751	55.680505	20.605536	18.3590856	34.5092764	26.8926854	35.6610539	52.2686283	24.7681841	26.0793927	24.8877756	41.0205363	17.4068281	33.8850622	57.2765483	53.3041414	68.8604727	33.9252915	9.05357775	11.8510082	10.3734122	-20.9422255	-55.529655	-18.1243147	-19.4275075	-0.192437637	12.1389411	12.6431624	9.48536138	15.4921865	15.5578107	1.65411427	4.60759706	-1.94587036	-2.47034266	-7.39434621	-12.1517807	1.82134186	-2.64368598	-5.21504437	-12.7329194	-11.7212532	-6.16369183	-14.0639139	-7.75976873	-8.68861097	-6.04594115	-12.7737397	-21.3734346	-20.3533167	-15.4637255	-15.1976277	-25.2264884	-18.3337031	-23.9990886	-38.4841009	-37.811226	-35.7274102	-28.0396116	-36.8171046	-37.6080528	-32.7343417	-45.0362278	-50.5693275	-48.0143156	-40.8035964	-36.5213128	-19.0567492	-9.03518724	1.00427168	4.52339741	7.65902213	10.062893	15.2439313	12.3050959	9.00486866	0.521321637	-7.81887753	-6.70600638	-13.0419745	-5.99930529	-3.23579953	-7.31941281	-0.561007233	-12.7878563	-18.9518286	-15.5877527	-27.1825541	-31.0362417	-21.8570209	-26.0612967	-22.6143815	-19.6221298	1.95214103	0.189050632	3.11581253	-1.84967741	-0.989145886	2.3240986	-6.56396266	-16.2715506	-14.800434	-3.9418152	-3.18460513	-34.8016221	-74.7428166	-47.8214254	-29.3734793	-36.6507719	1.80023364	-23.3120965	2.14982448	16.1860432	13.6834375	1.2114198	-6.21822989	-16.5384474	28.3509607	1.19497896	21.4674298	24.44908	31.381671	2.6997507	10.961663	-10.294536	19.09747	35.7113213	34.3314208	5.00531046	5.28513882	6.47731253	9.07727046	32.9108586	37.7711381	27.7283137	37.1497059	9.28824791	10.8747955	5.3517674
8.6064746	-2.39756812	8.29972577	-9.71286956	-3.85226929	6.4348781	-20.5103235	-11.0527662	-1.65708207	-1.77656861	-26.7798863	-5.26281507	12.8146846	8.17426502	-1.17737008	17.9236294	-4.71238551	4.34260237	-0.039410324	0.892119047	-15.2622153	-2.30489663	1.21792888	-10.2594565	17.6955153	25.8571754	-8.79817861	-18.2127223	-37.4566991	-37.8260021	-35.5270086	-61.1604354	-62.7925465	-73.575358	-75.8973986	-63.1656452	-62.1628248	-65.4527494	-56.687754	-40.8771174	-46.106401	-42.9582968	-45.2646903	-48.7713296	-46.7540762	-55.5850754	-39.4545555	-34.4658484	-37.6225575	-36.8373854	-53.9716333	-54.6208015	-50.8423262	-39.2165905	-42.7293731	-45.2615779	-42.5806637	-39.9974645	-28.7853287	-30.9260926	-35.9175309	-41.1305277	-42.0931773	-35.4420349	-23.5639475	-28.8135633	-40.6481939	-41.448835	-36.5930742	-38.7900847	-33.6704592	-24.307807	-22.1579792	-26.3193537	-26.2893569	-38.0229509	-36.2204724	-28.1467713	-30.1568593	-43.1066712	-45.3016641	-35.7340871	-48.1716359	-51.1923241	-51.3710232	-57.3769039	-51.5461266	-53.722563	-63.4560293	-52.7247766	-47.8223602	-63.9894511	-59.5234217	-64.4428075	-60.6765753	-50.5595201	-43.604384	-38.7677691	-30.110025	-46.2905693	-57.829872	-59.8983381	-60.4460093	-72.8275862	-62.6705927	-59.4926385	-76.599918	-73.2264509	-62.7815687	-63.5582538	-49.2198057	-49.3185847	-34.8114334	-24.1891012	-10.2191929	-10.4674363	-8.77554822	4.37305543	-15.3805343	-32.3676538	5.27263532	25.2962515	13.5371681	18.2148547	32.3641487	28.7794965	-2.3299845	28.5442762	14.2949078	14.7763018	3.82135782	-1.55666603	5.12337673	26.4158964	-2.96498791	18.1788841	-5.16247265	-18.8134956	-25.4150565	-1.87364058	32.6559453	13.2653697	14.3266524	18.811821	10.2952431	6.68466328	-9.50689982
50.950341	42.3963129	34.7318975	20.3871671	29.4017466	62.7604001	37.2883564	21.3049472	33.0070043	27.9460527	15.4154588	31.7160551	49.2617235	37.3755973	17.2969137	46.7428801	38.0184371	24.3084581	29.112653	41.7366196	41.2924231	53.9562519	30.9978569	8.82170553	38.0401034	46.0491207	4.05835961	14.3161282	-3.44921455	-26.8814842	-26.3124736	-2.69133452	20.132574	41.8287167	40.3162152	37.0829168	47.6871427	59.2001254	64.0604955	62.5888822	73.2678309	71.1029805	73.1289098	69.3954939	65.6727984	69.0415876	63.2215145	64.7871545	72.0005083	72.598238	87.2327507	79.9033355	72.1344481	57.554151	59.8328111	59.4460954	55.5739182	50.2730355	43.8771498	44.2892412	51.296589	48.7416332	49.4219068	55.2728265	40.8314323	44.7456309	48.8878663	51.7139996	39.1225618	32.0181001	30.3599871	23.3613512	20.1997004	19.4800453	17.0897006	22.0998155	24.4292491	23.3067481	24.4265331	18.2945579	17.2103405	12.0491121	2.09653326	-6.20888522	-2.10953614	-2.84067627	-7.72225045	-13.1990189	-13.4328576	-23.9210483	-20.6608579	-23.9463838	-12.9417851	-17.4892933	-14.4207756	-25.1783786	-23.2984297	-34.9541887	-37.7202188	-11.5591987	7.75634618	5.01242055	-3.59373462	-2.1543949	-7.87414208	-11.5687284	-19.2833853	-23.5762425	-35.0683338	-17.6418613	7.77097932	3.36293857	-25.1220125	-54.6680128	-23.0533369	-13.6849208	-17.1803551	-5.81626941	-8.31183125	-12.6911621	0.399497771	6.34015999	-15.6370824	-27.1478649	-13.3383818	-1.65288547	-1.16377038	11.3924201	0.258671821	19.5026693	6.94423511	-17.4007528	-0.225997699	2.18040043	-1.97357657	17.1276844	19.8088294	9.67671236	-3.52549543	18.6815859	28.1701951	16.1653031	18.4180788	0.959095716	-16.9500212	2.58063427	-2.41333152
20.5295176	-21.3511084	-15.6553952	-6.85019241	-4.90674276	-4.85168687	-14.487705	-10.7640213	-7.65939859	5.56227272	-18.6283407	-14.5524031	18.6119484	-20.5638096	-15.5216517	9.13524384	-3.20881692	-21.8094598	-15.5189783	-14.8443789	-12.7926739	-2.94942624	9.66115691	3.24224131	4.88951976	8.65274462	-5.29659465	12.1786701	-7.606842	26.1008774	28.923793	32.4679138	32.7138072	32.1352133	44.4630596	53.5787434	52.831718	52.3243639	55.9536064	47.7067543	32.5631175	29.7658424	40.9105108	44.6709244	38.3293992	35.4258492	43.719606	48.3781209	46.920596	33.7109249	18.4352631	25.8134626	29.2670995	29.0158127	29.5735168	38.1851717	42.5463049	39.8713526	41.8576158	39.4782136	28.3837213	22.1420172	12.353911	9.23961554	8.99041833	-7.04444291	-22.6778887	-28.132586	-15.462423	-23.0543326	-24.549179	-22.6984298	-21.1646549	-15.4778492	-15.0338631	-11.7897898	-18.6419602	-29.4438924	-33.5044756	-29.7209504	-25.4188046	-32.2496349	-29.894391	-34.4669966	-25.3320283	-18.3446646	-27.0306609	-32.2889881	-27.5476291	-28.0807163	-33.5406802	-38.1235645	-50.4821839	-39.1317671	-26.3969101	-23.0840469	-27.5197611	-9.5822517	-0.243179394	-14.4902507	-21.8795412	-30.0292387	-29.7804122	-39.773279	-47.3379546	-49.7177206	-38.9243522	-60.5137145	-42.0873813	-43.2518734	-54.0599723	-51.5112781	-50.6061786	-57.3998516	-30.7061618	-50.806844	-34.8316498	-9.92233249	-4.6804435	1.31208616	11.723649	11.619411	11.0059	14.9945222	4.29869795	8.44976554	-2.03360234	23.6055877	18.8993352	40.0513533	27.2162104	39.4071844	39.0413074	31.550069	34.8879025	37.4781951	35.9511807	26.1068332	27.3797939	38.1481875	59.3314351	51.0636013	69.2094191	20.9194634	-8.97438265	23.258001	14.6706356
