61.6205587	92.0145557	82.6805981	51.2449268	82.7014952	70.6204652	59.2492002	39.6891678	10.3984554	42.5986107	34.6349377	15.2888091	17.2059767	30.1737945	25.2900922	29.0948116	27.0773203	30.0313086	43.7926698	52.0854744	25.9793431	18.7101566	22.893918	12.6625487	6.47094563	4.78586495	42.3560929	103.368158	132.915446	230.490132	397.039185	406.801056	474.542636	542.037969	556.441533	578.296707	575.287638	571.489159	562.33817	574.849475	572.297893	581.402882	583.510038	586.596712	582.739229	585.412685	584.680641	590.449628	577.956119	560.55209	567.033683	573.566481	594.723189	599.671911	610.037937	598.900097	593.666806	600.09143	591.236665	601.487954	592.18034	597.469525	617.052446	628.521635	650.952103	641.836465	638.4857	621.294911	607.39624	603.271774	582.571549	564.692576	561.288669	557.650789	551.673167	553.198027	552.409792	545.157773	545.542283	555.147846	551.738833	546.592709	549.255603	548.082481	552.204662	549.428433	554.322908	558.537222	559.341223	561.924421	560.018579	570.168642	566.325788	567.812353	567.587612	571.728353	579.556045	573.611213	557.559934	562.966939	572.859525	568.897292	579.958015	575.412972	575.765046	575.798577	568.121276	570.161359	560.792144	556.258928	568.526145	559.809049	557.897042	564.497292	566.263823	570.338554	571.481707	576.158417	582.005553	582.847084	572.093497	568.160491	523.8986	523.721605	535.670575	526.519625	528.017043	492.085051	535.740519	488.368489	463.808484	503.57831	478.65259	385.221711	343.464002	326.851038	333.821386	319.730864	314.660735	283.181305	303.649637	325.669548	289.638799	313.807126	327.05139	308.01804	262.526567	236.435209	264.495399	270.854162	264.196583	287.327872	309.621058	328.660375	311.019699	317.980945	283.279395	265.700469	293.170319	255.674847	285.419912	241.667343	260.511502
-121.333653	-77.9542813	-97.7197891	-139.590151	-115.689752	-118.445192	-107.516769	-118.999741	-125.503388	-100.550582	-128.834348	-139.521341	-136.297478	-140.946085	-135.721832	-131.938375	-105.488825	-85.121438	-80.9509378	-92.47129	-101.237496	-85.1952047	-87.5906218	-80.4871838	-111.779925	-95.1810609	-121.833422	-143.203942	-118.663244	-28.0941329	50.351151	-9.95401946	-88.5621243	-131.988326	-139.658011	-168.357359	-165.302182	-164.860667	-143.577668	-134.513121	-126.22802	-130.236279	-139.36519	-152.861255	-153.208786	-150.235871	-145.395868	-144.361767	-132.796249	-115.626066	-117.908672	-118.081898	-129.531054	-134.974799	-144.170917	-130.843575	-121.719712	-120.143052	-103.792912	-97.4277168	-78.2988341	-66.0036513	-69.0461387	-62.9996184	-66.935736	-47.8642879	-37.9838052	-17.273173	-1.60121658	6.23176867	15.8791031	6.19460139	13.9047203	9.69805884	15.899327	12.4913966	17.3917062	14.4036234	12.5770922	7.91750938	16.5271318	19.5866805	13.9390916	13.3629991	7.34697834	15.4006561	17.5793889	10.268654	21.2574266	19.5947896	14.8912251	16.3681378	19.7974283	18.5934374	20.5875487	22.9788836	23.3950993	26.5568012	39.6792266	35.9200655	37.5637329	48.8693338	42.7919893	48.9199927	58.3603618	46.9479127	48.5708241	59.8783801	58.5494985	64.685325	55.2779881	56.11288	64.4670646	68.8795339	65.5133179	53.1008904	46.7972456	50.2912674	63.29675	68.3206772	61.833804	48.9412579	38.3620916	75.453334	89.2961217	93.7875012	60.0712576	97.0728223	109.068266	134.387491	157.117403	131.711578	105.778087	66.1963976	48.4061452	55.1121511	57.1545982	57.3620364	35.5281157	17.628997	43.3578743	70.8229814	37.1705594	29.0884944	16.7303647	13.2561918	28.7501371	17.2359989	27.5878356	9.2987065	2.54965217	9.26949383	26.6471295	3.03371648	21.2864746	39.8140368	35.0281525	7.85911682	24.0945826	-9.63734595	5.73065864	-22.0724382	-0.295173467
154.041525	172.493312	185.688054	146.507735	156.504121	156.383988	182.711184	195.789943	156.043947	169.024005	174.828094	178.802995	178.456815	156.968644	186.905117	180.441013	156.92144	156.571838	149.720298	142.06109	141.325764	137.551096	141.288681	142.180781	118.125129	127.933115	116.209734	115.054705	102.986285	149.005513	41.468996	54.1410053	71.9355258	60.510567	42.2434877	23.4201889	16.9261964	21.766627	4.88482873	-13.7034058	-25.9054244	-39.6180671	-23.3426108	-5.21401714	-2.29370702	-4.81007769	-14.7534564	-11.3747655	-18.8069887	-38.7367902	-37.2116516	-38.289403	-18.0350117	-9.88971875	3.28452842	6.97518235	12.4612711	15.4850819	23.3119074	30.5177642	32.3594696	29.6676737	38.5272786	52.5045151	75.8783316	74.7985431	93.3327179	100.778282	104.09513	105.287786	104.402147	129.650312	129.469927	139.787004	134.055462	136.970883	132.997777	140.464851	142.212137	141.094003	138.538507	136.343365	140.266674	139.992358	146.70816	148.963023	148.135972	139.300449	129.07359	129.407653	135.098282	126.178154	121.77161	124.731208	125.165629	124.456168	115.636777	128.592901	123.949494	124.773935	116.533642	107.27997	114.594946	107.197273	100.210269	103.74949	114.105931	102.371905	115.856333	107.334724	100.051731	120.041589	120.797722	105.122836	99.6087364	109.506947	104.847894	99.2888115	92.544755	76.7696012	83.267136	72.8188215	96.7419788	83.670092	70.4557549	64.3309604	76.2327394	80.7747549	36.3281457	48.7746186	94.68307	95.3979886	116.731882	134.22708	119.848372	142.079435	127.064587	127.374251	98.1692767	102.376337	124.296722	133.561424	105.424525	87.2568089	100.38036	86.7533137	68.0940456	61.9565246	58.8603791	52.074373	91.1084698	92.466052	81.1906162	60.9028941	52.4274613	76.3720316	73.6555347	58.9579731	42.7945194	52.0213406	66.7044766	47.8314786	73.7865469
-80.6299521	-86.2568511	-64.7355819	-99.5055727	-79.8157267	-61.839491	-64.2645226	-59.5444085	-67.8250801	-84.2941624	-91.3530623	-90.7353441	-92.7697178	-112.583947	-85.749573	-95.5759355	-120.768187	-95.994984	-64.4443124	-57.6964444	-85.2037581	-77.5026335	-67.0892542	-56.1920819	-45.468827	-45.51433	-49.0500181	-57.8124687	-54.2378181	15.4154082	-7.88965188	-40.8117682	-63.5158898	-62.0424841	-55.9355435	-58.1678159	-46.4682844	-41.711385	-22.59691	-6.86836491	2.63336062	11.618501	-6.06376432	-25.3430386	-27.7370413	-25.5147046	-21.845883	-24.7300391	-17.6253867	0.575776271	-0.846490088	3.8884599	-20.3573355	-21.7603705	-34.380299	-40.7671494	-41.3086515	-43.0260478	-48.4197354	-46.9440908	-51.5978842	-51.0156069	-44.230134	-48.4071044	-44.389907	-38.2241932	-35.8512824	-40.6607288	-41.9422355	-39.834182	-41.6640695	-43.045484	-41.1375472	-41.5996318	-38.9592256	-45.9372629	-51.3451931	-65.4939188	-59.462305	-52.0788662	-49.1392798	-50.8324146	-52.0075117	-45.5092229	-48.637278	-56.6752301	-51.0886994	-40.8536613	-26.7263881	-31.4838177	-31.0696379	-28.2580955	-30.0173805	-31.7681664	-25.0158217	-22.436544	-15.8024675	-30.5725804	-38.172825	-39.1270352	-26.7415669	-17.0142341	-18.5670702	-20.7834313	-25.3467503	-7.4601275	-9.94683667	-12.19251	-9.54540597	-18.4425984	-13.9404497	-22.5644593	-30.6399738	-28.6295849	-29.2127233	-26.6309467	-19.5425312	-19.6182604	-33.139233	-29.815921	-31.2697497	-20.0008311	-37.8997101	-12.399826	-25.4183557	-9.91066591	-30.2736301	5.16965529	-2.06680213	7.36664562	15.1849652	-16.5802559	-10.3881907	12.1755652	29.0385755	53.8598854	30.4031083	30.3155289	21.5629805	16.0463779	35.5592651	2.97987829	16.9289064	12.2165194	-2.41923784	20.4956358	32.1772208	22.8489803	10.4753303	5.48075902	29.2484023	7.084951	-16.247534	-30.996903	-25.7625698	-48.6854278	3.77623722	3.18958864	-10.7094469	-5.24659603	-0.298654139	-38.0404458	-8.66358398
29.1933517	40.6527034	63.9813309	51.5066195	43.6947297	53.8563157	72.4461237	56.6894678	57.6686415	65.0851102	67.221257	60.073332	63.580357	61.3296361	78.5327805	79.1649004	39.7131654	24.5967352	53.6387253	71.7699752	40.9368512	84.8949502	70.8774861	61.1771513	53.7569056	42.8170402	44.3166211	34.4000047	24.3003326	17.1229503	-34.7113108	6.23270343	9.44780347	-6.21273285	-13.8590991	-23.2528555	-23.5119147	-23.338146	-35.9771759	-43.878204	-43.8416335	-48.6069308	-35.7442895	-27.5520522	-28.5682347	-26.8327668	-29.1706556	-31.5891769	-41.5015426	-57.0448943	-58.0220184	-63.0782552	-51.9007862	-52.5745625	-41.3057756	-43.7070129	-40.463918	-44.7631835	-42.8633063	-40.4367525	-40.1999205	-47.6756278	-53.7922248	-51.7453334	-46.7739157	-36.7011985	-32.2262543	-28.6931993	-14.4301412	-13.872337	7.25381086	25.9316312	28.9478857	37.7085818	36.4474882	44.276606	51.4205984	59.3914909	54.6423638	50.3630987	47.0435716	48.2645208	55.5472161	47.5862557	42.9303543	46.5998765	47.0054077	38.9084236	36.9044611	40.3520212	42.9501651	47.3441369	55.3628943	50.645901	45.0006145	37.3127585	36.0516371	50.5476525	63.1184784	54.9880029	52.6834533	62.49572	64.7543029	65.5174197	73.0599176	53.4802682	46.6845677	55.4819154	59.152287	69.8954448	67.3321885	66.4154455	68.2960151	74.4787732	74.7259473	68.4709158	73.4671755	56.3491623	62.0553787	85.8100045	80.2010602	55.1371179	64.5191096	54.3191228	50.0678209	65.0259097	62.5539524	41.3283694	31.8365209	25.937586	44.3150314	47.9512205	30.1351018	35.7441461	69.9251795	78.9734037	80.9436376	73.3060776	71.1044598	72.8745187	79.5569805	38.3817749	57.0532596	51.5308376	28.8319546	39.1880181	28.6960684	22.4555304	45.2879067	62.57974	85.2808152	59.82624	71.1752111	68.8010453	61.4863859	33.1265305	62.8279093	20.8810774	24.2273103	40.1979046	54.2813639	45.4106397	54.0487927
-52.9798937	-34.6803856	-14.9181514	-24.4390031	-38.5348338	-28.8395305	-30.4433782	-29.0055566	-38.1992872	-38.6666943	-39.6201488	-33.4703002	-13.5024133	-36.9398905	-37.7660209	-32.2492226	-53.1426584	-53.4412393	-32.6747273	-14.9486238	-38.0976748	-7.95051436	7.65785238	-5.35987451	8.10845422	12.9091896	0.301719977	-7.79072958	-21.234117	-7.73307831	-5.01522898	-47.8892837	-83.7111792	-100.139315	-107.117612	-105.674493	-95.2171309	-80.968773	-63.5213772	-58.2834729	-62.4932912	-57.1036206	-55.6423458	-68.1120805	-65.3646808	-63.2565487	-64.2168924	-66.8931242	-46.8929652	-28.777579	-27.2955828	-26.3814389	-33.8117073	-35.9415208	-46.6459629	-52.2226121	-53.6962573	-55.0048783	-58.9971529	-55.4552015	-68.9924401	-67.0743091	-62.3816549	-56.8804317	-49.7733937	-45.6424483	-40.0170908	-23.1214982	-21.522032	-3.24469057	6.04614144	1.44134735	0.291403509	-1.54161864	-6.86125813	-12.2898723	-15.5748921	-15.1351517	-18.4824882	-18.3716706	-10.9733998	-18.1944572	-23.3643834	-10.3353707	1.77877573	-6.44713621	-5.45417237	-9.24420605	-12.3500438	-8.96636852	-13.7949428	-9.94525336	-10.1062714	-1.57769423	2.59097805	-0.483619649	2.62585752	-2.91464518	0.306316211	8.87499104	6.55568845	-5.78196171	3.92073132	13.0127737	19.256808	15.1106468	26.3039718	30.9197864	23.6887296	11.8606733	22.766199	18.5845007	15.8928472	17.4149276	3.24327415	6.66475649	6.88180016	7.19190469	0.192209	-15.7774864	-16.8552227	2.93032532	-7.05487729	-11.6108456	13.4953522	-8.97636239	2.68249213	12.3312896	25.7515109	20.7593784	17.0736299	5.55068406	-3.09348057	-12.8353495	-5.05834662	7.76401397	-1.19434404	8.35249275	-9.62949177	21.8219817	9.31147516	-11.1379035	-6.23317707	-0.477762412	-2.08133619	28.81084	13.1793519	-17.4661365	8.90591315	17.1871844	9.33826767	25.5531599	39.904728	32.7870651	21.2244073	19.3779634	13.5046952	20.6425629	14.5059952	-7.15427979	7.63865525	12.222698	-2.16848979
62.179544	65.3943257	80.8651417	85.2665716	63.4843351	73.9547007	70.7466131	78.3145045	91.3769109	61.8915668	50.0412534	62.8869179	74.4409614	71.1950677	76.939785	76.0189065	41.8873038	48.1266854	45.7002602	44.7126098	32.2694112	51.8855185	47.8235744	41.3542881	72.9766518	49.9064445	44.5466849	50.4101853	57.6617357	-5.43214448	-29.7430431	-29.6231043	-3.19804545	23.1962691	27.4833467	32.0218178	34.2470001	41.8705609	48.4862603	48.7355323	59.0039009	67.6294534	65.3818367	78.0768442	86.6559134	89.433381	88.8794825	94.9007206	85.8354393	70.8660251	63.9599811	66.9115783	73.4679334	79.4984122	84.2672238	94.9969004	89.9978837	89.3286996	84.4585631	85.212941	87.4764306	77.1875401	64.5944594	51.2037618	45.8677647	40.1115758	35.3604806	24.8449943	34.7261621	32.9971011	36.3675708	48.1639777	47.2810621	51.2032647	47.8312196	46.5316295	53.5349299	49.5987207	50.24889	53.9620685	41.8148227	41.9418788	50.0755928	43.8407568	36.2117768	41.1324257	38.058251	40.6336463	46.3940341	30.4223126	35.0609469	31.7233968	33.6787942	24.6614388	26.6391213	34.4856917	33.2724557	24.807158	21.3873022	22.0309641	21.0873693	22.2698298	18.5623248	17.6529784	10.5896356	33.7367923	30.3915625	22.5819049	24.386374	26.5911368	19.4163171	18.3362497	16.8217515	19.4802292	23.9124849	15.8164184	1.93851909	7.48577042	8.1989852	1.41197488	9.93465203	14.8406915	22.2472108	15.8545354	17.5861418	25.280359	8.76398758	2.00321921	-5.53175773	7.828646	4.16945618	14.8049112	21.3201615	13.4745353	8.35851731	5.91140104	18.3466817	23.4323205	10.0121721	27.4258186	18.6969023	25.060077	50.2955144	29.8121204	-0.837516723	8.74214023	29.359759	27.4208581	23.4809824	36.3917452	28.1660708	41.1580838	34.0001899	10.7873207	17.5611491	4.42735209	0.817937683	19.0622896	11.5360931	11.7961521	19.66436	18.4058778	12.0236988
-67.7924825	-89.7573573	-54.577769	-56.9491466	-80.3904498	-59.5046999	-70.6748066	-73.5342564	-51.929914	-45.6064373	-70.2757789	-68.7604328	-52.9940092	-57.1946694	-57.5714556	-63.0113154	-84.311042	-49.202511	-60.9084582	-41.9404255	-50.3131904	-50.2259142	-61.523484	-59.9541285	-28.4689076	-70.1493012	-48.7374458	-51.8017829	-29.6687799	-31.1856065	-55.415322	-44.203272	-81.3472588	-99.3572876	-86.5355413	-71.8168562	-58.0029789	-53.618751	-50.1415719	-48.5311463	-46.3607178	-53.5425544	-48.5193187	-54.6906527	-60.2138	-56.183711	-52.4210418	-48.6430557	-36.9537548	-23.1666847	-16.0729815	-12.053401	-12.4573164	-25.5278825	-23.7410575	-28.7903546	-26.1618159	-23.0450046	-15.4071648	-4.38671983	-1.73027228	-0.650376853	1.49525778	3.75852683	9.81999733	4.41900453	-4.28827671	-13.9801907	-18.8517795	-19.6949151	-7.91411284	-7.366491	-6.96871852	-7.10984922	-5.37077603	-2.60181498	-7.65248552	-8.16142358	-9.86394368	-14.8665333	-1.65476478	4.7923373	-0.19041826	-1.94490122	0.867587088	-4.73314893	-1.55488515	-6.56255489	-10.7935789	7.64859288	3.35799553	-1.86115653	-0.842363323	5.25027622	-1.34136826	-12.4911761	-11.2368323	-1.17098955	-2.67660946	-3.94625262	-6.82626373	1.53929608	3.0150183	1.14307545	0.0648667857	-15.720545	-9.90989129	-1.23481303	-5.52182363	-3.98701826	4.38758931	0.44548452	5.656676	-5.04797807	2.57339996	5.90941145	6.98303103	-8.74862692	-5.02980441	9.88590406	6.69945751	-19.4973657	-26.2841459	-17.5787584	-27.586015	-19.8087323	-23.8821503	16.371676	-7.78549227	26.7063825	6.51250728	11.2389826	17.7434565	7.88583495	12.8667559	2.44951693	15.7540406	6.20155309	7.71972626	14.203991	-0.682156945	32.5846709	22.9739836	16.4470485	19.491567	17.977218	7.79937305	-3.67459612	-2.02971451	27.7828333	54.2717204	48.8011399	16.3466812	2.33687035	-4.21310962	-10.2215135	-8.03422369	15.2500879	1.94463415	-6.72658295	24.4277039	9.768589	10.6616453
92.7394478	93.4320939	95.3658773	82.268939	85.9596889	92.8461151	77.7562438	73.7587974	85.6312147	99.2011494	66.3859062	60.4950627	68.9781114	74.7650949	78.0452196	53.805316	43.6397337	62.7817179	47.3766442	45.4891458	54.5619016	63.6257147	59.3980768	37.3622518	54.3714647	50.8730071	48.235482	53.8230856	69.1556904	14.9573761	0.399946967	-1.86431177	5.85625568	-5.62693735	-10.527382	-16.3317817	0.815197904	2.42245614	1.34094585	8.91400187	11.3460448	17.5463593	20.2188013	15.1615126	18.1160241	14.2373732	6.20728238	4.58026461	-2.73808149	-17.4221823	-23.8587731	-30.6720048	-22.3790116	-7.00758682	-7.91601018	0.751795282	-1.49781357	-2.97960724	2.43160798	2.34755867	8.61491464	7.27235445	3.78382649	-0.366172058	-8.44633439	-17.5596028	-21.0725618	-23.3981517	-29.6917432	-24.2065449	-35.3844183	-40.5852584	-36.9880332	-38.2073351	-27.5161318	-32.1448652	-36.330189	-42.9764399	-41.9438539	-41.0057571	-44.472393	-39.9235297	-42.4747184	-46.2678345	-45.7788516	-40.2861316	-39.7500179	-31.2832613	-29.6704725	-48.3023485	-40.0686231	-29.1599907	-30.6105846	-34.8751724	-29.1525508	-24.5047849	-20.0230811	-22.1545521	-30.1799843	-28.2249416	-15.8368926	-21.7422446	-25.8942141	-20.070204	-19.2325639	-9.87555321	-22.3777634	-28.9985537	-22.3080607	-25.121802	-24.9333748	-24.1950634	-25.5273752	-26.4355957	-27.7403923	-27.72275	-25.1271927	-17.4772032	-23.4578515	-36.9555325	-36.8202625	-15.8505087	-6.19260046	11.0030113	-9.14348228	-11.9372797	-17.3727062	-12.6541701	-28.5098329	-26.0105505	-59.9216199	-43.3120353	-21.2579043	-30.7166035	-33.3613642	-34.0964282	-20.3775485	-30.5875262	-12.8232993	-10.6177879	-6.52432636	28.3582897	27.5202834	-2.33210535	10.196056	15.0047575	13.9098478	20.1911941	16.8540927	13.9966515	29.5917573	9.22755184	2.76756352	-13.7201708	-19.4223547	-28.9146297	6.60363263	-9.74735971	-2.95879439	8.3198912	17.8496011	2.44412373	6.31606578
19.9278177	19.2284116	14.6485387	7.72388314	-8.36291604	2.6457512	-9.40452987	5.29263615	9.45525335	-5.23453424	-21.8493091	-24.1680832	-25.0778575	11.2392237	1.27347066	-18.6774451	-32.0020944	-25.452735	-7.11209185	-27.545511	-21.9801582	-9.64936588	-14.3650726	-16.9229031	-5.71418011	-7.82406792	-9.63863561	-9.4127734	-4.52307105	-5.31336183	-8.61739668	-11.8684784	-13.7435525	0.585507327	10.6834434	12.214307	-6.65985113	-16.4533862	-12.9474984	-9.9532109	-14.5279737	-19.6271561	-25.8758377	-32.6112014	-35.6817529	-30.604441	-30.184665	-28.5314278	-22.4357302	-8.59797806	-3.5250933	7.51857203	-6.87981952	-19.5234437	-17.2237644	-23.9677548	-17.9790473	-12.7657701	-18.9862717	-14.2434732	-13.4159987	-13.3770076	-6.69892946	-2.26932656	2.0374434	1.73260896	-4.17295889	-8.72566307	-0.423367852	-9.21928754	-2.07101017	-1.21576773	-7.36239667	-10.0376886	-13.0183896	-9.37930433	-4.74560207	0.113905284	-3.76235566	-2.70674955	-10.3120458	-14.1882089	-4.59157353	-2.94551872	-0.565400793	-9.14964043	-9.23598074	-11.747898	-10.7122022	-8.17275903	-5.81003265	-8.34809833	-12.6391157	-11.4773474	-18.627598	-15.1560133	-14.4161826	-9.89491342	-3.04930008	-6.90085263	-11.1455059	-4.40354134	1.01445672	-5.32559155	-9.46595364	-15.1098153	-9.81916244	-12.3883735	2.7517406	-0.918074374	-5.61041523	-14.0840179	-2.41031825	-12.7658776	-14.7309654	-16.6400225	-20.045972	-15.553921	-6.31456146	-4.58531818	-11.8630127	-21.6620287	-18.9628409	-44.544095	-54.2286154	-45.2549656	-25.4167427	-23.6761472	-6.35229514	-21.9086254	-15.8786597	-14.051217	-28.1719102	-20.7491071	-25.3452792	-5.72016214	-5.20263451	-6.70344706	-2.65845225	-12.3168914	-1.83807774	23.6489954	36.5076557	7.520651	24.7186848	1.97426666	-11.1698939	12.9437966	10.6519221	10.4543392	29.3649761	15.577852	20.523862	-9.71605463	-11.7452406	15.7700324	27.8051836	2.46383045	11.9697981	18.1964886	12.2306939	3.5410192	18.4116008
