249.710535	245.908323	233.886863	261.782643	247.834337	253.976168	260.158728	248.820195	270.80443	270.960352	245.089496	230.855066	221.773902	209.19874	226.336926	255.06362	247.439781	218.044332	240.944655	252.671541	250.358953	238.287387	255.958934	235.717269	249.906514	198.898923	210.559443	294.104124	357.465834	361.251881	347.072306	321.742784	286.977525	283.903084	288.903007	282.712086	270.711423	258.829115	282.041208	294.885504	287.385058	316.811284	326.263924	359.056003	397.760299	429.036614	494.603799	487.215598	567.132556	670.133728	687.06126	683.747043	694.133425	723.69801	773.893664	729.979795	695.330563	677.63983	650.855986	642.715479	644.66167	635.7679	666.022619	677.003896	665.271454	656.857334	657.03518	685.337958	687.600294	682.636434	670.633308	670.425528	678.627305	686.992825	703.263976	690.452933	662.95887	630.810905	634.514891	629.315031	618.476389	610.322188	611.370884	606.15511	586.533803	569.102582	568.551143	571.240022	575.389409	547.613926	553.658781	550.508507	521.248787	528.542075	523.884417	515.925614	507.051437	524.105975	496.195793	510.455958	503.551046	514.010083	500.816546	439.132434	403.528382	421.830206	397.347197	389.190175	386.95301	395.287822	420.322726	459.600917	473.05169	468.938742	444.366417	448.736435	471.50786	468.853271	418.54829	389.600594	400.221322	389.809125	407.98954	423.601696	384.381487	414.296028	400.426958	400.80204	378.37756	368.792461	377.3671	378.933888	386.987564
34.6593989	34.6947866	28.2135391	35.1942221	46.2725476	23.6252867	28.3797912	40.6303279	45.4431897	33.032933	41.6713741	56.8785348	59.0765796	60.0588591	65.0592685	57.2390384	35.6030696	15.7023385	49.5511069	34.2012342	49.8311611	49.9891338	24.680688	10.671243	63.330928	-3.53062059	-122.533566	-93.7119026	-37.9987892	-111.387713	-255.764025	-279.183621	-323.269429	-332.202548	-320.438657	-316.550387	-324.12523	-337.906155	-317.074408	-299.778551	-315.324507	-313.514822	-304.026911	-283.998488	-273.79214	-256.473139	-213.365433	-181.364655	-105.452677	-162.538572	-169.576579	-166.971734	-174.339756	-204.890724	-221.230665	-191.547413	-165.132635	-165.627854	-153.564224	-147.543795	-157.457006	-159.079818	-178.556859	-176.601477	-175.80352	-178.091751	-171.586423	-195.212745	-201.697889	-194.656059	-167.76895	-176.462926	-187.605663	-195.015654	-191.455627	-183.671377	-157.497244	-144.844246	-151.387752	-126.852632	-123.870311	-108.445252	-103.670982	-95.9084975	-88.0567974	-110.969635	-90.9207329	-89.9742351	-83.2374758	-95.504759	-86.7890835	-105.941486	-119.41053	-103.809703	-118.067871	-138.26105	-128.161826	-108.775895	-118.450128	-124.396471	-123.636929	-108.444732	-112.500694	-129.414598	-183.307323	-194.750233	-184.700011	-163.956254	-164.171813	-159.276863	-138.668573	-99.9835482	-80.627126	-62.8400584	-65.8506066	-85.7223951	-89.4484119	-113.960725	-134.36756	-149.743641	-139.793148	-151.727147	-124.305985	-121.259727	-118.682137	-105.861471	-98.8995164	-92.5473991	-87.4741549	-77.5333769	-58.2703916	-61.0130202	-59.8397797
69.1392053	71.5963423	77.5638507	69.6007919	83.1187289	35.5846434	67.0422692	65.5669513	82.7152211	75.2685603	53.4190136	30.6692735	26.0696904	20.0734369	44.8753428	89.9350144	76.3034161	60.9511977	72.909332	58.1905155	46.087125	49.0598139	58.8575963	51.7005263	60.256965	17.1693993	49.1769973	54.709591	45.3011837	68.9309775	32.0564227	35.4491244	11.4084508	9.96911235	38.1972862	35.0942757	3.71929549	-30.9803278	-1.31503781	-5.35065448	-18.2886573	-14.8104574	-37.2887668	-62.4801767	-86.4456389	-72.6962668	-61.9298054	-26.4643457	-20.1438278	-37.6719788	-54.4815123	-96.2731075	-102.923523	-84.4165174	-77.538748	-67.1697862	-59.0503597	-53.9829218	-57.9401893	-72.2626835	-78.4926039	-63.9675633	-64.0090669	-64.0679521	-58.0598588	-40.3406296	-36.261701	-25.8153401	-29.7247924	-32.2003519	-19.7486968	-13.2876874	-11.2458916	-16.346406	-35.8914968	-30.5889825	-29.1810893	-34.065107	-36.7769671	-22.417756	-6.23110012	-22.9266725	-21.6215982	-16.1975282	-20.2168075	1.6519638	4.70374364	-1.16490042	-31.6029773	-18.2052235	-8.87620677	-19.3810652	-6.28873447	-4.11415918	5.67885162	2.1344717	0.51290138	-11.996803	12.3502143	-17.1504722	-12.8828633	-25.778366	-2.45555147	-28.4724201	-60.5014938	-51.0473403	-9.63469973	-3.65765725	-19.9711061	-11.1799687	-18.9387345	-19.8936642	-15.488909	-37.5622984	-23.8155305	-13.1209266	-29.94343	-49.7455532	-39.8510585	-48.0830508	-67.5819035	-97.9670942	-66.9058439	-74.3345854	-62.3934263	-56.9062888	-56.3561453	-55.3414974	-45.7899137	-32.1782598	-35.3481778	-37.5490218	-36.701381
6.87807014	22.0318729	23.7425086	6.79258527	28.0698555	4.0317182	18.613631	14.4886978	33.5103555	29.1680335	27.6865666	32.7205854	40.2932847	34.4422366	36.7346764	26.0220226	21.1939559	8.28192955	3.02858056	-3.22992146	1.15808087	9.17328587	8.81395267	21.1451832	15.2642237	15.9313695	-15.2168132	-20.1498387	-18.5696483	-58.6752867	-40.3743155	-75.8303739	-84.3149405	-81.7477599	-46.8314303	-60.6283601	-74.4474976	-104.081671	-98.541521	-85.6078768	-77.7641547	-89.4739837	-96.2904806	-63.727622	-56.7886831	-41.8537868	-67.5655363	-19.1344369	-39.721882	-13.1621332	9.00265809	42.550286	52.0779478	42.420666	36.0462326	-10.8279429	-22.5021432	-13.4396887	-15.4676074	-19.4071553	-12.5024361	-39.7112508	-40.4834488	-47.0897865	-34.5889073	-32.0035797	-24.381868	-23.2941096	-24.9024434	-30.7266732	-28.7617035	-38.9943243	-26.3688669	-15.9000621	-7.41442186	-25.790712	-30.1076764	-41.6261002	-43.5224776	-58.4296755	-57.4735469	-65.4749268	-44.713532	-46.0122118	-47.3462099	-62.3833928	-70.9434807	-60.9183152	-53.8142456	-59.8507169	-69.8557447	-62.7707873	-34.7331807	-47.9197221	-26.9489364	-18.6930097	-5.93661473	-22.6531814	-6.3632675	-21.9789571	-22.958235	-36.7638794	-32.359551	-37.0717221	-50.5309665	-23.2217202	-11.7767063	-5.59919461	3.91554897	3.1860415	-13.0136216	-17.1880106	-29.1419681	-42.6014559	-20.8124232	-11.4008772	-19.4276808	-37.5504677	-36.9629581	-52.7647149	-56.205544	-94.046354	-68.0781055	-69.1363525	-103.509781	-80.2716763	-86.7534568	-70.3776027	-55.0714549	-78.0484585	-95.1278157	-87.6527816	-71.7929499
32.150624	49.1672425	71.0301462	52.5219406	63.2046123	46.9089294	41.518599	72.93682	79.5022996	52.0875282	19.5254949	-7.43576625	18.2139473	29.9113518	36.4511988	45.918103	41.998288	55.3700854	39.2137465	42.1791394	55.4805247	67.2086848	53.2096977	77.6153533	35.3602032	-12.7381936	3.5010539	8.55959501	16.1390696	47.208003	9.16415291	-5.64400748	2.59395841	1.08285938	16.5160583	22.5012909	27.5007802	15.970072	34.0138174	23.1496175	39.6846413	35.5594802	29.5664143	28.0551223	46.1933953	52.9585867	27.5869589	49.2169241	27.0101327	0.570016169	-24.8092318	-51.7670293	-77.1645821	-62.6503483	-54.7708822	3.10963371	26.585394	19.6358585	11.8568967	18.7002906	13.8303189	24.3015078	14.6944988	25.0529996	23.4725418	13.8835654	5.97442528	-12.9011427	-18.762867	-5.28586748	-1.88214647	-3.04126602	-22.8532337	-30.7382923	-33.1307819	-14.0273093	4.57392817	23.6663292	29.8723285	37.9727126	45.2502214	37.5096638	28.7472615	23.8526264	43.0333872	45.873431	35.0413731	42.6747416	47.2681634	51.4065962	42.5405154	40.2093244	53.3274701	13.9967163	7.74501166	23.6420027	28.0757145	37.9873274	45.1374516	49.5439141	43.8899965	33.4501361	20.7517881	69.3513263	57.1991125	53.3579383	45.1481179	80.0397039	103.380313	75.4320173	64.891774	84.6830065	49.6850052	49.9545988	67.8775596	60.4268576	48.2656126	52.743764	62.7595681	49.5376354	62.6300931	41.8496147	48.5553459	48.0341194	41.7131625	46.2915471	35.7101372	41.4806069	65.5957134	46.2967844	36.5164811	43.8986809	56.5216253
-4.69440628	-3.48027688	9.92255834	0.983165637	25.5689761	-0.590651237	-1.25984395	11.1855788	20.4823072	10.8659147	2.62720816	16.5401204	29.022433	28.1689471	29.8405605	3.48169377	-10.0194551	-5.11961286	-13.8813951	-10.9445273	12.8398506	-7.34972294	-10.1984432	7.81026804	-1.33013072	16.4990208	-18.8843981	-28.8226164	-25.3821009	-43.6160392	-31.2097177	-40.0505753	-18.1293434	-14.5994078	-18.9002433	-25.4785709	-54.6467422	-63.2820553	-35.6552113	-49.0965833	-41.3357416	-25.9308704	-16.2490802	-14.667985	2.87530584	29.4869422	19.4099165	28.550671	-15.5718796	-24.1656916	-15.3125362	28.4017942	54.9269538	43.2552106	37.5213238	-2.81704315	-20.0838584	-13.0732935	-12.7339266	-18.3796408	-16.0812762	-12.3811183	-14.7428403	-12.5226318	-10.9218292	-8.23139806	12.6156033	39.4426951	37.626265	35.8574625	15.231708	41.0186007	63.9330109	54.5922315	56.5449872	41.0580491	27.2375888	3.84422207	-1.93179346	9.35493886	11.8496939	18.801809	6.1734232	12.5469599	1.81489388	8.60343527	8.75463794	6.63162237	8.76819822	6.04252918	26.2118779	35.444906	34.717746	46.2921653	23.7346965	21.7585098	33.9873677	26.2867326	32.1252213	35.3402504	21.9878309	22.7312758	34.5567726	67.0992061	68.837887	54.7366475	51.359073	75.8864003	83.3538119	66.7140549	42.2955176	35.3209918	-6.13114988	12.2159812	29.7923657	41.5575058	36.304526	47.3731086	61.1892939	24.2819549	59.9117258	66.0280685	71.5335607	44.5169057	65.1582197	52.069655	35.5946398	52.9720531	47.8927249	25.1365611	43.5465432	47.1340099	51.0374654
60.3784673	40.1871238	56.2568888	50.3173674	63.0440413	33.9529175	38.3329326	39.1952328	50.4159053	60.4607104	42.4973134	23.1768641	24.0319739	4.82505173	8.85220639	30.1162839	41.6230709	25.3537475	44.8742357	32.9654876	57.6219909	48.8035636	26.6956745	31.8645182	15.9205972	-22.5474841	8.7495458	17.1842663	29.5423612	50.0176887	74.1124588	64.1505621	58.3665708	84.6817887	94.8475069	97.3605299	67.1695666	59.5443008	69.8804195	77.7139625	110.718023	112.80366	104.377124	89.6803548	111.865889	137.539239	119.992918	101.677243	93.9793861	89.6547666	70.5470762	32.6207401	12.555616	27.8387868	41.5759511	52.2369028	71.4964993	77.613688	79.4811872	81.4481307	84.6271704	70.3796864	70.0528061	68.4052693	61.4757529	64.191474	56.3680133	36.0779289	26.7474984	31.7143967	45.5595793	30.1452123	21.9594702	27.5446967	24.1953297	34.2116082	56.7806845	79.404619	79.2259516	71.0005928	59.887505	62.2284058	52.6014245	59.0864648	40.4299867	41.8309023	43.971023	32.754244	49.7425206	53.007619	43.978448	54.0923999	59.4802031	65.1796343	56.7146688	67.8783043	78.5304942	73.4444834	59.7233985	66.0330584	80.1360271	74.2678578	90.5334705	90.1441438	107.950763	116.328263	96.3017082	92.6598572	97.9508397	88.2105504	71.4490301	70.3279352	33.0413214	55.5261691	55.0566675	93.9745998	93.3490666	66.6955611	92.6610861	41.980666	69.925868	79.0339051	102.171102	78.0973553	90.2811086	75.3333955	50.0046521	78.3615636	88.3315928	53.9224215	50.6075977	67.985079	77.4634512
21.7991843	-6.41472671	7.57355767	-2.12160821	4.96723242	-24.1828426	0.993355211	-13.9298849	3.78943262	3.67477612	6.72599977	-3.36208999	23.5043632	4.75222555	-4.32942963	-1.9356398	-9.23846816	-22.4167459	9.43494433	0.703195836	16.7301939	19.318636	-5.58069852	-24.3517889	-14.756966	-2.07145326	-17.1085288	-4.09635135	14.9608849	-14.3475402	-8.70767275	-4.42056652	-22.0565266	-13.2077702	-20.9650553	-31.1386917	-47.8537182	-34.2197594	-41.6549717	-53.3551888	-5.78805663	-15.9157594	-41.1353104	-49.7297921	-16.951423	0.624658215	-6.59086748	-20.3691801	-28.3133964	-33.4400991	-28.2833575	3.68556763	21.9568142	16.4523038	12.0166193	28.4171709	25.681692	19.3000561	11.2027489	19.2901215	14.7181038	18.7382321	29.790225	28.4114001	17.1929528	15.2324148	33.4668791	46.7217535	48.0607898	43.0132823	29.6451477	40.5637187	51.1831814	51.734249	35.2622056	37.5383267	27.3993849	19.5046595	18.7869318	15.9414172	27.7964671	17.4886324	23.3530716	6.23281105	22.6489774	44.2109853	29.8457759	16.429405	11.8816272	28.907884	18.7033284	14.8166964	-0.759658796	4.61354734	3.19375092	-0.350532509	-8.51165203	-0.473306409	-12.2360624	-5.42644275	1.71272373	12.3378898	1.31696067	-1.76456043	43.2867078	14.8228996	38.9067265	12.2389941	20.2692842	25.889905	7.26824426	-16.7814658	-14.3143177	3.66227216	-24.8771646	-17.0099992	-14.5643444	-1.71961066	20.3490369	2.09094708	-5.36356479	-14.5649665	1.67022462	19.0950901	44.1544719	40.5006875	25.0971481	31.1064833	28.7729851	4.50087956	10.6038435	33.4527103	38.7160501
23.5743444	24.1097871	44.1696687	39.2921155	35.3746183	9.09780392	44.3735386	41.3717882	37.5668573	44.1297253	33.5506772	11.4467423	3.32905653	10.6112749	-6.99963705	25.8766569	32.994814	33.9469588	25.6767325	29.2418254	36.7976599	60.5769583	32.1027218	27.6117115	-5.82822392	-35.5014843	1.45053665	17.3234845	26.0548333	59.7751898	73.5130917	71.6262459	61.7456615	66.7701952	61.0642212	46.6183535	58.1111817	68.5227875	60.5582726	40.351543	83.8014795	56.678401	25.9049826	4.18762845	35.3837884	30.5117753	23.3103556	5.57528739	-22.4399706	-36.3590471	-21.7861237	-18.9493118	-24.1550741	-23.0258665	-16.1027519	-24.2435949	-22.6098032	-11.8817914	0.878762061	-2.93409232	2.75433942	3.09144655	-15.614832	-23.5899434	-14.7914312	-19.6801664	-21.9962724	-25.5160695	-29.5998875	-35.1013885	-16.8322278	-32.1150729	-30.0254267	-24.3923336	-12.7737461	-42.7244226	-26.8365341	-23.8059317	-27.8051346	-21.9682895	-7.79769119	-12.0910791	-2.1008874	-11.9124118	-4.13432465	-3.83261431	-16.2759261	-9.32509769	-5.43662995	-19.8924227	-37.2966511	-27.3612005	-1.76977539	-18.0905585	-4.69496172	-28.6804631	-39.8780578	-37.3450272	-49.0519192	-17.9540872	-25.7849066	-27.2073928	-27.5094932	-28.391521	-20.332551	-22.53599	-12.720583	-35.7804881	-51.2348539	-16.7068225	-10.349299	-27.8728882	-14.9227648	4.62448375	-33.3718966	-39.9251437	-22.5583166	-1.43485933	-0.97149589	-1.77196263	-19.3669013	-41.6732387	-25.0157504	-6.61181585	-1.30626089	-13.2505058	0.149098416	-0.596303157	-37.1308281	-34.856075	-12.057957	-8.91613648	6.65143661
-24.5101347	-2.94768392	1.72745813	-0.616427496	-5.1769805	-19.0084879	-9.95794461	1.30490139	12.2707229	2.73149034	-7.5170839	-20.0734857	1.23363158	-8.75116099	-17.3052611	6.16336802	-15.3158915	-22.4932503	-24.3143886	-15.9560258	5.07483683	13.1151621	0.712907736	-13.3116271	-5.20731743	13.7547674	-8.03620827	4.20479888	13.057309	30.7721432	42.6778897	-4.06668551	-37.1799608	8.52401371	-16.3577459	-43.4044334	-26.4601865	-3.55027764	-10.6278154	8.06690156	22.0881966	38.5964945	7.50258924	7.01353186	-3.7502207	12.2548875	18.1143468	-11.2334437	-14.5101131	10.7052899	15.1534957	-3.37954482	-15.7465366	-13.4891569	-3.68174709	4.67902572	12.4263311	7.09717392	-5.55648015	-10.6749439	-10.4874491	-10.4701303	-1.1345047	2.30849343	11.4990089	8.79958493	8.67987718	2.54669429	6.53748516	-0.0919792099	-0.975182355	8.87688737	-6.63229821	-5.68831604	-3.87035341	13.5152878	10.7427679	16.1476874	10.867412	4.39209387	-3.60982174	4.8155534	3.8278021	0.729769506	-7.04094457	-5.48189481	-3.09620579	7.1508839	13.8391305	-13.9724781	-2.00520237	-4.79908684	12.6773143	29.4253812	15.0071775	15.6058281	3.27714474	-3.49429275	-8.99556361	4.52995079	-1.93960471	-1.43339707	-0.0739669848	13.0449986	24.0501919	26.7622613	10.0191814	11.7080047	-2.04480702	-1.95846458	31.98235	4.99539217	1.57454975	-13.7910721	-50.5749	-28.9762866	-13.777693	10.6990538	26.2382073	28.9681757	19.5106281	24.1474823	2.2723254	20.701922	22.8162665	-4.59856675	8.03538185	9.0338196	-1.21289257	-8.41985417	22.6828278	-1.2966111	8.09330762
