290.733275	294.622498	252.345615	273.029896	270.899739	264.509357	236.916673	234.106614	247.457704	231.094592	232.933547	257.34187	232.525613	187.555978	199.553759	260.760041	245.695749	227.429133	268.659694	284.074232	278.64792	286.572784	298.583515	344.61	393.501309	447.609844	466.02002	503.383339	521.637908	531.304018	536.328451	530.116003	527.394234	523.271814	539.977595	539.024887	530.584775	541.775888	554.820212	577.758443	581.976193	579.292131	593.839727	598.872925	594.738577	587.53673	579.199035	552.778436	552.819826	575.031253	584.390569	599.928183	579.126742	528.649961	476.653158	442.006757	408.884745	421.025314	404.57449	332.589068	321.179613	312.597789	319.023925	306.875932	290.13743	275.245879	281.730934	267.124168	245.228519	250.45842	278.585785	271.859948	289.157115	254.954376	259.018342	247.70047	255.994004	226.005659	260.517589	268.074619	246.543109	226.41548	241.260542	264.418109	255.976527	259.044498	261.427056	226.352786	256.29564	244.090617	237.078608	251.337925	235.985822	288.692388	348.976214	293.933615	264.157714	253.417757	225.618016	220.397764	229.061135	229.383809	254.304051	254.887993	230.494533	231.421173	231.515199	231.586477	261.182648	254.771948	234.363562	267.551199	262.844924	233.754093	233.668542	219.617175	184.795228	202.761665	206.068272	213.996494	277.719884	341.429548	388.135731	407.94676	492.0154	488.905639	502.538094	506.706338	509.319287	486.728256	496.093933	503.490403	496.739266	486.545986	480.668617	475.127757	468.308033	458.068116	445.196589	429.524077	415.115528	441.973114	449.587993	436.993054	427.239415	432.093435	429.269996	419.889388	414.188065	413.340779	406.194472	369.924081	367.681519	358.584812	357.221419	355.016631	372.986949	362.831137	341.998949	341.921019	328.567522	354.696343	400.670357	378.221526	399.861371	417.077414	366.436115	338.836728	363.104848	332.564624	297.686276	291.956734	302.270518	275.184021	231.266892	270.414996	269.861499	257.313031	259.652737	267.941924	282.538407	258.745193	279.330625	255.317492	256.778785	238.348014	259.456668	239.920144	239.712398	250.970765	255.527881	245.116486	259.927187
56.2866842	84.2482171	27.3494414	48.0282212	51.8434433	52.0959646	49.0844977	51.2651289	68.5767717	52.1570161	59.0143956	99.1618388	47.6730743	33.3579006	46.6253804	68.1190274	52.1127276	44.0042625	58.6468982	60.9485097	43.104194	25.446589	55.5577227	115.824819	145.375541	119.476326	164.760564	167.339067	144.959613	130.944	123.344404	122.238094	127.897597	110.244283	96.8620894	88.7212909	89.2118918	66.1816764	48.8828825	26.4053712	20.3201123	11.1045921	5.38303205	-3.57410988	0.266065505	-5.4236758	-5.69137112	11.3890803	20.312543	11.9654805	45.7177419	97.6789445	165.737811	200.654257	167.092046	175.385848	144.100018	163.072423	150.930024	113.840304	82.64412	101.253071	107.290442	96.0609068	84.7778684	77.6310435	71.800798	51.3569278	54.224712	66.3330052	84.4307011	61.5902476	87.7041503	60.93384	83.4088124	60.2889169	39.2933547	46.6714585	77.9125982	70.2654482	49.7392916	51.1263303	71.6477408	65.3307921	75.2742071	65.4864491	70.2316983	42.8493376	64.9512301	59.8254224	40.9608442	62.7932776	52.9717951	64.0727313	87.8040797	91.7677846	69.4084392	63.9297077	23.9950977	14.4753728	37.0007106	37.7448206	51.0624344	69.8253464	52.6886848	44.3861045	51.3310146	50.1428487	75.4458718	45.43768	40.2657977	45.7196431	51.5935885	47.5590941	38.0372899	20.1103854	20.5986208	36.5604939	13.4370834	27.8697103	26.227734	60.6663446	89.3679102	80.2849283	123.124385	88.1827602	61.5180633	30.2089036	19.772202	22.668724	14.6665169	13.3088912	1.97116291	1.86634505	-26.4385882	-28.4670746	-26.7331687	-32.3876399	-13.10912	-65.5625033	-101.08998	-126.444525	-137.659033	-120.336037	-111.406014	-122.62459	-121.548661	-117.852597	-119.981858	-142.729438	-130.901718	-118.719533	-106.592792	-115.945428	-110.557339	-113.573178	-115.780077	-115.445089	-112.282759	-119.92945	-139.66746	-131.583991	-61.0244132	-15.0874856	6.12359754	92.5044435	108.182385	100.260002	123.360351	97.8820724	93.6308432	87.4290281	82.3334381	64.7961882	32.115585	64.6519075	61.828956	55.7033061	52.6221911	68.8952176	72.6734282	36.3031368	44.1386464	51.1687607	62.760624	61.3020696	68.4824125	49.1451228	69.3176182	42.9282573	56.9968255	27.7842746	58.835788
43.6986091	58.0829473	26.9783805	72.2405523	69.5656734	49.880677	43.2506956	26.0049265	54.5858123	47.3808058	64.6590653	80.9561354	47.0987019	31.9830509	28.876691	44.6657983	56.9783272	25.2688614	37.8145068	52.4459568	42.2260086	29.8570536	64.4099608	85.041111	109.52527	85.6125774	102.221049	77.6106326	61.6453794	54.9929374	44.0291466	46.6358357	59.5405683	66.5345349	66.4528193	70.512837	61.4088062	80.1490703	108.136185	113.922967	112.942635	111.39453	106.371209	109.307828	106.668403	111.186564	112.367049	104.52959	92.021554	96.7141248	100.444773	64.4322975	62.1639973	76.4027806	90.1566953	88.9740559	79.2091364	88.5003591	71.6770172	70.0661056	32.6109165	77.5747795	62.8043687	66.9856671	65.32847	87.2195599	72.1405716	41.489383	55.8698937	59.7365699	67.0168084	53.3517601	57.5668897	57.7781398	73.33481	60.121951	40.1343341	40.0513839	60.0119715	41.2961248	54.7952803	43.6535076	64.6497127	59.3242768	72.7317503	74.0272284	54.9609242	35.3905571	76.7661699	75.9393873	34.5522581	64.3426873	36.0161756	16.1142295	46.3258822	66.5387773	52.7174733	61.9637281	39.6642037	23.9561444	33.0665691	29.7184644	62.2267807	82.5160204	69.8865524	55.6320353	61.2980703	40.0024864	54.6403356	55.7845935	42.6742692	30.2986465	25.7419561	32.4306287	1.23393422	-9.10354568	10.7543187	38.956678	16.4435918	-1.79960167	29.929736	61.729119	89.2283634	88.9133819	66.0153543	56.1165501	39.7303284	32.6236179	46.402547	47.5499334	47.4713575	54.6962353	70.7449926	58.1807715	60.1630987	76.8369268	78.5180288	80.3629856	69.2616439	63.0314826	54.9724664	63.9396631	57.7847418	59.8979315	69.2502443	77.2286705	79.26394	85.2126405	87.2042743	92.2569316	89.9022594	80.124764	102.490316	131.810036	124.588788	112.430529	125.700565	128.554711	123.727777	138.452995	142.036932	129.149095	104.118207	41.3408322	21.8971479	75.2700522	84.5028538	69.1856094	112.240229	116.497514	96.5474436	99.0759001	81.2512379	65.8751258	59.3396986	39.4028857	33.0206786	45.6993838	37.9289923	46.213715	42.8549044	50.0495178	50.7478793	30.5404	49.6449469	64.0175511	77.6600831	55.616358	62.0295988	59.9983321	88.592823	57.4076348	29.6517943
21.2008906	31.6406356	41.3573454	52.8569746	43.7932362	34.6101412	45.1909306	28.3427513	57.8734166	39.2155807	61.5014073	49.0567638	46.9878541	53.5652762	75.5303246	48.8867914	23.6892437	19.9749179	39.9007428	45.9360054	36.8646226	12.6333887	51.5212446	67.5514397	52.4840045	38.0805488	30.2410113	18.0602891	25.4006871	6.99236961	-0.441005651	10.9997188	-8.20642713	0.715538055	19.7426885	19.1938547	12.4916549	-5.60158503	-25.9515974	-37.5407403	-58.8848301	-62.9652308	-64.8066105	-53.3181834	-47.0931702	-48.2224371	-53.1135268	-54.4551285	-48.2434987	-46.6099261	-50.1788366	-42.4982909	-52.0417963	-49.3432978	-33.0888856	-18.1672045	-19.1885526	-18.0201713	-4.65452096	10.5165387	-18.5644087	28.5990082	31.9076994	24.3475979	14.7863432	27.9317657	29.6643807	36.2366594	41.0345269	9.49931033	6.43267114	42.9542602	45.2869861	17.7498653	17.2037359	7.56865124	13.2447719	-2.32656273	17.4362302	12.1332283	33.1387822	41.4920501	48.4715907	32.888102	32.7620919	40.2856273	19.7579499	16.9573234	49.6474135	49.1001531	35.0029921	33.3314416	34.2319655	3.76101127	9.40621512	23.7642418	23.4903377	27.5725123	30.5301146	21.8775252	23.9927364	10.8236121	39.0118039	48.0837744	40.0055039	19.5566421	25.4273884	20.0459553	42.1326059	40.0645579	34.776726	27.1411627	31.7050352	43.3278467	33.5478764	40.6013111	38.6656605	48.9158561	41.4288929	43.3991907	73.6382805	50.5642441	70.881025	46.4713878	24.160661	41.0400259	37.729922	12.5005784	16.8791013	8.61175072	15.2847955	21.3651618	26.9973782	34.7197101	40.2778456	61.0882547	48.4772477	52.8168549	27.5225386	57.9118387	75.0993375	91.6209156	107.236029	110.69357	111.825411	100.832133	106.445177	118.162666	117.513985	101.798225	109.063651	110.758871	123.586411	82.3672638	111.631187	112.788918	122.604844	119.560889	126.359195	138.423923	136.634515	151.8354	134.575308	37.2669804	15.5363066	49.5077458	58.3755747	34.4942578	43.7781555	75.0830869	64.2997727	55.596532	31.0627729	32.9735934	46.0756383	14.8051695	24.5628373	42.0647331	36.3070163	23.6107866	17.1383641	41.8597845	26.7177548	27.3706532	45.0352635	32.8022757	49.0038752	39.9675551	42.7060204	46.8021272	43.4416373	52.6722359	19.0166461
50.0807543	53.5030536	46.1170861	34.3727308	39.1961212	36.1471929	56.4988547	53.2952821	57.126195	48.7684068	53.9420364	42.0940548	33.5805217	56.2125034	72.7236773	40.3746826	40.4345137	51.1674797	57.7981846	61.9871611	66.9313742	47.5776032	54.3217617	65.8898608	60.3428251	67.0058695	27.0529996	42.5590844	52.8679191	44.3440498	61.8440711	54.1675603	64.532475	54.9514833	51.3362498	51.059744	-3.08335901	-43.0925872	-69.7518023	-88.2729147	-92.9211685	-107.20433	-113.803406	-115.55064	-125.010737	-128.478678	-122.759799	-133.839716	-131.657275	-130.41203	-137.256377	-121.431717	-91.1881249	-64.0961891	-65.7801435	-61.92974	-78.5935975	-37.2444048	-29.0640774	-20.5254398	-16.3683063	15.0343378	34.8018256	23.6190014	6.73780922	13.087262	15.9137564	28.4592909	36.9355614	-0.711050546	-11.2632478	24.4784508	36.4260022	52.0367256	40.2352379	37.0745934	12.8616253	11.8140105	32.1934892	5.41396346	39.336651	45.896613	57.593806	23.3747394	25.9554811	27.4959367	11.935142	15.6414773	21.7072117	36.0781186	58.7098251	27.3743334	43.8754179	4.94372906	-4.70284425	18.7640366	27.0690052	18.0564403	58.8732538	33.8967934	40.2705957	31.0756728	43.3842507	49.8018226	47.9867532	9.41284933	25.5517724	44.4443746	55.7834404	47.9156615	50.0844238	52.4377649	64.907875	79.9915953	95.022389	100.610109	71.8199047	100.15535	100.118698	75.2275589	87.2219442	57.8040372	65.3768707	84.4120558	52.2435958	50.7743185	30.2763201	14.0472909	26.6251431	24.3507791	11.0479882	24.0116793	22.3816095	24.6040273	13.1406032	15.8169074	7.45749435	7.38081467	16.1874781	5.63615444	-9.4873081	-33.6192431	-61.2818195	-64.4981346	-64.1788242	-63.1723156	-70.4928142	-73.9909016	-79.7888298	-80.1309056	-81.0689082	-95.2911473	-103.396103	-65.0565341	-92.7269995	-95.4462411	-97.6977758	-94.8720934	-97.5286129	-81.1934866	-67.7463838	-59.0291596	-29.5146952	75.5865906	98.2052657	37.4980136	38.3476735	28.6142494	10.3763767	42.9342838	34.1779401	27.0255609	27.0672591	24.4998098	35.3896091	16.650038	24.2322307	61.8923556	36.0463638	26.0581615	60.9475586	71.8660856	33.9988349	45.5284092	51.068385	37.108664	46.6038792	46.9789218	27.7486461	39.6223594	16.7425926	35.3915877	6.52498088
-3.23032706	31.9471901	15.9205195	22.437115	29.2406547	37.4027955	25.9470186	18.7375716	33.2185003	35.031449	31.8474276	19.7531229	6.96883192	21.2307131	11.9744405	11.3605204	17.49285	24.9736565	28.2123119	10.9175358	-14.1160184	-28.0377002	21.7381575	18.2362481	8.54615617	6.91614761	-4.44204261	3.82237166	8.12724139	-5.61992304	-12.2479992	-15.6441108	-20.4690465	-6.29635425	-11.9863373	-2.77000459	-3.24451221	-29.0293725	-39.2505484	-68.7616062	-67.8597781	-59.4209444	-60.3176633	-56.4369165	-62.6350859	-65.702001	-73.5735528	-70.9739062	-70.0103157	-72.3598547	-75.4813511	-79.2312912	-81.4160506	-91.8999753	-65.5573316	-58.5787211	-77.7065794	-56.0475144	-45.7548459	-43.8791097	-8.59644675	-11.7314856	-11.678735	11.5161711	9.48014093	24.0913787	17.7296351	19.5864091	19.6456831	7.7557858	-13.7602199	4.77536722	19.5547787	27.0021302	0.761493533	25.1430603	23.3699163	20.4038713	37.8193532	3.98071827	28.7519655	55.9667938	36.7128117	22.5380692	39.6470331	17.8414697	23.1772747	21.3425477	10.1622058	18.6666207	32.5896388	11.5647097	26.4274439	-20.5337584	-44.4863249	-18.5980297	16.3816874	26.2488386	48.6545569	14.9803379	25.9920374	7.86188209	26.1698267	17.0935313	30.6931195	25.6615738	9.60127479	44.5461997	28.3481917	10.2699876	13.224035	11.6011184	-0.841830847	-11.2330384	-1.56357499	-12.1274537	-72.6024537	-15.2010473	13.198908	20.4654796	12.2375637	-10.1516072	-45.6767099	-61.4248718	-48.8011752	-37.0847573	-20.9782163	-20.4550076	-23.2132356	-27.5051584	-34.9148828	-28.2695725	-18.2244022	-19.305398	-34.1763684	-28.4366429	-19.0833769	-22.9899347	-13.5057075	-40.5689815	-97.2132811	-116.338819	-115.931837	-117.761968	-115.783238	-127.51151	-124.220574	-126.997562	-129.554505	-154.801154	-158.782153	-166.781151	-129.290992	-109.071313	-135.986135	-148.91839	-135.473665	-136.243842	-131.634571	-131.785479	-136.513691	-126.327223	-89.5032912	-13.9963359	15.9166821	-9.95902778	-9.25207309	-4.69023628	-26.459247	30.7165343	7.63629621	11.0798238	5.95959238	-0.611307737	13.7721868	2.67089127	0.813446999	37.416503	21.8763948	24.3523733	37.2138489	39.9752123	27.7717195	22.376016	24.8441151	17.0643778	8.3962798	22.1871152	21.9422029	7.54553526	-14.8185497	8.45420364	2.48049128
-24.7899906	13.3342145	36.6541066	33.4012452	33.3503197	22.1399692	8.05357325	31.833627	27.0260086	44.5735648	48.7737828	28.4960555	2.5137452	14.8737849	16.1655581	17.3357416	7.83475293	15.175016	23.1960006	33.7133726	12.6054852	-0.825274647	7.88895433	-3.09505654	-12.8051463	-19.3674543	-23.6096046	-17.0529718	-23.9889725	-7.28250794	-1.8901745	14.5457075	6.22379274	1.09664346	17.4221879	8.86320648	0.371806912	-8.76714481	-12.1855786	-2.2416083	-2.85577832	-3.4553016	2.08567442	-4.45400243	0.548108439	-2.98648103	1.44710049	-5.87748411	-7.25694028	-4.91567	-0.583551459	-16.2074149	-23.271879	-19.4077626	6.65220246	0.834071494	-35.7856953	-40.1530956	-15.3369549	4.83796883	15.4626862	-4.15565424	7.24898418	12.1296872	21.2142853	33.0743749	22.789127	8.86570654	36.3825384	16.8557232	7.57256965	8.79782435	33.7590013	30.9493181	10.7381061	34.6027844	38.0226342	27.3289811	37.5107698	22.3034795	38.6050548	45.1311747	21.4383457	29.7658843	47.2444536	40.7851723	30.5973486	46.0037629	45.5592738	45.4332343	17.5964852	13.4926647	18.0437222	4.21768956	6.22881851	22.399462	24.9601781	37.0458782	60.0213246	34.2773554	26.9464498	13.9287528	31.1269118	19.2412286	34.0218948	17.0056742	3.62669572	34.7126064	35.773283	9.3823063	7.01712086	3.98524563	17.4914628	3.48626998	11.1618729	-17.9683005	-33.4956119	-10.9335866	9.80553132	-4.16596051	-30.1981264	-22.3082931	-53.4470588	-94.2985968	-75.391129	-61.4163184	-59.9119277	-67.601074	-61.6046595	-62.7471539	-50.7785592	-47.2186463	-56.6241786	-71.3440089	-70.5086168	-52.4189021	-47.1662178	-42.4040374	-68.7421182	-50.5576553	-55.7532509	-40.9873793	-58.0830954	-48.7588213	-50.0691532	-56.48466	-62.0037854	-51.2544977	-51.9144677	-44.766869	-37.4765191	-43.8897506	-49.3584499	-54.24456	-43.8700992	-34.3532848	-39.6846689	-41.7599594	-41.3023543	-41.5423505	-52.6449473	-51.8603184	-62.6430531	-65.3531492	-55.1218544	-38.8029426	-7.72796471	-23.2942488	-34.7059529	14.1408526	17.7727768	0.129228081	-13.5965937	1.6543944	6.43918929	17.8690282	16.6263698	20.111358	16.2001404	-4.31145293	22.1502168	19.0905018	33.0253099	29.3554022	18.1927905	32.8458398	8.55942805	18.6271555	35.174504	11.4311304	-8.98614214	6.91964909	14.4907334
-12.287808	-0.26207921	31.8535726	25.4982566	34.2266712	-9.10075739	-28.1337966	6.31369279	15.6568208	36.2586574	29.5067898	24.6713625	-5.71384565	-0.328437437	-8.09027688	7.8258022	11.569351	4.02818672	31.3906412	22.9860606	29.8287635	33.5415726	15.6576943	-5.60607592	-15.1487291	0.404236313	-28.1809452	-54.4361813	-13.0005924	-1.51331476	9.45635914	-11.1287932	7.8642801	8.0897273	2.73666906	9.0975934	-6.58682371	-19.2749364	-17.3337689	0.780779229	3.03806571	13.0280185	18.5305328	32.2603927	33.3463839	38.9635829	39.0393986	47.9466808	40.6610542	33.2441559	32.7505641	28.7083711	34.0375107	44.0711382	52.2569547	26.6490596	-3.62922402	-15.929197	10.6351522	8.77473746	5.64854339	23.7672626	27.278724	25.4953407	34.5885844	24.5108603	13.2494206	-15.1428247	34.9454685	9.34229438	9.42310583	7.11794498	26.7659786	39.7116797	23.7154919	43.5012949	8.31092659	5.56964346	25.873691	19.993389	43.1683027	40.8451282	19.9396603	23.5088021	16.2255681	14.7574545	13.9749418	32.444076	25.0471642	28.5194817	19.3493705	8.06533742	17.8026676	21.0659927	39.6111642	23.2122344	14.7490322	14.2483798	48.9174055	22.6815303	23.7036215	11.2007958	49.6807	20.2659698	15.2358664	5.19721282	6.22118786	28.6290055	25.298959	14.5673444	12.1756946	7.55143616	30.8698494	18.3090898	22.2450666	27.0399798	17.1650623	23.8510485	50.9076311	-0.260219569	-0.30830044	-9.26462681	-37.8002064	-35.5236232	-37.3909239	-36.9416699	-53.5364359	-59.9516658	-47.80042	-56.8785743	-58.9720696	-56.3307184	-55.9229509	-58.6770056	-72.7632049	-81.0066909	-82.1496583	-66.8379418	-71.7415282	-86.8980721	-106.450426	-94.5392341	-82.2172923	-79.9396044	-71.3288192	-68.5907808	-65.6891751	-75.1064783	-70.5930194	-88.970542	-85.1055305	-93.1763484	-74.5657925	-51.8509471	-78.2473279	-85.8534548	-73.267033	-68.8024273	-69.876478	-59.1176311	-62.1580411	-71.8302833	-65.2950911	-51.1839416	-38.4586776	-31.4652959	-11.2773919	-20.2741508	-28.0240898	-0.0523385521	8.505135	-8.2651608	2.78963389	10.931896	-10.2227317	4.30168064	-4.05348309	-19.3193941	-15.1585006	-0.404987837	42.1400566	16.5479672	22.1338864	13.8149647	-3.73732862	13.0556649	17.4407804	9.58086692	9.97614315	2.40518048	-13.2825784	-9.37303235	8.46035348
12.8668273	23.2188771	28.5593955	21.1026058	19.2026712	4.23640574	-0.0111549512	20.2304988	16.481769	25.3637111	16.65761	23.6916221	13.1487697	6.53495601	-5.2090119	13.571872	25.0003696	-0.997632176	13.9649794	18.1814547	10.9410906	2.33581941	21.3659057	9.81858325	-19.9107544	-23.0251419	-36.4931105	-44.9331485	-35.1598544	-6.60131319	-5.36182289	-4.01929324	-10.7666759	-13.6179049	-12.6573083	-19.2412237	-20.0879762	-43.0848769	-39.4202755	-39.6080507	-36.371692	-30.4313681	-27.2817709	-22.5191453	-16.3273631	-15.8397282	-15.7571242	-34.3920315	-33.5031492	-21.8721392	-10.9935302	-2.88228399	10.649081	19.6045902	17.323097	9.85977985	33.9509062	17.7388999	33.4925456	28.2931527	28.8919616	26.556846	19.213961	38.6221384	39.2049575	23.1291363	19.6374795	-0.607096933	27.5038334	20.8253483	5.8044269	15.0183404	44.4817175	31.7455981	24.1327281	25.9012025	5.79761759	20.8536317	21.1266392	31.7254362	36.1217365	29.5185928	15.4865127	25.0449887	18.2539154	1.01264094	24.1407885	34.9321937	16.5303166	34.2337036	34.634067	0.30793857	24.1565453	17.860709	32.5968511	20.3430079	33.1095266	38.3849233	50.8701339	29.6442844	49.1332799	21.7845465	45.2615404	28.531807	16.4251892	17.7804524	6.15505999	28.7149067	20.3674017	22.1468442	20.3928801	30.8319337	39.7090705	43.1313967	35.6522239	29.2127984	13.5838617	13.6149216	41.1560649	6.68363441	11.7312288	-27.6851696	-58.413337	-51.2567637	-22.0041885	-18.3229354	-24.5264483	-42.9765281	-35.6636673	-35.356169	-43.0126354	-25.0474485	-23.8430196	-31.8725755	-44.0624973	-30.3817446	-29.7889753	-46.1807205	-28.3808806	-28.458283	-0.123068971	22.495584	21.9068816	28.127505	30.828202	14.5578171	11.4477147	24.4957527	19.1364646	8.16417159	-2.3146158	-8.85663465	4.64051116	-5.92381377	-0.217822214	-6.8528829	-9.40709532	-10.4527265	0.494801497	11.7355165	10.781465	13.3885388	8.90876653	-42.0799609	-27.2038749	-19.0032341	-21.0139754	-19.5184681	-28.871591	-23.7674769	2.18168628	-5.52318248	-1.77378102	10.490816	-13.5465362	-5.12956924	-15.3976231	-15.5870776	5.74216605	3.26972668	21.9393611	14.8698687	5.5311392	28.5835088	8.10529586	29.1017071	24.3122887	7.30974558	2.11665067	16.9294384	19.3826669	-2.8753606	20.8760373
0.628050391	11.5711561	18.795173	23.8473936	14.2418664	3.99327907	-8.50067641	-9.03486882	-11.7359414	1.12049228	-8.88298873	-14.7608808	-1.43572834	-7.52684634	-26.0829965	-10.1325136	17.9658154	-27.8228395	-33.1018921	-15.8091626	-1.92165646	-4.55170293	-17.7406114	-26.023302	-35.1994749	-27.965102	-50.4804819	-56.720198	-53.2007471	-45.0524091	-37.5270301	-21.5262235	-33.4427457	-33.8658901	-29.4045425	-24.1592305	-19.4321906	-5.50059709	9.68312499	21.1198176	28.8800001	26.7172334	23.3385014	15.5166315	12.6462691	7.58974103	-1.44625559	9.56792893	12.3223874	11.3784553	1.76914062	-1.45417096	8.81300348	25.9468732	30.8917079	24.9796663	25.6648219	17.416366	39.8799664	39.0873012	34.2788072	11.6565779	16.1775979	8.96596293	17.2393963	28.7854968	10.0372314	17.2894446	13.7166788	15.0533439	0.69347138	3.59304634	27.3361563	7.43544183	33.9809808	22.5185597	34.0632806	38.5877635	28.2777385	15.3518459	16.6902756	17.8739771	20.5782858	3.08399196	9.45170033	4.88137085	13.2099084	16.3426192	14.79999	35.8044045	20.450617	-15.4690956	-1.22662239	12.6128333	1.31163728	-3.77673181	28.2053422	26.5797797	26.0799153	15.9765178	27.844009	21.1392064	27.5933696	8.62222043	21.0885396	19.3880511	4.76280684	10.6967772	17.6058616	28.6692038	6.41151958	22.4229622	19.0217422	18.4731512	-2.32443135	-13.9322046	-11.4678551	-3.37572076	10.0153672	-22.4314782	-15.8765152	-33.7809458	-53.0192061	-34.6562842	-31.977304	-22.8504148	-29.2662415	-29.0799577	-11.3583955	-11.5333128	-5.20409285	-12.6659745	-4.60594815	-2.38052792	-16.9137753	-6.45449819	-1.69743701	-6.63797328	-17.5522968	6.20613287	37.9266889	30.1682356	19.0545217	-0.00595774471	-8.47867677	-5.70818318	-9.45243396	-19.2404363	-28.460148	-42.677389	-38.4609657	-51.359264	-58.8230916	-60.5197052	-56.1012396	-57.1195614	-45.0733252	-46.9279964	-52.1788897	-40.6309621	-42.9734486	-44.0198586	-35.1845149	-10.7586139	-2.39304029	-14.8463406	-21.8810954	-23.2123847	-52.1211059	-44.1638831	-39.9152206	-4.47785616	-5.43323331	-5.77306615	-18.4939339	-5.7747718	0.207079982	-11.551258	-18.4998143	10.738776	4.23720257	4.11210099	-6.51590383	21.7132741	3.46196121	27.1313599	29.3484923	-2.16221958	1.90217169	9.96182454	17.8644029	18.5430821	-11.5204241
