248.859024	230.115936	199.368648	242.944622	225.565716	223.520373	230.289319	265.960139	336.223318	292.503186	261.531449	232.14429	238.599511	225.297242	268.024995	289.974348	268.747764	252.554426	247.589137	266.654495	239.265568	263.214744	235.748655	278.746367	279.262438	294.775319	291.825058	327.12613	432.040561	508.69152	527.105718	541.527365	559.009826	546.966851	527.574753	525.233487	529.984983	538.104702	530.329299	523.926225	525.55696	522.627375	534.882719	527.787302	509.278989	507.142306	570.334292	583.758776	570.028877	571.994516	567.248394	555.122099	548.875644	546.814265	550.112592	539.916662	548.587116	550.196767	534.941617	524.93898	516.382528	513.27302	513.969795	505.205179	507.174287	511.522592	506.956981	508.528697	513.597756	513.893693	516.298513	533.847675	550.482729	568.809325	547.856792	504.459864	490.633963	440.150831	386.563258	424.195499	426.994151	373.284934	340.890703	307.488125	295.822754	287.300719	288.037293	291.240401	266.20934	285.315714	255.966435	269.0907	298.514798	269.344847	277.044882	259.907892	274.445633	268.108602	273.25927	263.4965	250.96103	264.727121	266.143324	271.934353	282.057711	296.068047	273.282554	262.016184	283.477471	260.412583
28.0880485	26.5772131	-9.23245746	25.4262591	25.2732323	42.7450229	45.4072987	6.3938853	-40.2506306	37.0660244	43.0796163	57.6595609	57.9087594	18.7060337	55.6512011	54.2418052	65.4585589	55.7380144	37.6540449	43.0739729	58.8164411	45.7872003	24.4782915	40.3079348	33.2880748	57.2346352	47.4253395	69.3642625	123.342944	99.5173219	42.5381933	17.043652	11.9875327	10.8969051	16.2304286	22.8580238	22.6925173	4.51283071	4.71693878	8.82583098	3.52322667	1.21557283	-2.15042047	-5.16268916	-9.92489181	-27.6507589	-81.8194339	-110.718505	-135.971204	-151.671436	-156.224993	-159.28034	-159.597668	-155.827883	-159.852287	-157.759591	-156.580971	-159.416556	-154.507122	-153.44815	-151.320501	-141.125033	-148.119729	-144.2896	-142.814819	-144.213129	-148.536151	-148.767418	-145.925611	-134.662926	-122.506897	-105.95322	-76.1198866	-13.6951725	58.6281311	90.6230915	151.928686	150.834221	140.255948	130.818322	106.052832	77.004846	80.1320555	102.065287	93.5603539	70.7713142	33.9319125	23.0474326	35.450378	31.5193406	39.2063218	28.84682	36.0632504	40.4307546	51.4643305	41.5103938	47.3563064	24.2730636	36.8261701	34.3683727	50.5589967	63.8734419	31.5522696	3.1806503	24.8410637	28.2629931	-2.63816467	-17.6033504	-16.1476779	-20.3819737
52.2441592	56.7520679	28.6270279	36.6993592	63.7091125	100.625412	60.7073201	71.6049567	101.631596	99.6493149	20.0899498	35.4904227	29.0968991	15.3891445	46.5109496	35.6894413	56.525813	89.2399252	70.7447654	70.4107065	98.8110395	76.569675	45.2104846	59.0702062	45.6095182	56.5328896	70.9324361	102.303295	102.421935	71.9142488	93.1988132	98.2466588	97.6573206	99.3716938	94.974529	92.7085959	90.4850333	105.81693	113.728004	109.983274	100.295799	102.522057	98.8190212	104.799811	109.39976	115.456345	78.8943555	53.0202597	49.3991516	45.4411981	37.1338809	32.0483554	28.4227275	20.2626213	22.6340737	13.5078006	10.0858518	7.48967731	7.41597291	7.47941108	0.561528379	-0.446081191	-2.02519036	6.4864452	6.80365235	14.589717	20.8398077	24.379082	24.1255962	19.2626754	21.0014008	24.3770986	15.4093805	9.04701328	43.9442459	79.8786336	64.2726239	101.78115	127.779085	163.265807	144.362566	119.178875	104.000121	99.2162136	76.7963124	76.1266165	49.0856607	77.7389674	79.4990494	59.2477689	81.3197298	92.5055381	65.4327264	48.9604345	78.4597854	66.6864148	65.7116175	64.6718558	62.2977411	12.6246642	33.9441832	48.8456752	51.0692273	62.0689637	75.6479058	95.1793912	93.1278463	61.5678823	67.1637313	54.0238356
1.25060227	22.0221675	-11.1978095	-1.70234448	6.39864251	33.8721217	5.49138818	19.7959082	1.44463553	14.4816891	3.16690901	34.0539614	14.1589684	0.199496591	5.24589775	-5.86322628	4.16964614	36.3439304	24.4708766	21.4191916	45.0246019	33.5695107	3.72367777	15.2063945	15.2638839	17.3416699	13.7467105	50.7029535	45.3208572	27.7134472	14.363132	-6.14934159	-9.84599806	-7.299701	-18.6905422	-19.7416883	-20.8691774	-31.4123422	-40.6005804	-34.9173682	-34.8797267	-35.7818176	-27.1419818	-28.8376678	-32.3555064	-40.699584	-62.189464	-60.4082167	-63.7346882	-59.8255281	-48.9205298	-39.71593	-33.8394278	-33.5274074	-37.0808449	-35.5016794	-32.21227	-39.364903	-40.3946465	-36.8776173	-30.9817941	-36.1117368	-31.0362788	-43.6233298	-44.8317259	-57.296489	-63.1786893	-59.2174829	-60.7595514	-59.4656717	-62.1871407	-69.3893597	-62.6041631	-51.5779345	-40.4298877	-32.4696219	-25.3062656	-17.9593283	15.9902165	18.8820542	45.7957738	31.9338758	37.3450965	54.1345947	60.2737107	33.6665696	7.90965406	3.50671173	14.3692119	-0.801965648	-9.54363667	23.909697	-0.897242669	-8.01962612	39.387802	34.5857901	4.63413486	2.28885154	30.5337388	32.5228499	5.75573656	13.9785275	4.79945964	16.1660955	-11.0610067	27.6433945	2.479463	-18.7642819	2.96457459	-0.265877931
35.0137131	54.7709785	10.8960932	38.6663665	45.7519495	79.6919588	62.1746796	12.2554796	-73.6984855	-51.367918	-13.2313765	16.1152113	21.148313	28.7674392	44.3662255	52.0533134	64.4004679	55.2939887	54.634129	65.131963	67.9697014	45.8977701	37.1872244	60.3614097	54.9174684	47.8855502	46.8918276	75.9941558	71.2243365	60.2468114	61.9929817	54.4202243	48.4625544	49.246335	54.3705988	57.2137892	62.7697642	69.0098461	66.0070572	66.184116	62.8876755	68.9948131	67.6427212	69.6702405	63.3404716	37.2497511	-45.5467283	-57.4876303	-54.015789	-55.6441022	-46.9438042	-47.3824581	-45.9851035	-48.3262929	-41.1205954	-39.0325677	-41.5270569	-32.5299223	-25.1783829	-23.4553406	-21.4208424	-12.9887249	-19.2569702	-10.377177	-16.4658761	-4.82849675	-4.78131418	-9.80126061	-10.3131071	-12.6519411	-15.694938	-1.59573427	-8.13624287	-19.8921675	-11.7880346	6.20787322	14.031702	12.6612537	85.6598261	54.96437	54.5833135	75.7314512	75.506302	51.1441849	46.9941873	22.2862324	22.1933489	47.4398397	49.5528079	31.2637667	19.4925641	46.7097154	40.3546726	25.6907005	37.2954147	50.6489029	45.7548855	54.1932179	48.9821756	27.783293	-11.6684349	17.7084618	46.9550188	73.3073381	31.3010434	77.6097877	55.8185969	37.9669622	44.7965881	69.4422492
7.42919239	17.2569564	-14.4329397	10.8999803	-10.6076902	-18.1892356	-12.7998751	-15.3402731	-62.0307825	-29.3772047	-10.440442	-12.5278863	6.02696357	13.3200314	6.97441966	15.7014286	34.9980841	18.7614715	0.0192390039	-12.7595586	17.1372817	6.60887677	17.3022431	7.08247431	8.59719463	-5.88346167	0.741376669	10.2628106	0.159361987	-0.6834937	-17.009066	-16.3958322	-13.7107581	-15.585066	-30.732889	-45.9591604	-49.2715554	-48.1525242	-40.771505	-39.8249429	-54.6824255	-52.5347076	-43.36578	-45.0103665	-37.5671771	-53.427104	-98.9288727	-104.86269	-97.3903636	-73.7040921	-63.4362363	-61.9132658	-60.9833261	-58.0566438	-61.3688288	-63.0673642	-49.9590211	-51.5828435	-55.6354426	-61.8746147	-61.0279312	-66.7631149	-56.0638212	-61.7362851	-59.614169	-61.0516936	-55.682777	-49.5187867	-42.4244715	-49.3514135	-45.7938278	-41.7877341	-44.3917027	-37.1552979	-54.4801349	-67.5875795	-51.4475603	-52.5950444	16.6668797	-11.012976	-20.2059637	9.88360056	26.6290604	45.6204845	34.4367679	29.8073083	27.9963642	5.95213078	4.87149772	-8.25635108	-12.4371447	6.1634886	8.85015419	16.6866193	9.77185447	24.5225469	15.4653699	24.9004862	29.7329056	23.9530896	-9.88126769	0.211932236	19.1676725	24.1103375	-8.85619687	20.7416845	27.5621582	21.3922186	10.6721133	4.81537335
38.0988752	39.6547178	22.9364145	39.8114754	9.86264099	31.6513062	51.1247091	50.0133755	16.2849509	14.2743898	-13.532998	-2.52520069	17.2771366	35.7747428	41.3463611	44.8582298	66.4493958	39.7525837	29.2147675	34.7217126	42.3277962	43.711472	59.198953	42.262085	53.5555301	34.4599224	25.1018442	30.5334736	14.6779454	30.0020082	36.1818681	23.0300955	15.3670332	17.9528894	42.5950621	55.3137127	53.4760559	44.4245353	41.5402187	50.5270139	57.8549013	59.9099435	53.678264	59.6221331	55.0295525	43.1272178	66.8327751	95.131988	104.616802	107.601171	109.242264	111.11195	115.780204	114.610772	119.510362	125.55146	120.032276	118.154469	124.170157	122.078723	128.026108	131.35477	120.149222	115.183262	116.788227	114.393718	105.694443	99.1478682	94.6237578	100.637429	94.3720355	82.918341	77.7938094	58.5026855	39.6827032	23.1843309	30.639967	4.17144642	31.8933569	-5.85442947	-13.3698131	0.621249831	20.5511878	30.0818767	16.1813055	-0.549529642	19.7626346	11.0927459	22.6265553	21.5045734	15.3795319	12.1456033	21.5988657	17.9316255	18.7748883	16.7161079	15.8293633	33.9690254	16.4657311	9.81414068	4.53264342	10.6784279	29.8067709	41.6084857	28.6419468	36.0471596	41.3946481	59.1701703	23.1848875	6.24519353
-14.3779591	-5.85074685	-7.85326535	-10.1247118	-10.331095	-4.77479873	6.94250331	-0.283006585	-20.6971296	-36.4158456	-18.4173153	0.958636706	-2.37931468	8.30620233	22.2828337	-24.7279606	-8.1871271	-12.300557	-17.1612804	4.45637087	-4.49600362	-2.15159212	-1.51465423	6.01899607	11.8250939	-38.3610574	-27.5950591	-22.9504979	-46.7201548	-55.805761	-48.021518	-56.7179466	-50.8919894	-57.9745413	-68.4022691	-75.4367064	-65.0023729	-51.3738695	-58.7283717	-62.2930449	-65.7234464	-62.0981065	-54.8402401	-51.8573149	-53.1523155	-42.9742202	-54.004796	-57.7084141	-54.9545506	-59.7376355	-65.0245876	-73.4469586	-74.6572771	-77.4193807	-80.6841104	-86.0250176	-83.4976789	-87.1750967	-86.9496844	-86.3343948	-84.4917225	-81.4436906	-77.7182324	-70.6839468	-77.1865042	-70.98362	-70.763931	-69.7268477	-71.0210438	-72.7422375	-73.3967633	-70.8519477	-65.3491652	-53.7830155	-56.8718622	-66.2149194	-46.1620223	-36.2311321	1.68772716	-20.1442155	-22.8955023	-10.8441638	12.4649406	21.1377015	27.7696019	15.7987114	36.1410192	17.5992116	4.81590639	-3.02656941	-12.4845875	-1.21734898	22.0732752	15.7012509	30.4706671	39.8202947	39.1538403	32.0982534	20.7687607	27.3594574	22.3273333	-1.28253378	18.3291116	38.5043745	20.7574067	14.7420014	30.0428553	32.6921889	14.7828936	-2.74193153
41.8089887	34.8834655	19.2988853	12.7055936	27.5007443	18.9994476	25.2012065	32.1639652	20.8939873	3.44053392	-1.56175106	32.8120945	19.8413902	32.7225319	36.3038044	18.2851832	29.0760121	3.70618177	37.7196191	25.7045748	32.0439685	19.0313547	43.6691654	23.0150656	33.942891	3.36727654	-0.112210927	0.260069315	-38.2103992	-24.7271969	-17.8464196	-27.8321016	-45.3204092	-28.7348948	-23.4159018	-19.2106829	-28.8209877	-40.0563565	-21.4453468	-19.3329077	-20.920378	-21.1252936	-18.6998466	-21.3755156	-14.744457	1.6358919	0.848802887	11.6503607	9.91774992	-6.34182431	2.61276315	10.818287	3.30200596	1.75931402	4.38874602	10.2122444	16.4614989	16.2561943	15.4225176	27.7055934	25.1725987	24.8395209	26.574798	27.634731	26.3563357	27.2091483	30.0646152	30.5981779	31.7584069	27.0375442	24.9315346	25.5283228	15.2990245	0.511680795	-6.58524226	-21.971066	-1.31706711	-23.3174496	-0.620709688	-24.3380533	-14.1498076	-14.7979845	-7.7386675	-7.81038761	2.68506299	-9.71709209	5.21217401	11.0702847	14.6630419	20.0554131	-0.765203916	15.7198574	0.0260011166	7.53086735	-2.81105835	7.9018484	18.0905408	20.8387083	-12.3830591	-2.54666247	-26.8991551	-27.9593467	19.713235	16.6042875	23.3830184	15.3635845	21.1108912	21.8807089	22.2283521	9.82677325
-2.09935352	-0.275328978	-14.7616054	-22.3414559	7.05559953	0.529723645	12.9011016	3.65975563	-32.6425003	-15.9512163	-25.8568854	-13.4637864	-22.8549737	3.53563227	-0.773798277	4.20197615	13.0188901	-25.6622841	1.45009344	-2.99046222	-0.235245819	-14.4298245	-5.72409853	1.82222156	-26.7748747	-26.137516	-41.0480292	-40.0632986	-72.9572505	-60.1560415	-35.7471125	-28.2540636	-8.2283893	-14.3181036	-16.3437724	-12.7723792	-5.16251487	3.66373868	-16.4455314	-17.3850588	-19.110041	-21.3268518	-21.241668	-25.471567	-42.9582143	-56.1858722	-24.8330232	-27.0272237	-36.61111	-37.7665904	-44.5722096	-50.5245171	-47.5189739	-51.8035865	-47.657871	-54.3293362	-52.1822158	-46.2765977	-50.9345822	-57.3641623	-53.2266137	-53.1699297	-55.2764654	-57.4009086	-54.1073848	-59.4570626	-57.1071596	-49.3465092	-52.9832913	-47.9708062	-52.3346698	-42.9078743	-38.2373071	-35.4588509	-10.6260526	-38.9582965	-25.2804906	-32.6216538	-0.456491343	-20.0653816	3.56156105	-8.5328805	5.14750701	-1.90371975	9.71514306	7.78570648	18.7575673	19.1167392	10.284302	9.93560788	8.19188707	28.3032455	23.2608749	39.2605983	25.0775172	34.2309298	32.4169757	40.7670095	23.4729095	31.0122157	16.268216	31.6090035	33.9700405	22.8982032	-3.46105931	2.58014281	37.3895753	54.4356441	45.9276597	25.2258469
