256.216301	262.00712	259.449229	264.520823	276.109347	293.530838	279.600635	276.742977	258.12192	241.235816	248.5118	263.734109	249.988371	261.915902	287.186501	298.155726	291.523066	324.197518	295.27063	332.954201	365.488701	350.525443	337.410748	344.030013	384.42559	369.378405	359.752259	381.161296	364.716547	364.040444	394.337557	357.689359	337.52716	335.929679	358.142754	327.50047	353.322496	325.404415	305.089436	331.057214	318.841447	326.519206	331.463165	339.445042	339.835607	336.165682	387.165356	407.908541	448.739012	467.899927	499.014063	508.802321	517.115314	505.920193	500.581454	504.166811	502.73929	516.173239	508.413077	496.267821	497.129026	483.07806	485.178788	482.645944	481.308594	484.777467	487.034299	484.746183	486.882681	487.130891	478.667257	479.479178	474.406928	476.235034	478.844617	482.234797	481.905531	480.146882	486.475412	490.444304	490.663864	494.211622	491.814018	480.521153	484.277489	490.894558	487.707875	482.96789	484.000936	491.469226	484.592243	475.537525	477.058502	484.399419	480.561051	477.533136	475.963092	479.303254	481.278177	477.242908	476.667076	472.234099	483.688256	491.25428	491.131307	480.989924	476.49674	481.763767	478.771947	480.068132	484.047822	479.920131	470.950839	471.937168	472.623033	471.959176	467.147156	466.365161	475.8085	470.333385	463.970489	469.220735	478.190321	469.941085	471.582516	468.344987	462.502613	459.585801	469.117101	469.716266	466.923514	468.53695	467.992049	467.791078	464.699682	470.221146	469.834345	468.270123	463.423266	456.706558	465.251174	468.572478	465.98028	463.129195	467.898973	462.69549	455.685981	449.227363	439.646487	437.759765	421.782215	415.387009	421.220373	417.301314	422.778835	435.694809	435.79477	454.466029	492.343556	501.169944	521.306043	525.978522	522.290765	515.919121	520.730341	474.838459	520.092687	512.850436	424.782267	378.589154	344.885208	316.904744	298.155073	308.07572	304.204065	304.78462	289.464037	240.833576	264.046814	260.959365	299.568354	308.97031	283.907374	268.623982	285.128168	276.071784	250.849948	265.555222	264.686552	283.178993	315.505428	309.952799	305.029726	307.849713	296.578688	267.80678	244.814314	193.126581	209.486575
21.8887683	56.9610536	51.2554806	23.3805111	21.3450541	17.3078821	0.842821858	29.8574588	48.0307469	46.5559174	69.2139128	51.1155792	16.412741	34.063103	59.0513138	37.049072	4.55752346	3.55243279	-45.6756912	-28.3511897	-20.1230226	-40.887595	-62.1295621	-82.3803197	-97.2643635	-140.023172	-138.485313	-152.18042	-157.475161	-167.279508	-163.183646	-178.567421	-189.47937	-199.351574	-149.636224	-183.853843	-170.753378	-201.725415	-204.648322	-164.240549	-171.152046	-160.921843	-165.168253	-151.996962	-135.721404	-155.404822	-109.395662	-78.9796129	-36.7046016	5.3019736	-17.1223856	-77.9910796	-117.231011	-137.962744	-137.805997	-154.353832	-142.682809	-141.179691	-136.233681	-140.938536	-153.124458	-153.135409	-152.501788	-156.301137	-159.706034	-164.198131	-162.546856	-152.584749	-153.343676	-160.2099	-148.649229	-144.992214	-143.972619	-136.132694	-138.584758	-136.896338	-128.847309	-137.306903	-133.610188	-134.105837	-138.716068	-139.089607	-136.40625	-134.360176	-130.256862	-137.776585	-125.553512	-123.123855	-126.42535	-128.306076	-127.025481	-121.860024	-123.614726	-122.046134	-119.39033	-128.071102	-122.754638	-124.223737	-126.380317	-128.202738	-125.604759	-123.253284	-130.839555	-131.259299	-132.496841	-123.832524	-120.593583	-120.856788	-128.528498	-129.402976	-129.336128	-130.924473	-114.260079	-116.900784	-120.888596	-126.120195	-126.335822	-124.487279	-123.668761	-120.975526	-125.013753	-124.338471	-130.58432	-121.292686	-122.672568	-126.23149	-124.224185	-121.566642	-121.421367	-133.158555	-124.203135	-122.766062	-121.936085	-119.886001	-121.289945	-125.295234	-127.49481	-120.005626	-110.151017	-115.68699	-119.650941	-122.18802	-121.046792	-116.606993	-119.029632	-112.235921	-115.650104	-115.782037	-106.395113	-93.5342641	-88.1262077	-89.1767815	-91.4173856	-78.9961953	-83.4856809	-91.8925694	-108.380784	-113.430852	-121.831587	-95.9258284	-62.6832302	-58.5824332	-36.1580985	-0.693773812	-34.6989569	29.0162317	13.5820239	18.4624469	62.616833	71.2079433	83.3550642	94.8823299	79.1955144	70.9708346	32.5975113	35.963904	35.6259151	-16.5901522	-9.62277453	7.69352546	30.3768925	4.16418454	-5.36730944	-8.44111491	-9.54480964	5.09245948	-0.0589023914	18.4568622	44.9952924	26.945628	27.9425283	28.631232	11.535962	26.6217568	42.3222451	33.9262174	49.2804946	26.0351388	47.6256655
78.2264631	52.7418281	72.3241935	64.9434158	69.5422265	77.3947379	87.1677768	82.136252	73.1859704	72.3964622	90.9862307	54.7863839	36.0941769	38.5136417	44.2553554	22.2014338	33.2201749	12.1931805	-5.38475273	17.5470501	24.9933987	20.1090338	14.4267537	10.1040382	7.56031631	-15.8489779	-14.3854739	11.6104575	15.845304	18.4077164	29.0286847	8.21137933	12.054121	-4.38675164	37.282748	29.6488366	23.7491846	23.6714057	26.3253072	49.9566708	25.6744439	36.1723622	44.8158657	28.9095324	39.2370074	35.6901973	61.4393929	64.8265491	60.1624879	58.599844	16.7212034	27.9494006	34.6425704	23.9653734	34.0474248	39.8294682	39.6675087	44.8596462	40.4447591	46.2409434	50.3998697	44.3636915	43.1962823	48.9867489	51.5014414	45.301334	47.5013158	40.4169019	42.5197557	47.7927373	45.5080989	52.7629149	54.1104695	60.1675427	65.2704064	57.5294598	52.0378043	45.9154893	48.1503293	49.0356094	50.3874791	51.2652505	47.8393691	48.9716689	59.5675932	66.6556835	59.1847196	54.2819558	56.4791588	60.9561925	58.1136165	53.5709659	54.9141971	51.5568553	59.832863	56.7462187	54.8033061	56.4089535	58.6843911	63.3125274	60.5454341	56.7189163	62.5788035	54.3149641	63.5178599	56.9624763	54.8852693	60.4835151	65.2081102	60.9766133	65.2342623	65.7320708	64.2859823	66.1994685	70.285694	69.7920627	61.9067033	64.8510304	62.7529063	69.4470422	71.0957682	66.7383003	71.5993292	62.8896137	66.3144385	67.6380771	64.9946412	66.3076274	64.0257528	64.9362158	70.2697911	69.7949341	72.2049527	75.0637652	75.3748239	72.107333	67.1139597	68.9357233	68.4366973	63.6142486	65.237179	66.9075276	68.3263722	68.5746304	72.5525376	73.8995908	76.7314204	68.7681494	59.4682326	44.6688477	43.8570048	46.2677847	51.943107	47.2871706	51.1849947	65.1966004	64.1542134	62.7849776	62.4925027	60.7358214	47.2010174	47.5192969	38.4740681	35.7222193	36.375712	50.7177624	25.3233738	6.31914134	51.8681855	95.5737374	62.8222065	68.4207655	70.8194034	89.4428633	90.4017844	80.6852446	78.6496821	55.2722962	57.3950008	66.4619351	85.8786193	74.8505539	75.6909683	78.3053832	41.0542355	45.7580548	46.3687866	65.7698824	70.8915125	70.3633186	72.4277008	83.4998928	76.026061	79.7931521	67.318707	68.2661923	45.5827424	32.8463152	79.5516378
27.9215261	24.0382553	44.9303804	21.0847791	-2.864249	-0.404431757	23.5427261	25.1015393	12.9994912	23.4467215	58.0827707	24.7752975	-6.32400773	11.3858455	9.7214852	1.00485485	22.5997171	3.09777743	-10.8576105	9.82659158	21.4213836	20.6994489	17.9569308	30.1090853	18.2812606	6.9400251	-10.4804748	15.4041869	20.6303795	11.7559315	9.60050407	-3.21162612	-22.4022609	-42.4843538	-23.9698894	-28.3543743	-45.3138197	-28.7676643	-27.9874256	-18.8512209	-30.9186754	-0.584809119	1.56413238	-8.48414477	-13.0822315	0.632788707	3.36663885	31.4182482	34.2989503	15.9737012	-21.7938751	24.3492653	50.0960782	39.9299106	19.7296944	16.321085	23.8383144	25.6370222	28.7874975	19.1228541	11.3962035	5.66994898	6.81672579	3.86984163	3.33946612	5.54739415	0.743958282	6.82396048	10.4762031	-0.0545156455	-1.83717736	1.04729388	0.565881079	-1.93718382	-6.49821749	-2.994343	-3.18762932	-2.71465315	0.0758242153	2.37801214	2.16121313	-0.662286096	-0.533273141	-9.23160215	-8.81897997	-13.4072576	-2.86085118	-4.47492673	-7.88203826	-9.54076118	-3.99007138	-10.6267934	-19.0820218	-7.74362736	-5.72339768	-10.3979529	-5.90445593	-12.1383333	-16.0529842	-22.6274869	-17.2091336	-14.3414193	-19.2912981	-11.5505405	-13.0819202	-10.1825651	-14.3301665	-15.6633552	-16.555137	-12.9908459	-17.1823728	-18.16943	-11.9476126	-16.610687	-19.1958826	-18.6292531	-16.0693861	-13.6769074	-4.95502235	-9.82701261	-17.2004656	-15.2336856	-17.3927163	-11.4914118	-12.7738248	-18.4892788	-16.802202	-13.0992533	-11.600248	-19.342459	-15.360623	-10.8783583	-14.1095079	-14.4650451	-16.4474116	-16.1066608	-17.3398513	-10.9493376	-9.56982694	-10.9296579	-12.7628172	-14.9644425	-13.2167277	-12.3613913	-14.6388381	-11.252813	-19.0025881	-14.1943834	-6.07056792	3.73227303	5.58864042	7.11245156	8.17609647	6.05551851	4.75487522	-3.71785228	-15.3537689	-12.6884138	-0.274923923	6.22181302	13.7806629	14.2171432	7.23693314	16.6386469	22.4952163	43.0140627	11.740806	11.4858411	-13.2759682	-10.9591001	-18.8560313	-11.9164799	7.55064156	-1.12144649	-4.53817882	-29.4731743	-19.6393955	-24.4481956	-13.4806768	-13.8204626	-2.26304219	4.84500587	-1.77046213	-7.55201639	-32.4089347	-29.3442702	-13.5038656	-5.44843164	-6.41745957	-5.08544481	2.08699099	5.5389105	15.0972945	29.3948878	-8.46974224	7.78232525	42.8424363	39.8760897	77.534596
66.2072546	51.7040663	70.8007695	39.539334	48.2132524	51.2782746	61.9793173	58.55029	39.0092347	54.9320874	67.4599511	29.5535254	14.24642	33.9449432	22.7917753	28.6610252	31.7692766	19.5652422	22.3159298	11.2879733	22.0989304	11.6938168	-20.2264382	5.20315657	2.47164466	-8.03036221	-23.6367871	-13.7373145	19.7363384	8.71559256	-9.11277836	8.16579088	-0.50766473	-22.1997113	0.283733505	12.6893115	8.2957604	18.1067101	33.6818205	14.809024	8.07211984	47.8111114	38.3518052	24.0615356	39.1765175	51.1466612	47.5178844	45.5765606	47.8785415	26.9827804	18.9763557	15.5191609	18.5191915	14.9189404	2.62047133	-1.16647317	8.40109043	14.9446389	12.8667199	11.1045888	13.6743475	11.5857306	18.8632268	13.0185931	9.30131655	1.85010467	6.50031225	12.6212632	2.96048634	8.36346666	8.81950821	10.9268112	15.1937872	22.5834853	18.7814151	14.6963111	19.0423717	13.1342154	13.038242	5.81264172	5.74369523	6.56469967	6.85882693	9.24630501	12.7862334	11.377912	14.5002902	13.8043045	11.9259844	15.4264249	6.71789707	10.1221333	16.2213687	10.5432568	10.1550079	3.21876503	5.27757598	7.55481385	12.2749489	15.7770189	13.124249	11.9218414	17.651311	9.53121127	12.8742312	8.05481437	7.96733126	7.99519253	3.1344831	5.98156363	11.0398595	14.2324586	14.2370729	15.3537178	10.2872536	7.59412368	6.72689897	14.6675027	11.6553071	11.3566997	5.81763081	8.21334461	13.1893271	12.6575333	11.2924165	6.54578364	7.49904229	5.95695652	8.76567088	8.76650107	7.19757261	3.33045106	7.6207523	4.90072911	2.81139749	6.48678394	10.1062905	11.8393878	13.1860678	2.47061646	7.75188363	7.95379338	5.77154739	10.5775226	14.2212672	12.1243397	12.0799157	6.13237165	-3.979939	-10.1689148	-11.6679017	-20.5902093	-21.5741112	-11.6582602	-13.4344008	2.85912348	8.4677049	8.3998447	5.01750638	11.0624932	1.74062359	14.6641684	27.7748823	39.6968472	45.4811035	42.8712222	42.0134368	35.0881439	9.6492183	-7.7774865	-2.92719252	5.07790569	12.1749624	26.8451589	40.8857396	26.3696846	20.7111127	42.2433843	34.2026797	45.9772343	46.4419413	58.4137926	31.0461062	27.6092653	40.161578	9.86464079	20.5976507	42.8251136	70.9389689	33.5744078	39.5354133	36.4504118	49.7174137	72.0137516	48.0966582	57.8681539	38.3492019	25.5215094	54.8033003
14.2715363	-6.30188133	14.4026947	12.5446708	22.2305336	-0.719568594	10.9492284	19.6574143	-19.2016906	10.4801468	8.15421956	-16.7226882	-21.3158267	0.547341578	-28.5817351	-28.1315463	-38.6321352	-62.2835857	-59.640194	-74.7135367	-75.8860598	-58.963763	-80.3030582	-60.2065401	-65.5849189	-91.8658164	-89.8882129	-95.7332295	-79.2759638	-81.1919209	-93.1731831	-81.8880109	-89.9711282	-103.065601	-104.470731	-96.1656268	-86.6115231	-97.6675728	-91.5217784	-100.60048	-117.141122	-88.7725154	-101.222306	-110.59771	-118.882099	-118.6856	-114.335444	-125.910537	-126.674399	-139.256726	-147.556643	-135.676805	-134.524445	-147.669143	-140.830031	-144.654589	-133.839533	-138.314053	-138.873588	-132.442159	-139.70717	-145.767402	-155.572985	-153.880091	-151.09211	-152.937082	-153.476712	-154.933055	-149.263793	-158.249712	-152.010185	-147.452461	-147.322506	-145.107678	-145.260621	-146.40863	-155.478589	-159.467336	-149.858958	-146.793947	-150.362659	-153.04759	-147.605691	-152.525846	-145.213106	-148.141924	-146.868271	-155.002298	-150.140741	-149.110348	-149.2693	-153.316605	-158.666355	-153.449311	-150.429511	-149.142608	-146.096914	-152.474048	-155.465952	-156.163449	-155.119413	-157.978796	-161.501195	-158.544462	-156.323335	-158.742514	-162.454277	-159.910819	-158.899747	-159.678315	-156.941351	-160.226678	-154.933301	-155.404669	-159.123751	-157.707179	-164.251647	-166.116292	-159.698217	-158.882703	-157.300926	-154.03485	-152.098657	-157.829097	-156.91593	-156.969432	-160.923201	-161.087297	-161.315681	-165.794337	-156.933459	-161.731373	-156.540061	-153.448053	-161.813111	-171.173038	-168.578294	-168.449627	-167.825774	-165.312062	-162.009795	-166.136218	-163.843671	-157.574656	-160.803322	-162.11005	-168.187491	-169.439679	-161.593443	-155.708961	-152.829585	-149.143679	-151.949759	-151.652182	-149.644646	-158.956409	-172.681138	-175.121009	-159.782556	-156.808031	-160.982219	-159.566999	-157.700554	-120.959195	-129.826094	-119.544148	-102.552729	-123.656961	-98.7224828	-63.8271347	-56.4177902	-32.2553397	-32.7122332	-11.4980481	12.7098221	-7.83998314	-26.1786726	-5.92960525	6.45249093	18.5606121	18.7560728	28.9681389	24.2635551	6.81995073	12.1311859	6.62064869	-0.528587874	8.57334182	12.4571098	-6.333328	0.818646137	6.26651776	18.2668221	21.7197923	25.2527581	41.4524617	43.8114224	47.4439525	51.9184983
26.4630194	56.6598629	37.7780366	41.5254335	33.0068399	30.8596202	31.3047168	37.2792887	20.7084504	62.5572228	48.8869875	37.6641935	28.2853123	32.5922641	3.84426286	-3.34142282	-8.47775323	-24.7768283	-0.512404982	-6.70843229	-10.7255137	-3.72051295	18.3649584	14.6826359	8.15295295	-8.7715379	19.8410017	-2.53140476	-7.81420418	5.58443923	4.12466587	-20.5628528	1.51471486	9.1333257	-5.96002414	4.50288725	18.6602689	-10.7967455	11.7003014	-6.8701416	14.7850648	38.3723221	12.0485434	4.19945096	5.46053256	-15.6638593	-7.57280845	-8.67389393	-31.6841026	-27.5938185	-27.8376264	-7.1958293	-25.1970994	-12.5325053	-10.4169389	-15.5892497	-11.5848256	5.2007882	5.71476761	-3.29381571	-7.10459141	-11.1967774	-3.94547001	-6.60660036	-18.5423678	-18.7579709	-19.3370314	-14.3790898	-14.777331	-16.7692455	-23.7683407	-25.5722362	-25.2214616	-24.6331931	-24.9571657	-25.7047702	-25.4991003	-27.2262523	-35.3094623	-38.4218173	-31.9957949	-35.6302839	-39.1162751	-31.8215873	-28.7259257	-33.2770671	-35.5052464	-36.8920771	-40.2824221	-36.5113817	-36.8778132	-41.9394651	-43.6477439	-39.9696721	-37.3598474	-45.0546094	-40.3680125	-45.0471297	-44.8347428	-50.4028734	-50.7857436	-41.2375198	-42.6693075	-46.1362726	-43.4402238	-44.3831219	-38.6110747	-37.5173117	-42.5614554	-45.9513354	-46.5099053	-44.2736679	-38.2393269	-42.4689581	-44.8032525	-37.8724672	-34.0431273	-31.1910738	-31.7108463	-36.22486	-39.4187808	-40.6046547	-43.4681595	-39.586752	-43.0203037	-48.9718543	-42.4736938	-37.7793721	-36.7500788	-42.2026946	-42.9096677	-41.4785998	-47.4565432	-46.6081672	-45.1378359	-36.9725447	-42.2845968	-41.3517258	-38.7011407	-46.1895729	-42.9954129	-46.169495	-39.6984184	-42.1967692	-36.8995579	-34.6656518	-37.846946	-42.5542603	-52.8687727	-57.450244	-54.8423275	-59.2988901	-53.745075	-48.0741674	-46.2340743	-42.9058065	-39.003857	-40.8171338	-54.043469	-64.757811	-74.0214209	-80.6446591	-69.1981996	-64.2615523	-76.5405926	-62.7826557	-62.5586472	-88.9374474	-76.6851241	-15.4880129	2.78516322	9.93046138	16.0598314	24.2685697	21.069525	-5.18654433	5.70814555	19.0336879	35.8010347	37.3305019	29.5479989	15.9867225	3.42011808	13.6261974	19.2572355	21.0802234	39.5191596	28.864209	5.3670922	18.4604905	9.32585114	-12.7609184	6.1711149	15.8189351	34.0232927	38.8709048	39.275541	21.772744	19.8231026
-10.6409772	21.19589	0.695457309	2.46017979	24.3988734	24.3181238	-0.997440323	2.33924996	-1.63929088	10.3626982	1.16429597	-7.55108767	-9.8765267	-12.0812926	-16.464903	-3.17420396	6.21809906	4.81238832	27.5517334	24.1384633	12.1899391	27.3511342	48.007382	19.3014863	26.1851429	13.4069562	10.849357	5.75895765	-4.0877745	-5.39839426	-2.85322486	-28.1650354	-1.29832755	10.9890773	-0.30019381	3.95548791	-4.76415455	-7.34385658	-8.99686501	-18.7818498	0.413556731	4.08805675	-3.43569631	-11.9216676	-6.61401694	-16.8864529	-22.4234016	-3.98397769	-39.4909176	-45.2002973	-70.0728991	-83.8791197	-84.907768	-95.7009205	-92.2517875	-97.106408	-86.4844186	-86.6157078	-86.6800497	-85.9985871	-82.4828341	-88.5106757	-89.9316241	-88.9193214	-77.6066734	-79.4826797	-83.6476821	-84.7590917	-88.4372853	-92.029621	-89.8611508	-85.4538735	-86.3510831	-76.6107304	-80.4393548	-85.6751532	-87.4267608	-93.1551852	-84.5133988	-82.5617619	-85.9124067	-84.3711172	-81.229092	-92.1290345	-86.4270968	-86.5133737	-80.3824191	-78.9508611	-80.6126792	-81.6367559	-81.6254273	-83.7372656	-81.6740268	-78.3140807	-78.9145271	-80.5648189	-81.6869967	-80.809554	-78.8556215	-69.2942311	-66.9243162	-74.2727379	-74.4674443	-77.0954745	-72.4151102	-76.0620638	-80.7360781	-78.7184066	-79.6058889	-74.3785075	-69.4670704	-76.6109349	-77.4029612	-70.2461589	-73.2244847	-83.0626719	-81.8451769	-77.691614	-78.4589128	-72.4400075	-79.4476497	-79.2727971	-73.8924121	-73.0530843	-66.1019421	-66.8715319	-73.2623655	-73.6567386	-73.5772514	-74.3721052	-71.9582728	-64.7454655	-61.9129082	-63.9892676	-72.498009	-77.440762	-76.3392425	-72.8185389	-68.0140032	-70.1898754	-72.4058508	-67.9634346	-71.5389896	-70.5693494	-72.2393728	-71.3527183	-73.1431471	-75.4583737	-64.2864772	-62.245044	-62.8851602	-60.8001701	-62.4062104	-59.5520973	-58.2005441	-53.1101134	-63.1559265	-61.2364837	-48.200515	-41.2977322	-37.1528667	-19.222795	-37.7500671	-29.1973821	-17.0692491	-9.63328486	-15.9830478	-9.93300198	-23.6919099	8.98154532	-16.1005795	-3.62635644	16.063513	23.5559461	20.0343623	-13.2077521	3.00756764	7.39003429	21.4924567	24.8934534	35.0098534	16.5386081	13.0251128	5.73972393	4.26974413	-0.59794496	13.3155924	14.9799064	-14.9695839	2.06639835	14.3650427	-5.04247352	19.6562754	15.4790034	17.2860262	47.8330994	48.3465984	44.0642219	47.0712497
1.55309013	38.1444406	32.6919491	5.14483786	15.2857852	14.1056681	-10.5383015	16.132043	41.7954716	21.2487301	15.5753902	32.353357	25.3708107	39.0547303	24.8835135	45.6823296	58.6308379	64.2897803	67.5832119	61.5774406	56.9434404	77.8369229	92.4435179	74.8399697	94.4245208	74.8891434	84.4814055	87.7023057	69.0525447	51.4132941	65.2912365	56.1038306	28.067503	49.4716381	59.5323255	85.2519969	67.6438091	93.9701403	67.1396057	47.6571292	95.0393965	95.4163186	93.6748993	77.8450752	81.4695466	95.5288244	79.8156502	55.9642463	37.5305334	37.9289673	44.1048072	48.7215259	36.7266419	43.6169502	49.6490093	50.0918297	60.5591844	64.3113053	65.442864	70.4973912	65.6967269	57.1767979	65.504032	63.7395575	58.3505069	54.7004613	55.4111309	63.0215577	74.3798284	76.8515967	76.8291041	86.1403261	84.6422635	82.6441083	82.7708928	85.1253096	89.6071132	83.9931896	88.0897932	83.4673949	85.1830973	79.6102428	81.09633	82.5104587	85.6094144	83.3145527	91.5250411	87.3972074	88.9452892	90.1049545	80.7621655	84.5284011	86.2122869	84.6937199	91.1465143	81.8544699	84.0807597	81.0294104	77.3330281	69.2044806	70.9633652	73.5202684	73.5528178	75.5352269	74.3423537	79.07828	80.1970564	80.3095641	78.7832741	76.7868906	75.2938072	81.7929755	93.3376671	86.9405146	83.6465744	90.3346719	84.4616164	80.5458703	87.3366643	83.345795	82.5787027	84.8147455	81.3247008	81.7561271	79.9261942	80.4822433	81.2902353	81.9532687	81.3527302	76.8327853	85.0360286	78.5093649	78.0458246	80.0319514	87.389597	87.8471632	84.0968192	84.7829264	86.0318698	85.0055362	83.7643348	80.3115631	87.8793533	91.7349807	90.7931722	87.5794159	81.6430256	86.6038047	81.4336194	81.237143	83.3336571	79.3566651	81.8011017	79.3672047	76.5343109	78.3485759	76.6838021	75.1008417	66.438708	71.6895536	64.6454041	52.7705711	59.7803061	44.9800705	51.7318576	77.8326709	53.8980443	74.3419535	75.816988	58.5283782	6.28915282	46.0524957	65.2574821	51.2342729	23.9500742	4.5001262	17.477563	20.3761005	8.11239706	8.38633793	20.2594523	-13.4932757	-10.3022431	7.13657905	-17.5059358	-20.650213	26.3017728	15.8748891	-8.50170353	5.52809237	18.7102638	-7.80978925	-15.9785233	-17.1531159	0.920853544	7.14221227	3.24671559	17.6542569	21.2638717
5.05587946	-0.0643688459	-6.64716212	-4.43602097	24.4502139	28.5021137	24.9905994	25.4350162	22.6318248	8.38893911	-0.391211335	-3.25514366	-10.8243521	-4.30294494	-13.2954595	10.4421824	-16.8331763	3.64568571	3.604516	-4.55797234	9.74017875	2.69000681	32.1646515	17.9869881	21.0371616	-3.68651706	14.8365161	26.8370806	16.3139852	29.1000355	35.194455	27.3842425	-5.41767511	-16.0695508	14.7038832	39.5996652	32.7538943	33.5443545	9.01923773	-21.9037781	-5.34909431	6.55813485	15.3950646	4.19672355	14.5873005	10.5831707	-14.5650553	-35.3781145	-54.8069171	-45.5659829	-46.2075423	-30.4042113	-19.1715804	-22.8949866	-31.144854	-35.6691301	-27.2793495	-12.7627484	-18.2783633	-30.8602212	-31.6786395	-26.8027313	-34.5975707	-33.5130967	-31.2455586	-28.8454109	-27.5916832	-27.431928	-33.9923893	-32.3623091	-33.4502745	-31.645665	-21.9767442	-15.6281866	-16.0614985	-20.4634423	-23.3407329	-21.9157633	-20.5615628	-20.3283587	-26.1103	-23.2258317	-26.0191312	-24.6107237	-19.0230789	-17.1697478	-21.4760314	-24.62339	-27.3102091	-21.6083566	-16.2354611	-27.1608199	-26.6825912	-20.7897925	-25.6036911	-23.1586916	-22.4184853	-25.4945121	-20.9696869	-21.1306817	-22.3918372	-25.4344984	-21.9906894	-22.3372253	-19.8895457	-22.9418716	-26.7420556	-23.1858575	-24.2775622	-23.1607776	-19.7853402	-27.2565072	-28.4637959	-29.1741178	-31.6198352	-33.7793728	-34.0618218	-26.4166211	-24.2480676	-24.5053878	-24.5933409	-23.3383394	-20.6160162	-25.480233	-26.1459617	-29.5545529	-29.3617892	-29.7622426	-27.4344089	-30.9369855	-27.5937796	-23.4177147	-22.960896	-23.2597007	-30.7275451	-31.7159213	-30.3763633	-23.2214148	-24.0104007	-30.817601	-27.2147039	-28.5589054	-33.4931878	-33.2266428	-31.2351809	-24.4375883	-22.304445	-32.2866606	-29.452678	-28.4269021	-30.5753153	-29.9376139	-29.9732583	-27.3537656	-23.093642	-20.4278415	-28.5540225	-25.4931632	-10.7275233	-4.48857586	-3.04922968	-8.45109106	-17.1391743	-14.8731739	-5.57022578	-10.0585478	-33.8841407	3.70318032	79.0431843	51.279216	27.5805574	21.6555772	47.7634991	37.5049198	35.9949116	37.6601684	32.4312683	27.4211556	36.7353398	15.4794878	25.8214979	19.3345711	18.6618058	28.393196	2.62277938	0.357443877	23.9119131	25.6504345	1.91192445	25.5554096	25.7871829	-4.77750965	-9.02819654	6.4794565	19.7861061	25.7174617	11.5566726	49.2932271	35.5946615
