212.449971	246.950089	253.372167	229.968826	241.502056	254.917221	260.645914	243.010673	234.617135	242.081862	259.222937	282.978724	265.142518	230.586602	248.448802	260.274373	237.751192	216.620774	194.144264	208.030667	267.215549	333.247964	323.371267	267.797063	235.631852	238.143047	239.595639	263.644976	413.267235	538.975298	553.285586	539.75836	538.70378	552.547249	561.094462	568.919016	569.652112	577.874253	589.082317	598.621121	601.07681	603.276873	616.689442	612.5657	595.852136	566.336252	547.145986	543.544342	551.329364	549.85729	561.387519	557.98266	567.804076	573.778506	593.300431	577.863489	578.59787	567.466605	566.142369	561.619914	566.042059	569.801351	551.11946	533.164835	542.296956	562.220665	551.871335	545.310928	566.201863	556.715978	547.80544	533.835327	542.823375	529.497419	514.028878	520.161541	520.371107	530.8208	532.001503	558.827045	544.769187	535.167855	532.608979	521.730116	517.419986	509.837585	505.816993	530.151043	542.872664	532.771084	534.10089	515.002591	507.968025	496.195116	505.075473	512.318026	508.924205	514.228179	524.950493	499.407139	522.512093	523.319856	526.057437	535.40523	529.498825	502.79158	508.34517	529.525181	524.116907	521.155357	528.949203	517.286209	516.754559	521.749426	517.166869	514.514739	509.551436	534.100347	530.131024	527.544671	512.956472	499.561368	510.216791	505.670751	527.050592	509.603332	515.241954	497.896662	531.220566	503.647948	432.609493	378.920729	341.101577	309.536271	340.177755	318.431739	302.01197	283.311945	289.697957	294.948072	335.284813	310.436145	320.522779	306.76581	252.286429	223.691876	250.287154	273.660257	250.37722	236.69838	296.088259	305.703857	268.616119	292.615234	264.504795	277.047709	271.534982	289.460595	293.216124
2.30002143	40.1539346	31.2336126	23.7182351	29.9020701	47.3968619	31.8614367	60.6253804	43.5154521	39.403442	50.6852196	64.8466878	51.9831049	29.6401332	48.5469046	89.1027396	89.4449146	79.7557717	62.3654938	116.002819	212.573888	191.230767	168.728934	97.7941361	87.8442116	91.8699247	69.4475602	81.4356355	170.938641	177.890757	148.90393	131.467832	124.132843	95.7555185	72.3298889	51.8855	29.5223029	27.9037218	20.1526655	15.5816068	1.07224739	-15.9557783	-18.6527936	-24.9861781	-46.4898575	-70.3116486	-90.5774792	-109.305142	-107.696217	-123.310954	-123.842528	-121.373349	-123.914215	-133.205176	-131.40475	-155.999546	-165.850879	-160.509783	-174.35867	-172.667374	-175.692452	-180.25246	-181.737666	-173.822393	-171.928973	-171.909189	-178.169547	-180.807945	-175.175733	-169.621292	-178.445044	-184.913862	-177.798908	-182.550076	-172.768231	-163.510472	-175.337244	-172.005941	-168.923325	-176.062913	-179.93938	-183.11564	-179.116731	-163.634351	-152.396915	-146.083851	-160.424197	-172.326255	-179.410788	-176.368356	-181.91104	-163.360924	-157.938328	-161.143567	-162.933173	-169.477114	-188.021275	-187.613686	-197.035497	-204.944464	-205.856383	-196.315832	-190.052533	-191.339124	-192.273289	-188.795768	-192.352975	-191.578046	-208.326864	-188.301096	-186.468769	-180.054926	-198.39262	-208.239566	-192.084622	-183.835955	-185.820981	-179.978248	-174.253712	-162.120857	-141.59093	-105.313109	-49.3867233	15.4236225	-5.02141737	6.97250123	-0.858832727	-0.561271983	-13.9656275	1.7907187	34.5205668	20.3006542	1.74983621	4.67377217	10.4310711	-1.62858384	-9.51639022	-13.5701482	-15.1030542	-3.36881268	33.5513514	47.5138831	16.4197022	43.4777856	40.9599744	50.3062649	72.9279546	54.6833659	-4.98702467	0.958221767	32.5407005	41.7578687	29.0297011	25.693758	7.98290368	32.1529456	25.7139539	20.4932912	6.1728953
24.4202424	66.1462314	62.9696334	37.6934169	38.3877162	79.2923854	47.9533452	54.9408747	61.6263147	44.1245715	41.5752062	70.5984455	86.1792195	33.8226372	56.9009245	60.4472069	56.5618554	26.4481358	30.665605	44.4571334	44.7844537	59.5440043	95.2241293	72.1107157	79.7566993	79.0416803	75.1532548	97.9707246	121.615598	113.758057	123.520797	99.7032667	80.2943997	93.3193165	104.189909	101.782238	107.082531	113.209478	113.311861	99.4928624	93.3961916	103.218371	91.3424392	100.098767	107.813878	106.495756	101.081139	95.0530372	88.6181732	73.8020585	63.1736528	58.2548945	51.0489328	34.4369948	22.7645573	16.9660167	7.69048117	-3.63877091	1.96364923	7.93849272	6.57959386	0.48456803	-15.6225111	-40.385606	-24.619236	-21.0380171	-27.2924177	-28.5414926	-28.0711039	-25.6052834	-32.6244356	-48.7995545	-46.5890899	-45.1242515	-50.5975842	-52.1021873	-57.5453952	-68.3830598	-61.359697	-50.3018634	-53.0690114	-74.992457	-73.4101131	-87.0546168	-88.4006383	-92.4500311	-99.4241677	-81.2567529	-79.8431709	-78.2371992	-77.1235055	-93.4576953	-94.674758	-91.6748669	-84.2865903	-81.3639009	-77.4155036	-70.4799236	-68.1182451	-83.1584189	-62.3360417	-58.6933827	-61.3054657	-65.3345228	-65.6056828	-71.6311672	-68.7289085	-52.6273203	-55.4431242	-46.0252461	-43.3890621	-50.6594388	-51.7954624	-48.9235913	-48.5415421	-41.0938482	-46.434482	-43.8903332	-47.6517113	-70.2152045	-97.2416426	-123.875137	-98.2974727	-73.6797403	-45.3918961	-20.7987416	-1.84235412	11.6049283	-4.10128979	9.9318335	46.7366984	46.2515107	35.4562037	43.3617156	31.7941594	25.9238916	-2.8823731	-3.02803636	22.6601107	4.22343328	14.5878614	42.4455197	73.4210665	72.7653809	25.3604845	34.1814105	53.7282488	57.4893613	72.8472681	73.3134046	71.020766	92.7586702	63.7954603	88.490289	89.8308769	82.2911416	76.3920001	100.903058	98.244459
15.0454135	-1.38044618	14.119376	25.5736627	29.404116	40.3361191	20.5376674	0.0883386629	36.1288068	11.9824724	-11.4647303	4.56450237	45.8787667	10.3534318	12.0533996	33.3692829	39.0125163	34.1192072	34.6631431	-0.371985746	-19.8633513	-11.6509654	-33.0541244	-50.8214858	-29.6076348	-22.1881543	4.95494804	25.8521378	6.46671046	-32.5802694	-39.6462492	-58.7030877	-48.0955874	-43.9936442	-45.3183378	-49.16551	-62.7446046	-62.0330737	-56.1657927	-48.2204987	-50.1779834	-60.4078309	-53.8534964	-60.5674232	-84.0291902	-106.482878	-116.120698	-112.470531	-104.115905	-110.311203	-102.918229	-104.007733	-98.4408774	-103.067531	-89.5429079	-104.351427	-100.034065	-92.7523599	-99.0293542	-100.367718	-96.827415	-96.6513884	-103.42536	-91.3512857	-95.5919743	-79.776549	-75.6335384	-76.0449962	-61.52902	-61.3345237	-69.3784483	-76.9784429	-67.2752939	-74.7828524	-75.45227	-63.3211274	-69.0928773	-55.6927213	-49.653127	-41.3912891	-52.9653756	-50.4981611	-45.4508764	-28.4182543	-15.7495816	-12.0224644	-26.5372764	-40.3905182	-40.4068771	-44.7100877	-40.7101007	-17.2818636	-14.0389087	-23.0035577	-25.1477033	-28.1084684	-48.8691037	-45.6810487	-50.1286261	-62.3754649	-57.5084362	-44.9838492	-36.826454	-27.3301919	-34.143233	-47.4071076	-47.5689104	-41.437918	-57.42487	-50.0391262	-41.2192773	-36.3258749	-47.4874419	-50.0803985	-46.4253391	-44.7846284	-50.1625873	-30.7711162	-34.1742665	-29.9220756	-26.5263205	-32.1764367	-50.8790583	-59.657592	-50.8524867	-44.3742271	-58.1515149	-46.3114317	-62.2457556	-70.7767541	-24.026102	-10.771854	-17.7601332	-27.8758027	-37.371123	-15.2922112	-48.562469	-44.3640005	13.2820752	-36.524429	-20.3830813	8.02600972	2.02309519	8.04515375	33.9327701	45.2704469	48.0109816	29.3846519	2.88137308	-6.13328821	-10.1216107	7.76596803	-18.826057	22.3621211	39.3043953	36.2615647	15.3132136	8.80044933	12.5060985
70.1241339	43.2130297	53.9198308	62.0241165	58.8409204	51.816351	53.0068201	48.7408471	65.4875948	42.3861878	46.2763837	27.8949903	59.5863773	38.8521612	34.1190783	30.2185116	23.1154824	30.4990542	27.5609428	17.8757179	3.91496012	-39.271338	5.89593948	30.997649	57.5301705	67.1660442	33.0932387	32.7029313	-13.6751866	-62.8547249	-72.3974767	-58.7538839	-47.8029351	-60.6980505	-74.7347299	-80.2904975	-83.2117373	-78.8316072	-95.6065428	-102.438362	-111.581178	-111.22808	-115.931559	-116.736451	-114.329396	-115.093909	-111.769825	-115.481894	-110.957974	-129.826647	-136.500104	-134.351729	-131.95337	-127.581992	-113.115664	-124.928819	-126.30077	-121.004175	-115.672279	-106.937874	-103.421343	-100.332925	-102.8092	-115.14507	-100.262543	-103.883326	-109.643147	-114.13329	-105.810564	-102.893011	-107.624393	-114.963411	-109.321649	-112.861532	-108.308186	-102.418935	-109.79207	-109.886666	-104.309431	-98.2591665	-102.30359	-113.337575	-114.735869	-127.751412	-127.276621	-126.065901	-125.616917	-101.150568	-93.9209503	-87.4571075	-93.0657388	-111.964049	-113.683185	-112.631	-98.2343998	-93.6907988	-86.96326	-82.9914213	-79.6630342	-86.6511276	-69.6617771	-70.5543713	-66.7373179	-63.3913749	-68.2906189	-71.7887408	-72.4740513	-58.4570185	-60.7883147	-49.8235496	-45.9746953	-49.4668364	-59.2323156	-63.2135335	-58.5247606	-48.7314083	-46.1293074	-47.2505784	-38.2025359	-49.4161538	-78.5467962	-81.4855976	-51.6830251	-38.9229936	-3.02231028	7.84036331	-27.5893671	-8.27890506	-26.1935891	-14.1353037	19.5548275	76.7800732	47.0337588	44.1661	31.0985254	78.6314087	50.2065362	29.2459361	57.0526822	1.18173471	31.5317554	26.0180192	23.7159385	30.3896221	40.2590106	34.432151	24.5111818	39.4995901	44.6975912	30.0580067	48.3963047	53.8947236	47.8839956	74.6721148	69.5214346	73.3688005	57.5411741	51.8482294	36.2512971
9.70023309	17.0895258	31.8004979	1.89779967	-9.0319759	-1.36804562	11.5638505	-6.88745315	12.8078913	27.6025886	13.6189975	-1.98474716	13.772987	2.06926689	-7.30160476	5.5525829	29.7050907	32.1410992	12.3345449	-59.4629011	-92.7791369	-114.351831	-124.206276	-103.144307	-83.6805424	-56.2821294	-68.6012472	-60.5661629	-82.0742094	-107.775018	-127.206977	-142.661528	-156.117625	-145.171417	-141.597837	-145.265055	-145.856568	-145.577276	-142.81825	-145.54751	-156.525972	-151.738709	-167.436954	-173.140841	-177.718711	-184.535599	-186.203348	-168.64825	-158.63222	-157.055331	-157.124493	-153.251781	-156.824313	-161.83571	-147.165897	-135.745532	-129.867137	-124.319019	-110.839138	-101.922851	-93.4329322	-87.8801781	-99.8594627	-104.687575	-101.375148	-87.6317196	-86.0320616	-80.450065	-78.3691108	-71.0008347	-88.4018985	-101.672587	-85.1008801	-79.4932336	-78.2342699	-73.3621317	-80.1859115	-81.661341	-73.8767702	-62.9095816	-64.0090868	-77.0989384	-68.6064529	-55.882818	-35.8794728	-33.8212596	-51.3644019	-63.93668	-68.6758915	-71.1076238	-60.3992112	-42.0622711	-34.1179687	-33.7413082	-41.282949	-49.8002258	-67.9251912	-58.7951189	-69.9527975	-85.6295981	-66.9822212	-56.4518161	-55.2175989	-58.2464005	-54.6879617	-61.1296805	-64.4636466	-54.3086156	-61.6132017	-46.5550043	-42.923863	-44.4392691	-47.5154202	-46.9963182	-43.2858824	-40.0158825	-45.8870752	-38.0473196	-42.806643	-40.091757	-28.6653504	-38.4114888	-33.0300684	-33.5670173	-32.4091674	-17.540289	-36.1531605	-12.1441027	-19.1403555	4.1033601	13.4329314	46.461177	37.7990774	46.6454948	34.8488121	29.264229	25.8155303	33.3694252	20.8858059	-16.8794165	-19.9854819	6.48391833	22.8658939	30.1981968	23.2377633	54.6282646	25.5458893	26.3153797	41.9720436	17.5964598	4.47634959	-15.8500551	8.90816443	12.394496	13.886089	23.8633242	27.5511825	34.0971491	50.6285636
50.8466772	62.1381428	58.2382605	27.9904591	22.9283143	40.7199896	57.5595909	49.7784476	33.3523885	44.8600054	42.3540923	43.1319584	66.9741062	33.0792311	29.0331281	27.9517454	14.3148488	13.1898602	-1.34371417	-16.8374501	-23.1905307	-16.1153142	12.5505182	61.8538298	56.2537222	47.949412	53.2800373	35.4944434	-23.450716	-17.494744	-28.2959713	-55.2772239	-54.777501	-27.0115402	-18.3788921	-27.2090739	-29.0184203	-19.2932283	-17.0304644	-14.5452124	-17.1748659	-32.4979378	-11.4386097	-6.85893899	-5.63933199	5.86224842	22.8605278	30.0496441	49.4930356	42.8731155	54.3820594	47.1777633	48.293485	48.0454271	66.8979311	57.2305622	69.10368	85.6041056	82.9485025	86.1124744	92.0537927	93.8958155	100.002256	103.183793	119.927436	134.092158	129.28786	127.031563	139.215602	138.894874	141.056153	129.673568	132.450432	117.484335	116.226799	121.896299	119.768664	128.518718	130.211362	136.739329	125.38193	128.120051	123.784467	120.125861	111.367354	107.715531	108.232628	119.982031	128.472299	131.243273	122.417164	115.009613	108.020138	101.029065	107.458189	124.853387	127.422667	128.731336	131.13206	118.014961	117.376714	127.030672	131.568256	135.945477	132.342161	124.398506	126.399626	131.771343	118.959852	120.974844	123.06046	126.785246	117.473065	109.39547	118.582832	122.793146	114.131643	121.260939	121.025981	110.301079	85.4982092	91.2467046	80.4966711	84.9965635	111.663935	97.4592019	83.6956173	81.4426318	63.2787082	75.9614623	56.8776758	73.2900458	67.0235575	84.7811019	88.0035304	59.0178903	61.0328586	63.6511747	64.8457561	45.4632731	49.3026787	39.0877262	28.3917245	22.0570927	14.4823935	30.7067903	30.6278506	57.8406802	56.0991379	29.5448086	24.4996971	6.62549291	33.7238116	21.7276728	6.28758892	39.0489394	43.4361735	54.1785788	17.2865245
15.2402422	27.7856828	18.3280212	-4.94117738	3.05744971	10.1038002	11.172787	0.0886543898	12.3968295	16.7942998	13.0245138	14.8855494	29.4044348	-4.32351211	-8.57280377	11.4464995	23.3425384	20.5191264	4.27354537	-28.3211904	-40.5847921	-49.1895843	-70.2310292	-50.8779876	-40.2615341	-31.6146786	-32.6786881	-42.3012374	-56.5935444	-36.8734712	-39.059916	-48.8976665	-39.0221028	-30.3255554	-31.353437	-20.3635785	-16.5710278	-18.2766541	-17.4831851	-16.9544298	-17.7340111	-6.066692	-19.3910074	-19.1518623	-21.0043152	-15.7384763	-10.5513024	-5.39649695	-0.336162177	-3.83889086	-7.58896022	-6.35164087	-9.24987539	-10.4454299	-6.18693449	-17.3974817	-27.6970465	-34.3704085	-30.8128555	-23.0119801	-20.9821886	-32.5131025	-50.6013732	-63.7173219	-62.1083958	-57.0084751	-54.0321427	-58.3668309	-55.5098648	-54.0067799	-68.4630726	-76.2205439	-70.0250213	-67.869805	-71.6154603	-66.7126678	-73.7459343	-75.0999937	-69.8436858	-63.4255716	-66.085977	-88.0515878	-78.0036685	-68.4495974	-58.9087999	-54.6375586	-67.5154734	-66.5515258	-73.0385217	-81.3758938	-75.2710943	-69.351351	-56.9796695	-60.243818	-50.5409669	-69.4154879	-86.8349111	-78.6605393	-74.168051	-88.4530069	-75.7997182	-74.464892	-65.8100529	-64.6078209	-74.2788037	-83.0825519	-82.3892678	-66.8323987	-62.9904018	-53.5301152	-46.7682937	-56.3001975	-56.9725075	-59.5030858	-67.217698	-52.7951299	-48.421453	-42.9263668	-38.1743559	-32.844981	-28.2659279	-34.1773677	0.447797424	-3.64937851	-4.10672822	5.10550082	26.6675248	37.9666449	22.3636576	34.0500766	22.8754289	17.0848966	15.5217859	41.3772518	57.2100072	37.5191368	54.8367529	33.3055531	34.1919341	7.74048502	38.8339964	24.8702905	29.4966092	39.8496228	25.2659732	24.9023059	24.8677268	35.5265646	25.0213858	16.6784697	35.1690655	28.3070271	26.5479286	-5.74790988	-10.0835576	25.7272826	32.7107522	48.9827433	37.9096079
41.521111	34.0702529	44.6001455	20.4270424	18.2694103	45.2321407	44.5880094	52.0187558	28.4049099	27.2700702	23.4369191	22.7461811	33.0665176	24.203266	44.1229506	17.7272946	30.5625893	34.9608607	23.0190913	-23.4195212	-19.580543	-38.4361079	-28.5427862	-1.05236669	4.50824629	-5.02153143	-3.26996711	-5.49977488	-14.9227399	-26.3469472	-19.5543944	-35.6474501	-28.2723914	-29.1878178	-25.4743983	-44.8689353	-58.0596441	-45.2130161	-45.1564833	-49.6340573	-56.9595498	-59.7479049	-55.1908956	-45.2160766	-31.5320625	-27.7443321	-23.2244823	-14.9459163	2.72634686	6.10210909	19.8705078	27.8562592	20.1304425	6.14121059	6.32924438	1.16548929	2.23084087	5.82561204	-1.60027524	-3.04424013	-0.242564567	0.700672633	-0.523304477	-3.20533592	-2.60765753	1.13617672	0.985262022	6.41056012	16.0250628	25.3120137	11.923643	1.51245887	12.1555426	10.8228561	23.0047756	24.4043438	12.1569864	14.8917306	17.2584926	23.9691031	22.746952	19.7770819	11.8992416	3.71905357	8.70037181	3.79787692	-4.75167033	-0.153892201	3.95440085	8.86311403	3.81118527	7.78378561	-3.56410942	-3.68158713	-10.8012783	4.90568855	-1.28563432	0.921154301	-15.7913139	-21.9246998	-13.9042812	-3.93167625	-10.5020749	-13.9578355	-9.47974988	-11.9650273	-17.3711649	-16.6496238	-36.2435098	-20.8847233	-14.412444	-12.3086576	-28.1205286	-37.1938212	-23.5465677	-25.0142433	-25.2498712	-17.1450071	-17.7922057	-31.807654	-45.8932776	-61.9540375	-75.0892386	-53.5850287	-39.2698506	-34.4812567	-47.2854059	-59.8501715	-81.0940802	-64.208311	-49.2732282	-69.5923537	-48.4849183	1.32527722	-19.3583891	-31.3755169	-7.12010585	7.13363061	12.4808381	18.8813965	35.5151928	46.1820262	29.8946305	-0.125819255	-3.96145799	0.54459995	-9.92067498	11.2468911	29.5410777	24.2949056	15.1381799	-2.28131064	31.9004014	-1.71771022	-3.91940288	5.60698551	-1.1788386	17.6403369	-7.98271884
1.57775055	-8.38842259	11.4412847	0.482670639	9.26877876	0.870445789	23.0405441	8.27211443	4.85436167	-0.137285188	17.9712535	4.58776812	4.89686862	-0.984338685	29.7924744	-0.485146123	26.4883591	26.4936629	12.7943406	8.23802438	0.282824676	-14.308057	-20.4370969	-19.3333113	3.20563788	3.63474023	-18.3642901	-20.8266183	-27.8788329	-20.2365752	-14.6409501	-28.3745578	-28.0356842	-20.5091745	-14.3232019	-6.25664176	2.60505485	-5.42081444	0.28429455	-1.91871189	3.37002012	6.63765865	17.0866445	21.4054574	18.0444645	12.248833	2.25797107	-1.38286895	5.91614057	0.428085031	3.61295002	-2.3605299	9.16657813	8.99655982	9.90957612	-12.5429482	-18.9496804	-21.5828184	-19.7997431	-19.8842384	-23.4765464	-27.0151588	-35.6428387	-47.3709404	-46.2504078	-36.2981184	-39.3418771	-43.8272261	-35.8061084	-43.6140728	-42.758037	-54.4873661	-54.7300009	-65.9716537	-78.4149671	-71.8113869	-73.0018484	-73.5608964	-69.1488654	-58.3060387	-70.204828	-83.7687086	-73.7802478	-61.4609165	-62.7101035	-61.1626929	-65.6703346	-62.5861986	-66.5300463	-66.7057215	-64.9904567	-66.3176827	-56.3617838	-64.868156	-57.1530686	-72.2235805	-84.1280382	-78.4096993	-70.6996608	-89.1801288	-73.1892237	-70.7867882	-56.7518189	-50.881709	-59.1997559	-74.2939876	-71.6642021	-55.1328715	-47.8221724	-51.6560118	-53.7685317	-62.9985785	-62.8217925	-57.7082553	-64.6150456	-58.93043	-67.4928826	-62.9706032	-58.9622286	-60.1612381	-75.4899339	-74.0468645	-63.5081155	-70.8787125	-67.4829658	-62.9774496	-46.8581421	-44.9622499	-46.7020918	-26.4514921	-10.8570124	-17.6447405	1.26129658	17.3114813	-11.2186214	-28.3107607	-7.1412939	9.17371426	-3.5881042	-3.06906078	-3.44036381	2.98836864	33.4634462	23.0168697	4.44740152	12.6162607	-11.2764271	-0.806060403	27.6094494	32.4949257	26.8839896	1.3894336	25.8627463	11.1364319	12.039009	22.3077483	37.215722	39.2455048	-6.59845373
