132.907222	119.968168	92.3297002	122.399694	109.715467	70.571942	81.5176584	96.7293273	91.9028888	81.6451506	112.258722	103.959524	83.184978	89.6906518	80.0547416	66.0394185	41.5710556	57.3040326	95.2093878	90.0016285	107.956004	126.066811	86.2379866	109.440712	108.253969	122.384742	162.613188	222.227828	335.135798	389.473923	418.221185	425.193735	448.079941	466.286511	478.648417	509.255337	539.84261	567.365688	574.818418	586.643669	585.784456	593.590818	595.268198	600.613272	607.746504	612.264246	592.512718	603.965021	610.870808	604.784129	590.313543	592.155272	574.023145	553.093642	560.831653	577.487828	596.146626	583.822371	583.284401	599.508763	590.657643	583.025388	583.40651	583.87095	590.596851	584.362741	578.11107	578.113743	576.810934	579.565823	579.300923	585.970152	574.114098	584.262098	570.615347	577.78669	582.838841	596.358385	579.355662	579.88528	576.627094	581.672792	592.51767	572.220585	552.269554	561.952442	546.496116	541.598216	544.238083	550.786533	532.75308	540.033679	544.34842	533.809498	528.983269	525.914806	535.247585	538.519129	526.585252	533.25622	513.771075	513.245312	512.382325	504.763638	511.61876	499.927886	476.061651	438.000932	420.768144	401.385588	373.931509	371.277297	363.542855	388.609761	408.84895	397.511103	388.774204	373.628647	370.06009	366.639518	342.0722	318.314505	275.554982	226.490522	262.002459	312.983061	308.395254	355.185609	360.09563	367.8541	365.366379	371.100692	351.096202	318.606774	328.962996	317.305717
-145.224186	-113.43732	-120.271889	-92.960692	-95.3367416	-133.899376	-119.641495	-112.861501	-103.203982	-114.517045	-104.580717	-122.910565	-115.863587	-121.959776	-87.4801146	-106.182882	-126.262607	-116.297753	-66.8381994	-104.822289	-111.866476	-114.460125	-110.44032	-105.740317	-121.099142	-95.1497422	-90.7474815	-27.9606375	27.3143614	55.6505777	78.5968794	79.3303518	81.2724416	109.836745	130.279731	115.091649	117.728853	99.3404225	81.8890662	69.985823	66.9445913	81.2841423	78.6804557	81.6791606	63.8863059	66.7671811	88.8262911	85.6734943	78.2112815	73.698121	59.5727861	63.6588761	94.1578164	108.580354	114.116528	104.951385	93.1274605	106.796048	79.3204353	104.690576	108.754843	103.132281	93.9653952	96.2520931	108.087102	106.141226	107.74592	112.808994	120.835068	122.076704	115.899677	119.662157	122.57345	121.041977	117.045028	113.811371	129.843161	157.402509	165.600758	157.470189	169.157636	164.145911	160.881095	149.345969	163.461136	152.767931	156.811126	152.349072	151.525319	153.97369	171.295727	155.983542	149.145977	138.768745	146.286133	153.599712	160.182602	162.647689	155.667975	142.730198	149.863325	153.04569	147.504849	162.222319	154.054897	137.892686	156.618345	115.895075	98.9266963	83.0436964	83.2403127	107.138232	109.886908	111.310834	98.2957322	67.7194056	45.5511416	32.0492185	26.3848984	50.7907858	35.8805774	84.10573	77.5106681	65.9750783	93.5180371	26.3358442	38.3844412	48.3354968	48.3282282	34.4567528	34.1476242	43.1103897	20.3409067	4.82713924	32.4354683	43.8937025
2.23959984	24.0656505	55.0412124	68.6769803	54.8299205	13.5496497	15.7687704	26.9651359	52.635564	37.7908173	40.4009512	32.6045321	63.9132723	58.1505165	77.0113292	77.9041725	72.6000005	59.1208349	84.9085082	64.5695587	50.5913371	46.2758767	55.8939592	62.0094987	48.2756376	70.4347435	89.4020213	141.564251	167.57475	151.639235	132.447707	143.346889	124.779087	110.652042	123.833481	117.291696	102.561185	90.1550668	118.028839	137.096604	146.112547	135.663889	124.266957	127.307841	129.007067	128.401753	136.69219	136.101187	130.434291	134.563264	146.957467	141.805442	131.075959	125.098378	109.313782	122.368309	127.135765	155.051965	149.765708	121.650939	127.523652	127.604301	142.503354	143.262659	132.318772	147.509092	161.614791	153.051271	151.920986	154.355009	160.210746	141.815823	162.920955	139.083072	150.662088	144.286149	135.494621	128.095917	150.074657	135.526569	136.797639	141.095174	125.222185	145.249349	155.634657	141.264368	158.364011	164.308089	146.245972	138.825788	159.586837	138.531234	140.44932	144.106221	155.501099	151.568331	129.486541	143.674207	156.255568	135.428582	155.613374	153.766617	123.720379	147.040575	140.564119	151.947967	163.976958	127.527805	119.875509	114.858203	101.99655	125.746232	106.432575	104.413112	91.5569936	128.861143	115.930926	102.919363	107.674178	103.176062	53.8922476	36.1047384	13.1202949	31.6213502	51.2267612	-4.64514229	8.39943644	103.868413	104.825834	93.6143755	64.8206646	47.6325137	55.3607557	48.4902593	89.5517137	65.4577138
-49.8285852	-44.6910957	-22.494752	-33.8499322	-50.2270064	-70.1056372	-62.4320911	-52.275968	-44.9850556	-64.912549	-60.6842666	-63.1476443	-68.5611158	-51.7805658	-58.9256425	-79.4769705	-54.8182289	-54.3822121	-46.9445533	-44.6344346	-49.0875724	-71.8804082	-52.3431475	-59.2605041	-64.4258617	-65.2971411	-31.728043	-43.3149066	-66.8459048	-82.4581241	-82.0745375	-79.5245344	-74.9064887	-77.1724658	-90.6356426	-75.9198709	-63.9839	-42.3063163	-54.712372	-67.1562124	-66.1562631	-56.131845	-50.3731598	-49.4918303	-36.2167573	-32.6348495	-31.6410134	-46.8848853	-51.7857481	-44.216005	-41.6447603	-37.2871597	-30.3952028	-8.72773996	-23.1218413	-28.3922929	-28.3995141	-40.7109507	-40.578826	-32.5566122	-40.1801122	-33.345875	-36.3860789	-37.3144758	-30.7463226	-24.7216014	-29.7562479	-34.4411743	-28.8736149	-26.2324035	-37.3996401	-34.7781253	-32.0595346	-38.4747828	-25.80589	-16.7011315	-32.8768335	-35.9603597	-21.2969221	-12.8216298	-36.9142211	-42.4047781	-26.3004964	-35.0548133	-19.1104461	-30.3058982	-32.7141815	-18.3978408	-26.6021835	-29.4467419	-33.1407999	-23.3524401	-14.4762938	-12.5878307	-16.3173528	-12.8304239	-38.3607345	-24.4036172	-11.1323952	-8.77529078	-17.5385779	-22.1391919	-26.6785887	-23.0521844	-31.1585688	-19.9699815	-17.25798	-37.4053173	-24.5646432	-23.9528633	-6.05406386	-2.83364943	2.7536159	16.8003369	-6.20774369	4.10818329	-19.503515	-14.0845876	10.8355865	-19.1053021	-13.9622857	36.171795	9.34352753	-54.6650997	-42.1914913	-7.15495551	-18.3925791	-44.540484	-35.8359455	-28.3862699	-63.0870622	-58.7125048	-61.5955489	-28.9412108	-16.4061812	-35.4859588
86.4041636	95.966862	118.664048	115.207974	108.148819	119.623176	112.864806	135.985252	164.205341	125.021834	138.068962	162.370569	147.761	142.824473	179.083021	154.269305	157.996909	154.222898	141.765691	160.158441	153.95632	130.777741	146.935122	157.103162	138.215772	143.50667	145.190743	131.061545	77.3409907	57.3954608	55.6675119	28.5780067	19.4524737	29.3848647	19.7200577	9.32926006	-10.8077992	-18.570156	-22.5309361	-11.6566131	-3.64563583	0.628501158	-1.14608597	3.65357721	-1.95703535	-7.31732126	-8.38608482	-11.2457776	-7.04388629	4.88673517	-22.7339081	-9.71022091	-21.3417826	-16.4786528	-16.4289242	-25.1510152	-24.827425	-26.7051587	-0.599048811	-10.3770975	-9.49304989	-9.13049258	-1.41983004	-13.6743701	-15.1705132	-12.0644536	-22.4745867	-15.2154978	-20.0685603	-19.5883029	-31.8599929	-28.4338188	-17.1429701	-3.2488614	-6.17004988	-20.1762971	-14.4033317	-18.3589909	-9.74717789	1.38258819	-8.29804881	-8.55141602	-9.04012543	-15.9091897	-8.88905867	-5.92960596	-14.8224074	-24.4003158	-5.81157153	5.32494271	-4.40148397	8.3729965	-4.13261183	-1.87244377	-0.392090999	-7.21999976	-16.7577182	-20.0777407	-5.88497537	-1.7679219	-7.4905122	8.5022475	4.93877072	-4.08204902	-8.01889495	-8.97762316	0.214469674	-12.0368363	17.3466751	1.30309009	27.5879072	15.7814289	6.83914777	8.44199752	15.785337	25.1044914	26.0794938	20.9114714	34.4121015	8.9668216	-7.68743153	-15.8078348	1.86415107	15.5582718	6.09481546	22.5057154	-29.1081544	11.7569441	27.7353392	-1.05062699	-18.2924585	6.61087126	-1.84533007	29.4858674	28.1733949	22.4825019
-25.1307662	-50.1546509	-27.0248458	-29.5455642	-26.3243507	-39.2534533	-80.9351857	-40.763358	-24.3711022	-67.0665089	-51.1446939	-40.5625945	-36.2584147	-41.6213579	-15.9387621	-26.0032656	-37.8987001	-73.498671	-71.6408659	-32.6120788	-46.595809	-39.8340554	-56.6929346	-57.2023678	-45.5136655	-35.9198309	-40.2177621	-42.6895892	-63.6033582	-81.766829	-99.3102478	-104.463409	-85.3279282	-93.8160722	-104.178511	-99.0780652	-90.0903882	-84.9871957	-77.2954552	-68.3990986	-71.4549971	-64.732446	-70.2692843	-74.4376143	-85.9530252	-83.0221731	-95.1309891	-82.9552286	-79.0766097	-93.7266914	-90.938594	-92.9617825	-99.4780013	-100.398993	-96.5741991	-103.054384	-86.8353292	-98.4819406	-101.333337	-106.521552	-95.7549942	-96.3151049	-96.1220892	-104.092172	-116.151052	-103.551385	-95.2028185	-86.9689962	-87.627897	-103.103236	-94.688769	-81.18085	-110.388145	-83.6789775	-91.0935022	-85.408498	-77.9320791	-77.1266583	-95.6640931	-107.988717	-91.1326296	-87.852369	-83.4138687	-77.3757701	-77.4685253	-79.5828311	-72.8101875	-68.9774816	-69.922829	-64.1485637	-66.8795644	-68.1172407	-60.6997595	-56.1513411	-74.846003	-79.9099427	-58.5609141	-69.7609331	-81.0682337	-69.9248818	-66.7450133	-52.2222738	-56.754557	-69.0108869	-72.3281043	-55.9486431	-59.9683746	-58.8895592	-60.0571935	-54.5731817	-19.0838402	-43.2390673	-33.1372168	-40.7784855	-44.0654219	-37.7091822	-20.0027818	-22.0983545	-3.94672775	-20.9115952	-25.0648473	6.14220578	-8.87565103	-23.2682047	-10.3787574	14.5298975	-42.0444989	-32.4817461	-32.2575486	-23.5196544	-35.5527001	-43.043089	-47.5550407	-18.9792614	-15.6869338	-3.99759455
104.022246	95.3116462	105.015831	85.11724	77.7032711	80.0462667	96.7721589	114.685256	110.554697	104.505662	97.7792315	117.905312	120.467322	90.476151	102.090504	99.4875559	92.0281288	69.6444205	81.1266218	97.8482161	95.0618073	92.952456	91.5482411	72.8932761	97.9096692	90.0962629	71.2248853	75.0139276	32.5589564	20.3209124	35.5786916	16.7677748	32.5347103	9.78326511	-2.67060871	2.45298128	7.97132967	10.757713	3.70643008	5.9697037	-10.4978801	-3.56133111	9.47331204	14.9431301	9.49005876	9.81625244	7.52051994	2.07748405	-5.32141999	-19.9092197	0.865050488	-0.227559589	12.7594071	-12.5825655	0.350206932	2.526531	-8.74502279	-23.4435228	-15.3030206	7.07337093	-16.5016104	-14.6924719	-23.4571199	-23.4406137	-0.434966953	-8.51621523	-3.89716173	-0.322302817	-13.7772251	-7.10996628	-6.77823175	9.58928641	-7.60556691	-4.52220518	-4.80786715	-10.2048171	-14.673149	-12.8950845	-10.4628801	-17.7920526	-18.2137666	-10.8021061	-20.4104926	-16.4829009	-10.4357755	-4.97220594	-6.09234228	2.28871566	-10.1178521	-9.44958733	1.77341668	-11.2924505	7.04840436	5.99856633	-18.1785253	-14.8251007	-6.29799391	-9.02440055	-28.3073904	-14.8495113	-18.8072462	-12.2230015	-18.3093256	-5.47190531	2.53490056	-0.154074207	-19.9014116	-9.87689541	-24.7751275	-8.44947925	19.3071686	10.3547579	28.8369145	18.2950566	-10.2088795	11.3445626	29.2227919	15.3430083	23.4749369	13.1766028	13.5355188	14.0581869	-5.51544293	5.25499155	-14.9755203	-37.8160808	-72.8988347	3.71905151	18.6928961	30.6619533	44.9358599	32.9995938	16.8560817	31.1631987	25.8887643	46.0375363
-38.759283	-52.3758998	-46.565613	-65.2124948	-84.6813939	-73.4248944	-66.8539787	-70.1960921	-77.436863	-56.8202247	-32.0394643	-34.06677	-60.0509457	-86.8694983	-75.6810367	-55.8608984	-64.3415923	-70.1027438	-67.2082526	-58.0965822	-68.034819	-64.0410238	-50.4902177	-49.8134749	-43.5567392	-30.6584164	-46.2999376	-36.0970931	-66.9902459	-61.4598259	-60.7228289	-65.6216665	-87.1660811	-70.9026933	-49.1748073	-62.0793008	-47.6035163	-35.8142559	-30.717635	-31.9745026	-23.0997935	-26.3770466	-35.173106	-25.7594154	-2.48901166	-10.156515	-14.8928584	-14.4096091	-26.8036584	-26.8889147	5.48728028	-15.4618385	-31.5192294	-32.8585479	-26.4870282	-14.317438	-17.151032	-15.5170687	-29.0205421	-17.5083501	-7.78635759	-26.9737684	-20.5737163	-8.22943809	-2.92143466	-20.9822427	-6.83330397	-22.9553259	-21.205015	-17.509378	-11.3336629	-16.0736666	-10.4797909	-18.8509971	-19.1705731	-11.4935979	-7.88481647	0.398533663	-7.85445527	-0.409658135	-3.41592025	-15.1761493	-9.47957976	-6.822072	-22.5301994	-1.9792563	-2.94004731	-2.29616356	-7.46723531	4.16008271	2.55779996	-17.9793231	-3.45592372	-16.9512316	-0.404976475	-6.22123115	-13.2219272	0.382316856	1.63850964	-4.46960766	4.93703008	-1.16356924	-10.0372778	-12.7879152	0.138281999	2.4758666	-10.6574533	-2.57882844	5.12953766	10.6969531	4.56477915	-12.1937769	1.13734364	-1.70843168	-47.845391	-5.12430458	24.8427123	39.6727323	20.1293248	-11.9976424	30.0190176	41.3853891	-1.99714943	-5.74211615	25.5740893	8.10307242	2.05897415	23.3631138	-3.73050973	16.4149754	50.008785	46.0573972	32.0738557	12.2681301	14.6916058	3.32520336
83.8544256	75.6320266	73.172036	100.482323	71.1928707	52.0540861	81.6311749	83.3323975	84.4405553	57.6766516	63.0281173	66.9112096	36.421707	48.3388337	51.015968	60.4078492	50.0979517	57.9940584	54.1607648	84.4768612	72.1982643	66.9245828	70.4824113	54.7871757	61.7792705	85.877254	67.3003665	43.3402838	32.0547642	39.2868124	36.6682592	60.487793	49.3330908	59.7463655	46.3781311	39.6018447	19.7003082	6.95272613	-13.3720261	-18.8007361	-22.3022175	-19.7123515	-27.1984967	-34.6013278	-32.1170539	-27.1208994	-19.9332688	-20.4948465	-28.4232573	-18.0831652	-26.6906988	-17.8600877	-3.06002268	10.4973405	-10.8603673	-14.291043	-17.3347896	-1.99645655	-18.4638157	-33.3652592	-21.3995563	-16.4910319	-14.2074167	-17.0313131	-29.7714059	-35.5638632	-35.5885589	-34.1343892	-25.7496897	-23.0021305	-23.8427401	-34.0607476	-37.6956928	-40.4872111	-38.8812292	-33.9507207	-22.9380723	-27.1927317	-16.9366742	-18.0601712	-16.5148851	-17.0058962	-9.64971061	-14.8874384	-20.8406859	-11.8815472	-5.42505516	-15.9670346	-16.7778034	-10.538073	-1.12878587	-10.7237233	-2.52988879	-1.77191642	5.95926714	-8.99609657	0.699307539	23.2118697	2.62781813	8.70794167	9.07290176	14.8662572	22.8205701	16.6270207	4.29494831	-11.0316411	-2.84556883	22.2704154	23.8172477	12.6718314	26.6318622	16.0681184	23.6700071	27.4735317	4.69715833	-5.38787288	-6.75772677	6.40075574	1.0794046	-17.9291892	17.8652027	41.2270375	32.4706466	23.2043767	29.3577309	71.2033019	57.2562775	41.7636699	24.4370393	38.8527395	35.3177532	39.0468551	50.3741259	21.0126872	51.5695099	47.5447834
-39.1779523	-39.8491674	-33.5572088	-14.1538099	-58.9187615	-59.7890443	-43.9178155	-71.4056028	-51.2541426	-49.482339	-65.3948102	-35.9907134	-55.2969169	-40.4410403	-33.8201642	-23.4022368	-29.9159479	-37.5881567	-45.6364425	-25.0332053	-11.8350252	-35.5432973	-19.9278682	-39.9211893	-40.5097001	-26.0149719	-33.9684279	-51.1274841	-25.300277	-26.9367186	-27.0776873	-26.7401637	-10.3377869	-26.8870489	-22.6462195	-8.99695504	1.12768242	-7.11220006	4.35327761	27.9193296	28.5459944	28.6193444	41.6524225	48.2709871	42.7887388	43.5139908	56.0343713	62.2270701	63.6417956	71.9100981	43.4887787	57.347025	43.939123	53.6524576	40.2953511	32.1946935	41.8232821	49.6582136	68.7030398	44.3331547	45.3662991	50.0324703	51.0468187	44.6154591	45.3812734	67.3446091	49.4213431	47.325827	45.5317839	48.2029982	45.8373588	39.6479858	57.2051052	59.4708505	51.0470178	50.5400695	18.4790178	24.7089333	42.5794121	43.316306	40.0776255	44.3072076	39.9681772	29.1269543	35.439392	30.6795697	30.4943018	38.4360754	47.931001	34.8048574	32.3677155	31.9180164	21.1839386	22.1728821	29.4325351	47.7858358	35.6495854	27.4612673	35.6675666	51.3507217	45.5798107	38.2111963	38.3444987	47.7967546	39.0948617	50.346923	24.7805938	50.4483109	47.3508233	52.9387055	22.366906	7.82274698	-6.38083821	-7.01003285	5.36522736	18.9643343	28.3049945	40.0311385	36.6800853	19.6214939	42.5048014	50.8946143	16.9021352	12.7104335	44.8483351	71.0585476	44.5064919	71.7994025	35.1599864	41.1786137	30.4956795	42.3850326	40.2281641	23.8078179	34.3154579	15.9773907
