245.886599	205.324501	230.251897	230.796428	267.654378	214.319773	233.35017	255.072136	243.453212	232.354604	244.010168	228.829182	252.760994	268.07097	249.873422	253.350603	227.983111	245.845274	383.880825	338.623567	239.043073	202.865527	179.294963	231.085905	266.021888	266.670581	298.937739	294.184678	326.254486	433.062426	503.620402	533.79625	550.80925	561.94634	579.815201	584.317506	586.444907	601.346594	603.626842	604.592792	604.554063	616.742457	598.125767	595.727195	598.793727	597.703102	579.676841	540.712544	531.816575	500.207899	506.523537	516.861903	522.225854	536.833697	561.072491	582.486981	603.120309	614.848458	609.151291	607.725262	613.642659	612.114938	604.329839	587.497352	578.651804	584.013282	593.328201	589.714762	569.916283	581.62471	580.411934	572.000222	582.712812	573.184342	587.63576	593.350617	567.861085	544.251794	521.494337	502.665139	482.201907	462.391515	469.13586	467.426737	463.918005	469.180694	495.18318	492.327358	484.069509	494.431932	506.25512	487.64254	479.287204	484.717007	494.488315	496.070651	481.073958	463.536379	458.250515	435.352734	433.488395	415.34492	396.325522	405.020803	405.048156	412.57204	429.249871	448.429888	428.598638	421.859531	414.8345	410.243891	375.845288	409.254122	430.004453	349.153762	306.789973	325.820749	324.227593	327.957006	325.931459	335.871703	352.638356	349.632746	337.532315	351.081649	348.783329	316.986318	340.554545	333.188291	376.412526	355.997721	338.911852	330.874583	344.280511	303.053156	293.640872	222.582622	268.550579	288.607426	310.104978	293.292795	266.883623
15.0309476	-0.729131838	45.9641699	37.5245425	50.3081993	37.2715542	37.9244203	54.5692076	32.0749484	28.750267	34.7659139	32.0104844	48.9253948	39.7161225	37.9311335	51.2287562	69.5510019	79.1484921	98.8904002	105.831273	39.3687211	13.0857107	2.37468499	26.2504893	21.746604	-37.2828224	-12.0131941	10.523953	61.861518	142.412656	172.115693	167.873325	140.826117	132.341127	103.932295	96.9624016	91.8937554	70.468599	61.1520214	58.8275133	37.1927623	41.7370966	27.1432769	27.3108974	29.9387733	19.147975	31.4932245	54.1483766	72.3113896	72.1957743	5.2557738	-44.2480396	-72.5989673	-80.5121251	-95.6598198	-112.751507	-129.085783	-144.507267	-145.067369	-147.719166	-140.100582	-132.640142	-127.902726	-132.696561	-113.169294	-85.987604	-77.4878156	-71.8759183	-62.1804341	-56.2103613	-50.5821147	-54.8857919	-45.4831989	-21.9848388	14.6918706	42.8839239	67.8681016	88.9888785	98.0947249	85.3775721	128.719252	145.622468	129.958661	126.503422	129.298536	143.62458	109.38231	94.06564	93.3288439	96.6277947	91.9641613	71.3928869	97.1837356	97.3447101	93.9506939	93.5525326	89.4302257	98.5416077	120.368312	133.956635	117.326921	125.345527	145.148706	136.038697	114.061195	96.324488	83.9336641	84.7074052	76.4343849	71.3334803	74.176949	117.685849	90.3435546	96.0950865	106.9473	60.482019	17.4782952	14.2062098	27.8535147	21.5927833	14.3427349	14.8575335	39.1245216	36.4657731	50.7203368	52.4114443	19.5970673	16.9035081	16.2228468	11.7439036	37.6725588	43.5745988	34.8444023	13.2039393	11.1751552	1.39436847	24.1057717	-3.30772754	44.0173017	43.4797425	37.2005167	19.9720723	-13.6054692
56.6438454	52.6280495	80.2017476	73.507045	56.623421	58.0368118	87.8788513	81.8428047	72.1323018	44.350295	54.0243108	61.922716	61.845551	85.9997258	78.6665148	42.0710426	31.4356523	42.1101422	16.654828	76.2500588	71.7956929	59.7800489	43.5494999	54.6080983	20.1695423	-14.8214437	26.3915318	49.4503003	97.9848584	111.876702	105.518396	106.620709	112.324285	124.531728	113.341375	115.197402	112.485561	91.6934178	94.0240808	81.6507565	96.9799271	91.8818093	103.673319	106.319634	104.154799	113.654664	112.622999	101.16963	85.5831633	101.18643	112.193978	101.557057	94.1985958	82.2067437	76.9298007	67.5633157	67.6446473	68.5692444	67.2438444	63.8691436	54.5378221	48.5446892	46.3080905	62.3320465	38.2528018	23.4357994	18.5488025	19.7803308	12.9458482	-1.60708391	7.52155529	28.1764429	40.213789	54.9047681	47.1203237	36.3618535	77.3349278	95.9692053	123.488699	139.311148	131.185813	149.293173	135.173369	114.471112	124.418193	158.611183	140.979295	142.839992	166.506862	167.482306	161.852991	167.769044	164.905214	148.267714	146.206349	146.067899	162.962049	170.845778	174.472798	163.013609	110.898867	102.243668	129.549668	137.005138	142.203038	139.283011	135.012561	127.603587	133.70372	124.918222	133.51092	164.567557	157.042793	138.491238	142.253588	122.13249	96.761443	90.877167	99.3384422	97.9530143	102.747559	90.1638017	112.092255	104.380332	105.735222	112.204016	99.4094438	97.4389171	87.4177423	75.235462	113.06614	82.2493662	90.3204085	105.078816	101.397905	67.3165132	66.4546666	45.7592719	78.1096135	77.5589717	77.8384427	100.090619	84.6823054
8.82234464	20.7652745	12.5710415	7.26570544	-9.98294173	1.20251879	8.1099886	9.3891108	17.9303919	0.822703806	10.6761864	6.4269686	-11.0323925	30.4433191	28.4193122	17.9821483	14.3361618	31.459882	7.49156743	24.6135452	-4.53090958	-17.6158749	-12.4871225	-27.2134563	-31.7939479	-61.6115176	-41.8779981	-39.3359617	7.18598731	26.0460436	9.0713642	3.03606684	1.88017504	-19.4568899	-6.83705004	-8.72637243	-20.1390349	-14.8982147	-11.6001718	-5.5078297	-12.2794931	-12.0178275	-20.2185473	-21.6867886	-22.4289766	-27.3473502	-29.7195721	-41.0057995	-36.3805488	-38.9933121	6.14847283	24.4470013	-6.65124532	-16.858461	-21.98842	-21.3697066	-21.2071126	-26.0411846	-37.5720842	-46.1271738	-41.3475162	-44.7479131	-44.1708151	-60.165104	-65.6160558	-69.3746774	-55.1946068	-47.5080813	-39.2595605	-27.1632983	-22.1418149	-46.2547075	-68.9188365	-74.9989259	-76.2638844	-76.8559587	-80.0702628	-79.1883799	-48.3086605	-23.7986804	-20.838561	25.6344872	43.0899172	22.7899748	28.5464384	5.3059627	-1.05009413	7.99787305	6.94998682	3.50539621	-2.26754046	9.48875635	-5.5275074	-8.93052839	1.29478339	6.13196899	16.03063	2.25208434	-0.638008423	11.0043427	24.7927835	38.1070448	42.5734015	31.4700221	34.6483729	34.1437982	19.4754685	-4.66189802	19.7550948	28.1315452	39.7685729	23.2327327	19.0721171	9.82144535	9.08443258	3.20182101	-2.11253324	-19.6737252	-1.17416529	4.82805691	0.452835789	-4.35518462	4.68313453	9.67472205	-8.88846437	-2.77441321	-0.0105853565	-27.8979161	-2.73817714	6.31663846	14.4924229	-31.3561782	-3.72799981	0.547746177	6.37212121	-1.62927024	1.89387963	-11.6670584	4.63678461	4.21180566	-12.9410449	-18.9070981	6.39191256
24.6484426	54.6277508	57.8494592	52.2094633	25.3148093	33.1836321	45.1301247	61.6766448	46.8446161	35.5373133	40.296272	54.5106247	50.0357619	65.2221609	70.1100149	66.6694685	50.8708113	48.6706851	38.5378064	59.0100721	81.4538694	72.4965129	117.665943	83.4176815	114.829851	108.158474	73.5279585	38.1351958	56.9246261	43.9554696	17.7382009	37.7392241	56.7880163	71.8357064	62.2071729	50.3212256	69.0866636	74.5666945	68.913891	67.0748575	64.1073777	61.4389153	62.0076088	60.9587871	50.1628957	45.668123	42.674141	66.2978573	75.4421138	59.8191476	33.630754	22.7592157	35.8882615	36.157025	32.7019136	30.5838926	24.7357333	31.6450136	37.0901323	39.4244189	27.6924947	23.5837058	32.270925	36.2004668	31.3353772	33.8542359	43.4367904	35.497929	38.486613	31.3058743	25.9324187	39.8925649	52.5409934	58.9618802	58.1713917	55.6602734	52.2536558	67.4753482	84.6400076	95.1237585	91.6553725	48.4677714	41.9996878	63.3252155	71.0389842	84.3872096	89.9040854	86.1044343	97.5276547	85.9791846	80.1732342	70.0598474	77.1570457	82.3158694	78.3494701	67.2825174	62.2286598	60.1716788	66.0608519	36.7496154	60.2370546	57.3303237	50.9753036	61.4896211	56.9410556	77.8003351	102.548095	85.0134719	90.8241758	94.4389385	106.174256	88.1242305	73.7965377	65.9643945	58.0440059	54.3326505	81.230781	74.3564466	98.3243233	78.4239056	63.6921897	69.7002665	53.8987666	73.7255896	63.2830087	41.61609	61.173374	35.909187	47.5850629	92.9737475	68.9269358	22.1199379	32.8031977	30.1350628	33.9200425	40.3087089	20.2398787	5.20500387	13.2713496	58.6822355	34.2156153	60.2711088	63.0806605
10.5713295	-12.8945243	7.65354623	-1.45331437	-4.10737241	12.5278067	-3.26041117	4.19056662	2.27325894	-8.79077174	-23.1430141	8.63417723	11.8195473	9.36072095	12.6704236	39.3703091	-3.15266899	4.48915498	-15.9714392	-9.53667167	-26.0388551	-41.6152874	-2.27530077	-54.120662	-35.8585077	-23.421431	-34.3938863	-45.2005134	-27.3187707	-45.2205695	-42.94548	-31.4817552	-33.8774753	-38.4663325	-41.53586	-20.8422228	-36.9047762	-36.4219012	-34.1142982	-36.3564178	-42.1560854	-33.3852512	-45.6970708	-48.5615297	-45.0994919	-40.8001884	-36.5838499	-59.4945825	-63.5064879	-51.2744675	-57.8895852	-60.641531	-56.8640815	-53.647936	-41.6637287	-36.3237699	-23.6708416	-13.0824075	-12.9092301	-11.824723	3.33030251	1.44844387	-5.72849738	-17.6320799	-23.3002894	-22.230156	-24.4235849	-9.78456883	-6.34029454	-3.15870014	-12.0730486	-6.25497767	-9.1452972	-9.36706445	-15.0490948	-10.0967793	0.570425828	17.0446291	16.735946	20.948956	16.3410176	1.09578327	28.4854436	41.5572265	14.113034	-9.17043096	3.07328046	-2.15231975	-6.41661594	3.49445408	0.405917009	16.6462898	7.49224858	8.6133877	0.267117837	2.08145949	10.0722057	-2.0527451	10.0096837	8.16608484	24.5642755	35.0597914	15.6495949	2.01011968	2.39877643	-7.92234489	4.83600273	13.8887112	22.6973483	20.9057506	-0.326725232	-8.37377787	-7.16053157	-0.921504061	-19.119456	-21.3527484	3.99745799	11.3413304	31.5369596	22.8104329	10.0203186	17.4745589	-7.75939568	9.87343024	-3.77620804	-14.7268911	-19.643366	-32.267586	-28.8129112	9.40118843	11.3191074	-13.559106	-26.3211921	-0.478234086	28.364071	15.5392904	-8.56087555	-21.6803954	-28.1629688	1.08078895	-15.4187384	12.4406574	23.9284946
42.8016613	18.310513	62.8860647	52.0233076	36.881476	57.4631457	43.7375003	42.0460947	38.0901164	24.701925	25.919139	20.5581369	32.6841501	57.6066165	57.9305626	50.9329688	13.9919039	-4.71650291	4.3252009	39.5821265	47.490191	60.3157942	77.0714227	27.2559017	38.2717234	47.6421735	45.7187215	33.983438	24.5359414	19.3745692	4.99328191	9.58206726	18.1412641	14.6731524	9.00147751	10.803863	5.77821389	8.2659024	8.39701037	23.3149365	24.7586463	12.1484581	23.0327309	16.2335215	13.7459123	15.9783929	8.14078859	24.293796	26.3929215	53.8499017	48.6762865	40.082616	45.6556485	34.8398748	32.8182996	46.9258726	52.300566	58.7309705	58.6336672	54.0547741	49.3099658	49.2213566	47.3740104	42.1600508	55.5881365	45.3354155	36.4726178	28.9237049	24.4447001	9.4404708	12.4882467	8.02434556	0.671192513	1.04333939	11.7571826	13.3316911	0.0121689115	-26.2974465	-38.4025758	-28.5114347	-38.8455889	-53.3934304	-67.9678338	-70.2836124	-45.5933032	-42.5066289	-29.3592013	-46.7950771	-53.6410851	-57.0202221	-71.5161893	-55.3336096	-40.9302277	-46.6406936	-58.8735028	-42.773509	-53.9513471	-49.5291868	-47.9288071	-29.2610656	-22.2887115	-19.0579794	-25.7979856	-33.9134719	-22.3095459	-7.74855015	-5.08163083	1.27072255	-3.22534908	-1.81282809	-12.7678982	-15.0084201	-0.856963177	2.05446093	-8.23039049	-1.96119965	22.0263423	11.1223801	49.8305802	51.2268122	17.7954129	3.85329547	-3.4804661	12.6682581	29.0844388	32.0821474	5.96401808	-16.6854476	-17.7924102	14.0740029	21.500696	11.7632976	14.7767746	14.729372	29.8257816	11.8438836	36.9580789	44.5007264	27.3318576	12.6536078	21.3285407	37.6975769	20.568498
-9.26597119	-16.5570303	-12.6224753	-8.64816733	-20.3362708	-0.811712071	-11.8961719	-3.28830989	12.8983139	-14.4099549	-12.311246	-11.8068563	-5.66485232	-1.62041582	13.6334933	22.6991481	8.03367467	-11.8063586	8.01477323	8.65767971	6.14930711	4.05282658	18.1852686	-5.1409076	-5.17546521	19.0311078	-7.44776624	-16.4567809	-11.729864	-20.1709411	-31.5768631	-34.1496618	-16.1682467	-13.8599319	4.96126421	6.36156093	27.2308217	31.8276628	22.671894	6.84597047	13.5855386	28.7457214	22.121923	23.4971855	25.4987606	30.6073244	22.7119679	11.4650756	-2.94486703	-27.432104	-26.1007825	-29.9281065	-31.1986176	-23.9197	-15.2481156	-9.07611474	-1.51029308	7.35896885	23.8395039	30.2490877	25.262909	31.6587107	38.0216932	31.394239	31.1429251	37.4243611	22.8903768	24.0758615	36.4987508	40.5606202	41.854944	47.6905483	50.7917113	36.7432882	41.675082	33.2658276	9.1533561	5.95877874	5.23981288	-10.2487979	-6.33492575	11.3792089	17.6152043	11.1582329	-1.62590233	-2.37666506	-13.4051654	3.92123286	-9.35529067	-3.39860865	32.4347219	-1.8974679	-1.34584083	-7.51577555	10.5834015	24.2090278	9.69505179	14.3337497	16.675319	28.6184714	29.7568065	0.994006073	-18.0070433	-10.8523444	-14.1585904	-15.0995256	-22.931604	-11.0219544	-26.6167322	-12.1799628	-12.4850199	-15.9178746	-4.07850571	-1.11698712	17.5365105	11.4912275	36.226111	36.0667621	34.5198851	40.1126878	15.1983699	-0.892009216	3.7026416	-0.581918663	-6.08345668	9.54887058	14.8454966	-1.02338218	-2.6195775	5.2273073	-0.622674776	-13.2943066	1.32308448	8.60594106	10.8412334	11.8626849	-10.3683674	13.8224537	8.3569933	-1.36373377	10.8310826	21.8875905	6.18386719
21.3135784	9.70076251	24.2792104	22.2824006	23.8240842	65.1648496	20.6759421	48.7304886	39.4632545	22.1597424	29.3215687	2.414265	33.9624627	31.9792171	34.0152331	35.8940077	2.05449831	13.8305132	18.4069202	21.5094341	13.4983228	12.7866418	26.3042179	21.2088843	24.5565686	45.2506171	12.1216092	8.06667801	4.74001321	-9.50649969	-12.1187287	-26.5001622	-39.4894415	-29.0451813	-26.2505171	-24.3077748	-23.1223591	-39.4219088	-29.3955522	-19.3549607	-31.6658628	-35.097798	-40.0380095	-43.6944601	-45.2436398	-51.3318595	-25.9520935	-20.3904477	-4.60711949	-8.61455626	-2.81088009	-7.49666674	-25.11491	-21.9219535	-26.7898375	-22.1857658	-22.6737048	-26.3924608	-38.0427268	-39.5659748	-22.7071019	-14.0864817	-20.7192704	-10.4151627	-14.8451122	-21.5563887	-21.1356076	-27.098876	-38.2911123	-43.363051	-39.5564179	-48.3177421	-46.8440571	-39.5183307	-45.6925727	-50.1676172	-40.7124079	-52.0166588	-48.5358251	-52.2303779	-30.0014523	-28.5785175	-41.5541696	-33.7493478	-30.1237934	-25.9650807	-28.6571461	-15.7213436	-14.2367837	-32.3268288	-34.0243084	-36.9173424	-30.1317965	-21.7550557	-10.7610556	-33.4027259	-26.327463	-24.782548	-46.0787208	-46.3763082	-72.3321294	-29.9583126	-28.4711575	0.271371003	18.3204283	0.244572603	-26.555385	-19.6343546	-25.7520117	-43.634746	-47.3383845	-16.476291	-20.2308054	-0.914174539	10.0844709	1.8469814	9.80123308	6.06647766	5.39513385	13.790432	15.4336772	-4.98494904	-27.747877	-17.1978325	-24.881892	-4.21207653	-9.97927779	-10.5367988	-28.4342555	-26.8005473	-12.4629099	-4.39665808	1.5248541	-8.44868234	-26.3901015	0.872973028	-7.58710592	21.9792106	28.8664343	25.63457	-0.0192545051	9.94176696	2.92207773
-3.08829569	-24.0203867	2.02198794	-6.83490054	-9.45327788	20.4803523	-4.3003432	6.18830863	-13.4832822	-13.4778719	-7.7617821	-20.8333948	-19.6117899	-16.3135904	-5.70280828	9.88921916	-11.837768	-8.56466694	-14.4983972	-38.3262564	-54.0555529	-86.0283927	-74.0306142	-85.05497	-72.8803653	-51.8021389	-66.0088395	-57.463971	-67.1758974	-75.0982724	-73.5835787	-72.4235016	-46.155285	-25.1187008	-30.6947255	-13.6924437	-26.4629735	-20.1335092	-24.288215	-27.95484	-31.482601	-32.2722864	-23.8383447	-23.5317084	-29.5408177	-17.2920941	-34.8833309	-35.0999968	-29.1578881	-13.0702767	-7.95027077	0.189819863	13.7920985	13.1393418	5.36725038	8.46574056	9.38132672	3.65077961	8.05724977	14.0717104	10.4359346	6.58637761	4.84849795	-4.94228141	-17.0895212	-11.9975015	1.60438136	-2.02710299	6.09316754	5.0686898	4.50075696	-10.4101017	-17.8042244	-13.5704576	-1.9360231	7.10622192	5.45937199	0.438482323	4.22264822	3.77785616	-2.84996488	1.81363517	8.86415293	9.81904359	2.85995357	0.705586146	-1.69530863	-6.02682986	11.24356	9.08395803	5.36598418	14.5050435	4.84452274	-6.43769465	-6.67582363	-5.15088769	8.8496063	22.8146788	5.86386825	5.82779519	-1.41201781	-9.20990906	-9.19325065	-13.5058921	-7.82044638	-7.12217315	5.76860566	16.5699207	22.7383937	-3.88021515	-15.4952179	0.76600761	-5.51054498	15.7483843	-0.123141174	-4.49692334	3.0115912	-11.7886933	5.26601229	8.06006799	15.4333827	-21.2900505	-24.0198835	-1.34723743	-5.45810884	14.9475497	12.1213222	6.61811249	-9.75347763	-4.34530595	25.4075938	17.8294586	45.2370127	34.5268164	17.1709719	1.42365715	-37.9620329	-16.6241015	3.1448752	-10.1764265	12.8043724	21.9581843	11.2837028
