264.325616	271.577476	257.544997	256.669339	244.439663	263.860484	281.600336	247.704058	231.164178	249.009813	259.944741	252.331091	251.890831	251.621384	246.786929	217.149817	234.487837	228.072782	221.94539	250.490464	233.215204	257.019213	252.48526	213.339478	212.617043	191.471262	327.544292	357.587437	362.613519	314.144864	282.955287	254.598006	252.501131	277.579788	273.059922	282.222646	311.680087	314.422317	286.892639	317.943138	344.163245	367.435151	399.196231	431.655677	469.89886	491.401708	513.48166	558.436788	578.153059	590.030645	590.710204	588.980317	589.570234	593.275856	594.251451	595.69496	587.272247	590.720872	593.5424	600.370294	635.037766	609.49236	580.703689	591.176423	589.246364	579.85198	566.917027	555.435567	571.565522	573.945672	561.486326	545.931854	525.089285	515.635853	489.977755	482.970898	504.781105	523.447232	504.017805	493.442401	503.557145	503.949075	488.443541	519.563012	520.946384	534.85468	509.238149	504.505223	497.911414	411.2875	366.982714	361.920629	355.196564	349.345046	346.426799	362.851984	341.507057	354.443722	335.134389	289.581289	284.489564	254.596128	286.772808	283.36633	268.786219	262.224559	244.35772	287.680492	293.629543	280.164797	289.816933	256.643769	270.979637	297.933305	286.249833	264.264759	282.348964
72.2198057	31.486996	40.8174126	45.1164101	25.6870929	48.1229761	66.6290267	36.2004564	23.2009106	41.8640381	42.0334774	28.7642991	37.4262834	31.7367589	26.1575582	14.8769529	16.2497166	13.3559623	3.91513291	24.1810789	16.785144	39.9862314	75.2721819	52.9848071	69.8800931	-20.027557	-69.4306265	-28.0984595	-19.4542593	-180.858773	-252.643198	-308.820733	-322.349376	-302.216425	-295.211759	-311.954188	-306.005103	-281.429416	-265.05341	-234.445583	-226.933124	-186.794484	-180.785718	-179.931291	-171.110665	-152.331239	-110.280592	-81.4079753	-84.8678876	-82.0538715	-87.183084	-110.687113	-116.008975	-116.932874	-147.711836	-146.320449	-145.532283	-137.530944	-134.993892	-143.901058	-177.408679	-147.455273	-108.74441	-107.463365	-115.246792	-98.6545585	-85.7532027	-85.5013902	-74.5329716	-59.8902743	-50.9582867	-44.130975	-33.73454	-18.548993	-29.2640152	-37.0219381	-42.9951468	-50.572398	-46.5630851	-64.8021752	-45.7689167	-7.47597653	-43.6838334	-52.4960202	-67.3460455	-55.0803973	-51.4271908	-69.6664532	-47.8210283	-52.0511837	-78.4628226	-69.2433657	-32.4895079	-19.2491836	-11.0511134	7.56968792	-1.41017976	-1.53155388	10.807575	-1.48605668	25.1464041	-16.3514296	17.16008	27.9182691	44.8540798	51.3664308	25.9995697	5.05324998	28.122543	10.6662193	16.3683465	8.16025073	2.70289526	31.2026279	15.7440461	-21.8744161	10.2998514
93.2802593	69.5903289	50.4047461	58.7043423	59.7333145	75.6016958	83.8057418	58.38493	46.8895386	58.2846226	79.1747114	66.2346397	64.255317	57.1667189	69.9653783	51.1240883	45.813107	40.8057262	34.2522834	55.2734174	47.7637826	59.1020049	45.3134753	10.5496509	45.2502977	39.4097362	53.0494019	61.8366163	22.3826335	6.13161758	53.083896	34.551645	17.3543193	13.2725282	9.07119177	2.09379137	19.7695624	29.373614	25.0366706	33.688254	26.1483716	49.0265322	36.2646319	43.6922132	13.6305	29.3605933	40.1681617	34.3776457	24.5651904	-14.4705632	-25.0521956	-29.5148791	-35.2174984	-46.4186763	-19.1191554	-16.258673	-13.2884474	-22.2911963	-21.3894861	-13.98551	10.4916413	-8.90342524	-32.1193516	-24.8646061	-1.6432926	-16.7852799	-29.7149574	-21.6610394	-24.3627868	-19.5818282	-3.91777148	-18.3163928	-37.7198678	-19.4542514	3.05982125	0.206835845	9.49060048	16.4893877	26.7041327	41.0115225	37.518817	37.5706306	49.5325806	30.276055	39.795723	37.7557157	54.77328	36.4838885	36.2589057	25.2981222	-9.74397538	-5.6698363	36.1233054	53.7578761	53.2184165	69.4955646	84.2530532	110.319403	95.8252399	80.0481435	101.769751	54.3126159	52.6843199	62.5334409	50.1989386	74.7684953	62.8068584	67.7484863	127.909384	65.3126332	80.2315671	94.1928281	86.426995	88.7948768	76.5937228	77.3242664	97.2698385
18.4703699	16.0320468	-11.8732425	20.7542872	-10.192985	15.2319996	39.4620001	19.8560562	5.78397054	18.2749825	7.56782985	20.6888732	23.9039207	-3.76789254	13.9449228	24.3917629	-1.87049086	0.851099836	5.19245815	-13.082182	-6.71678264	10.9241871	10.8652995	20.7970394	41.7142111	7.75573173	3.44993845	6.52623084	32.2121362	37.4007264	5.73508735	-51.319932	-79.0021231	-77.5983671	-56.0819334	-41.9149488	-56.1700606	-55.4052423	-35.3283439	-25.2624457	-25.3437388	-10.9418225	-45.9261628	-31.9640962	-58.3767074	-62.4282729	-56.4805344	-30.673466	-39.7415237	-40.5107867	-37.476848	-19.3267037	-13.7555991	-9.51739883	-17.2720832	-7.69651073	-3.45023489	-10.8892318	-15.2754087	-17.1765578	-41.4942379	-42.8193116	-36.9729249	-20.9391556	-17.4915551	-15.8145345	-11.2893149	-22.6678611	-23.8656399	-29.0017652	-20.3625548	-12.1088447	10.9639757	19.049736	26.4554396	7.17599133	-8.18302925	-3.44226644	-0.673149954	-0.422988267	-4.66959972	-36.8158739	-16.087654	-12.8218614	-26.91748	-32.7520568	-33.1586433	-3.59751141	-24.1083329	-43.8002393	-49.7272581	-56.711777	-30.0484315	9.64942867	3.33295868	-12.077879	3.95104895	38.7375353	15.658517	-4.42844174	27.2408903	-18.8908524	-21.5472345	3.12898063	11.7843057	24.115998	12.7798566	7.58188603	36.9940758	-10.880997	-8.55518363	5.25844641	-4.56128295	-19.5895726	-7.16928496	17.6038373	9.1957969
61.242476	62.5070603	19.4104844	69.5645876	51.9076151	35.1057454	67.2283369	51.6748519	41.0007695	64.4585304	49.1988797	54.933343	53.3383547	40.2365285	58.9585719	69.8694773	46.1359811	28.7124997	19.7521817	42.432929	34.74701	26.6060046	32.7756156	21.283859	21.3624021	34.8162201	45.3396633	66.9461724	41.0062849	50.4397817	73.0068631	69.050469	40.2759853	46.8243594	65.4973418	63.3014456	43.4457414	53.9635569	72.3790564	64.3794061	54.7107603	70.619234	61.5370013	54.070959	54.0279148	57.0050306	61.1503412	59.3651554	54.8660691	94.4718144	87.1540476	76.4509041	86.2261737	80.0674468	77.4251491	66.797869	62.4184109	51.2696835	47.0452197	48.2349892	52.5584618	49.1663039	73.6616683	52.2134726	50.0131576	56.231564	59.9941846	70.8047837	73.8800622	70.5520586	58.1478131	55.2657276	39.3448764	-0.324638241	36.276043	54.1569579	52.2408564	54.3817195	64.0613257	60.8132993	51.3489052	62.6652248	75.8094132	82.7579651	80.0806598	69.9274291	49.1152957	61.838202	73.1959751	56.7381612	61.3143395	34.9627841	60.155526	85.859813	79.4569033	57.7551802	52.4348141	55.2868904	60.4688232	64.8618642	68.8230611	66.0875846	57.1850523	50.1415467	53.1431151	48.3807951	62.1667861	39.3068358	68.6173537	52.5339732	45.5960908	51.0435723	44.0286019	40.445774	72.8309502	96.9375353	79.4057653
4.80666422	17.5859008	-20.2652241	28.8533182	14.2418734	-8.09307835	14.2940478	15.581941	8.12075156	11.3542096	13.3915717	12.7642628	8.82876779	0.385862313	1.9961992	23.5054826	0.206851042	-15.0812073	-31.4430376	7.16180834	-1.11742878	-12.9682308	17.3082246	23.8488413	10.9931974	1.1225641	-21.4042572	-21.7618394	7.6714529	38.702179	-0.196674837	-48.7562098	-77.4470391	-41.8620312	-66.1233419	-76.7857582	-75.6416431	-75.1214613	-70.9675693	-73.7923931	-53.8682755	-65.5506744	-73.432721	-79.745982	-59.6862291	-70.7549237	-71.2521836	-114.654323	-91.6692248	-93.0571479	-92.7092532	-99.0181379	-116.171068	-108.318631	-86.3263793	-84.8140119	-88.8102218	-90.7242663	-83.5332391	-80.0463255	-75.1440522	-80.4367234	-92.9669083	-79.8204107	-77.6331856	-78.2445521	-68.1679205	-68.3178074	-67.0897019	-69.4425773	-55.1773957	-46.6062051	-39.5053534	-30.6239566	-16.0490755	-14.1426022	-26.4292786	-32.7584121	-29.9211945	-20.2473314	-31.8916805	-9.6815063	-24.9889627	-39.2073023	-20.7710978	-30.0595206	-27.146076	-26.462486	-41.6837541	-37.0998732	-17.8348543	-43.6214417	-31.7072409	-31.7944466	2.25368774	-5.57910461	-15.3719931	21.2548155	23.5498733	8.18830477	-6.08657079	-17.931716	-11.3603287	-25.6117942	-4.65929048	-6.40841278	9.75042133	-10.8464381	-6.56133907	5.40501111	6.54595235	-1.10760836	-4.67496927	-3.1613479	9.41577742	31.3769064	26.0774007
38.8556218	44.5177629	28.5426624	31.2226398	26.6417542	45.0791075	40.9210536	61.9069973	59.951081	22.5302439	8.92036091	28.8823085	54.3780182	56.7675891	20.1878085	47.161784	41.6515367	52.7671153	9.73949677	42.3822498	42.6214635	33.8988588	21.4536333	10.1248246	21.3984581	13.0976133	-1.33192589	-1.13405668	8.32563753	45.816	67.9759507	72.5032752	54.6828802	79.5292353	71.3786001	61.446949	66.0871531	55.4905915	43.6207794	55.9321781	71.8363127	71.2157762	66.990026	50.6347342	71.1160294	57.6260139	33.060454	-1.35630449	0.0984973322	-5.39315163	-8.17393084	19.6547346	19.8439731	14.7915756	5.16485682	8.12720603	20.0258999	19.6104785	12.7588502	-1.39513981	-24.2213761	-10.8592759	-4.77334493	-17.5172016	-9.85014994	-6.33109705	-6.37722917	-8.81485316	-21.2963312	-20.2955963	-27.2239603	-33.9596809	-47.5089225	-30.3024664	-58.3460297	-56.2917566	-35.3802313	-35.0630962	-32.9322365	-39.0518691	-34.6297531	-51.3719915	-72.2566204	-63.7063696	-84.5412746	-74.568279	-61.0405921	-79.5287719	-78.7473418	-48.1947675	-19.0545777	-30.4915588	-38.6758453	-60.7600831	-29.793831	-30.4737215	-61.2865115	-32.9627031	24.2362352	5.43265573	6.60567013	-15.6971225	7.31910248	9.99078035	25.6892601	22.3855823	37.8533856	33.9786543	14.4890722	33.918278	45.4982882	55.3091848	49.3378816	25.8740212	29.8178386	27.3066808	36.6885491
-19.3421516	2.99384635	-7.50084691	-27.6530199	-18.9634382	15.1994634	-15.3060683	-10.96491	2.15895298	-18.6417022	-34.7815934	-5.84635218	13.1067242	16.3112123	-8.49428464	-8.26305576	-6.02128744	19.8414135	-9.80223074	8.80435772	-21.6635872	-21.1650886	0.701934707	-14.6736548	11.2635706	3.83009497	-0.411252535	-7.88209701	19.7166925	24.1825118	-10.3295868	-40.9224107	-58.9498626	-31.514835	-53.2693621	-46.3300727	-39.4605965	-37.6398539	-39.3099868	-38.9223588	-59.0665963	-26.7183801	-4.45315317	-13.5625557	2.35369512	-4.02209399	-33.9623918	-34.4630745	-41.5804529	-70.2138955	-37.5370282	-54.4908846	-53.7996007	-55.6692908	-30.430424	-35.49974	-34.8137732	-42.7599123	-43.9702274	-32.0379425	-8.24027412	-24.6542875	-23.9443641	-20.1671918	-32.089514	-30.4390672	-36.8602405	-38.1996077	-34.1840418	-23.2436456	-32.7033597	-23.3473221	-12.5192789	-12.6621293	-15.3873534	1.61202439	-4.97052757	-10.1723501	-16.5232845	-22.9243324	-5.35106534	-27.1747197	-30.4671485	-2.61897787	6.59264323	29.9597804	3.082094	7.05150638	14.6384163	10.8065944	24.1384368	15.8800556	14.5828221	5.8706271	6.1745642	-7.04846057	-13.1950121	8.18209078	20.9393145	7.51363332	1.42915607	1.82314792	-2.2963431	-19.8173197	-9.92546622	-15.7043128	-1.44906188	12.0956501	3.70424281	15.9485272	7.54006586	31.5013393	51.5514369	14.3894644	32.7062678	23.3755967	27.2603828
14.046383	30.062706	42.8210731	25.1724022	16.3471874	50.3224104	45.6879422	43.4142998	34.733787	30.6933509	14.6610873	26.5042385	41.5974117	40.2527351	47.0743048	50.6659807	41.6440533	49.4763931	35.966643	30.0492177	3.66052169	25.9583434	24.064914	10.1661233	14.690929	16.4937431	24.3409942	38.2552482	26.9827842	46.2170137	69.6210676	93.0731251	90.8958613	112.936011	100.546673	93.4858459	108.98413	117.430002	125.579596	117.438248	86.3655982	101.612051	86.9397797	82.4303829	108.709916	96.7178112	86.2635835	84.1558366	49.3634596	71.791958	70.5935755	74.8388893	77.0336936	82.6979823	60.1579773	75.1213992	65.2962128	83.7116024	93.487336	90.716411	67.8432516	76.8061573	81.3995462	93.7982541	88.4425172	89.5715234	96.8404426	95.1672528	104.845887	90.23844	111.405382	99.039233	83.7216244	70.6866701	87.187011	98.1970525	118.31839	104.832205	97.1309902	110.31177	97.7619785	99.637332	98.2755312	84.1624597	75.1826534	63.9009181	70.8640255	78.1671158	88.5335578	53.8750002	60.0818759	48.3556805	43.5482398	45.3158181	43.4639773	42.5965612	18.6427351	-6.9581441	-0.895570937	-13.0693327	-11.9547711	2.87830558	12.8774344	12.0546742	42.223398	34.1905159	12.6345004	2.98690398	-29.3854218	4.38563244	7.85091926	8.98658045	14.5732733	1.56169016	15.7263435	-13.2923123	5.61594037
-21.3790391	5.61138913	-3.04983997	14.132982	-21.2557417	5.19473791	8.76291385	12.460011	-6.75654968	2.58508312	-3.93029184	-11.8744365	-2.71053879	1.10976918	-18.4602467	-16.6690677	6.43087586	4.13210707	-12.2772931	-15.6595738	-24.0418757	7.10385419	11.4622137	13.5396722	2.08029901	8.86196409	-7.71622963	8.53064834	44.5860166	41.4500888	40.5016651	20.323371	-15.3582519	6.64576251	1.40465066	-28.4026922	-1.61522723	-5.09592384	-10.5419375	-8.77631434	-13.252399	-20.0387483	-1.06960377	4.90057531	10.1927609	-3.21541027	7.85765892	31.4289249	17.6502333	12.8662433	-5.92617524	3.50513	10.3468246	2.25558533	10.9627808	10.6889985	26.1903895	26.4251916	28.8123412	42.79393	72.5416875	61.5448593	32.4912685	17.8678119	22.1426718	23.46268	31.8339516	30.2348322	12.1001471	14.8848691	17.5162723	30.1161815	49.9436491	45.1893415	39.9381072	13.4455514	9.29725789	2.46967905	16.3491401	14.798788	18.7058338	31.529131	17.5981203	27.5667052	48.7529337	44.2682677	62.3289651	45.4402422	54.0191794	44.8473874	57.4078362	68.6209398	62.3537223	54.5298716	32.6172578	55.2196037	53.8203453	17.92842	-3.00359306	6.00799248	6.75996037	28.7094842	30.703816	0.931332275	2.27649042	-2.76067253	-24.6994606	-5.06141226	19.1919911	36.453468	37.4276766	20.7292758	25.78982	15.3245726	9.87079399	1.10190159	10.7780168
