246.149799	236.727036	252.896553	246.169341	249.012014	235.685055	252.330077	236.408141	261.696631	255.947677	234.8391	225.500896	268.247448	256.670866	284.314735	276.372013	264.63849	259.511276	232.205887	249.552383	236.183019	238.76741	239.40699	221.438744	220.481356	243.484805	262.265222	359.382561	370.752179	346.489944	349.332471	377.659843	354.382995	368.264372	361.166592	374.848843	370.462181	371.319594	352.640783	358.466147	382.853328	377.083548	417.317426	441.048597	458.191789	485.953109	508.795086	528.851986	558.69164	578.887661	581.941024	581.745704	573.294759	563.59262	568.441434	576.328789	578.320783	572.701707	571.002482	565.468711	564.103672	557.35809	547.357119	550.009993	541.415553	550.088094	543.142963	557.924094	566.444806	552.453948	557.197931	565.3994	550.630544	551.275395	544.607695	536.77489	534.100212	532.080476	547.321481	604.295023	597.941205	565.008328	566.57159	555.337314	555.823904	571.212197	565.044393	560.293974	570.468327	571.508391	566.464147	543.758131	563.316624	562.283155	555.489552	565.868223	573.417343	576.008159	562.691936	574.785379	564.025359	576.692401	594.457161	568.144334	524.158318	570.506007	577.595252	588.029244	598.77266	578.839056	573.047854	585.571628	599.975683	572.403761	570.244642	583.988825	580.349846	569.973708	566.181938	547.841174	530.832948	521.387359	528.670375	540.83103	550.136678	565.942881	567.884172	571.675088	568.274781	564.616733	565.255138	576.635958	580.804538	578.976579	569.998218	544.653162	567.02693	561.821339	489.966386	492.175441	411.915158	396.093549	387.261222	489.789905	445.067219	382.015608	354.687824	338.715503	285.385345	296.930315	293.155075	250.375831	234.899769	231.603964	244.611113	265.102905	285.686252	262.391128	270.239403	271.091155	282.734912	273.02747	280.01017	297.519977	265.490527	279.98516	277.738028	267.496306	220.074305	179.392546
29.8184449	32.5024058	46.0595978	23.9783303	15.64103	4.97347479	17.2760358	21.550481	63.2844438	48.8889447	21.8786532	10.9046341	20.0389755	19.8767268	37.804434	38.9940418	25.8446863	44.8422353	7.01458199	15.6360817	40.680548	48.8455728	65.3426533	68.9634441	23.6459993	11.6422818	-13.9775061	-81.4096608	-74.4161957	-73.2890554	-204.454819	-219.543156	-233.123396	-218.689906	-204.751244	-199.659193	-203.39726	-196.415777	-205.061369	-210.886302	-217.508032	-198.506745	-152.182364	-134.282942	-95.4066935	-68.1732466	-34.2030199	-31.8480225	-57.2813294	-77.379848	-77.4900086	-86.7849118	-103.159181	-102.31808	-94.7240007	-98.0380672	-84.7662001	-58.9467581	-70.6363092	-75.4722404	-83.4713375	-90.9214309	-92.1473927	-85.5316938	-79.5791847	-85.9623751	-78.4036671	-82.5843413	-80.0655332	-61.5373758	-61.2001432	-70.1861996	-54.6606518	-80.8811293	-61.2951788	-49.6495044	-47.5193054	-48.8853766	-61.1777576	-91.2960314	-76.0871841	-49.4321845	-45.0301694	-60.1345469	-57.3924999	-46.7786558	-50.9882791	-52.2133891	-43.8232142	-49.9930337	-38.7170239	-32.9452095	-47.0048868	-43.9108991	-44.1324281	-40.8799186	-58.9181316	-62.0586098	-55.3277518	-78.6109333	-66.3889581	-62.1317378	-87.6206492	-88.3176841	-87.9007503	-90.3388684	-95.4289755	-98.3542428	-90.5470263	-86.718199	-95.7632192	-115.939199	-120.745885	-104.510731	-114.185281	-130.778876	-124.447646	-126.180279	-126.357847	-115.654544	-86.093829	-73.3125954	-86.9297643	-89.7728671	-99.3397228	-120.533134	-111.43518	-117.535874	-109.853858	-85.853121	-67.0858322	-53.4314392	-44.5245079	-4.42446714	-9.00453905	14.2875313	23.7818703	4.69868344	23.4630031	42.2172009	27.8472363	15.5489541	4.04879217	-17.4259645	4.71112844	32.2750878	37.9458709	39.2461617	10.8534801	39.8504814	43.9229728	47.8946486	45.139316	63.6368067	70.6492385	70.6567331	48.7535994	58.7828134	68.9519471	51.343774	43.5433007	2.39795709	0.359260771	8.91682928	7.4046859	7.1204504	12.3336138	42.096986	68.383334	43.6557269
71.9864517	60.641535	52.974558	70.2488536	56.1825242	43.0796799	56.7759951	66.019525	77.8985269	67.8963238	77.3983069	55.5649645	66.0615159	73.3518734	72.3122851	77.0983723	62.4534451	84.2511076	54.3780293	69.5518726	47.147102	55.5567753	54.1229139	61.3496394	42.6815527	60.1378739	4.73970979	-13.9478423	-8.64724093	45.5480093	11.8675232	41.5298614	42.7060733	46.1135563	37.1119027	52.9296769	40.9963325	31.5703251	37.6069463	27.4122866	-0.22056901	2.76101977	8.50395404	7.10382396	34.2467289	44.1742756	63.7434038	79.6861681	30.2041062	0.133408699	-8.42796583	-5.90864947	9.37177645	9.84295358	4.47325687	3.7375154	1.07986169	-23.1059342	-10.2762717	-7.67723896	-2.19584781	8.51715664	12.6431967	7.42816108	1.16168175	11.3151476	14.7048737	3.86505807	21.470026	-0.367052577	4.93115041	10.6934035	17.1164091	28.7900893	15.4636983	14.2808678	22.3727452	23.5864587	12.8231559	17.8097577	11.2613673	3.29490042	-4.70151428	5.23108682	0.598649608	-19.5804019	-15.7616019	-11.2758283	-3.91515044	-3.11768777	-4.67179899	-0.35964543	2.094575	12.8147542	1.43596828	3.40244373	11.8422752	4.57332273	-6.46437094	0.399505376	-9.0649898	-15.1185427	-8.63769973	10.5021852	32.8657185	-6.32880103	-21.0243544	-12.894495	-22.0384698	-22.9909047	-5.3025865	16.2786678	-2.42793423	-4.355256	-1.8725578	-3.15276483	-4.04856289	5.0084179	11.9270277	7.73149261	3.87544879	-5.57431618	0.880407903	14.2230918	10.8742546	25.6636416	21.5813981	28.774954	37.4775514	19.15644	16.0376422	16.7079641	21.5441433	-3.24614134	5.00014609	31.4163375	13.8663836	10.1284679	60.1410149	62.3599438	115.892883	95.9281493	78.1260577	3.23631392	34.8116455	76.6928022	79.3037358	113.905649	86.0876411	108.931341	107.047718	59.8463946	42.4751746	53.0308276	66.1096548	93.9731678	82.2895589	63.297375	70.3480599	86.7541185	74.9047715	70.5611747	60.1116343	122.119377	105.669376	96.6730506	87.7046642	71.2138022	43.2177479	34.4085542
24.3905165	17.2220441	15.2414005	18.5521454	-4.74719416	5.91734024	28.6542171	13.6578289	16.0647005	-11.5126675	19.4457571	10.2344358	8.92367974	-8.6564823	9.42584735	20.7635055	-10.7605519	12.5764567	-8.348709	22.2626739	9.82122063	-0.268397941	15.1976969	24.8974293	4.91079573	9.55311855	25.5644298	6.06429492	6.83786396	25.4388886	7.66539055	12.1250819	0.911663575	-22.0622486	-42.1336037	-8.37783251	-35.1521628	-44.1320652	-61.0693623	-70.2033231	-53.9822402	-52.9237386	-66.5730376	-33.2432997	-6.53040656	-2.43002029	-0.198040979	-8.47030224	4.95439263	18.2537218	20.9011591	8.86635655	6.63152572	6.372428	10.962215	14.4570171	0.76063505	-3.94733394	-6.84125546	3.34463615	4.97291766	1.08690426	-1.3948551	4.53779877	-3.29143678	-5.14286495	-6.26621362	0.436763559	-4.7106372	-5.58954514	-3.78308564	5.27957809	-9.70724458	-4.58920065	-10.1166754	-2.34053061	-3.91369996	-7.51456127	-0.721927367	1.46522949	-4.40992794	-5.52089416	17.9046499	23.5931711	21.1412717	24.120808	15.874449	21.6766261	23.2012324	12.4707796	8.80724384	11.4794207	17.3164543	11.8396746	9.01723906	5.77729391	2.13810685	14.4616824	16.7638351	21.3153156	24.8519338	32.1059039	39.5133759	13.3163778	-18.7552917	13.9829068	40.5488287	39.5602761	50.6544794	40.8017227	34.2075106	26.9281344	48.2101818	43.966264	48.8829864	56.507152	61.8120766	47.1910163	42.4876298	41.4514102	35.6291193	43.9081979	44.7284621	36.6874461	30.9420986	31.2341236	38.0877059	39.6495797	34.6032526	50.3188408	43.4046616	29.4865161	11.9155573	9.81825036	17.1282307	17.4158746	12.6618652	15.5357749	21.1573165	11.7825975	34.1844471	51.6330226	21.3680707	-22.0588817	-14.5966463	-17.3816524	-30.7114806	9.97976463	-9.954321	-1.11353934	19.5655973	18.0245708	36.5465573	55.3681958	48.8582892	19.4991677	24.9925066	11.8100448	23.0707907	28.2645243	-17.3391017	-17.4663436	-46.2264171	-4.79244646	0.48400596	12.702741	32.3948004	32.795943	50.2369084	31.5924635
72.2846629	60.6962484	51.2008509	41.4418687	19.6992031	42.9846594	54.705468	28.2057931	44.122374	16.9489396	49.8189418	47.5517351	38.5587735	29.2798129	50.8105377	73.2873517	20.2960186	50.6927969	25.8159721	60.1450438	40.9407268	8.31705118	26.2876337	38.3411438	30.9683471	40.9917266	51.0606809	66.5705077	79.319953	75.3573723	25.5243085	59.5961321	35.0395697	9.75850623	5.53998409	18.4680722	12.7241967	14.6691378	19.9435298	4.2650823	17.7497041	13.9570533	16.1145239	46.7936592	70.3065837	72.3701685	61.0587425	29.8919724	38.6861279	51.594519	44.8626607	42.4429624	51.0967717	50.340927	52.1386741	48.3457038	50.3990944	62.2446956	55.9316273	58.5430249	48.4450056	46.4163189	43.0279815	39.8657737	55.1960665	50.8515998	41.9013436	37.1079568	41.7952502	38.2603991	36.3367685	35.392409	40.3154231	36.7961462	45.0037573	48.7595335	50.0104085	46.0776036	51.8310404	30.5063351	61.0926662	65.6247996	47.6498354	32.2897068	34.2600631	36.6963129	35.2755516	43.3457784	40.2903901	24.9650001	38.3814004	45.3182421	31.9672926	23.3395321	42.2628064	43.7674526	36.4977032	38.569273	27.0752447	30.5933689	39.7677538	35.1136059	16.3694848	35.9630267	59.3038254	44.5006344	29.1888223	22.4765261	31.8821659	35.2432468	36.0111608	39.6264051	23.6363383	25.8476464	15.2707316	-0.780051997	-3.45558698	12.8597296	5.18845112	-13.5705245	-5.07246287	-20.0762371	-19.9616045	-11.4159418	-9.93108651	2.47590281	-11.7113801	-14.5300078	-2.8604653	14.4728163	25.6977622	25.4535021	42.1344609	45.1109711	29.212527	24.6836302	18.1412728	20.3512568	19.9549609	23.4567475	45.5757088	74.7716293	61.9305309	39.5411386	34.4689012	26.9158139	37.2271198	74.6174839	55.2809079	62.7437667	75.6649089	43.8529249	42.9515424	55.1637254	43.3089754	38.8601256	58.5774863	54.8832517	41.3010522	48.2325407	26.3742799	51.7841967	58.8828549	63.0718371	73.38028	67.9338515	82.3432868	35.3017064	36.1892748	15.667311
18.7585761	-8.76816847	-18.3870785	-16.5716255	-27.5387724	-29.2892062	-32.3412477	-5.83953817	-5.26549442	-27.2815074	-1.23421995	5.2915793	12.2485708	-6.08791783	14.0431197	25.265326	-24.0283242	-2.30097685	-21.9734592	-14.6851653	-12.7663013	-3.07161418	-6.39386206	-4.26791305	-7.50609385	-4.30380361	4.34229615	-21.8765618	-11.1981071	1.84596106	-58.4984771	-70.5891847	-110.623542	-107.988462	-93.9724122	-122.578722	-114.588954	-98.1664085	-84.4289049	-106.260127	-113.033627	-102.244403	-107.211123	-102.359287	-94.111143	-97.5831284	-125.44338	-134.695815	-119.514562	-124.706755	-111.386938	-89.4275245	-95.5981117	-94.1713461	-85.9073354	-89.0156217	-99.5143849	-104.505549	-100.382589	-107.237601	-105.727848	-105.609613	-113.425326	-117.659167	-123.715246	-111.155755	-108.527003	-107.207195	-105.723392	-98.9713815	-89.5063602	-86.8597081	-92.5026282	-99.3144048	-102.723774	-94.5323363	-101.749326	-104.899367	-98.4826918	-67.2538742	-85.8632933	-96.2722534	-107.152034	-101.913045	-103.454421	-105.34305	-104.345681	-113.684703	-111.28333	-90.4671685	-83.9791324	-95.3254126	-97.9738547	-88.8145685	-108.841477	-99.5687142	-95.773198	-104.639742	-95.1110172	-106.801416	-118.511162	-116.70626	-102.241127	-110.217908	-117.020571	-110.926038	-113.536532	-105.254473	-102.470084	-110.490828	-113.954126	-112.177305	-101.917738	-112.883625	-105.05508	-96.8236926	-90.66671	-99.5674691	-90.6784446	-79.5131396	-77.8249445	-74.704241	-72.6185185	-81.6698972	-95.3686562	-108.122223	-106.322183	-99.5528273	-110.338617	-125.371295	-110.817963	-97.7023997	-104.390663	-96.9070847	-97.1348119	-87.0440392	-95.9334189	-103.258014	-106.976504	-114.181436	-102.649597	-55.4252904	-33.3940766	-63.0562027	-76.2589575	-55.6030654	-23.5549583	9.71576218	7.20783596	-0.378633173	4.13035766	19.3253806	38.5278953	59.9386878	41.8667892	45.4466018	39.7552529	14.5761905	-23.4436302	-8.2789733	-16.7680493	-17.2498509	23.6600253	42.0174503	36.6602728	43.6498144	6.88044362	3.30942606	53.6703562	25.096215
34.9093311	29.72242	22.2534188	26.3257668	6.78782735	15.6942169	20.8411975	64.5093259	37.6750052	18.6716781	27.657582	30.0783988	58.7492006	53.7671027	77.170476	59.606845	31.1577597	35.1834404	15.6609497	14.5573137	9.90262708	16.996542	8.8458641	38.8852707	48.7250642	44.387906	22.4447543	7.45078116	18.3694172	35.4029712	30.5582572	14.6401393	-2.65545761	47.9964935	43.6712608	20.8225345	30.4252035	48.0186815	28.1416881	23.5714681	44.6689454	36.0414613	43.763922	58.3926491	28.2774905	36.5171842	12.3874815	7.98799504	24.3938613	23.5901542	17.8493209	-2.51163821	5.9508828	5.66801605	2.08244734	1.29684214	-1.48077353	-3.44316604	-8.40375582	4.86213469	2.59422371	-2.05836005	-1.85649402	-5.0003059	-9.35120767	-16.5228967	-10.6858054	-2.38357825	-14.1654233	-21.1385811	-26.655682	-25.4410336	-18.8654564	-18.0231399	-23.1632022	-29.7659454	-26.9455487	-23.8372157	-37.9318849	-73.8854112	-65.5096483	-38.6047076	-17.1494336	-25.359947	-17.7569705	-21.5834559	-23.9486353	-23.4228817	-17.6729465	-13.1847528	-32.6913559	-25.2145414	-27.5525226	-37.4338018	-18.6961431	-35.1357365	-42.005545	-20.1471092	-20.7178283	-14.3018383	-15.9518241	-0.845124264	-10.3030128	-12.7700989	-9.57590784	-13.8082589	-4.57096473	-10.4171118	-5.57331723	3.62084225	13.3397471	4.18598209	-5.82231269	-4.90415535	2.15097142	-3.83645391	-3.29923987	-6.71209039	-16.8552533	-29.9994484	-25.7656314	-23.5214199	-31.9087976	-25.8650745	-15.6465576	-5.02085595	2.37128791	-6.35937443	-14.3563957	-22.2832794	-44.0155861	-39.1104278	-40.3387181	-43.9357412	-41.202021	-37.5910559	-37.4279728	-38.0715448	-45.4267143	-52.8815307	-48.5088199	-38.651078	-23.1068173	-59.9189351	-65.6250293	-11.3887302	-10.1167772	21.5851828	24.0460219	45.9629913	28.0536717	25.9105511	6.41840962	16.8380398	11.5160152	30.2341431	52.9531391	54.8712307	35.1196397	33.2264323	11.7867064	25.5784947	21.1655022	32.054535	39.2048051	62.8125943	51.8797432	16.9580572	16.7871951	4.14142489
-24.8295807	-9.98558389	-20.1735983	-6.57411435	-36.8211166	-32.0214821	-14.7628691	0.646600759	-11.6797844	-33.1650028	-30.0767164	-18.4542492	5.71540395	1.47747292	23.2119771	9.51426722	-9.91997149	-31.8372288	-34.8706291	-18.7770626	-1.68757683	-6.69983161	-8.13668968	22.4914086	15.7508704	-19.9448706	4.79150207	21.3625483	37.7122843	6.51503926	-22.3850766	-36.8696551	-37.2254776	4.72587842	-12.5996383	-17.734263	-12.4411656	-17.2861705	-46.0652285	-20.8494681	-10.986475	-27.47693	2.83578278	-4.34620076	-39.7320352	-28.6155206	-26.9226402	-17.2290231	-50.5148764	-56.7389718	-60.6439228	-46.0112109	-43.4229954	-48.3457492	-49.2007396	-36.9223272	-35.8889709	-34.9061138	-20.1059809	-34.9910238	-28.7173451	-28.8027813	-43.3005627	-46.2813507	-38.7898156	-35.271432	-45.4419513	-38.5091807	-29.1644686	-27.9834324	-26.262757	-33.2961818	-33.4487315	-42.4181888	-38.1632174	-32.6840075	-27.3278652	-29.8817537	-23.073091	1.79938326	7.34527696	-10.8173288	-23.7459486	-25.0359133	-36.7447059	-31.3983905	-31.9937827	-34.8150064	-34.266484	-45.2687809	-40.7167955	-38.8758282	-34.2051177	-32.0183084	-41.2922197	-34.9263937	-32.439638	-31.0129808	-48.1886186	-39.4069947	-22.3725044	-35.4056079	-39.0478972	-29.7188058	-33.1078577	-41.6882042	-57.5940908	-51.9424171	-44.5366281	-58.7904521	-60.9300129	-61.595001	-57.7571572	-58.2323748	-70.3583861	-71.0231396	-69.6346648	-70.7010602	-67.9629016	-55.6911999	-59.5440151	-64.3990564	-51.9356868	-55.614771	-64.9063975	-70.0682674	-76.9304581	-67.6139512	-56.6547637	-62.6462154	-65.4740315	-69.8319394	-56.0857705	-60.1755634	-65.1842665	-50.495841	-41.6787648	-41.672966	-27.3299209	-24.6426346	-0.0348533849	6.92450178	-6.76129554	-14.9626797	-12.8499055	-5.30179025	-3.60074711	10.3462465	10.8201237	33.1061497	27.1428062	17.4349056	17.9714961	12.2591134	36.6901581	16.076592	20.1300748	34.149355	15.6116646	5.98794297	0.140482502	0.169652416	26.5367082	19.8211564	61.6204633	42.4293078	35.2209066	44.5776877	41.5482992	14.4112428
30.4849077	19.0296875	9.18248059	26.3405406	21.8411444	12.285016	35.8014911	37.0393647	41.2291468	26.1770194	25.0985479	26.9120086	34.9469619	36.4472304	55.6498581	36.8526465	15.7196075	32.057331	12.3980345	24.9159741	22.1795991	25.1195474	14.2592683	27.3906668	26.0868003	8.54771145	18.8083276	10.5091624	24.1278852	66.9950633	62.3728049	37.0109748	69.0025256	84.0021762	83.9990822	68.2238772	98.0689537	98.440556	53.5180369	64.8915624	78.4852262	81.4351042	91.2089327	66.2003467	69.7772195	62.7910806	49.3067799	61.628488	82.3262933	85.9485423	92.6476824	89.3299734	74.6634827	74.4602247	78.8347966	74.6212605	89.2060828	90.9828226	88.1785367	85.1979514	85.3311375	78.3613668	82.4231251	83.4441119	79.9224193	71.2813614	80.5387804	67.156704	72.2208388	74.0946267	79.8700112	86.1643275	61.0753992	70.7237256	76.747057	81.1125488	83.4311142	87.0007534	84.4070593	74.4269402	53.566829	64.6033864	81.8054701	71.2673396	78.5292988	86.1652971	90.4017166	66.8752511	68.7993882	70.2196685	81.6118679	85.970204	83.4947851	89.3941271	80.3542429	90.0239814	98.6046463	81.0584116	81.2255352	68.3861804	58.3907168	66.6941126	69.7355425	60.5394408	60.1408482	74.9539685	76.553333	79.0851029	81.7175407	74.1237512	72.8406912	72.6471187	67.4402488	72.9953291	73.0928405	75.7241285	86.9266455	83.5890009	82.2241282	66.4013735	73.0057463	69.0486563	62.6998816	67.7319199	67.6251562	71.491604	66.3266379	61.5744495	56.8400801	70.0863785	73.9060826	68.5794781	52.3954173	63.134433	77.3582099	77.9287223	55.8753349	63.8556364	74.0789462	76.9222497	32.8961287	13.6888543	28.7686103	43.7400438	56.0814769	27.5324303	8.99112607	6.55627622	-3.04808868	17.893427	0.193253336	-7.43409615	-4.89811429	7.5985101	25.9991701	9.55997715	34.0539997	53.2630474	36.2194022	46.577638	46.3960241	11.9525136	14.4223619	-9.00068346	28.7511103	15.1833869	21.0069909	12.450433	-5.00544565	6.29963457
0.421130114	-29.3539876	-29.7449705	-4.6320115	-0.790983096	-3.54122767	11.4363633	18.5017062	-1.38395894	-9.45653419	-8.39341872	-17.2207612	-5.23970751	-8.56396338	7.58896623	-9.03882186	-31.6973298	-8.98541394	-25.6761761	-14.3621218	-6.96169058	-20.1015334	-26.0827497	-7.210311	3.68850282	-28.4598857	6.20520754	19.3876001	37.2115408	37.9687654	11.5538378	-9.40497554	1.40659221	15.2969911	31.0666551	15.5072595	29.5886395	29.2462671	19.5190513	12.9538904	25.3927224	20.8460106	7.30291443	-4.16017277	22.394157	-7.05842964	8.93744838	11.0891304	17.7722095	18.5017675	23.5250664	9.787311	29.6599134	28.2448388	28.3272501	18.500919	16.6075475	1.96829896	-1.93956808	3.64018286	10.1877808	19.2647751	20.9559505	34.5803741	35.3778963	31.6611944	30.0811579	23.0236047	26.3725253	13.4516104	13.498815	14.9537353	22.027567	25.2291823	19.9616951	23.1474944	20.1403652	8.25723769	11.316751	18.3402573	30.197619	10.1770661	9.90341415	17.048112	22.9543625	20.795515	4.1935876	10.534835	13.1990607	10.3110395	15.9486793	10.4443792	19.8407318	7.02832975	14.0834542	10.3964562	1.78320494	7.16097923	15.5102212	17.7789545	15.1268031	23.9660928	27.618066	33.9802772	32.9403438	9.82003767	19.833285	14.6434444	0.0838704263	11.552734	1.33872984	13.2264331	7.70420484	5.09825242	0.957371374	1.34029879	-11.3645317	-12.2945576	-10.6084363	-5.96621035	0.0381009115	3.10298641	5.55856883	8.03062034	0.888960787	3.02274649	12.6597098	7.53542696	9.42174868	-6.35134492	-7.66600597	-3.67868945	1.1653442	-1.29815725	2.19416393	15.9477997	0.98992616	19.3621225	21.7153544	40.8839845	69.9310873	34.369887	27.9811717	37.9828507	63.6204287	61.6719002	29.4923846	26.2394645	42.7965382	22.1103109	17.4774645	1.82285002	7.93558184	17.4212411	20.0926191	17.0391902	1.71693813	-5.63566085	-5.97691369	10.5392552	5.14564347	8.436829	31.1242544	8.2145572	56.3647786	30.96784	38.6052307	43.0198878	32.3138471	-12.26016
