235.74553	251.702921	268.911074	279.400902	271.442846	253.583516	253.359202	248.946334	243.431533	248.839582	272.082618	244.795427	257.172345	242.05133	220.540545	199.124447	200.541407	197.593234	238.571756	244.46863	214.06621	228.100152	254.086736	243.103629	233.319746	222.46455	209.190551	266.509537	358.12929	359.096767	337.854036	384.226456	426.265435	407.426371	365.448502	343.586792	323.086101	332.326131	319.970136	334.542291	348.43336	377.853138	390.324355	384.191176	382.358642	377.040092	400.226589	406.81079	449.838398	429.682135	452.563146	457.579586	450.832481	497.02608	566.994933	582.818318	586.9917	609.107366	633.396973	632.659954	625.559589	623.291115	613.274438	611.211786	602.373638	604.487776	609.202858	599.342144	596.510157	604.966166	594.876082	576.41506	570.069012	572.212581	578.75944	585.509875	613.548718	619.154445	618.810039	635.300871	631.134296	629.014374	631.001094	621.672028	616.302795	604.774899	607.038172	604.824725	589.94049	574.429958	561.168087	553.978446	565.84291	583.788009	584.810345	596.333319	601.443458	592.475442	598.50804	601.05704	608.908026	612.675009	613.169821	611.546957	611.443104	606.069827	611.285133	631.769895	654.573067	649.754614	641.147613	647.426117	634.211777	626.926863	624.654012	633.844478	633.961186	613.766482	611.170127	599.172311	585.266796	581.619962	595.172867	632.572197	634.721882	638.226152	625.425001	579.755868	596.002323	569.88598	490.733814	413.640641	371.824275	371.758034	370.920456	332.909719	312.981275	297.753231	300.838543	295.433399	309.723776	286.050559	284.235987	308.177637	278.600818	293.098121	311.378057	268.158449	276.565721	283.138685	277.096811	290.377548	296.995853	317.506415	345.986646	291.762561	288.430109	305.329434	335.99885	321.044287
32.3989528	33.2949826	27.3512328	40.0082035	47.5531132	24.8826603	47.4481691	48.541867	29.3773767	21.5250793	55.1499986	22.7443062	28.318395	13.1944177	-2.18309633	-5.12292695	-1.08067143	17.4894106	24.0753963	1.38783018	6.32083752	21.7970386	24.1307622	29.2199487	45.4298464	46.8486824	87.7888233	-52.4664601	-114.54536	-62.1048679	-60.318192	-120.655139	-200.228698	-252.290067	-261.978969	-229.956215	-242.396273	-227.192477	-220.873066	-244.4475	-236.405226	-224.370567	-221.650527	-225.506514	-189.427476	-129.707694	-125.27576	-131.490422	-75.6451452	-79.6201187	-87.2877106	-74.8792016	-39.2677454	23.607831	59.1111601	16.9161568	-16.5423897	-39.5014171	-59.9649122	-51.4004758	-49.1399515	-41.7768306	-37.6972605	-42.4585447	-37.5203317	-35.2840465	-24.903505	-19.2162189	-7.35908876	-1.65868533	1.66059977	17.0736473	36.3225777	34.8398419	29.5719398	30.2760433	28.8279621	43.2043999	53.6616435	58.8374146	55.9410163	49.7830591	60.4240469	66.7260013	69.9366686	65.1585383	62.331653	60.6335386	70.4877799	78.4241109	93.7158486	112.818143	99.7489458	93.8125408	87.2041485	70.5482496	77.9339118	79.6712509	67.6693533	63.1257339	49.013498	47.4737521	57.3848661	67.6596605	89.2089293	98.1304056	100.892447	87.6585511	58.3760117	24.2673041	4.71597136	12.5069133	3.70817984	-18.3495918	-13.2129808	-20.8957366	-34.8245797	-44.7320972	-39.7225937	-24.7610562	-14.5734685	-7.05415255	-10.6181766	-18.5702663	-33.1430972	-34.7166279	21.8455622	86.0926907	72.2926429	87.8281737	90.2395747	69.9716061	38.8088097	28.258966	30.2450015	-0.815289565	5.929268	5.40641047	25.3307112	-1.80865011	14.1225105	-10.1531025	7.9009541	-18.284855	-18.2927933	42.893401	50.1651486	37.1044322	30.7693409	33.1365984	13.2230809	11.7756163	71.9936279	87.6967935	87.1404657	44.6859853	32.1491651	24.271082	31.6383901	22.2061922
53.6173805	67.7832904	61.7772843	73.1111115	55.019494	38.2689117	68.9902579	80.8189671	46.9472382	54.2880152	89.9987262	69.1722797	70.6461722	101.786019	98.8648608	94.9429708	118.00571	155.334549	111.384936	98.9189471	112.308942	101.247596	86.1477769	72.6896675	58.990614	33.6689551	74.4153934	17.9082322	41.6425621	71.0955602	81.7892066	48.1223666	1.42188691	-6.24397765	-21.0357808	-17.9179986	-17.8689835	-29.4671724	-16.2362648	14.9973899	35.1881206	5.1590318	-7.27122119	-15.813518	-15.5999608	19.0205705	-21.1172963	-21.7909598	-12.4844374	-18.7710077	26.5942165	26.1784722	41.0892707	91.8760674	58.4142036	53.6709554	63.4718377	76.1028495	91.5974279	88.5869308	95.1070008	105.360223	103.304916	106.708525	103.698575	104.662087	94.0427221	95.4728103	95.2022927	97.4713074	100.135088	86.4092503	72.722855	78.2917596	84.2129811	92.2151255	85.980634	83.3571633	79.9574342	75.2623131	77.2997709	93.5925652	93.8756777	111.317538	110.87311	125.035166	129.591142	130.315198	135.032604	128.366081	114.273191	112.032862	114.998796	123.288966	134.654862	145.288918	133.985351	155.243254	155.421624	155.069397	139.256824	145.707654	143.008402	132.250345	117.047414	118.189768	105.108131	100.0608	106.694727	97.2593394	91.0310291	91.2782727	103.689592	102.736869	112.710145	124.061982	138.270555	134.806096	124.558198	95.3328655	73.2724553	73.5896579	74.254264	97.8980028	112.614135	99.6020721	114.821931	134.4607	149.622157	142.12761	121.871568	121.82523	111.248324	101.161197	120.408761	114.18977	119.046453	97.6714466	93.5939221	85.4830252	94.5679473	70.7446517	79.2578995	71.3567364	73.1566722	77.3043021	60.2612508	62.7299029	82.9405511	91.6081001	103.741826	89.9639344	65.0771029	47.7990834	58.8613413	67.7515953	62.2928366	77.8392014	80.8676217	83.2656177
12.6275145	16.9391465	12.9085112	31.1267845	1.56191538	-1.97562985	8.74282318	15.7462711	-15.6783201	7.19886654	16.490389	18.6664719	8.28483548	34.6670785	41.479711	0.55430024	17.5647609	26.2997542	11.9437842	-2.13495391	19.3165421	15.3795213	22.5437485	10.9512237	8.81182113	22.9056278	68.0165468	86.8820916	51.8747755	35.7685952	-3.92335065	-22.6838186	-13.0797283	-33.2057182	-35.6230197	-33.3425422	-1.36632119	-13.1554751	-36.7359244	-50.2178339	-54.5454702	-93.0466967	-73.9008754	-82.7489384	-96.2228245	-74.9090975	-89.291813	-79.6744899	-97.4484985	-127.513781	-109.937292	-84.1195127	-72.7041274	-32.9500203	-60.2061583	-51.7197924	-66.2043295	-74.9169705	-70.2332005	-64.5661983	-66.2502827	-59.5948411	-53.6363939	-56.8102869	-60.8261894	-62.0987904	-67.0165832	-68.509059	-63.9838671	-64.3911645	-76.2326596	-63.835916	-54.7470721	-50.08021	-59.0483074	-50.6032916	-48.9154364	-56.0785268	-53.5391204	-54.2565619	-49.6709661	-52.7264888	-34.0062437	-43.6558465	-47.8083761	-44.5171404	-46.7288257	-38.5263145	-36.4655035	-21.0727164	-11.3658396	-15.2505979	-17.2425346	-12.7688141	-12.6067432	-25.139503	-12.1501638	-26.9805681	-24.6584177	-20.0423325	-13.9097764	-31.8683521	-28.4209644	-20.4975425	-20.1054696	-29.3846878	-47.8335041	-56.9070577	-40.124059	-40.3745909	-50.0862458	-38.0382344	-49.7068685	-53.3382758	-50.6033373	-36.0476759	-46.4867133	-59.0204435	-55.5011349	-45.8975765	-49.6196442	-51.9614958	-59.4043297	-69.6292791	-84.4430439	-69.2451182	-65.6680163	-61.5126657	-55.3110858	-54.3103358	-40.8128259	-28.9733057	-33.8900135	0.0312435246	15.90459	11.5184016	40.0291774	7.46683416	5.98680639	0.556635676	36.7961703	-4.64264967	3.17061111	13.586373	-1.45186638	17.8429534	24.7800803	11.1204309	13.7885865	18.7103696	21.2369665	-8.47447801	-0.544307907	-21.1349352	-24.2717938	-4.8964841	-11.959327	-30.9687859	-18.0389523	-11.4647466
48.8490583	54.1923154	35.2425432	61.8915447	27.6444557	7.99316256	20.7311965	43.6648485	40.8785691	32.6797727	33.8414697	66.2843323	47.2681951	42.3078359	61.6436575	41.9082272	62.0972525	47.8690262	56.7875517	31.7475637	44.0063162	42.9175317	60.5797279	33.7737056	29.9207025	16.0628885	8.34360356	-20.8474154	-42.27305	-17.6874203	9.98962709	49.7434973	43.8710391	-7.85104239	-16.1173394	-49.0374702	-67.0188172	-54.4277397	-35.093466	-34.6108169	-36.6321838	-74.0475779	-38.481645	-57.2876477	-57.3950979	-45.2739737	-68.3855036	-62.7576088	-48.7492192	-67.2897693	-60.0680478	-47.3457734	-29.4847457	-32.8758055	-63.1192305	-74.4433702	-67.4043339	-67.9869094	-64.9773994	-63.2706239	-66.6226566	-62.5368892	-63.4475792	-60.6008888	-47.4615271	-40.0823354	-45.5089501	-37.70768	-44.2675635	-42.1420244	-41.6059826	-47.4980841	-51.8554271	-62.355676	-57.3768976	-61.4858735	-55.2779396	-54.2624134	-40.1916672	-45.9870669	-60.8124315	-64.3331638	-71.5162914	-73.5511598	-63.7888811	-60.766275	-53.3083148	-50.3546043	-50.8049273	-56.8506871	-54.148879	-61.2778261	-50.0566012	-58.8375619	-57.0556841	-53.615218	-68.4146063	-83.7039569	-89.0260967	-91.993954	-93.4523464	-99.5830639	-102.730935	-115.483265	-118.760348	-125.265681	-127.657859	-115.526825	-114.814115	-137.203238	-149.493023	-136.342828	-138.047695	-138.142329	-130.217454	-126.657398	-127.380403	-133.409275	-141.390825	-138.46048	-138.650651	-136.462967	-153.881787	-143.187801	-138.069477	-145.888799	-132.088175	-99.2434397	-108.731353	-97.1445002	-54.6922788	-30.6912677	-27.5928114	25.198315	47.4926079	25.2985866	78.1742091	62.0980828	53.8103926	67.9811993	91.9559647	47.9206682	74.4669764	49.4313351	14.2872639	45.0508402	37.4041169	30.8290674	37.8112746	63.1932986	73.6995676	42.9072719	29.6144957	-23.8782115	-17.756243	19.7296575	20.5288249	16.4236319	38.1230827	35.8515844
-8.3651162	-1.31130133	-10.9338925	11.3052017	-15.2758528	-35.8566332	-27.6007333	-8.53480035	10.5415755	-8.24731396	-12.0722121	21.8545792	22.0754141	22.0809898	49.2587023	23.4073575	21.1317422	22.9736823	-3.56590726	-13.5992574	-1.09641442	-12.5649306	13.4845017	4.16621155	10.8142808	20.6830246	34.651156	-5.25296737	-17.3043658	-9.56650332	-39.108364	-56.9392694	-25.1011388	-11.5078551	-14.9564448	-30.4426195	-39.0554788	-34.7845776	-21.0167018	-35.1390998	-54.9206011	-58.2550745	-46.896863	-41.3325405	-34.3941248	-45.3293075	-63.2256913	-45.7060061	-36.1532544	-65.7426975	-51.509526	-49.0803241	-63.2392542	-58.1337754	-78.1448071	-73.2460886	-63.9197376	-67.6024002	-82.0027011	-81.6681579	-92.7910185	-100.200791	-104.04295	-102.733139	-112.653479	-119.494318	-111.582541	-120.927669	-115.982734	-116.219917	-119.647571	-127.195775	-131.503009	-127.212293	-129.690407	-129.23762	-130.131045	-126.998869	-130.865046	-119.276004	-106.908988	-104.061782	-119.082697	-124.612643	-126.277737	-122.247379	-111.052225	-117.996917	-127.4357	-132.145121	-131.651762	-119.039209	-110.604153	-110.352925	-120.749874	-128.146378	-128.712021	-128.107734	-122.145037	-125.476228	-136.368149	-134.380832	-137.405193	-130.415277	-142.00398	-147.116898	-154.255431	-152.165436	-148.85008	-139.147419	-139.353173	-144.163211	-152.421069	-158.065414	-158.089659	-141.043079	-121.861249	-126.049373	-128.772902	-142.144585	-156.523118	-160.056395	-172.737593	-163.34816	-139.172035	-127.983862	-98.9033135	-105.3838	-106.49281	-98.2322396	-81.4722024	-53.7427827	-21.2076136	-9.6703432	34.2785614	13.2277147	52.1043012	13.2831845	9.97133811	18.4459956	29.0100446	-10.4414223	0.793288339	5.37554174	-2.05213826	-5.4059351	9.92633611	12.2570652	2.89610443	8.32801629	25.6013173	-3.55718405	14.2574504	-14.075088	9.53118307	16.453087	-27.0060835	-25.3981049	-14.4597288	6.2101974
37.2305171	27.2304255	25.301736	28.744413	29.5075346	19.716147	35.6568314	40.6183372	31.8521073	30.6750706	24.3033642	58.1297964	49.8946264	48.7473177	81.6983984	26.6007788	57.9951423	67.6213313	45.0720603	35.8797018	29.9803903	25.6328991	24.7685317	49.9187147	35.994892	30.4907553	24.6542538	52.5338437	42.9386826	33.517986	23.557066	34.7394777	39.1255304	66.3045272	58.0982305	17.6917988	38.9752883	32.7961398	34.1293124	47.1295169	60.3823419	76.539239	56.2909436	76.4523447	65.5488355	96.9088889	95.5676749	69.1851064	58.6131193	44.9104016	43.3047936	55.1340108	29.4838092	41.0995279	51.5329311	44.6600472	41.4218318	31.5195066	19.6219586	13.7079488	17.9015794	19.5906682	13.1973689	8.69667636	7.46210289	8.79306221	-4.8610499	-9.71120313	-14.8245722	-15.7310645	-12.4317325	-9.09968158	0.683145711	5.2613438	-4.25937962	-2.52634585	2.8098374	-11.6919134	-12.9884708	-10.4902624	-23.2678582	-30.3671039	-22.9431271	-22.4992836	-15.4845684	-32.8467738	-45.184877	-24.5255702	-21.8907884	-12.8464443	7.32247185	14.7999901	8.45453871	2.12578051	-11.4766382	-18.6832987	-16.7042645	4.3850881	-10.7708284	-16.709293	-22.4255131	-26.017455	-19.6874358	-19.585509	-14.1802491	-6.0269122	-18.4688563	-32.0940319	-37.3977784	-44.5966743	-52.5027625	-27.6371075	-17.3115956	-24.2772702	4.28628995	11.3000853	3.37191647	2.41503861	10.3778347	12.6165981	4.56115852	4.86372518	2.58314617	1.97391458	-7.45907407	-20.1373976	-34.1643999	-41.5684567	-29.9984275	-37.6147187	-78.5201253	-57.2329114	-34.4998939	-40.2923477	-18.1830089	-29.7931936	-1.71132559	36.9926407	40.7014559	22.8695569	28.6072072	1.21526974	8.07085842	14.3228508	-8.818563	16.5733609	13.0197448	-7.2483963	10.1402651	40.2919414	28.7119097	17.3371888	10.9521684	-7.77078139	0.171553383	8.30945836	-7.91586671	15.7710883	22.7743397	47.3573145
-18.0175845	-31.7441199	-12.2228103	-9.22397411	-13.113037	1.94928508	-10.679445	2.35876243	-16.4194335	-4.08556949	-2.82768726	19.667612	-17.2093897	-25.3133954	-12.5158292	-47.0638506	2.44756325	-16.0640743	-13.5886467	-7.3234254	-25.3131196	-18.4520173	-36.0096078	-11.7098968	-10.0636929	46.688136	60.8211653	48.8005442	30.399627	20.0339173	3.07292693	10.624784	-1.93584895	14.9079805	48.8686056	40.0920642	42.1175014	50.5112121	64.8615522	53.263478	42.1714319	28.6320888	37.2978005	36.4918267	42.1036409	40.3009438	10.9509423	46.8796601	43.2210674	44.1498234	56.142343	71.1653282	61.0691134	45.5341117	52.2237756	53.5144677	56.1043536	64.9544621	80.4312031	81.5850315	84.2913601	86.3509477	81.5153877	77.3560381	60.3916392	62.5200261	66.2554885	71.7939488	72.1579325	76.4627265	76.2236068	66.7122941	65.6891605	53.4434808	63.2486593	61.0825711	67.9027286	77.6246873	67.6589679	64.3017354	55.8539906	78.8495615	65.6619802	69.6256894	52.3511792	58.3600668	56.7020781	44.9582094	47.5629822	48.2221159	25.9709782	8.0533499	-1.05376948	2.39256513	6.49495661	17.273326	17.5357137	13.6570777	4.73128732	-3.43722209	1.54994622	-12.3362356	-15.0691113	-16.7334667	-6.56524164	-27.8511971	-29.467697	-21.3212855	-2.64196792	-13.2542416	1.12679854	1.5835594	-2.49839766	1.87772645	7.46194736	18.7968926	31.8614915	14.7826104	7.81299022	-3.5596309	-11.1224005	-9.89221951	-5.29040833	18.7890207	30.7664895	28.335509	27.2337912	27.0644828	63.2270934	39.6544747	4.01181653	26.590799	9.28992433	-2.65409007	6.32391949	9.99221594	22.4844992	50.1432941	15.4623118	7.47944066	15.0760025	10.2310483	9.7897544	38.3884055	38.4677645	50.7310146	29.0327612	20.2485707	19.5469416	19.8952676	10.4538616	15.4987274	31.428392	49.6426285	49.1096884	36.66446	24.4094074	18.0121732	12.6867613	32.4711231
22.468931	19.3221954	17.0646243	26.4604781	26.5239337	30.8243351	33.8401705	29.9125614	32.2966202	23.1845736	38.5885495	45.3322757	37.2541364	5.06391722	21.7448264	22.4014744	15.2548126	21.8472238	16.8255587	36.0415181	26.4439447	32.6477081	15.383852	16.331686	17.0437628	37.984659	40.3069969	-11.3827176	11.404484	14.7492146	5.90025147	19.7737732	36.2071961	29.3538124	48.0559413	36.4543704	10.0296779	14.520683	49.1348468	24.0956277	41.1898148	47.0803507	57.7147996	64.6458556	96.6307963	95.9949844	67.008066	55.1214177	48.1569327	17.4108894	1.40810363	17.6254417	27.9766494	24.6260097	10.3435294	40.1399159	38.9779246	31.4357449	19.947128	24.8101934	27.0615458	22.6613107	10.5915154	8.79340291	6.82619268	8.44404147	10.9541988	8.46623651	18.7041152	10.2904845	16.0872915	20.3961312	21.6251906	29.3219067	24.8026359	17.9146854	6.30412787	-4.86065879	-4.76047238	6.56853799	6.11524499	-15.725746	-8.9329402	-2.84932149	-12.4316484	-6.29917454	-18.4705643	-10.3165481	-25.4412588	-21.9793844	-15.2683748	5.55807669	9.65028507	3.01261067	4.2321573	-19.2093621	-20.854977	-31.5620049	-30.9071397	-26.2440647	-39.6768351	-38.6764329	-32.5003818	-13.5297332	-10.6650712	-12.509651	-34.6984409	-43.3090005	-48.4849448	-54.2698316	-70.035127	-43.6568968	-38.1665751	-51.422521	-56.496518	-47.0900637	-53.3548406	-53.4488187	-44.5224862	-34.3552326	-31.6887844	-28.9611768	-42.9015444	-51.8560396	-64.6908116	-64.3791342	-53.8699314	-65.0752418	-65.4703351	-34.0269215	-12.5255529	-13.7883089	-39.0576072	-56.5190789	-43.968614	-9.87131027	13.4666629	17.8862809	-13.1736632	8.51645788	6.41396564	1.9781924	14.0784341	20.8254739	2.61892694	-11.1604553	7.47673659	6.8673494	-11.1137851	0.0902430797	4.6229247	7.72520695	24.9280343	15.5770395	11.9235676	15.8513895	12.1872607	6.15149998	23.3281536	30.4701459
-16.2939466	-5.01496512	-3.17854355	0.608949456	-23.1367419	-24.3253959	-7.72310127	-16.460576	-4.22062658	-38.4499467	-23.2790604	8.69523645	8.73957627	2.77116806	11.415804	8.01937595	12.3602537	30.1966137	23.6653435	20.346129	-3.85396068	-5.03911766	12.7267308	-4.61976043	7.77552614	36.6066559	31.9610024	-13.6148967	-39.0957296	-35.6213762	5.25797716	-6.36361837	13.5243372	0.149274792	11.8764692	34.2176751	47.1046284	30.115934	41.1277539	16.784554	11.2451263	18.1068206	-2.37850298	11.2074379	6.95664844	-44.0789044	-36.4773063	-4.56509856	-17.8599755	5.88615934	25.7521773	27.163275	15.1317709	-5.37047422	-37.6221994	-19.5838811	-11.4678424	15.6341388	37.9096856	31.0878311	31.8173366	34.2213345	29.9258202	25.5457377	30.2766057	34.189042	31.6281928	36.0702858	24.7110458	34.8842509	31.9064637	24.1190252	14.8819526	3.81711573	0.978523002	8.82188302	15.9899545	17.9573822	23.4672531	20.5394579	17.7037509	18.2487069	28.7542513	16.1335106	19.845304	20.7821649	23.9611106	28.5903011	29.5352935	14.0732492	6.26877642	-17.7136607	-10.5759324	2.80557545	-0.974783931	6.206815	3.15270493	-0.95820796	0.186829777	1.41435859	0.968632732	-2.31639192	-4.27409051	-19.8346195	-38.7797937	-30.3808348	-30.9630646	-26.2146399	-4.01195742	0.800586202	0.408165617	14.1215087	9.60567269	-3.53843511	-6.79926051	1.87397505	2.44898204	-4.31938674	-21.7178508	-34.994538	-49.5392306	-48.9197849	-45.5963699	-18.1883048	-0.714663038	-2.17170107	-15.6259784	-17.1279513	-10.1701452	7.90607112	26.6026571	19.6382899	-1.23190231	-1.73857141	-1.70889645	28.6669678	33.5505805	39.8302811	25.980639	37.2121418	16.5873344	3.22355717	7.1952103	34.9475454	30.816681	18.0834056	16.0004778	10.8922696	10.7500253	26.0739621	12.0042344	30.0166114	42.9052841	42.0560434	64.4557518	55.1066959	17.6080043	25.6169891	33.7278187	49.3269363
