256.006391	249.99452	268.433813	244.790105	211.104386	210.831441	214.073094	273.318967	252.4238	248.970703	246.523584	247.566728	242.121208	245.358885	240.113259	242.52	260.126463	228.657484	245.788051	238.888602	263.575504	292.030744	235.759306	242.525105	269.395069	265.013138	252.148354	313.342334	386.543314	441.706861	451.371097	453.506998	452.835321	467.57086	488.270376	505.564224	500.310682	493.051348	483.353059	479.271571	463.08486	435.515682	439.987091	455.181074	490.395616	533.699867	537.659942	559.115087	574.513607	598.919185	606.321691	622.078962	622.009418	627.62408	626.418359	645.878634	632.790292	642.182899	655.74654	667.609192	677.555837	675.00922	650.253271	650.9701	659.046007	679.599719	678.577007	653.20175	654.794929	617.572737	600.556367	597.874236	607.584432	637.848094	632.786767	623.006089	616.704971	606.025137	597.483963	596.039952	597.246174	598.781781	572.113761	536.940905	590.373496	598.670698	614.8906	628.296274	642.36403	630.34734	605.82126	546.2913	513.147649	513.240473	442.327743	376.795201	348.714233	340.092214	309.006196	313.305053	311.190379	336.637515	311.629498	282.27497	268.304628	290.256039	269.069278	290.447842	258.855419	239.041341	264.08931	268.767147	262.9608	273.396728	295.298203	279.858874	257.396384	230.755361	190.199356	200.187388	266.68761	266.975405	264.518701
32.5837408	30.4371539	39.3029667	41.8413592	19.8285102	17.9571751	54.9726853	76.9145041	59.6988404	49.0094159	35.4382892	26.3656493	25.3042861	40.0260906	52.9470638	59.1153251	60.6942947	28.9153706	36.5691517	21.027925	17.3424577	37.2709862	17.0414844	15.9903631	42.4951281	54.3052459	41.737988	88.6368877	135.046397	163.924064	164.309204	146.973045	124.094827	102.931166	71.9944529	59.9045507	56.8671477	42.9553712	42.1244391	29.0671168	23.1198086	32.4255177	3.2673188	-27.3256273	-47.3824037	-68.5889731	-57.3546764	-51.0972718	-52.7357745	-73.596221	-86.7552104	-85.9199459	-94.5455122	-103.145315	-109.012064	-140.354639	-142.719108	-151.229596	-156.214783	-158.995825	-166.493162	-166.708573	-147.562598	-145.713908	-150.881962	-160.127395	-158.218087	-144.725409	-138.20439	-107.402672	-92.8737497	-90.1784163	-93.3263421	-113.648556	-115.118826	-108.643023	-102.386756	-101.732272	-95.3231709	-97.5073942	-103.748003	-104.282412	-101.705603	-87.243076	-88.3775605	-98.9695951	-108.839052	-68.3026269	2.8257344	67.5123092	64.71889	93.5613745	122.411286	132.802835	111.565496	86.2852257	89.4029868	80.1440682	56.0662762	55.1684019	53.4767409	59.9901267	34.3272207	10.8070342	25.4645667	48.7994726	27.5071238	40.5215556	27.7199825	28.5973451	25.1931852	9.10669846	-37.2734267	-5.77939944	30.1912942	33.0127637	45.2687147	33.6978202	16.0128025	19.9578285	41.3130151	21.3050853	4.35295781
60.1398594	71.8203283	63.4070288	60.7560742	48.8354822	16.9086947	54.6341087	55.1765081	48.9232668	37.8542403	40.6549901	31.4070607	60.232667	73.0506008	69.4290088	80.1349191	82.0277214	59.6679897	43.9749778	58.211053	37.8033051	44.658246	56.2737664	63.5493595	50.7748475	72.9082558	83.5932903	101.142515	123.411074	128.314305	122.220776	119.234174	121.23534	124.559629	138.525483	137.677873	146.948473	160.808401	166.039617	153.579781	130.135396	134.493358	125.527911	111.956108	85.197359	55.684759	36.2895155	22.7978024	26.4443919	37.009602	31.4517459	11.3595585	26.5066765	20.6676834	6.42639393	9.95002954	10.1932033	6.57120564	4.77409253	11.307801	30.7476595	29.9182452	18.9728019	17.9128677	23.5307758	35.7002214	40.123052	40.8095784	41.7094078	15.4833227	6.17528594	3.46165469	8.02946322	19.5614469	29.5461668	31.4052532	40.5391378	43.0684453	42.0529667	45.0651989	57.5705512	53.0484629	72.1670073	82.4791192	54.4373547	52.7886081	63.3940133	65.5342888	34.7807828	34.8984665	46.0062336	58.7696583	86.4071326	81.4950291	97.1951623	93.5695612	90.475431	93.0151752	113.10816	98.2030641	96.0572917	81.6469811	104.811083	78.4571871	58.3721708	65.3742676	52.6638566	81.3163153	101.064352	84.83904	78.6707206	77.7465696	57.5735694	47.3744705	93.8870919	95.2320915	54.0965222	40.901227	54.2260977	62.5755737	80.3284677	78.6911178	50.6485493
28.8397585	47.6497301	42.695954	33.3183286	9.87605826	-10.1090322	12.2730136	7.57715715	28.356537	-6.25763039	-8.20552342	7.24979115	19.3977603	12.1557368	7.99154993	3.74484081	14.0305095	-9.4329276	7.52254181	51.0498941	28.8401592	38.4214034	37.5382647	26.3242428	30.2973267	40.0256773	53.882319	43.7859013	70.5918993	96.0615336	105.60826	108.270501	117.467327	126.940715	114.809237	101.493459	113.213014	131.165947	113.123665	84.3883521	87.7785796	75.3152676	61.0805636	65.2726222	74.6651557	81.6019118	53.527227	30.2454274	8.67581491	-17.8243454	-31.8518654	-36.6227015	-64.9532491	-73.311067	-69.8167998	-71.1177731	-76.7367819	-68.6249205	-56.964817	-54.8181271	-63.7291623	-57.4286714	-56.1832482	-48.5853175	-45.6874615	-50.9652921	-59.8967678	-69.1779584	-56.6909428	-38.3020156	-32.3365679	-34.4955651	-26.7940738	-42.335143	-52.0559594	-53.2404139	-53.5259265	-58.8569346	-53.9062513	-58.8117545	-68.7733444	-66.4119685	-89.5479475	-107.394329	-61.4725197	-60.1018757	-62.9945399	-62.5552122	-68.4961529	-77.6463566	-82.3799904	-93.7142109	-75.2249638	-90.5130397	-55.1808228	-23.3141135	-9.15944581	3.72964954	31.735388	8.18077085	9.51126278	6.46648223	-5.27932806	-9.15163982	-6.87292192	-26.9158628	-24.0225083	15.3473974	33.5363735	4.05126948	3.99397117	3.34102993	-1.92298494	-16.7390559	18.2888401	-8.16217291	20.789334	26.4534024	-15.1671338	-30.5127485	-14.0055832	-12.0995418	-15.2404953
43.6010096	60.5515918	58.5670821	33.0983876	31.3458426	36.770758	42.5736684	26.4626525	44.6566577	47.3117647	32.25631	45.9033419	29.3673139	31.2933763	38.3819925	38.3652008	48.8151448	26.8010224	18.241483	54.7271364	52.9151811	62.5418287	48.7685883	42.9195281	43.1786372	51.6181059	63.1428919	55.9989082	73.705746	68.1381885	41.4230221	14.8639662	15.3798479	21.9875685	47.5851169	77.3021229	72.5970237	86.8892111	99.087558	95.394555	92.0790744	93.5760831	100.976041	93.9938787	99.7537169	83.0944393	83.6765173	66.7811577	41.4175938	16.8067806	-0.997718832	-14.3687901	-9.37051107	-19.1299738	-33.701345	-53.5684296	-56.5827744	-67.0456465	-74.2969012	-78.2465511	-87.6244812	-99.9772596	-95.421549	-102.589714	-102.641013	-101.544359	-92.3968964	-93.0648418	-100.638546	-124.281476	-122.166785	-120.052289	-125.746674	-116.9	-102.432274	-97.6302679	-96.7129731	-102.722581	-103.00838	-102.730606	-101.326065	-108.004345	-89.4196867	-82.6526686	-118.726338	-120.549321	-119.833393	-122.076022	-101.897654	-97.2191019	-85.3801137	-92.464602	-80.1770001	-94.6296487	-54.3925367	-14.6268515	20.9793918	33.108864	30.3089251	40.8594697	62.922578	57.5768821	30.5080352	32.623615	47.50806	37.955076	38.8463771	51.3500057	79.0384332	56.4243377	39.789339	65.5816904	29.1801707	10.1508176	29.609036	20.1799353	22.6185123	18.7811187	33.7759858	27.9967837	36.7576876	39.1268768	38.8943508
25.5309967	11.8104101	11.1051443	-6.44726773	-6.05936544	3.38430799	-4.09269127	-19.8967616	-7.80662078	-0.963364059	-13.102471	-3.83436996	-6.93817786	-15.2488382	0.96883999	-10.2085434	-6.87543789	-14.9467186	-26.79832	-6.59497395	-1.63946664	11.1457086	-32.1130952	-44.7667233	-21.7932175	-10.7577547	6.3749794	-19.6942895	-15.4947114	-60.3138769	-68.5282843	-63.7743257	-79.0063341	-86.8798837	-77.5265283	-72.2467807	-87.4490388	-90.0823394	-96.1360941	-87.8622618	-77.2921213	-93.5143663	-89.2737638	-99.1121918	-97.9096399	-115.10233	-126.082935	-113.059516	-97.9089187	-89.1007594	-88.081214	-75.7430428	-68.2261321	-65.8298849	-76.6142255	-75.5611979	-77.3930485	-72.2781667	-68.4611392	-67.559535	-58.3063678	-54.8751756	-59.0124013	-63.1367455	-70.9456981	-78.9574834	-92.2605311	-97.8732675	-93.6288212	-82.9109994	-92.6284995	-101.806304	-95.4424482	-107.650373	-127.363355	-135.874999	-127.36078	-129.328019	-122.554354	-131.565002	-124.95625	-120.231921	-127.376752	-135.529991	-119.728855	-120.682267	-121.927921	-112.41108	-97.3206828	-90.8093441	-73.2109008	-74.5329332	-85.9132713	-100.224156	-75.5269608	-34.3471348	-21.074525	-23.6535384	-11.4719764	-4.49929858	14.9905547	17.2137554	27.3184722	24.2022156	-4.69837425	-4.71571252	6.92915631	19.0597571	19.8516296	12.1387891	3.51011248	26.905295	-9.05228626	-4.60971967	11.9237012	11.4635981	33.3851629	40.474458	13.5903388	-3.27098768	-1.04433347	15.0165071	6.71999503
44.1740254	22.4582904	31.2839957	19.5593782	38.2229654	34.3389061	43.4139003	32.0013847	18.2431675	32.02721	19.7571841	26.3059237	22.2090118	24.3497124	33.0162416	28.3601036	26.1553562	27.8264279	28.0371999	23.2134793	32.1419093	42.0968184	1.90980155	-9.64439459	32.7254838	31.2135521	40.4489583	2.54323593	-4.84264633	-51.5022426	-59.0254006	-52.6414154	-59.4661437	-67.5054681	-71.3203459	-71.8154162	-69.2535441	-83.2990476	-76.6352682	-78.256193	-55.8116448	-57.605226	-57.2301924	-73.5440079	-80.5758556	-54.3288171	-36.6440636	-39.5510095	-39.6193994	-37.61776	-21.0786091	-17.6171655	-23.3816252	-15.6178361	17.0197931	30.5808963	43.547788	42.99701	41.2424177	48.5641458	37.5152834	22.3778337	17.8658773	22.1641534	24.9312531	28.9524499	36.0050917	37.3224598	35.4189502	28.6794663	33.1850018	40.3030328	32.97057	41.74144	58.0875951	60.0479743	49.3350317	46.9827989	41.0151353	42.0879861	38.9141397	41.0317057	40.8794534	46.2930644	49.3261022	44.6044119	34.637095	19.7486291	12.3817107	21.9959257	24.9587953	33.5150755	4.12436783	10.6914544	3.3265045	17.4431703	24.6166944	16.0369796	5.43264107	18.7019525	13.1496896	22.5777498	4.38848466	17.222535	31.3333172	26.5417129	20.9141381	44.9684223	31.3806976	30.3482907	35.6114364	38.6577386	-2.31787502	4.21086097	41.1072047	42.3675788	9.94946566	-3.97290907	4.1168631	13.4137057	19.2276504	19.2997951	23.8694432
-4.07368326	-5.52585026	-0.412071063	-18.8303669	11.9007858	3.73183644	18.5680533	17.6838412	-2.93762902	-6.75804996	-14.1279544	13.6803382	-12.3626027	2.51851782	3.36778122	-16.4235494	-4.59185953	-0.790702056	2.26084279	-9.46514107	1.0716386	6.32026337	-2.19872639	-11.2927142	14.5621196	-8.05464822	8.51005431	-27.5973961	-57.4980735	-55.8206973	-36.2921968	-12.027241	-9.12506414	1.91376148	-10.333185	-28.3504387	-20.1381084	-23.6164937	-29.7142144	-21.9978592	-43.1823612	-37.344575	-31.3028765	-54.4293881	-88.9824789	-105.718366	-124.509339	-120.436431	-118.737962	-120.751164	-119.106716	-104.425859	-75.4272506	-67.0944873	-69.3451918	-68.830893	-60.9492559	-46.7714513	-32.8140285	-22.7125343	-3.14585643	17.660709	17.1044544	18.3133673	13.8238432	15.2829079	14.7511951	14.8939101	15.4191607	20.2936977	19.1277535	14.5106638	21.0539628	11.2501843	0.603305184	4.0162268	17.5792686	10.6835912	13.3969349	13.4688861	14.9723819	12.2003787	14.0264809	11.7614662	22.8086041	27.7945823	34.1031219	51.0483029	49.1573788	50.8603241	46.3044048	52.4626017	46.0876518	53.6644573	47.2037769	42.69774	45.7970374	14.5268089	-5.91611974	13.2064443	8.84801215	20.0364068	26.7603136	0.532236424	17.3419982	7.67945812	-6.16830879	5.95148236	3.32266815	22.5707384	10.5224312	15.9327899	22.6476579	14.7836016	36.0307029	46.0532451	28.7996378	75.8399762	22.9136784	13.0139106	18.9405266	-2.56342174	15.4742588
37.0309346	23.4842052	31.1122896	29.3636054	40.8693855	39.3554518	56.5985195	42.3983946	5.30904183	12.9954521	21.9365053	44.6677812	37.0676753	38.8352818	34.098297	9.36758628	8.34589991	17.0747772	20.2095626	24.1949605	35.8714584	42.7670928	15.7626242	-1.9088811	30.3007674	16.7868386	25.0096089	15.6201635	-19.5519915	-18.4245939	19.3220602	22.0480985	22.9281552	24.605977	12.5651823	9.67453707	10.4103712	14.1451564	6.5592746	5.13666215	5.22204648	8.86443317	-0.529726841	8.64556221	13.8715226	1.30079222	-8.36242565	-19.9969301	-28.0138468	-26.3792925	-24.042144	-20.1287218	-23.288652	-25.1384434	-25.4280505	-28.1115069	-19.3689351	-22.7619444	-27.2951299	-27.6973787	-41.5569965	-50.8109607	-42.9877785	-32.9970038	-22.1946618	-17.3032173	-11.8044643	-4.04206901	2.0443769	-0.72855718	3.53090397	6.92911417	4.58266386	11.2963998	19.2676006	17.5002858	14.5652633	22.1231729	29.2068952	21.9727084	20.7662704	22.7729721	29.6399085	37.6041317	19.9934392	18.2627278	14.4613223	9.37251559	19.0439284	19.3996872	26.3159556	39.3136526	23.6532648	36.6450413	24.706454	22.7473243	17.5435761	11.0773656	-6.87601544	15.2680121	28.4242402	20.3696335	11.0847069	-1.48735622	18.3893292	6.18360578	4.75796491	-5.02604755	-7.11813714	16.9302648	-6.07815661	-18.3844638	-7.52929609	-18.107469	2.21724959	16.3072188	1.60598065	11.2388859	18.6925867	23.3409068	3.70489603	-17.9923184	-7.13856135
26.6677758	3.6922857	9.71755713	-7.46370038	-3.01019874	-8.98748721	11.2130132	6.46205226	-10.0946298	-2.94692027	-12.1090366	20.261187	5.54117998	-21.4733505	16.2616093	-10.0792483	-18.0478392	-14.264218	-26.2288064	-20.968532	-4.78127196	-6.88672757	-3.0811108	-13.7803154	-13.167872	-21.1192448	-26.9773177	-27.8645034	-66.8605081	-57.7743891	-39.4177369	-30.0616781	-31.2641898	-19.5996351	-4.87051589	1.29992547	8.39551009	-8.98151192	5.07541449	11.9598595	-7.84058932	-22.6632673	-16.3981582	-17.8922411	-11.549626	4.33827518	18.0596015	-3.86287121	-15.7870173	-22.0866526	-16.4585893	-25.0996757	-18.2301455	-11.0086778	-7.23653642	1.34324578	-4.98092688	-4.76531318	-1.04413453	12.9047344	25.7343224	32.7570732	39.1713059	37.1105983	39.4821817	39.5865687	39.1227905	14.1158435	19.8293868	18.0974921	21.1688359	18.6144445	23.8925159	19.7890507	14.7397911	18.4398021	23.0556052	15.6114722	10.301626	14.2707482	16.1447582	10.1387609	11.5485857	5.36055217	12.3489804	6.84406346	11.2036928	27.9203796	28.4574259	24.3436249	23.7091106	40.4164604	32.1104608	36.722336	34.5102542	39.3724204	32.7381517	7.75987025	5.49367412	23.1270328	44.4279125	47.6655968	61.8409722	27.3940745	32.0287949	28.027864	22.7001972	22.9306323	33.9437949	44.8720295	23.2831673	1.11314127	17.3138764	7.03239821	-8.70030732	2.11269392	16.601127	33.371702	24.6287074	31.1621588	20.4405813	4.24802114	-4.33389426
