247.869312	256.286718	253.917843	231.88158	253.703271	245.87459	208.431699	212.371205	231.237035	248.127606	245.708909	246.220728	251.920118	216.309855	194.883639	215.35421	214.339409	207.479817	224.21327	219.621495	220.702053	247.007023	268.495689	239.929771	215.529162	196.718762	313.415853	383.662142	374.934939	329.292048	363.268262	171.768994	75.9058131	65.3640703	63.8425057	135.432492	177.854635	209.293514	345.386145	552.791209	611.919404	610.917477	607.915735	613.300685	615.450447	610.703411	604.417631	602.574932	600.164958	597.563534	603.991041	608.5436	607.467988	603.654746	591.604684	594.260542	592.085558	583.489764	593.891479	596.422292	591.226272	584.003021	596.570859	602.612966	614.749828	603.255472	598.468787	601.209272	589.325367	582.985693	588.088844	603.572214	645.404829	647.759437	628.947529	620.73681	610.626145	573.606912	607.774669	534.147978	386.480706	397.184372	381.996556	356.855623	314.051216	291.175091	286.858349	292.139172	308.431599	261.754451	268.538876	261.958797	268.872102	278.231761	282.0051	275.254195	279.652299	265.647333	295.904198	273.85978	276.522242	254.232947	286.462137	278.326835	275.335127	276.686005	262.143436	251.938803	292.985366
35.2855982	39.624155	36.4679086	17.3375673	37.8947606	36.5444178	-7.49932537	1.803484	19.2333406	46.2161242	39.634619	43.1489124	45.2467904	50.5647423	47.7913969	65.2218873	52.7874989	27.5794058	2.07023358	9.55838961	31.7228401	35.9741815	53.227254	62.659816	80.9108884	63.9351692	-104.289683	-235.018095	-155.332796	-176.776679	-181.185674	-216.850469	-237.971447	-239.212935	-237.212614	-224.554224	-211.137049	-209.063691	-134.063434	-84.4913845	-121.394778	-165.951034	-182.894551	-192.036234	-186.900272	-184.651161	-183.806079	-173.258359	-176.641274	-178.488408	-184.268423	-170.799016	-171.643627	-167.830191	-163.862396	-169.453885	-167.261307	-158.34553	-161.34626	-162.083591	-158.048879	-166.791129	-159.576655	-162.824569	-177.152525	-169.238342	-161.21784	-158.257694	-152.795384	-145.320455	-137.301224	-136.006274	-125.837036	-90.6335706	-49.3569251	-31.0330785	-20.9121339	-0.303838784	-27.3629809	-31.0457641	-11.1508499	61.9304474	82.8079621	72.5093736	49.502858	49.5886111	57.416618	43.969196	42.166398	17.0437614	44.7820322	61.9814775	45.5924471	23.4885663	18.4499604	14.1453177	-6.52650038	-2.38403006	38.7272273	26.2171849	19.6670033	0.894256273	27.9284684	7.34390203	-2.84269947	13.4483111	3.103773	-10.8960051	25.2334787
69.2820547	63.4596562	51.7445811	54.914878	62.4397697	83.0475518	105.253685	105.297462	34.2865951	70.0592936	74.7945931	56.7157005	62.9268224	42.0378593	18.4711579	24.4316207	28.2710387	25.2699283	37.8764852	40.4149879	73.693662	75.777591	63.4690487	56.4107159	59.773438	51.1444903	-36.9934603	-51.3207249	-30.0956043	22.0749882	30.5188918	97.5334033	129.587564	115.656901	103.009307	132.276973	114.81997	105.540441	134.779239	72.1863681	23.2093454	30.4576449	36.4540388	25.6116178	23.7357678	16.2267917	7.19350827	2.85146518	-4.77988709	-6.18626681	-2.27088312	-1.84649063	4.34768481	7.04121383	8.58678491	10.1615783	16.4190922	12.3752799	7.93383357	9.95124331	7.16303125	19.7235892	14.5798246	22.7721532	21.3968856	18.6041541	12.5481956	9.79522667	8.09952838	2.55069346	3.71673823	4.22097086	-10.8894143	-1.81250589	0.325884276	-12.1694205	-9.8971354	6.53151778	-59.276579	-22.589644	66.3437479	99.4914435	115.507936	96.9533878	73.0622226	106.442644	96.1225475	75.0134377	70.6497577	76.9321457	66.7108868	73.3480115	80.0865389	76.4927975	80.7592796	70.5240498	64.0598992	92.6914462	103.832226	82.4821727	55.9696075	66.8943375	104.113905	75.0151357	77.1055429	83.4677777	65.8655416	71.0763898	86.8165044
21.6537628	17.8668051	8.48393548	9.24701546	26.4974126	32.7771569	-15.428909	-1.09672881	0.772447659	35.155568	22.6199473	10.8212022	19.7990966	34.5903941	40.2727088	37.5193941	25.8236009	1.82485155	3.45520731	13.4141494	37.0267237	38.3708997	16.2653221	18.5087494	68.1308542	54.6075063	80.6910933	14.4712439	43.9202818	23.3961878	21.017178	25.7300999	51.2238231	32.7404529	-15.4840633	7.72103785	8.7951085	16.7862863	35.0224495	10.4918384	14.1223894	-8.80678798	-24.9504968	-23.5621146	-28.1851171	-23.0940383	-20.2231385	-31.535709	-35.1928964	-36.84661	-42.6002467	-48.4501515	-51.3256186	-58.2051611	-59.7925522	-66.81354	-70.586818	-70.4433446	-72.387974	-78.0840606	-79.6683851	-89.6754785	-87.5888229	-86.7353068	-87.9446099	-83.4417971	-75.0752134	-75.8102738	-75.3241053	-77.5475106	-69.4619223	-64.5819877	-64.1155819	-67.1782049	-75.4664871	-63.0484534	-67.9819107	-61.3564261	-71.7639243	-99.8159726	-84.6965487	-11.6316803	12.0236404	-14.5756228	-11.9461428	29.1578384	17.2264869	-6.62465989	4.04107048	-4.8033321	25.2367546	5.30368645	-6.04109547	5.23799094	0.417690711	-12.744901	-2.47542157	7.14665432	32.5885039	-15.6587721	-6.94633826	-24.1124274	16.3968898	-8.58817527	-31.8325117	4.84854939	-5.58797149	8.9975469	-13.1372183
77.9290721	50.133864	28.1509886	21.6103399	36.5355793	42.1929507	47.8941874	60.6660636	37.0753725	81.8022573	47.5706796	27.8212869	53.7049763	32.1970753	41.4640365	27.8593724	19.2619528	44.43053	46.6747326	59.3012317	60.5279321	52.9661092	68.9644128	49.5744592	15.4750713	24.2265856	39.0888008	-30.8074225	-9.7226716	25.5477618	43.8301425	26.2238237	52.9403316	48.1876168	19.1355886	35.0139876	67.4709801	77.0123647	67.0169401	39.5243012	34.7112575	18.8046174	18.6213014	11.6481436	9.8828888	-1.39282672	-16.5154445	-4.72029098	-13.0186991	-14.2468647	-12.6131915	-4.39633618	3.98266608	6.92781553	9.94769046	6.57862066	1.92476222	7.63775156	15.830072	7.24320467	10.6397075	22.1191372	19.3857999	23.0226552	19.5796251	21.4261635	19.3012276	17.2530107	11.8741034	20.5841657	21.6351487	23.1984087	24.7606531	29.6018951	19.0077564	28.1713904	49.0665191	62.4808765	51.6918246	44.6890862	13.0763182	29.6077532	42.7295853	28.2381126	28.0767028	67.5924328	68.3539052	65.177471	66.3952026	34.0890322	53.8493921	39.9131261	53.2669532	58.3547551	53.4630163	52.6124056	58.5115139	72.98174	64.9053755	38.163152	62.5355061	21.0119663	56.3746481	54.8904582	15.4596697	71.1889657	58.0307832	41.0424451	44.6696435
11.0556995	-15.9953529	-9.39570749	10.7889946	-4.66453271	-12.92453	-21.1591906	-6.43353118	4.30571154	19.6551378	25.2760527	-14.8586222	13.0536368	27.4445097	40.133618	39.4825366	6.1125487	11.5562369	-6.76227229	14.0444106	29.5653339	14.8868447	18.7064058	3.03924503	3.80779896	14.5810274	-2.72387277	-46.9521171	-31.5259004	-47.3905326	-78.2611736	-73.3515606	-47.8639254	-79.4684859	-100.885849	-106.803273	-102.958065	-87.7171919	-80.3664792	-59.5975522	-89.7697412	-103.529082	-96.9687451	-88.0635686	-73.2603477	-77.1118474	-78.8578324	-80.6010143	-74.2948112	-72.7392713	-65.5657314	-64.5405149	-60.5636994	-55.4068928	-47.9366799	-49.5600573	-45.821117	-45.5079297	-39.8376829	-44.4194881	-44.8153578	-45.2907271	-39.8051609	-37.5922534	-36.3926716	-31.7108254	-32.4333494	-36.4859041	-30.4287661	-32.5594996	-24.2102205	-19.1664536	-30.0477353	-23.8624949	-24.9930199	-27.6537507	-7.46859607	11.8712441	-18.0167381	9.55550416	-10.4375066	-34.8725746	-9.84467955	-2.27938004	-10.7443439	4.98984908	11.4700232	33.2350997	8.61354226	3.43011024	-7.88809813	-4.93183125	23.5235679	12.7092167	-0.00423721208	23.4156173	11.6668242	13.7615537	8.50862497	-18.7295716	-0.166511196	-18.9121548	-16.9704634	-16.1193922	-9.32521595	20.898375	22.4181558	-2.98393085	13.2956217
48.1394513	38.035049	34.1108039	53.1264873	47.5224387	19.4566436	40.5562196	60.729382	48.9731199	59.2624152	61.9928637	15.3446575	9.84779704	36.8908357	30.6644097	17.4235528	18.9415695	-2.13113519	31.3171706	51.5612753	58.6696953	35.4672928	37.6768599	24.1242176	5.22911044	19.5947166	-15.8680874	-66.9930293	-49.1084901	-23.0872276	-33.5144823	-33.9103483	9.60504048	-9.7844747	-29.6029098	-14.9094594	-17.2692434	-15.7402291	-54.5919094	-53.273917	-48.8538535	-49.2755502	-36.9646451	-38.0160699	-38.9414274	-34.9709632	-30.350771	-28.3504956	-26.4378913	-19.3597342	-17.1060489	-11.7366388	-11.2774495	-11.8259153	-3.97385377	-9.2962445	-10.8113223	-17.075794	-13.178564	-18.3069291	-8.4228385	-12.4111545	-21.1289318	-24.2212406	-23.0633316	-21.93838	-22.7719895	-23.7560296	-23.2529205	-27.9917289	-28.8792315	-33.709097	-46.7239509	-43.2518613	-44.1451224	-43.5147441	-40.6399084	-18.4286321	-41.9568149	-32.2144581	-18.5685809	2.06279027	1.59698532	21.3142115	20.2185185	37.9344453	30.4590254	46.4927913	25.3476899	24.0217221	7.95809882	15.4324189	59.6186126	35.7245736	11.1454885	39.2044196	23.4007304	22.0832678	32.1846105	18.4300544	16.8992546	12.82205	19.2747129	21.6925516	17.6743567	22.7848772	56.8650304	25.3097049	25.467255
14.5023562	15.244637	2.15870576	-4.04095481	12.2575476	-16.9230653	12.9636132	39.8835319	10.7611145	24.7914213	16.1480116	-15.1766506	-19.7897337	13.7150985	19.6364338	6.67717854	27.0178186	-4.56856444	10.9381973	4.27002905	8.13422262	-14.3740217	-2.85418233	3.58225307	21.0192452	33.7452427	15.6889656	-11.8039234	-2.45901747	-22.2357112	-25.5018603	-38.6592344	1.66870157	-22.7796701	-40.6629283	-31.3686491	-40.7586402	-52.1077093	-65.7292296	-97.0830392	-105.770595	-119.239953	-119.624215	-109.772125	-106.63099	-111.9029	-114.209646	-107.04883	-102.515109	-98.0058533	-93.0974886	-81.5284201	-70.8812784	-63.6314792	-66.715048	-68.576269	-65.8686061	-62.6041464	-57.2591585	-55.9454054	-67.6374757	-66.299133	-56.1901413	-42.9249072	-43.084841	-47.7439116	-44.9846487	-41.2769154	-48.4088741	-48.088001	-41.6459758	-28.4438654	-16.5716964	-18.5399708	-19.1912181	5.94578057	0.244149508	3.42691643	-16.1335203	-26.2604253	-9.42558485	6.90525482	-9.47628482	8.23775023	19.2332607	11.6911005	-14.3942264	3.28369603	-2.36511648	6.50964722	-7.29403295	-11.4760017	28.2563982	23.913657	10.6526683	42.0166126	18.3612314	14.8967517	28.3814434	32.0447209	2.38237741	8.49802007	8.65826534	4.17473105	12.7340179	29.1343043	53.0858663	4.95592525	10.0282147
54.9838771	47.6029337	45.9733888	28.4307475	33.0071694	28.3473987	-11.4292216	2.02574072	19.3175459	36.4564249	43.9898364	19.6769437	10.2563411	29.8498235	21.2044249	8.01871412	43.2101079	25.1564218	40.619564	35.021115	36.6895714	30.4196276	22.528701	14.3532212	45.114801	38.9455031	28.2389495	25.8806884	40.2917771	33.5980024	1.04363027	5.86567198	55.8722644	29.93101	38.5127574	54.5643753	62.6892856	32.601733	11.9570635	10.6574937	11.6347066	5.48523197	10.8297031	8.85121329	14.7333325	10.7236929	16.0390499	23.3172452	19.4853103	21.7802576	22.7110135	15.8731722	13.7836811	13.9783626	21.9132922	19.5618293	17.0641508	16.5149299	5.47145785	9.94578551	21.1652211	18.8483805	17.3085882	4.30676801	0.204838908	8.44831374	11.2977272	5.48319873	11.7080817	13.0431692	14.0439771	-0.095130251	-25.9101551	-32.3670973	-54.2076858	-56.5469608	-37.417426	-17.0249862	-26.181713	25.1125169	57.9719296	37.0176899	-1.5863741	-3.94965388	-3.72293413	-2.13137179	5.54582905	18.9727647	10.538597	33.0432155	22.3949325	27.2849176	15.3493427	2.28306877	2.3764348	24.7154099	-3.93824667	15.2828509	14.5060671	18.847003	-4.63061496	24.0750106	17.0223017	-1.70389024	-1.78943575	25.9189619	43.6468161	0.433491141	-3.82692142
6.82136186	28.0131576	19.6034951	22.2293239	-10.4985088	9.88848481	14.274828	-1.22451059	0.786155958	1.69485922	-1.45428865	-10.3040947	-3.05239087	18.9490132	10.9210354	-2.87405574	25.625984	-2.54823802	-10.1353927	-18.1930409	-0.257854655	-5.67640316	8.30415825	-5.16849657	22.800466	13.3385472	2.79272324	-14.5285366	-27.7777253	-54.2219498	-69.495202	-67.637771	-39.5718788	-32.7038433	-47.2575445	-47.240272	-16.0442905	-15.6515326	-32.9065364	-32.4769677	-16.7449472	-7.58482863	-4.83099188	-13.4931226	-4.00176149	13.0272112	0.883331604	-1.35711184	-1.04446248	2.48376042	-0.112259449	10.6090947	15.3854893	17.5829881	8.95345977	10.7225302	14.3783973	18.8783978	23.8159499	20.2924102	13.7102796	10.4719346	17.9366507	26.8380222	16.7872442	13.4853493	10.4655862	8.80319967	5.4911191	-3.04699017	8.11364624	22.4731259	38.0941035	46.8317443	38.7540743	34.8160636	38.0456065	40.3024074	19.1127896	40.0595615	64.1254577	49.5416892	28.8054086	32.7151447	7.20916034	13.0061951	10.1900892	17.0228958	-5.48764074	5.04943005	-9.33025252	6.96476669	-11.219311	3.89216293	22.225173	27.9823016	5.09636326	23.5949921	18.6910991	14.8670122	7.91114585	28.4989221	21.1842732	23.9236659	3.16701644	2.28582148	29.983384	15.1000921	17.1965713
