240.560033	258.878696	230.461241	203.641184	226.826652	217.773396	233.130432	223.485379	243.948849	238.968691	231.372355	248.196013	258.865931	266.690186	249.456179	269.492816	266.709721	274.408699	230.209405	241.596275	244.909045	251.503056	261.904328	253.648735	242.756305	241.87329	271.446833	229.418091	271.965827	377.810961	520.986263	579.32438	536.758777	495.674428	522.686835	526.398168	525.564922	504.07784	492.296091	480.436802	464.721251	473.516164	497.227663	502.75777	475.428712	463.362419	452.382678	450.81263	451.422814	455.529365	449.059926	466.980505	470.51617	465.990824	448.546761	439.041088	419.521118	410.925984	404.864613	407.782838	398.088962	398.431558	400.693193	388.801115	384.452091	404.158303	429.21117	462.998714	468.977772	460.671482	462.863389	468.636926	462.751872	464.450059	471.057807	470.134198	478.018966	477.626759	476.83635	472.105918	481.024537	492.018182	512.184089	519.099424	512.316428	497.330172	497.037403	494.631521	511.949363	532.114581	544.459448	546.746182	540.443958	541.027873	545.310479	539.639581	535.390037	543.886926	530.414146	518.582823	523.594399	514.156137	489.436832	455.557166	443.653038	368.309776	365.900086	346.660075	333.098611	304.275026	286.309059	273.670543	301.806199	310.452976	255.640271	243.446789	260.124821	259.828546	264.739916	278.626521	256.111055	269.371646	289.51561	304.460773	278.085512	272.185063	269.171851	278.572369	290.719618	281.388148	277.565433	250.224513	221.016503	223.335741	237.239939
15.8636722	41.3407266	25.7679637	3.55806019	34.0467025	26.0425101	50.7594997	69.6307965	57.5326002	69.6083989	50.0475245	30.9393481	44.4121125	58.9477067	24.531525	25.4596262	40.223065	62.1743088	20.270226	24.6421716	24.0196297	17.6767745	22.0278482	9.82767068	12.482217	46.5852116	71.7977074	26.9828997	22.1036721	9.01291125	-55.9167632	-171.809764	-172.746099	-174.168972	-199.723974	-203.873541	-204.137093	-185.066268	-163.992673	-159.839374	-173.827145	-185.142559	-185.702249	-211.720584	-214.77607	-185.835392	-169.31587	-165.526557	-153.682364	-144.254558	-148.348358	-158.244234	-150.582999	-134.052351	-138.02958	-137.025364	-141.865768	-129.745642	-125.822717	-111.90078	-104.712111	-93.6676268	-83.5729696	-69.8221698	-55.3315153	-22.4171877	18.0738932	70.5558654	84.8129999	86.4671997	90.977816	79.0265798	71.3091753	71.5643666	70.5517464	73.9152686	75.9028451	76.7693732	60.7982442	54.4385293	40.1187851	20.2201886	24.2684276	32.7738051	47.1369883	53.4746955	51.9728538	63.7420513	69.6049178	57.0882933	65.883214	67.2771742	64.1880956	79.5522201	90.2613907	122.126005	108.821425	112.984192	112.828311	113.571195	115.575256	116.295618	130.616445	136.020655	110.566182	57.9887664	72.6034112	66.4845572	49.0759834	46.8304012	56.4266292	27.120323	31.7599778	37.0651658	22.2182031	8.85278814	2.49112932	-10.945931	-8.4361054	20.8892632	17.1158593	56.4967122	47.0486504	18.8953955	17.2798109	25.8158438	5.95192344	20.1900405	17.7947011	-1.65010934	12.784633	20.9080655	9.18435497	33.810053	36.3893954
83.8238371	96.6964655	84.6765708	57.9147339	61.5650494	64.8293274	65.644759	54.430952	35.5281601	52.2261811	44.6355421	54.3009147	67.4267841	77.7581454	61.6975184	51.2238788	66.756595	84.4751903	95.0087977	78.7365146	54.592345	53.5221498	72.483976	27.64531	36.0281069	56.6111266	107.271914	74.9128621	47.8003124	35.6805395	-5.27834318	-23.6832803	-50.5779587	-57.0153838	-33.5429872	-17.340506	-17.7669111	-35.8114529	-42.7742656	-43.2321136	-46.8177963	-39.3254711	-14.2429129	-12.0480838	-25.0843924	-33.1656238	-37.8527105	-31.4327111	-18.9556289	-3.51466082	9.89738574	33.4812041	39.4735462	48.6319085	74.7183557	73.2009217	70.6240609	80.0142252	76.3203153	87.622876	93.6647799	111.137671	117.723057	111.696545	108.075088	92.8656293	63.6479388	46.2710084	45.5512165	42.9499807	43.5799448	46.9231358	36.5839447	40.5477194	49.0159364	49.4475606	52.3711855	54.9999833	51.7106437	33.9856084	36.8060165	53.9882315	66.922811	56.0889779	46.4117816	36.2784375	46.4703745	54.0543397	50.6333674	78.7084062	79.3297396	67.9854892	48.7541511	55.8462964	71.6890706	78.2506451	82.1502726	81.6645719	90.5205014	93.7417501	98.3535351	106.430342	116.165279	144.466471	124.294555	130.185585	133.037202	128.06606	108.28824	95.3845374	100.260358	82.6086446	113.584946	93.3569169	49.8318417	54.9261154	51.2678754	45.5762078	45.4685776	76.3138007	67.7767977	80.2486985	92.7074527	101.620434	96.3103498	103.502904	107.365152	86.5524724	93.8158533	76.1657249	71.5232917	58.3821795	14.733693	43.3388806	44.1659132
25.5093709	4.85741448	12.2425535	2.98186674	-9.1054239	0.80723888	32.3391968	27.4060436	22.2480067	24.4748962	19.4644357	11.8609192	9.08934046	-2.98651184	6.59581244	17.766596	7.68629727	4.71256249	13.7962968	29.8049142	-2.19193447	-11.4760641	17.4940185	-1.37447533	-11.1739888	-27.0249094	29.6851031	9.73635252	6.71261836	12.0837597	30.399396	4.77833766	2.49173903	-7.78668409	-17.8886892	-22.6859266	-18.7966551	9.18441951	31.9914714	32.6848208	11.505418	1.88350167	7.20803247	-8.20612803	-14.0828537	11.8537642	23.3570672	28.9700353	40.2780856	43.8542006	23.7916863	12.3600848	25.92622	31.3688396	6.04913128	3.25260061	3.91449834	17.0735914	23.8125892	32.2082025	30.9605669	35.3784556	38.0214473	29.0569233	7.75002534	4.57402272	-18.6448192	-45.5481028	-64.2944916	-73.4561688	-77.930485	-67.4276061	-74.8437779	-76.4344635	-60.9624001	-44.5672854	-49.1298544	-51.6180861	-53.9959403	-61.5568082	-56.1021132	-65.4385582	-57.0327629	-37.7366536	-27.4196999	-27.026425	-32.3996484	-20.4144801	-23.3357619	-38.1328483	-36.4308926	-40.2824352	-33.1394875	-29.805116	-17.9934207	-38.6361068	-55.6443584	-41.646433	-30.0438425	-44.3420441	-45.6835216	-36.4734805	-45.4125625	-20.1594516	2.09601744	11.7727998	-10.0818187	-9.39419909	16.572918	34.0327728	28.5679698	28.229646	36.2510459	22.0313583	2.59178277	24.1415509	7.50240734	-8.80563057	-23.2144467	10.2975999	18.0919907	12.2230206	2.89836044	5.20153665	-4.5218534	5.77356204	-8.09430582	9.2736149	5.12404436	-31.5669975	-28.5930578	22.6495186	4.36534827	31.1296949	42.6695703
58.5085571	26.6457116	36.9128377	33.7127943	30.1750563	35.7152751	34.0665465	24.7776455	31.586165	42.9232788	35.2225246	49.6514061	45.5953553	52.2894783	69.4330383	63.7192311	53.8867503	44.8797073	58.4414571	72.3010656	49.419617	40.8280431	68.3662084	52.5966535	51.4572155	38.6776638	51.1516242	16.5644668	55.5138558	46.8979884	-32.6467199	-81.044536	-74.4086845	-62.5675982	-40.9008748	-20.5191791	-14.6574373	-37.6327717	-53.8166812	-61.1396435	-66.140663	-58.6384281	-36.1358706	-34.2893307	-40.5267662	-45.7356702	-40.1403929	-42.5418506	-37.3933378	-29.2826344	-17.41999	-4.18674227	-6.98186717	0.934413837	-0.32727971	2.06318869	-5.42875331	-3.09373149	-0.720933405	6.87015917	8.17040385	1.95612571	4.87919818	5.92001782	5.38664457	9.72772795	19.9961068	50.5347639	57.9055572	56.6099308	57.2018853	58.8349796	55.1722287	59.9129621	62.0107875	53.1427916	56.2429939	58.471703	56.0634086	54.9649444	45.9240202	43.561515	53.1227128	50.8009055	47.5973135	38.2804044	38.2538209	29.1182759	35.8881479	40.7784951	31.8044319	28.9611199	27.6033522	35.2732505	34.344912	20.8003594	18.5811387	26.4901405	5.78521506	-3.2143625	7.4015841	14.028067	13.2649587	5.78707685	43.6710409	56.9858043	14.4810626	43.655702	57.8099225	63.6364807	60.4109184	56.8547426	62.575191	64.7952754	37.2016284	35.7023112	35.4595635	49.6042347	34.5396736	42.9932726	57.4903995	60.6490467	47.7992319	33.9809315	57.1264154	63.2434806	44.5976693	63.4434936	54.3520665	39.494234	29.9621003	49.9508286	12.8433249	34.3684566	40.9408587
22.4756783	0.0608589193	-7.73321077	-5.85508679	-16.369858	-5.17024609	-11.8475971	9.51140778	16.9707469	13.2663614	22.1071433	11.9238657	-7.63451339	-1.57045353	6.24977898	-2.40936837	3.00773258	-5.31647333	4.20648893	12.5020371	-0.91614786	4.60766283	3.40975365	13.7322593	15.7869369	9.93006814	-14.0383399	-31.6676306	0.537695862	0.162441057	-26.9707842	-37.401646	-71.7240546	-125.869813	-142.903807	-151.100886	-157.652863	-142.608926	-122.693691	-118.964115	-139.534419	-150.794122	-153.3205	-180.878055	-190.012341	-169.878642	-171.676235	-162.855392	-158.593809	-164.713334	-189.391561	-197.244937	-192.391687	-192.062128	-180.784213	-195.414931	-195.369889	-188.787204	-190.263753	-178.488356	-174.501652	-172.393958	-169.589717	-181.544412	-183.458758	-157.431754	-136.905615	-98.1890387	-93.621433	-84.5604642	-66.1784919	-75.8066444	-84.0762859	-86.8432622	-75.5366186	-75.09155	-62.9627892	-65.9666845	-82.5725396	-92.6264385	-92.8932494	-92.9178343	-83.0875235	-80.4003802	-76.4627352	-81.7239077	-78.7577001	-80.8305653	-68.7104993	-53.4458814	-36.4536101	-49.0277451	-75.6288313	-72.9467183	-71.6599044	-54.2419484	-48.2324285	-43.7228263	-44.3074957	-61.1554689	-40.6576859	-23.7804937	-25.474582	-44.7486119	-33.822634	2.62621605	-18.846859	-14.9707544	-1.11227863	-18.6959158	18.2427969	16.2739518	14.3334763	12.6821945	-14.0515068	1.79898684	13.8181022	37.8705107	-16.0953635	3.03820144	-15.1299741	3.45227288	6.87429238	-14.6158395	14.2940181	5.23610402	9.36891072	-1.8970669	-9.27827185	-19.5625961	-30.8352475	-12.0543534	-10.9419528	41.4429008	29.2849372
42.9691002	29.0137678	30.445337	52.3302425	38.3601267	41.29364	29.9612286	42.8615315	27.343635	17.2441816	25.9557388	54.4734709	21.5408608	10.7116391	44.9956007	30.9741378	47.8102382	51.4736435	48.3380887	62.3247967	46.143192	35.9924164	45.1297588	43.7245781	51.285568	44.3436013	2.32517621	27.4917042	-13.8185749	-30.0683728	-4.96674095	-29.1905972	-10.0471977	-0.807774229	30.1963414	37.2768485	38.0728896	21.5663221	8.17645651	3.08111265	-8.97094412	-11.1726111	6.17073953	11.7066167	-5.17536447	-15.5784134	-15.6301097	-17.574321	-10.2087247	0.171695397	3.51293156	10.0966759	17.2705448	19.8626831	-13.4379307	-11.3267485	-9.81746171	6.65983297	25.281716	35.7201786	39.0265905	45.0862636	48.895244	49.0381965	36.9229909	29.2035528	6.52300368	5.19460078	14.9693201	3.44750943	9.72208821	13.3474719	13.4466216	13.0105398	18.1640876	26.386686	25.9463734	23.4700913	23.7394566	4.70188427	-0.358673725	-13.9333204	-10.715333	-3.93344701	0.244818535	-1.18245842	2.54337201	23.0548969	13.2284432	-0.652140949	-9.31950552	-22.1267576	-16.6754353	-5.20731813	-3.3396609	-5.80909678	-4.39871878	5.75618979	-6.9271007	-1.38355869	0.706605125	-5.63547524	-13.3443195	-23.0826261	-13.6866472	2.58602945	-6.52733731	-6.64701004	3.95094234	3.80866424	35.4755545	27.9958081	15.1526239	26.2227009	-16.1735467	-13.7372145	13.5945975	44.347949	22.5842065	50.7253268	35.4243011	23.234549	32.3726018	14.1979204	54.7665595	41.5562517	40.3710814	32.8965323	17.0198249	14.6905525	-1.04005955	20.8418375	6.20804304	30.4492308	28.7577531
-14.0718112	-19.0333222	6.90437339	17.2422746	10.6278096	17.5934888	22.8575032	26.9137531	0.571753375	4.6495262	0.626885699	24.4713117	5.24101475	-17.5032911	-9.75155462	-20.4542052	21.1221142	4.96841544	-2.41024162	2.86838763	25.7808145	0.434820043	11.7374605	25.8667174	13.6301837	11.1322784	-26.0106884	-8.43747531	2.85926807	-5.67973475	-34.9591357	-48.7224671	-81.3931763	-106.682007	-137.852182	-137.07022	-130.151351	-108.378314	-90.269159	-87.7854448	-94.5967961	-91.9643429	-90.5939539	-110.578191	-120.073206	-97.1972255	-96.3223842	-93.2660573	-87.5646053	-83.194973	-92.5191713	-98.1988111	-100.413266	-95.8899522	-86.1215811	-86.7081278	-91.2859818	-78.2737874	-67.987667	-54.7050335	-47.5064793	-37.2485723	-26.8434103	-25.7720227	-27.4765502	-28.2707685	-46.2876775	-65.3940482	-73.1443911	-72.3034923	-90.1657855	-91.7136922	-101.491858	-96.0332309	-88.5752701	-87.5271521	-86.769871	-79.1528467	-82.3974913	-75.7901947	-67.7424109	-48.7141834	-36.6358826	-36.4247403	-45.0118949	-55.6589177	-62.9168573	-56.7714698	-43.3286763	-24.0903216	-31.2292476	-38.0745039	-35.2534548	-37.3713688	-37.1650173	-44.645637	-45.0308499	-31.5647235	-27.7352146	-10.391983	-27.5284896	-31.8257995	-33.9855747	-31.2057662	-11.1093312	-29.8172035	-13.7793339	-11.6664428	-6.5873966	-3.2547309	-1.62160928	3.4236815	6.71428149	34.3356347	8.03827404	3.67343676	34.3309498	28.2144697	-13.0776071	6.2359473	2.90128451	-11.0571135	9.18106762	24.1769366	52.9618512	46.6374233	35.0130305	25.0620582	-9.92630217	-1.18031771	-2.47557103	10.8003594	12.0168164	-8.31636756	11.9599058
49.0994346	-1.02949822	19.5056848	31.8846386	46.1378071	60.709238	35.5979404	9.50798743	47.6297766	25.8757491	27.6209698	39.5113441	24.1220669	23.5699755	24.8786951	22.3675747	51.4238002	8.29366565	1.1747404	23.2622186	51.9448023	25.4387877	33.5696162	48.4363578	24.9756954	25.9092442	15.2031329	26.1293238	11.0860383	18.1831502	-11.3595117	-23.9421337	-10.5872729	3.46780376	30.6347341	38.61169	36.728489	24.6245113	31.0691422	34.4029206	19.7863949	12.9613084	33.2551124	37.133569	28.5759588	24.4656118	29.3351914	31.8417082	35.7641834	42.1099515	39.8430161	39.934813	47.7509711	50.2372443	68.0650011	66.8574402	56.1115404	49.88266	41.3762956	46.893958	47.9455241	47.4239587	44.4023475	32.8770449	17.900176	6.50933102	-0.906476149	6.95006381	-7.79140174	-8.38748649	2.43458739	1.87409887	-2.5125362	-1.26184217	9.65716454	13.2427127	22.6296654	18.2590764	9.14164198	-0.221401309	-17.0599494	-29.8309303	-24.7932827	-9.7296261	3.53443134	6.97010705	6.54860281	6.57841052	-4.01563189	-13.5517375	-9.16536626	-20.7929604	-37.7101722	-32.2338797	-26.5354861	-22.1672737	-34.6003217	-35.7392955	-26.8094932	-49.8994346	-52.5234968	-56.8511992	-45.4979403	-41.4350867	-12.4013259	-34.567233	-29.5566087	-44.4808901	-24.7700608	15.3069027	29.2651857	13.9787569	1.42913903	7.56319546	-23.6039585	-32.5078138	-4.13397182	-14.4014581	-22.8787493	10.0996443	36.0871402	28.5966937	14.0063177	21.2048004	16.2060201	38.2873128	34.7161277	34.9932382	-3.6783645	-5.63781414	-6.42299423	-12.0932561	-0.739455258	-2.88466309	30.2275206
11.1857553	-33.6398156	-13.0204916	-23.9387459	3.22077687	3.27164831	4.80060392	-1.98174114	28.3172858	18.9168493	7.74447217	-5.39949488	-18.0748664	-18.6271539	-9.44652803	-16.3502349	2.82144043	-35.6888272	-8.77959211	5.93199976	9.08642084	2.26772331	-20.7240562	-0.394566333	-13.8409822	-12.0548565	3.41648188	-0.476602456	-6.14240723	-5.96511905	22.0288025	37.7035233	27.7309045	8.01834007	-0.409172699	2.11798071	13.2863335	21.8150903	17.616936	12.2607053	4.34573282	1.88498872	5.12208937	-12.2704364	-24.6227981	-13.0403343	-10.6688362	-13.427532	-11.7239161	-15.34181	-27.6721026	-29.7756972	-29.4292952	-31.1816508	-54.4410566	-52.782975	-52.8721201	-42.5990419	-39.098276	-30.2076371	-37.8283479	-28.3872198	-36.4454638	-43.088966	-53.3821504	-58.3869229	-66.7388706	-42.6463349	-23.5912283	-23.8586416	-21.2602865	-25.0212139	-25.3771597	-25.189467	-22.9740253	-30.7108234	-36.9826986	-39.7012127	-39.1967212	-54.5427497	-53.9695801	-42.7774778	-36.3072349	-50.8085558	-55.4481339	-59.6276332	-53.1576362	-52.3784036	-44.638541	-25.9543451	-25.0059439	-18.5868035	-26.4540902	-16.5724844	1.58317761	-12.8630317	-10.7352134	-3.00895338	-8.20120725	-41.0307632	-38.3196955	-30.7004086	-9.8256391	-0.761497987	6.25314686	-8.73218997	-18.5126321	-20.9842474	-17.2725822	-5.3880587	5.29419006	-7.75588876	-1.11027859	26.1401195	1.80257411	2.65202211	36.0190733	11.2601	-1.87494232	-8.92634268	5.84630607	-4.34797286	10.0019501	34.9130424	0.599807123	36.4049596	31.8569613	31.3008502	30.2987668	22.4130428	-1.24513019	1.1922436	5.63317127	10.0343711	20.5171741
