216.057733	223.988776	251.716643	233.27238	229.666867	217.833859	250.310298	246.750252	250.192624	218.752208	200.686469	230.059035	254.856251	269.635437	249.113495	263.400092	272.539729	273.619136	243.473442	252.678467	354.253032	332.860309	286.121469	262.850682	235.181303	273.964526	280.203131	284.726158	311.054369	343.919132	391.665809	415.741021	450.124593	481.250856	524.621657	479.970397	491.469506	475.924219	467.736113	457.706898	457.074801	502.098341	526.198306	549.531223	546.100985	559.862818	561.249134	568.92582	570.694765	595.052506	611.836902	631.224234	646.545178	645.357276	633.847356	629.422309	630.892632	673.23384	697.150192	690.418651	686.946928	689.749416	675.131955	666.371759	675.137187	661.134194	649.420391	628.514343	628.78965	614.850017	615.736003	603.26934	585.231191	588.43017	606.282	628.831225	638.715161	632.540231	640.414981	632.485485	640.99755	624.251512	583.453988	575.698258	574.401034	581.596274	592.592182	605.858113	620.144188	640.353039	634.326311	633.242028	635.219079	637.387488	635.489738	646.222287	640.20052	634.433672	636.590117	634.151339	617.971288	615.567428	621.629671	623.050235	628.883272	631.946669	628.748597	634.101221	635.53628	637.130481	640.613167	634.523478	630.621012	637.579823	640.363245	646.469552	645.683878	639.747092	639.301083	634.893827	635.850028	650.67084	647.996062	648.553095	650.349604	648.766918	644.841385	651.212693	652.726935	649.744592	640.243041	639.397169	646.266951	656.133157	656.411262	652.656159	643.841237	644.354374	640.429598	656.380138	668.034799	652.076844	642.07084	647.997679	654.180464	643.396598	651.459527	644.531256	638.892048	643.664978	633.913062	617.461502	607.651146	611.451017	595.47763	581.899239	559.288915	504.692865	478.853567	498.100028	418.413683	350.837469	356.874911	343.06772	284.934877	291.861814	294.951807	287.9052	292.763875	289.576997	283.20202	259.766654	290.44334	297.124799	275.048767	279.590799	267.099144	268.847754	235.472312	241.002459	296.747795	291.444773	310.684274	286.662053	283.655374	325.259612	279.810415	258.070823	261.42337
36.3614788	43.7681528	51.0894207	26.8771924	20.4658543	25.266249	62.9795437	63.3204386	85.0860027	76.9766883	78.412753	84.8443084	60.1226992	73.2616966	52.4702799	48.7775843	71.7746765	86.659922	53.6927053	93.7292026	133.023376	131.109669	123.133331	75.1866927	43.227843	67.9605052	84.6097262	117.781863	155.110733	172.463731	166.551394	161.821688	76.2788193	-32.6335791	-17.8208703	79.8762774	53.5244769	62.1532913	76.8804788	83.0696535	79.7246967	58.2605091	29.0940733	8.4757225	11.1145416	1.42517641	-10.2107203	-11.1493139	-23.9411688	-39.0344781	-49.4573913	-68.6988501	-93.0918024	-86.632425	-71.572283	-70.6239749	-61.3354005	-79.0319277	-95.1586869	-84.8196342	-74.6707883	-69.381136	-65.9491549	-68.3014493	-67.3188586	-54.8571275	-36.2767718	-22.4095484	-9.87605025	-17.0965385	-11.3744573	3.18180519	15.7704916	25.2234484	13.0525104	-0.698173007	-11.4407001	-23.5616453	-23.4607857	-27.7202894	-28.5807702	-9.28357211	22.5067789	34.6011074	32.7290675	32.8251662	13.8919787	7.04466781	1.16671006	-18.9818052	-11.0687674	-19.7936646	-11.8843326	-10.9710506	-23.4617287	-28.9125682	-23.9965633	-22.5017584	-19.4612854	-20.9449529	-10.393121	0.394496353	2.5560621	7.16567991	1.4903433	-3.50868918	-7.92651186	-18.9570071	-20.1053536	-18.3041029	-13.2878404	-6.28410665	-5.77546643	-9.67391286	-18.5199377	-20.8112853	-14.8009028	-14.7495874	-18.3902774	-16.550054	-19.1406801	-23.6088162	-19.4171439	-14.6930726	-23.6631985	-17.302325	-11.088159	-16.3735078	-11.7043218	-6.79251759	-1.68076915	-13.6477705	-27.4652375	-23.725419	-12.3388879	-20.2997235	-17.2360091	-19.4495508	-19.8243625	-21.4401996	-29.8862495	-27.7608491	-14.432825	-17.2883764	-12.3791921	-23.3788651	-16.0403804	-22.0951415	-30.7695514	-27.6106825	-35.265174	-36.1352901	-4.40992352	56.8375874	92.7556593	97.2472154	110.304224	120.276759	120.286131	109.174795	74.4805584	39.2305041	53.1801508	52.950188	23.5323649	35.7356436	36.1834294	9.26667642	-8.93113301	-8.5588165	14.9255592	-3.52731698	27.9839405	13.1968093	8.3823694	33.5125657	43.9022877	58.7675034	28.2559646	14.4643317	27.2475674	21.9836789	61.5216481	45.360089	40.2341663	30.8319619	32.1240581	6.02523351	13.8131504
63.6914979	80.2111639	91.3478359	81.502019	69.3368026	39.8535596	64.7374757	69.7671242	65.591	55.7777503	64.5350078	50.8028299	57.7732688	78.5995134	77.4955123	57.8767868	65.8153021	77.5440509	72.1111678	64.9320825	68.8996863	67.747991	82.7525721	55.1383463	59.9008151	61.8826161	58.6556164	77.1952458	102.696518	92.3821623	91.8587089	118.989281	92.037471	67.935792	103.27728	157.164322	128.325618	120.55524	112.677368	94.1411081	106.139959	93.6775456	86.7549358	45.2847603	30.1291364	14.4392519	23.8094295	26.2567277	40.0342081	40.838404	43.5944419	53.3149962	65.0634923	48.4099617	31.8042402	41.1418125	30.8457327	40.9128328	47.6029954	48.7679833	54.1127742	46.4561557	53.7533012	63.5857281	54.7501422	62.1240639	59.7753767	67.6415111	68.0493582	70.5099036	69.2433997	58.242129	65.8272939	66.2387356	78.1118728	80.1858714	95.0811974	103.658976	100.191525	104.369904	101.57118	83.5629541	64.7385144	57.192089	47.2387603	47.1482242	60.8921641	71.8736342	79.5004384	101.475622	102.326552	108.190437	101.47721	92.3514023	89.390967	86.6742754	100.177554	94.7255945	85.28322	87.8929768	83.9611075	66.7649139	63.4399386	74.8775406	80.6333734	89.7801756	87.9948931	83.1064107	83.3726102	81.9217234	69.9278821	77.4215548	85.1541307	87.8615092	80.4399819	80.1994395	72.1855777	78.9455284	78.356816	86.5192113	86.3087522	83.6218097	82.4779097	80.293039	79.6190831	81.3442404	78.1813458	83.3096388	82.109607	83.1295128	83.5762558	83.9273539	79.734424	78.2258568	68.9015411	73.1625897	74.08757	76.6362077	79.442284	71.2290259	76.9387105	75.1617114	73.3266022	73.2512903	72.2771757	81.0029924	79.7664043	81.5333001	87.8381511	88.5091617	86.5948693	90.7943258	74.9624519	60.6508833	61.2393426	77.090505	78.9950691	86.508174	94.0056928	68.26784	83.1861609	66.9061883	94.1548073	117.933917	115.282543	103.970307	104.023763	90.1553331	76.32216	56.0549465	49.4280981	57.6123357	63.6459874	56.1998004	56.4293991	78.8273698	61.2888809	49.7005204	57.9490836	61.8462427	74.7617879	77.0011115	113.374814	121.96965	121.351923	96.2728235	81.629727	88.2068636	108.450345
23.9161164	47.7414827	29.2479523	25.5705061	29.891082	3.38415606	12.543673	7.78983962	9.96361223	30.0157505	55.832203	47.8400399	51.0979874	50.4562284	35.2837476	15.8683226	15.8339589	21.4305424	36.9916968	58.4361607	43.8172668	45.7475064	47.6163655	15.3653316	2.39000342	-4.28995326	30.1879949	54.3504753	101.318385	93.3928307	100.535348	83.8320767	101.528378	94.9226545	86.4119567	75.0406104	70.3169609	75.2501305	71.9973385	71.8688034	73.069514	80.4817949	77.9001332	80.5669508	62.4264932	51.8400022	40.5630282	18.30368	-13.4548	-25.1810947	-35.8920152	-49.1739918	-63.2715712	-58.3437143	-52.9431341	-53.751296	-41.8714285	-34.1322251	-52.4775467	-56.4103877	-62.5523099	-67.942472	-76.1268961	-88.0634611	-68.6055476	-77.9617021	-69.0614902	-73.429334	-77.9751665	-75.0744252	-68.5040362	-49.4958866	-52.8034577	-57.3561727	-65.476007	-66.9018289	-75.6593025	-73.4599017	-66.620749	-75.5196797	-77.9479064	-52.4174326	-38.8269482	-33.0564204	-39.0737893	-36.8236808	-39.4981041	-40.2991584	-46.5454111	-59.4088972	-64.7387045	-75.7105885	-71.3191071	-63.2528704	-55.5631689	-57.8368727	-66.7390352	-63.0761203	-58.4206915	-53.62476	-50.8187043	-45.9838238	-38.3732181	-44.7810468	-52.7938137	-61.2577823	-62.1420432	-54.6260451	-54.9353813	-52.734547	-43.7687321	-57.0345971	-71.4871844	-61.012705	-46.9800009	-55.6950207	-52.4725201	-59.3951807	-56.7810936	-66.4713658	-59.3654013	-59.2414221	-52.8215372	-53.4719503	-57.450903	-60.7055797	-62.9799477	-63.5037022	-64.2880804	-67.8303591	-71.4575027	-66.5039791	-59.3982467	-56.1974285	-55.4353669	-57.6366228	-60.4210864	-53.8332028	-55.4015326	-49.4109922	-56.2888811	-55.3252369	-60.6270677	-57.7670174	-52.5699522	-59.9810674	-53.3180506	-64.389644	-69.4371608	-65.549873	-56.6752601	-50.8299438	-53.1255211	-64.1265971	-64.1008039	-68.0933448	-68.777214	-48.8529816	-34.9404286	-62.839011	-27.7397264	-34.4531396	-14.8866388	7.25825334	29.8868703	26.0847067	13.488256	13.9641988	31.7452272	1.69009934	-20.1400982	7.1767012	0.41279832	-13.7436023	-13.2675644	1.21598012	23.992061	24.7730537	36.8282527	25.0309703	16.6496646	7.33622822	16.9394415	20.9805375	42.7189778	15.2694994	3.88114875	-10.3235983	10.701437
46.7542159	51.908794	28.6011378	48.5121376	51.0472634	38.3036542	45.945073	13.3430477	12.7000238	15.8715451	24.1013454	34.1278346	65.0856544	50.2655729	53.6757207	38.8313745	52.5174848	35.9554648	53.6689486	40.2987378	19.8364957	25.9319452	41.5827987	37.4686391	30.0165306	34.308765	27.9444268	40.3096194	38.5383827	45.3494916	67.7641554	36.6305552	32.8867477	67.6539011	84.7115102	86.8336492	112.826468	106.537511	86.1166531	96.4658339	97.6416152	101.959963	103.32137	94.1039156	88.0118761	67.5170506	46.6990484	40.1531514	37.3697959	12.5695083	-16.9806464	-38.3831373	-45.0044642	-56.6231326	-53.7640272	-73.1052088	-71.4687596	-83.2098581	-79.4206784	-79.7144295	-76.4484653	-70.1874624	-70.9623616	-71.1579529	-86.2206773	-83.0014508	-87.7724137	-82.0996487	-86.493878	-94.4674003	-104.658598	-112.572155	-102.564155	-100.079709	-102.94704	-98.6969365	-94.2997995	-106.722665	-102.536778	-98.2488752	-92.2240403	-110.979232	-127.753185	-132.595667	-124.816289	-121.357983	-121.727229	-116.723144	-110.103414	-108.57083	-98.682522	-92.5952788	-96.6493354	-91.957588	-95.7910856	-110.036742	-100.850122	-106.057849	-104.601698	-111.903686	-122.848972	-116.657845	-120.612749	-106.529297	-97.7152789	-98.3162908	-97.4178756	-106.553825	-106.925581	-105.292243	-110.164485	-101.421435	-92.543632	-99.5088255	-104.497923	-98.2941415	-108.355712	-91.9090209	-103.333963	-101.975893	-110.231179	-101.983839	-101.55275	-96.9923936	-101.494123	-105.068104	-97.1647343	-104.68712	-104.437137	-98.6972265	-91.6529065	-95.1562808	-100.657828	-96.9662422	-91.3332149	-99.746161	-102.413133	-106.354912	-104.50387	-99.7003525	-93.6749509	-99.5146331	-92.6631718	-99.3021814	-103.080258	-99.0989672	-113.377088	-99.539502	-100.825257	-102.623626	-105.644197	-88.2390289	-80.4170361	-73.6534583	-71.9416586	-85.652541	-61.5801139	-47.3720073	-46.4063258	-42.8721282	-9.00099017	-6.89308422	22.6553669	33.6449094	75.2316489	57.6884612	41.3379411	47.1488996	91.9330604	38.1479018	50.7757333	85.3649334	69.4307089	29.4416417	47.7432131	30.8131548	23.7493894	26.6473383	29.8777717	29.744798	56.0229537	54.7416783	54.2337212	28.4453633	67.8695688	65.2501276	62.153026	35.9791108	38.8822288
12.7074627	6.34033479	-31.4085023	18.8569158	1.89612017	13.8427109	21.7585673	-4.24893354	14.1681357	11.0658826	4.27704725	33.5549504	37.0421578	-8.47660584	-11.8410121	7.84764392	8.83885439	15.4537732	14.3066867	-3.27480062	-23.1007547	6.43124962	20.749499	-9.56057343	-16.165098	-22.1489828	-1.11457601	31.5470861	17.2390435	15.8801435	-4.12199775	-5.17210731	-21.9015323	-16.0263253	-34.8425356	-51.8533948	-41.2734305	-51.5692343	-66.1451882	-58.6756769	-69.1268849	-101.315909	-104.561042	-116.90232	-118.935901	-121.284984	-105.48125	-106.572867	-105.914942	-93.1444329	-76.932383	-58.7507368	-47.1338738	-58.8386155	-71.0165911	-63.8004602	-74.4080016	-58.9345651	-70.9450467	-74.7300154	-77.6296018	-97.127846	-98.558824	-111.054039	-108.196427	-111.38706	-113.621543	-127.701269	-123.166512	-120.426113	-119.784278	-123.616916	-113.687416	-118.951131	-114.463864	-126.343335	-125.363276	-127.993314	-128.755215	-131.686991	-132.121075	-118.92315	-107.528423	-99.6041065	-106.193159	-118.642572	-125.174234	-128.843872	-135.363171	-128.671063	-150.219057	-148.430623	-140.84126	-148.336691	-146.496286	-145.636579	-143.783458	-140.921777	-143.376313	-135.762201	-127.773474	-134.502394	-128.702383	-129.927787	-143.831257	-141.509495	-144.036529	-136.97498	-136.019936	-133.458641	-130.824316	-123.502869	-130.838502	-128.51171	-128.539058	-132.563778	-130.217614	-135.806943	-126.694524	-122.420321	-115.519783	-109.190962	-113.963273	-125.177229	-116.83543	-102.364338	-115.720077	-102.572607	-106.936158	-106.058965	-110.688508	-114.86872	-118.886178	-120.510953	-116.162751	-113.253831	-111.617404	-114.817247	-117.398328	-118.987134	-115.692912	-105.146813	-111.972746	-117.934386	-107.146795	-112.39984	-99.4202809	-103.665744	-104.892136	-97.672128	-94.4956983	-105.063339	-107.21881	-109.918445	-104.04757	-113.405547	-104.097217	-114.392181	-79.0640481	-79.5909404	-45.5264972	-31.4973563	-4.10888155	-5.07961553	16.1549346	-7.42516621	-1.75474766	10.4588578	34.3535191	3.9707049	15.8562653	27.3281043	19.6358556	-13.0446399	-10.4182372	11.5997709	31.1340608	68.5610577	42.8499656	12.8932585	37.5318635	5.35182872	3.9836343	-15.9284603	18.8609457	24.5222076	-5.78208484	-20.2501713	-24.535085
37.0424737	27.6909077	6.48752383	27.2597203	26.9848725	23.72347	57.9882447	56.7216206	56.4384403	31.2246323	6.51872899	22.5923035	28.3898641	24.7192749	8.60031737	21.954704	27.2882418	36.0579184	37.8161905	3.76782714	-24.265233	-16.5930069	10.2933816	13.277852	18.5361244	34.1407903	16.9372781	19.1880052	-16.5313473	-8.13255078	-32.1852657	-39.7524308	-18.8514592	-13.8876665	-31.1415953	-49.5878005	-52.1979663	-61.2360528	-31.1809947	-25.1287458	-26.4446414	-50.362277	-65.2426336	-47.6793185	-33.8333554	-31.7395142	-29.4474584	-13.554206	-12.337197	-14.4096281	-18.8832296	-29.5706812	-28.5591114	-0.721627818	13.145772	15.6227893	19.8403124	0.640564449	3.48657608	3.4109178	6.45864365	16.6318507	12.0655174	12.8886328	21.6304412	6.4871503	3.4809224	12.6927298	9.31779379	16.988369	17.0393234	18.5154434	11.405106	14.3450345	4.23925071	9.92124739	9.26208576	2.01437809	2.99669634	-3.98291613	-2.13138753	-2.39366746	-10.1430917	-20.8882674	-21.9048965	-8.2396921	2.0127728	7.82191038	9.00001246	8.08626618	7.77670184	1.02473405	11.9082174	20.5416024	16.4070722	11.8853264	4.11706032	5.61795045	13.0473662	12.954857	1.21749691	1.78367211	4.00487894	4.26089218	8.98220249	7.9745345	7.51915381	3.19788345	9.86793302	11.496355	4.99012503	-1.66109601	-2.60881138	1.43215026	1.73419847	-0.101256476	-5.2585861	3.81233374	2.49002175	-8.01713628	-7.39388723	-17.4593732	-7.52210888	-6.85186263	-13.8068263	-11.6864091	-3.6090825	-18.0113811	-7.26583925	-8.56869837	-11.1280523	-10.7322414	-3.31553808	-6.15000966	-7.89863396	-5.87124276	-2.88232433	-2.30528191	7.5143855	10.1510355	-2.48758982	-10.0124706	-1.84439903	-3.85651392	-7.79080482	-4.76779657	-4.33875824	-9.48651194	-9.5424122	-3.94165202	-3.33980683	2.23863883	4.7578118	9.84125632	-10.2288854	-14.7060966	-14.3706625	-13.464614	-19.806295	-20.9558738	-14.9627928	-15.0336895	-8.37180274	19.3034146	36.3112676	23.9996354	30.6765967	13.2179116	27.3648473	18.0040249	52.7586257	41.4443706	31.5568309	9.40140513	25.9844049	3.65165324	14.8672474	-0.506688488	-0.947743567	-6.64371479	29.8177907	25.6552563	8.64229646	-5.2644992	20.6804257	24.0518334	15.2545251	8.46210127	4.66867829
-0.430915703	-10.9001917	-15.4130868	14.8088669	15.1136132	-15.542769	3.51241462	0.121148807	13.6917886	18.4878242	8.14640948	15.2392244	0.921709679	-27.5140891	-21.193091	-3.17753646	1.68506216	-1.66743411	2.10964581	9.0589882	2.50591248	-13.3196657	-4.35015639	-22.6389365	-41.570441	-5.02188155	-26.6920057	-0.378421527	4.99508351	-9.3886303	-20.5111306	-43.0173109	-35.6213809	-36.3535352	-68.8989489	-58.5480646	-68.0719305	-63.1442461	-48.7168693	-68.8639725	-77.1213284	-75.8793358	-94.5521747	-101.654046	-119.535574	-120.599688	-134.315209	-150.393174	-137.416359	-120.981507	-101.510419	-65.9048657	-40.5567136	-51.5653551	-54.6849479	-66.7596434	-63.1991605	-37.8251061	-36.4194246	-29.1668199	-13.7544224	-5.05313316	0.14535784	0.872471255	-10.4457768	-0.827839552	7.59677557	-0.295295689	-4.49760674	-16.7320243	-6.91911171	-10.1079831	1.05005632	10.2692184	16.8814599	8.02682917	8.83078744	8.90020239	7.39503747	13.1282763	12.751256	7.91363701	8.97807403	17.5645237	13.5710199	8.42991457	3.61671203	10.4272998	14.8702225	23.1067824	34.7079508	29.4997927	15.9831419	8.01378722	5.12993678	11.0152798	16.7748888	16.2461916	2.14069437	4.24869407	16.0309473	18.7156086	10.7968224	15.9572806	12.4833601	16.1539312	15.6906078	13.0045622	-0.893018751	-6.71283023	-0.578962339	7.11949104	11.8274843	15.5448999	9.46565541	7.20459892	7.73394912	6.89789037	1.99121197	16.3718602	11.6043359	16.157139	8.5476487	15.3993439	17.1073469	14.128028	9.36012235	12.6904951	14.0194307	13.4105866	15.0154291	14.2582576	3.78506456	12.9265886	16.2004598	12.1522915	10.393817	5.23828362	1.54460243	4.11249304	9.26248111	10.7626476	18.1325862	15.8484284	17.6689961	13.403504	17.7368107	16.0440696	17.901527	11.9826045	14.3587004	15.8025536	20.5239985	32.5848238	31.1328218	37.7664237	40.3471754	34.4162445	22.9277241	18.2548936	15.3001856	28.8631326	7.94581792	0.0122757396	21.811422	43.6228253	14.5992953	9.25434567	17.7019954	20.5571136	52.2474276	46.6444479	2.68569663	-0.337424964	16.0122821	-1.65830606	43.7062972	49.2950647	34.389486	23.1746507	41.5537428	18.9207983	19.3935112	27.9023855	14.9916274	-1.21466137	-1.28297794	18.386571	6.94405484
38.463543	15.2245709	7.96566777	42.3568043	38.5990046	30.2697677	17.5090591	17.9177169	12.7879	22.2618378	16.2792531	30.9425584	7.20360582	11.3072345	37.7173809	43.3155412	42.0864586	33.1513902	24.4484234	29.184992	16.0422627	-9.75600689	8.23141078	17.5147498	1.73362497	32.5554769	17.5479489	6.8578217	-20.5137631	-34.2207062	-46.5897687	-23.0943458	-27.6905489	-33.3320112	-49.9325252	-45.5887759	-47.8558981	-21.4751966	-9.18659782	9.11649427	14.3297012	13.9806574	2.66125897	-8.3461887	-10.7884379	-19.3944318	-20.7031892	-17.5017844	-34.3867792	-32.993706	-23.4949401	-35.8361732	-44.1817249	-31.0578575	-22.8462996	-12.5581589	-5.58096388	-22.7171636	-35.3342222	-35.1060345	-37.3407392	-48.4818667	-37.8817086	-31.2802805	-19.5296859	-16.7500854	-11.7490458	-0.42732641	7.51947299	15.8236993	4.47226454	11.7754798	8.04917841	-5.59332997	-11.6350029	-5.57318946	-5.65719108	-2.70058645	4.65637393	-1.70090784	-9.29494616	-3.68035862	2.88510991	8.27869393	0.320418517	9.22539359	8.40278955	7.64578386	3.83436023	-9.50927575	-20.4169613	-9.75035953	-6.05345662	-6.87736519	-4.01786155	-8.20508465	2.27656088	0.452122386	3.96731552	5.14931569	2.94398782	0.0375433072	7.48261566	11.5440879	14.1126107	3.619432	2.98752399	5.94231885	16.5713598	27.2595543	24.0683184	24.4228313	19.2364159	12.3920012	17.1909508	20.025876	18.2808376	22.2460343	26.8024639	17.285276	18.6938582	22.9829663	29.6732691	21.2610597	13.7789609	10.6884309	20.9835629	23.112666	12.483584	17.5462522	14.1549922	18.4630761	22.079362	19.0935775	11.2296614	9.15688543	8.16591903	22.5776476	24.0214051	18.85009	21.0472722	23.9716652	12.1065021	14.8730772	20.4952175	14.2119856	6.95266096	9.03117233	4.14622229	13.8740224	6.57906811	8.28651596	27.0934647	16.513914	18.6768576	19.4467774	22.582233	61.3559275	59.9857726	49.6143702	49.302855	39.9214626	6.242914	8.04609731	17.6169039	10.4530558	0.485946461	11.2025432	35.4298472	17.8702638	31.552282	26.535508	4.60699718	5.98828644	25.5871783	4.68308352	-0.696578238	-13.0999907	-5.07348895	14.8676411	32.0329809	19.3880882	1.23113983	22.0779269	4.44390806	-20.4231271	5.96952791	18.8467884	-0.902602026
-3.42065413	-16.8880052	-17.524646	14.1943674	17.519861	10.0623049	6.52587442	-2.7163096	-1.61434451	0.401496436	6.20490612	8.68497819	4.91554654	10.4993616	20.0436763	13.2813224	20.7188301	8.64949471	3.25682538	16.6635233	-0.436918278	-15.9752373	-14.5242717	5.17020222	-9.15893032	5.38157568	-4.26302394	-8.58891864	-29.0028626	-31.3307974	-65.2580887	-38.5055213	-33.6439991	-7.84922223	2.2997276	-3.19659213	-24.1846388	-43.4101337	-38.1908194	-31.349842	-15.2042584	4.19976167	17.5124646	15.4061748	9.86982361	-8.56550416	-4.14244158	-9.2231197	-12.3531284	-15.6389023	-21.5983567	-16.5575579	-7.43446452	-17.158026	-20.5049085	-17.9266982	-12.9645999	10.1652242	31.4827309	35.9637944	45.2922109	53.6805955	44.8301361	40.4606459	47.0243544	52.1707946	44.0539496	43.1860266	38.2388612	37.9076299	40.0275223	39.0412775	44.9084659	58.5562334	65.4765577	62.1457569	63.11514	53.2326612	48.3898049	52.5679936	60.5702284	56.5122046	45.5639797	39.3397369	45.2605641	41.6258087	44.5134582	44.3336672	50.106499	60.1195392	66.1069626	56.8787303	65.5667402	65.5746072	63.1805839	58.1485537	54.7412419	50.4085043	56.1275876	53.2590446	51.0444931	56.6126735	51.7510413	56.9297782	55.8966966	54.3840914	51.9191442	54.6215606	49.7328165	45.6146938	43.6041504	42.2090294	48.6927999	53.1950352	47.4688344	40.7876666	45.2560292	43.2958059	40.1003345	47.2713215	47.4794749	42.8324233	46.9828871	45.9279186	46.8469852	48.7304404	41.1897816	36.4550812	47.1542683	44.5494517	46.6741306	38.7975296	44.2173514	46.309838	50.5669526	51.0547773	48.4230653	42.9532118	40.6887592	41.4596927	38.3576081	31.9933098	40.7807009	35.9973853	38.7016088	45.2007832	50.826199	49.1357048	48.9308624	46.7093119	47.5418434	52.3772891	47.4061026	62.9287103	42.8560025	33.6873227	25.0110905	47.6954851	49.5219584	27.8246357	51.0693344	56.3824301	36.185158	17.3279668	38.8636351	28.2760451	24.3875989	23.9100715	47.7615791	31.1379948	40.587655	36.9850566	21.478139	4.40784784	41.2621435	50.4289631	46.4793782	49.7215666	48.8468482	34.9585922	18.6908343	34.2976861	30.7148581	51.7456256	47.2238023	24.256181	29.3487278	35.9712776	14.1038955
